EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,14761,-35,-39,90,1,1,1,11,17,23,384,407,384,delta_alt,407,390.5634411481624,23,6.563441148162383,-16.43655885183762,16.43655885183762,270.1604668899215,384,529,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,14749,-41,-51,90,1,1,1,15,22,41,392,433,392,delta_alt,433,397.0675859616713,41,5.067585961671284,-35.93241403832872,35.93241403832872,1291.138378621883,392,1681,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,14735,-19,-61,90,1,1,1,11,22,76,395,471,395,delta_alt,471,408.796767587931,76,13.79676758793096,-62.20323241206904,62.20323241206904,3869.242122509876,395,5776,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,14714,-68,-76,90,1,1,1,6,21,132,398,530,398,delta_alt,530,379.234999959867,132,-18.76500004013303,-150.765000040133,150.765000040133,22730.08523710131,398,17424,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,14693,-79,-61,90,0,1,1,6,17,163,401,564,401,delta_alt,564,369.0131411984605,163,-31.98685880153948,-194.9868588015395,194.9868588015395,38019.8751052915,401,26569,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,14700,-85,-82,90,0,0,1,4,10,177,402,579,402,delta_alt,579,366.677262719238,177,-35.322737280762,-212.322737280762,212.322737280762,45080.94476639548,402,31329,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,14700,-92,-72,90,0,0,0,2,8,191,403,594,403,delta_alt,594,361.0937627373759,191,-41.90623726262413,-232.9062372626241,232.9062372626241,54245.31535583377,403,36481,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,14708,-89,-77,90,0,0,0,6,10,194,408,602,408,delta_alt,602,379.2928025338529,194,-28.70719746614714,-222.7071974661471,222.7071974661471,49598.49580322545,408,37636,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,14716,-80,-76,90,0,0,0,15,17,194,418,612,418,delta_alt,612,404.3352022838729,194,-13.66479771612705,-207.6647977161271,207.6647977161271,43124.66821047997,418,37636,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,14728,-63,-69,90,0,0,0,14,20,203,422,625,422,delta_alt,625,398.0935679064773,203,-23.90643209352265,-226.9064320935227,226.9064320935227,51486.52892541241,422,41209,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,14741,-45,-55,90,0,0,0,-12,3,224,406,630,406,delta_alt,630,341.3343181271201,224,-64.66568187287987,-288.6656818728799,288.6656818728799,83327.87589113468,406,50176,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,14753,-21,-38,90,0,0,0,-26,-12,234,396,630,396,delta_alt,630,375.2219688661032,234,-20.77803113389677,-254.7780311338968,254.7780311338968,64911.84514846488,396,54756,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,14780,19,-6,90,0,0,0,1,-11,222,407,629,407,delta_alt,629,459.5035280827368,222,52.50352808273681,-169.4964719172632,169.4964719172632,28729.05399239959,407,49284,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,14801,52,27,90,0,0,0,37,11,194,433,627,433,delta_alt,627,518.4348064902944,194,85.43480649029436,-108.5651935097056,108.5651935097056,11786.40124179983,433,37636,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,14811,76,50,91,1,1,1,64,65,155,471,626,471,delta_alt,626,570.94569940392,155,99.94569940392,-55.05430059608,55.05430059608,3030.976014123534,471,24025,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,14815,101,66,90,0,0,0,97,134,96,530,626,530,delta_alt,626,656.4602174364941,96,126.4602174364941,30.46021743649408,30.46021743649408,927.8248462784977,530,9216,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,14819,126,84,90,0,0,0,93,157,61,564,625,564,delta_alt,625,626.4137757958794,61,62.41377579587936,1.41377579587936,1.41377579587936,1.998762001014318,564,3721,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,14821,121,107,90,0,0,0,49,146,46,579,625,579,delta_alt,625,594.3667087070551,46,15.36670870705507,-30.63329129294493,30.63329129294493,938.3985354384158,579,2116,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,14822,122,129,90,0,0,0,30,123,16,594,610,594,delta_alt,610,617.670527994429,16,23.67052799442899,7.670527994428994,7.670527994428994,58.83699971331889,594,256,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,14823,115,123,89,-1,-1,-1,23,72,-12,602,590,602,delta_alt,590,615.5561457565317,-12,13.55614575653169,25.55614575653169,25.55614575653169,653.1165859290928,602,144,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,14824,108,124,88,-2,-2,-2,18,48,-23,612,589,612,delta_alt,589,632.1115299977157,-23,20.11152999771571,43.11152999771571,43.11152999771571,1858.604018743941,612,529,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,14825,97,117,88,-2,-2,-2,23,46,-24,625,601,625,delta_alt,601,644.4536309418496,-24,19.45363094184961,43.45363094184961,43.45363094184961,1888.21804203047,625,576,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,14828,87,112,88,-2,-2,-2,18,36,-28,630,602,630,delta_alt,602,619.9907298092863,-28,-10.00927019071366,17.99072980928634,17.99072980928634,323.666359070744,630,784,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,14818,65,90,88,-2,-2,-2,5,28,-32,630,598,630,delta_alt,598,599.6816014497692,-32,-30.31839855023077,1.681601449769232,1.681601449769232,2.827783435865983,630,1024,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,14807,27,66,88,-3,-2,-2,-1,17,-35,629,594,629,delta_alt,594,574.0802359686727,-35,-54.9197640313273,-19.9197640313273,19.9197640313273,396.796999063761,629,1225,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,14798,-3,45,88,-2,-3,-2,-3,2,-37,627,590,627,delta_alt,590,558.7965990760807,-37,-68.20340092391928,-31.20340092391928,31.20340092391928,973.6522292188463,627,1369,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,14790,-21,10,88,-2,-2,-3,-3,-4,-25,626,601,626,delta_alt,601,561.5119916983067,-25,-64.4880083016933,-39.4880083016933,39.4880083016933,1559.302799634599,626,625,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,14779,-36,-22,87,-3,-3,-3,-1,-4,-10,626,616,626,delta_alt,616,558.9299873218317,-10,-67.07001267816827,-57.07001267816827,57.07001267816827,3256.986347086287,626,100,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,14771,-48,-40,88,-2,-2,-2,-1,-4,-7,625,618,625,delta_alt,618,553.6322681335276,-7,-71.36773186647235,-64.36773186647235,64.36773186647235,4143.20490563408,625,49,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,14765,-56,-50,87,-2,-3,-3,-1,-2,-11,625,614,625,delta_alt,614,553.5524470813791,-11,-71.44755291862089,-60.44755291862089,60.44755291862089,3653.906653849473,625,121,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,14755,-67,-64,87,-1,-2,-3,-15,-16,-1,610,609,610,delta_alt,609,497.5157156357466,-1,-112.4842843642534,-111.4842843642534,111.4842843642534,12428.74566020972,610,1,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,14750,-73,-71,87,-1,-1,-2,-35,-36,13,590,603,590,delta_alt,603,474.0482188416836,13,-115.9517811583164,-128.9517811583164,128.9517811583164,16628.56186390233,590,169,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,14751,-73,-71,86,-2,-2,-2,-21,-36,9,589,598,589,delta_alt,598,531.8001794210379,9,-57.19982057896209,-66.19982057896209,66.19982057896209,4382.416244686772,589,81,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,14754,-71,-69,86,-2,-2,-2,11,-24,-10,601,591,601,delta_alt,591,570.6508695127505,-10,-30.34913048724945,-20.34913048724945,20.34913048724945,414.0871115871052,601,100,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,14765,-63,-59,86,-2,-2,-2,13,-8,-20,602,582,602,delta_alt,582,529.7286069676749,-20,-72.27139303232514,-52.27139303232514,52.27139303232514,2732.298529539809,602,400,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,14778,-40,-47,86,-2,-2,-2,-3,8,-26,598,572,598,delta_alt,572,523.8369712892536,-26,-74.1630287107464,-48.1630287107464,48.1630287107464,2319.677334592182,598,676,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,14790,-17,-38,86,-2,-2,-2,-8,5,-31,594,563,594,delta_alt,563,539.2845750760204,-31,-54.71542492397964,-23.71542492397964,23.71542492397964,562.4213793249147,594,961,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,14795,-3,-23,86,-1,-2,-2,-8,-11,-36,590,554,590,delta_alt,554,551.6291123884404,-36,-38.37088761155962,-2.370887611559624,2.370887611559624,5.621108066646898,590,1296,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,14820,30,13,86,-2,-1,-2,7,-1,-55,601,546,601,delta_alt,546,614.5177893678533,-55,13.51778936785331,68.51778936785331,68.51778936785331,4694.687459857512,601,3025,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,14807,28,9,86,-1,-2,-1,26,18,-77,616,539,616,delta_alt,539,628.9304807047491,-77,12.93048070474913,89.93048070474913,89.93048070474913,8087.491359787256,616,5929,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,14796,25,6,86,-1,-1,-2,17,24,-87,618,531,618,delta_alt,531,589.9443365995173,-87,-28.05566340048267,58.94433659951733,58.94433659951733,3474.434817157198,618,7569,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,14786,21,7,86,-1,-1,-1,-2,24,-90,614,524,614,delta_alt,524,569.6323647039367,-90,-44.36763529606333,45.63236470393667,45.63236470393667,2082.312708473085,614,8100,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,14776,21,5,86,0,-1,-1,-9,8,-106,609,503,609,delta_alt,503,575.4427551836519,-106,-33.55724481634809,72.44275518365191,72.44275518365191,5247.952778598526,609,11236,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,14766,16,1,86,0,0,-1,-11,-13,-133,603,470,603,delta_alt,470,574.0820105997847,-133,-28.91798940021533,104.0820105997847,104.0820105997847,10833.06493049369,603,17689,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,14756,5,1,86,0,0,0,-11,-20,-148,598,450,598,delta_alt,450,566.5480543632139,-148,-31.45194563678615,116.5480543632139,116.5480543632139,13583.44897585065,598,21904,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,14745,-9,-5,85,-1,-1,-1,-12,-23,-147,591,444,591,delta_alt,444,543.7233164302818,-147,-47.27668356971822,99.72331643028178,99.72331643028178,9944.739839854108,591,21609,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,14733,-32,-18,85,-1,-1,-1,-16,-27,-137,582,445,582,delta_alt,445,517.56719931094,-137,-64.43280068905995,72.56719931094005,72.56719931094005,5265.998415833698,582,18769,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,14723,-55,-31,85,-1,-1,-1,-19,-31,-127,572,445,572,delta_alt,445,493.370959687323,-127,-78.62904031267703,48.37095968732297,48.37095968732297,2339.749741072623,572,16129,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,14710,-80,-55,85,-1,-1,-1,-19,-35,-119,563,444,563,delta_alt,444,477.9711864456734,-119,-85.02881355432658,33.97118644567342,33.97118644567342,1154.041508526706,563,14161,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,14700,-95,-78,85,-1,-1,-1,-18,-37,-113,554,441,554,delta_alt,441,466.129366220991,-113,-87.87063377900904,25.12936622099096,25.12936622099096,631.4850466686814,554,12769,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,14696,-124,-94,85,-1,-1,-1,-17,-36,-94,546,452,546,delta_alt,452,441.8990751506299,-94,-104.1009248493701,-10.10092484937013,10.10092484937013,102.028682812623,546,8836,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,14700,-107,-95,85,-1,-1,-1,-15,-33,-54,539,485,539,delta_alt,485,452.6931718607264,-54,-86.30682813927365,-32.30682813927365,32.30682813927365,1043.731144420564,539,2916,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,14700,-96,-120,85,-1,-1,-1,-15,-32,-33,531,498,531,delta_alt,498,459.7722827176808,-33,-71.22771728231919,-38.22771728231919,38.22771728231919,1461.358368616925,531,1089,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,14688,-98,-119,85,-1,-1,-1,-15,-30,-26,524,498,524,delta_alt,498,456.5888237579031,-26,-67.41117624209687,-41.41117624209687,41.41117624209687,1714.885517754008,524,676,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,14690,-86,-106,85,-1,-1,-1,-28,-43,-16,503,487,503,delta_alt,487,408.6867180934231,-16,-94.31328190657689,-78.31328190657689,78.31328190657689,6132.970122978983,503,256,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,14743,35,36,73,-9,-10,-10,83,91,153,303,456,303,delta_alt,456,374.0480191785775,153,71.04801917857753,-81.95198082142247,81.95198082142247,6716.127160554795,303,23409,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,14738,34,30,73,-9,-9,-10,97,136,137,351,488,351,delta_alt,488,396.0552593270734,137,45.05525932707337,-91.94474067292663,91.94474067292663,8453.835337411729,351,18769,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,14734,34,26,73,-10,-9,-9,62,145,167,365,532,365,delta_alt,532,324.5627457606724,167,-40.43725423932756,-207.4372542393276,207.4372542393276,43030.21444635142,365,27889,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,14730,30,26,80,-2,-3,-2,22,119,191,373,564,373,delta_alt,564,359.4082679082737,191,-13.59173209172627,-204.5917320917263,204.5917320917263,41857.7768402927,373,36481,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,14726,26,26,82,-1,0,-1,19,81,218,384,602,384,delta_alt,602,394.1183565685468,218,10.1183565685468,-207.8816434314532,207.8816434314532,43214.77767576185,384,47524,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,14724,24,24,82,-1,-1,0,22,44,241,395,636,395,delta_alt,636,412.8120210789158,241,17.81202107891579,-223.1879789210842,223.1879789210842,49812.87393487833,395,58081,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,14722,20,22,83,2,0,0,16,35,268,400,668,400,delta_alt,668,411.2592532687319,268,11.25925326873187,-256.7407467312681,256.7407467312681,65915.81103212918,400,71824,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,14720,11,20,82,4,1,-1,7,29,292,402,694,402,delta_alt,694,409.3871265743538,292,7.387126574353829,-284.6128734256462,284.6128734256462,81004.48771960288,402,85264,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,14718,0,16,83,8,5,2,5,21,324,405,729,405,delta_alt,729,420.8066859153647,324,15.80668591536471,-308.1933140846353,308.1933140846353,94983.11884647065,405,104976,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,14715,-12,6,83,10,8,5,7,14,348,409,757,409,delta_alt,757,425.5187330637655,348,16.51873306376547,-331.4812669362345,331.4812669362345,109879.8303296512,409,121104,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,14711,-27,-7,83,10,10,8,13,18,354,418,772,418,delta_alt,772,434.200936614409,354,16.20093661440899,-337.799063385591,337.799063385591,114108.2072241825,418,125316,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,14708,-36,-19,83,10,10,10,27,34,348,436,784,436,delta_alt,784,460.1614086590138,348,24.16140865901377,-323.8385913409862,323.8385913409862,104871.4332417143,436,121104,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,14705,-38,-33,83,10,10,10,38,51,337,456,793,456,delta_alt,793,476.2884100808134,337,20.28841008081338,-316.7115899191866,316.7115899191866,100306.231189139,456,113569,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,14700,-38,-44,83,3,10,10,52,79,311,488,799,488,delta_alt,799,510.6652249408513,311,22.66522494085132,-288.3347750591487,288.3347750591487,83136.94250840988,488,96721,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,14700,-34,-43,83,1,3,10,76,114,269,532,801,532,delta_alt,801,559.2689956061075,269,27.26899560610752,-241.7310043938925,241.7310043938925,58433.87848528007,532,72361,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,14700,-30,-38,83,1,1,3,76,128,237,564,801,564,delta_alt,801,557.7711434774363,237,-6.22885652256366,-243.2288565225637,243.2288565225637,59160.27664527386,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,14701,-25,-33,83,0,1,1,70,146,195,602,797,602,delta_alt,797,609.8335243865317,195,7.833524386531735,-187.1664756134683,187.1664756134683,35031.28959356701,602,38025,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,14708,-16,-22,83,1,0,1,72,148,155,636,791,636,delta_alt,791,632.0957409154755,155,-3.904259084524483,-158.9042590845245,158.9042590845245,25250.56355520168,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,14709,-13,-17,83,0,1,0,66,136,117,668,785,668,delta_alt,785,660.8671897319756,117,-7.1328102680244,-124.1328102680244,124.1328102680244,15408.95458503734,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,14713,-7,-11,83,0,0,1,58,130,86,694,780,694,delta_alt,780,671.498916778609,86,-22.50108322139101,-108.501083221391,108.501083221391,11772.48506021522,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,14715,-3,-7,82,-1,-1,-1,61,127,49,729,778,729,delta_alt,778,731.2924479880708,49,2.292447988070762,-46.70755201192924,46.70755201192924,2181.595414947075,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,14720,5,0,83,0,0,0,63,121,27,757,784,757,delta_alt,784,741.212209939453,27,-15.78779006054697,-42.78779006054697,42.78779006054697,1830.794978265442,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,14725,14,7,83,0,0,0,43,104,13,772,785,772,delta_alt,785,730.1424280069376,13,-41.85757199306238,-54.85757199306238,54.85757199306238,3009.353204974022,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,14724,16,9,83,0,0,0,27,90,-1,784,783,784,delta_alt,783,742.6616712346657,-1,-41.33832876533427,-40.33832876533427,40.33832876533427,1627.180767580194,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,14719,14,8,83,0,0,0,21,64,-14,793,779,793,delta_alt,779,750.9365539129718,-14,-42.06344608702818,-28.06344608702818,28.06344608702818,787.5570062795374,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,14713,13,5,83,0,0,0,15,42,-25,799,774,799,delta_alt,774,756.8113587780484,-25,-42.18864122195157,-17.18864122195157,17.18864122195157,295.4493870569728,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,14707,7,2,83,0,0,0,8,29,-30,801,771,801,delta_alt,771,748.317307564463,-30,-52.68269243553698,-22.68269243553698,22.68269243553698,514.5045361251665,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,14706,6,6,83,0,0,0,2,17,-36,801,765,801,delta_alt,765,745.7963344535228,-36,-55.20366554647717,-19.20366554647717,19.20366554647717,368.7807704209542,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,14707,6,7,80,-3,-3,-3,-4,4,-40,797,757,797,delta_alt,757,726.201267595918,-40,-70.79873240408199,-30.79873240408199,30.79873240408199,948.5619176982499,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,14710,2,10,76,-7,-7,-7,-10,-8,-44,791,747,791,delta_alt,747,704.1254122044377,-44,-86.87458779556232,-42.87458779556232,42.87458779556232,1838.230278639381,791,1936,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,14713,4,12,75,-7,-8,-8,-12,-16,-49,785,736,785,delta_alt,736,703.7806201062126,-49,-81.21937989378739,-32.21937989378739,32.21937989378739,1038.088440740191,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,14713,0,5,73,-10,-9,-10,-11,-21,-54,780,726,780,delta_alt,726,695.0588569570176,-54,-84.94114304298239,-30.94114304298239,30.94114304298239,957.3543328062975,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,14710,-5,1,73,-10,-10,-9,-7,-19,-59,778,719,778,delta_alt,719,697.6733180454851,-59,-80.32668195451492,-21.32668195451492,21.32668195451492,454.8273631890326,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,14716,-4,3,73,-10,-10,-10,4,-7,-66,784,718,784,delta_alt,718,723.0347843680602,-66,-60.96521563193983,5.034784368060173,5.034784368060173,25.34905363286307,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,14727,2,12,73,-10,-10,-10,7,0,-64,785,721,785,delta_alt,721,703.0594290423161,-64,-81.94057095768392,-17.94057095768392,17.94057095768392,321.8640862876916,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,14732,8,12,80,-3,-3,-3,-1,3,-62,783,721,783,delta_alt,721,716.5859028584819,-62,-66.41409714151814,-4.414097141518141,4.414097141518141,19.48425357475863,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,14739,20,14,83,0,0,0,-6,1,-63,779,716,779,delta_alt,716,726.3366587131902,-63,-52.66334128680978,10.33665871319022,10.33665871319022,106.8465133529713,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,14742,29,18,83,0,0,0,-9,-10,-75,774,699,774,delta_alt,699,730.116979329726,-75,-43.88302067027405,31.11697932972595,31.11697932972595,968.266402606592,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,14747,40,28,83,3,0,0,-8,-14,-92,771,679,771,delta_alt,679,751.5944919710217,-92,-19.40550802897826,72.59449197102174,72.59449197102174,5269.96026453074,771,8464,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,14751,45,38,83,7,3,0,-9,-18,-101,765,664,765,delta_alt,664,755.1922669599667,-101,-9.807733040033327,91.19226695996667,91.19226695996667,8316.029553297829,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,14758,51,51,83,8,7,3,-14,-22,-105,757,652,757,delta_alt,652,752.344237848645,-105,-4.65576215135502,100.344237848645,100.344237848645,10068.96606942544,757,11025,1,Treino
