EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,254,-97,-105,-116,-60,-314,870,1167,870,1167,nivel_conv,870,423.591348166809,-297,-743.408651833191,-446.408651833191,446.408651833191,199280.6844315271,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,247,-97,-104,-112,-47,-296,852,1145,852,1145,nivel_conv,852,403.6037480552566,-293,-741.3962519447434,-448.3962519447434,448.3962519447434,201059.1987580938,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,241,-92,-103,-110,-51,-111,822,1116,822,1116,nivel_conv,822,424.8276820844484,-294,-691.1723179155516,-397.1723179155516,397.1723179155516,157745.850118412,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,236,-84,-97,-108,-67,-114,786,1078,786,1078,nivel_conv,786,407.751555557299,-292,-670.2484444427009,-378.248444442701,378.248444442701,143071.8857233231,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,230,-81,-90,-103,-80,-131,765,1036,765,1036,nivel_conv,765,392.6950345312884,-271,-643.3049654687115,-372.3049654687116,372.3049654687116,138610.9873126585,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,228,-72,-83,-92,-73,-140,751,1005,751,1005,nivel_conv,751,395.3470422331816,-254,-609.6529577668184,-355.6529577668184,355.6529577668184,126489.0263682863,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,226,-63,-74,-85,-51,-131,746.88643325,985,746.88643325,985,nivel_conv,746.88643325,402.2137208697779,-238.11356675,-582.786279130222,-344.6727123802221,344.6727123802221,118799.2786595393,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,223,-58,-66,-77,-36,-109,743.47807689,969,743.47807689,969,nivel_conv,743.47807689,419.4133687633133,-225.52192311,-549.5866312366867,-324.0647081266867,324.0647081266867,105017.9350532346,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,219,-50,-62,-70,-25,-76,740.59238581,960,740.59238581,960,nivel_conv,740.59238581,445.9960325332011,-219.40761419,-514.0039674667989,-294.5963532767989,294.5963532767989,86787.01136398852,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,217,-47,-52,-64,-25,-61,737,944,737,944,nivel_conv,737,448.6021446859167,-207,-495.3978553140833,-288.3978553140833,288.3978553140833,83173.32294976292,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,214,-40,-50,-55,-39,-64,730,921,730,921,nivel_conv,730,426.4047391856858,-191,-494.5952608143142,-303.5952608143142,303.5952608143142,92170.08238891147,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,214,-33,-40,-50,-50,-75,723,894,723,894,nivel_conv,723,437.3628739594922,-171,-456.6371260405078,-285.6371260405078,285.6371260405078,81588.56777268092,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,211,-30,-36,-43,-51,-90,712,870,712,870,nivel_conv,712,435.0464027343925,-158,-434.9535972656075,-276.9535972656075,276.9535972656075,76703.2950383603,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,209,-27,-32,-38,-42,-92,703,852,703,852,nivel_conv,703,443.0458694634713,-149,-408.9541305365287,-259.9541305365287,259.9541305365287,67576.14998300263,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,208,-22,-28,-33,-48,-99,696,822,696,822,nivel_conv,696,443.7000958312286,-126,-378.2999041687714,-252.2999041687714,252.2999041687714,63655.24164357125,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,206,-22,-24,-30,-66,-108,686,786,686,786,nivel_conv,686,474.7915329123386,-100,-311.2084670876614,-211.2084670876614,211.2084670876614,44609.01656951975,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,204,-22,-24,-26,-57,-105,678,765,678,765,nivel_conv,678,489.761954663804,-87,-275.238045336196,-188.238045336196,188.238045336196,35433.56171199179,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,202,-21,-24,-26,-35,-101,669,751,669,751,nivel_conv,669,499.9386308533556,-82,-251.0613691466444,-169.0613691466444,169.0613691466444,28581.74653773798,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,54,15,201,-18,-22,-25,-18.11356675000002,-75.11356675000002,657,746.88643325,657,746.88643325,nivel_conv,657,518.9649849472366,-89.88643324999998,-227.9214483027633,-138.0350150527634,138.0350150527634,19053.66538061661,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,50,24,199,-18,-20,-24,-7.521923109999989,-42.52192310999999,646,743.47807689,646,743.47807689,nivel_conv,646,526.6978820368703,-97.47807689000001,-216.7801948531297,-119.3021179631297,119.3021179631297,14232.99535048852,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,32,40,198,-16,-19,-21,-6.294047439999986,-24.40761419,638,740.59238581,638,740.59238581,nivel_conv,638,530.9048244213769,-102.59238581,-209.6875613886231,-107.0951755786231,107.0951755786231,11469.3766322161,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,33,37,196,-18,-18,-21,-6.478076890000011,-14,632,737,632,737,nivel_conv,632,527.1324323334188,-105,-209.8675676665812,-104.8675676665812,104.8675676665812,10997.20674830498,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,41,19,194,-17,-20,-20,-10.59238581,-16.88643324999998,627,730,627,730,nivel_conv,627,516.9470156973705,-103,-213.0529843026295,-110.0529843026295,110.0529843026295,12111.65935391482,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,15,20,194,-15,-17,-20,-14,-20.47807689000001,622,723,622,723,nivel_conv,622,510.4343850138367,-101,-212.5656149861633,-111.5656149861633,111.5656149861633,12446.88644724082,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,14,29,193,-15,-16,-18,-18,-28.59238581,617,712,617,712,nivel_conv,617,504.3330192427148,-95,-207.6669807572852,-112.6669807572852,112.6669807572852,12693.84855296248,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,17,3,193,-13,-15,-16,-20,-34,611,703,611,703,nivel_conv,611,499.0061776508128,-92,-203.9938223491872,-111.9938223491872,111.9938223491872,12542.61624438129,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,6,3,191,-13,-15,-17,-16,-34,606,696,606,696,nivel_conv,606,494.9815801466031,-90,-201.0184198533969,-111.0184198533969,111.0184198533969,12325.08954674511,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,-65,7,189,-13,-15,-17,-17,-37,600,686,600,686,nivel_conv,600,475.8549557442036,-86,-210.1450442557964,-124.1450442557964,124.1450442557964,15411.99201327364,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,-38,32,189,-12,-13,-15,-18,-34,595,678,595,678,nivel_conv,595,495.4164240981621,-83,-182.5835759018379,-99.58357590183795,99.58357590183795,9916.88858939712,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,-28,188,-11,-13,-14,-17,-34,590,669,590,669,nivel_conv,590,486.0131996104352,-79,-182.9868003895648,-103.9868003895648,103.9868003895648,10813.25465525919,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-20,-34,187,-11,-12,-14,-21,-39,585,657,585,657,nivel_conv,585,479.8179296813497,-72,-177.1820703186503,-105.1820703186503,105.1820703186503,11063.26791651751,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-16,-33,186,-10,-12,-13,-23,-40,579,646,579,646,nivel_conv,579,477.730027773106,-67,-168.269972226894,-101.269972226894,101.269972226894,10255.60727483589,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-13,-27,184,-10,-12,-14,-19,-40,575,638,575,638,nivel_conv,575,477.8967817107539,-63,-160.1032182892461,-97.10321828924606,97.10321828924606,9429.03500212897,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-10,-23,184,-10,-10,-12,-14,-37,570,632,570,632,nivel_conv,570,482.137209326328,-62,-149.862790673672,-87.86279067367201,87.86279067367201,7719.869984965505,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-8,-21,183,-10,-11,-11,-11,-30,566,627,566,627,nivel_conv,566,482.7032366074225,-61,-144.2967633925775,-83.29676339257747,83.29676339257747,6938.350791679035,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-4,-17,183,-10,-10,-11,-10,-24,562,622,562,622,nivel_conv,562,484.1481819396861,-60,-137.8518180603139,-77.85181806031392,77.85181806031392,6060.90557529622,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-3,-15,182,-9,-11,-11,-10,-21,560,617,560,617,nivel_conv,560,482.5160823939556,-57,-134.4839176060444,-77.48391760604443,77.48391760604443,6003.757487580282,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,1,-11,181,-8,-10,-12,-11,-21,557,611,557,611,nivel_conv,557,481.0660873626223,-54,-129.9339126373777,-75.93391263737772,75.93391263737772,5765.959088420911,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,2,-9,180,-9,-9,-11,-11,-21,555,606,555,606,nivel_conv,555,480.9538545788943,-51,-125.0461454211057,-74.04614542110573,74.04614542110573,5482.831651723538,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,5,-5,179,-9,-10,-10,-11,-22,555,600,555,600,nivel_conv,555,479.3144502379685,-45,-120.6855497620315,-75.68554976203148,75.68554976203148,5728.302442780944,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-30,-4,179,-8,-9,-10,-11,-22,557,595,557,595,nivel_conv,557,474.2368389455266,-38,-120.7631610544734,-82.76316105447341,82.76316105447341,6849.740827728705,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-38,-1,178,-8,-9,-10,-10,-21,564,590,564,590,nivel_conv,564,472.0203731550075,-26,-117.9796268449925,-91.97962684499254,91.97962684499254,8460.251754544071,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-40,-36,178,-6,-8,-9,-10,-21,572,585,572,585,nivel_conv,572,467.114237971705,-13,-117.885762028295,-104.885762028295,104.885762028295,11001.02307625613,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-39,-44,177,-7,-7,-9,-11,-21,581,579,581,579,nivel_conv,581,463.4709562109168,2,-115.5290437890832,-117.5290437890832,117.5290437890832,13813.07613397624,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-38,-45,176,-7,-8,-8,-10,-20,594,575,594,575,nivel_conv,594,463.4778907442525,19,-111.5221092557475,-130.5221092557475,130.5221092557475,17036.02100456929,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-37,-44,176,-7,-7,-8,-9,-20,609,570,609,570,nivel_conv,609,462.4307648740759,39,-107.5692351259241,-146.5692351259241,146.5692351259241,21482.54068539842,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-36,-44,175,-7,-8,-8,-9,-19,626,566,626,566,nivel_conv,626,460.6305045856166,60,-105.3694954143834,-165.3694954143834,165.3694954143834,27347.07001360778,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-34,-41,175,-6,-7,-8,-8,-17,641,562,641,562,nivel_conv,641,462.9296833759957,79,-99.0703166240043,-178.0703166240043,178.0703166240043,31709.03766257314,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-32,-39,174,-6,-7,-8,-6,-15,656,560,656,560,nivel_conv,656,467.652079012901,96,-92.34792098709897,-188.347920987099,188.347920987099,35474.93934016248,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-32,-39,174,-5,-6,-7,-5,-13,666,557,666,557,nivel_conv,666,471.1824261686693,109,-85.81757383133072,-194.8175738313307,194.8175738313307,37953.887073526,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-30,-36,174,-5,-5,-6,-5,-11,676,555,676,555,nivel_conv,676,479.2844894756193,121,-75.7155105243807,-196.7155105243807,196.7155105243807,38696.99208086773,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-26,-32,173,-5,-6,-6,-2,-7,686,555,686,555,nivel_conv,686,487.8649026571984,131,-67.1350973428016,-198.1350973428016,198.1350973428016,39257.51679904146,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-22,-28,174,-4,-4,-5,2,-3,696,557,696,557,nivel_conv,696,501.0920784658884,139,-55.90792153411155,-194.9079215341116,194.9079215341116,37989.09787674739,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-13,-19,176,-1,-2,-2,9,7,705.539,564,705.539,564,nivel_conv,705.539,523.5248638052914,141.539,-40.47513619470863,-182.0141361947086,182.0141361947086,33129.14577470594,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,4,-2,178,2,1,0,15,17,712.6342,572,712.6342,572,nivel_conv,712.6342,548.0122154306175,140.6342,-23.98778456938248,-164.6219845693824,164.6219845693824,27100.39780356199,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,18,12,179,3,3,2,17,26,717.6686,581,717.6686,581,nivel_conv,717.6686,565.6476675012168,136.6686,-15.3523324987832,-152.0209324987832,152.0209324987832,23110.36391779959,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,31,26,181,6,5,5,22,37,720.6422,594,720.6422,594,nivel_conv,720.6422,590.1436248397736,126.6422,-3.856375160226435,-130.4985751602264,130.4985751602264,17029.87811884927,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,21,16,183,8,8,7,28,45,721,609,721,609,nivel_conv,721,596.9428344536364,112,-12.05716554636365,-124.0571655463636,124.0571655463636,15390.18032339788,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,17,11,186,12,11,11,32,54,721,626,721,626,nivel_conv,721,611.1346332401306,95,-14.8653667598694,-109.8653667598694,109.8653667598694,12070.39881328062,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,19,15,187,13,13,12,32,60,717,641,717,641,nivel_conv,717,619.650928916594,76,-21.34907108340599,-97.34907108340599,97.34907108340599,9476.841640802031,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,23,20,188,14,14,14,30,62,712,656,712,656,nivel_conv,712,628.8644809610469,56,-27.13551903895313,-83.13551903895313,83.13551903895313,6911.514525876139,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,28,23,189,16,15,15,25,57,706,666,706,666,nivel_conv,706,631.0622773184659,40,-34.93772268153407,-74.93772268153407,74.93772268153407,5615.662280694506,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,31,27,190,16,17,16,20,50,701,676,701,676,nivel_conv,701,635.2401402688363,25,-40.75985973116371,-65.75985973116371,65.75985973116371,4324.359151862327,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,31,190,14,16,17,20,45,693,686,693,686,nivel_conv,693,636.4218651605397,7,-49.57813483946029,-56.57813483946029,56.57813483946029,3201.08534191215,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,30,32,191,13,15,17,20,40,688,696,688,696,nivel_conv,688,637.3195499276837,-8,-58.68045007231626,-50.68045007231626,50.68045007231626,2568.508019532541,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,24,31,191,12,13,15,19.53899999999999,39.53899999999999,681,705.539,681,705.539,nivel_conv,681,634.3774473548697,-24.53899999999999,-71.16155264513031,-46.62255264513033,46.62255264513033,2173.662415147949,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,8,28,191,10,12,13,16.63419999999996,36.63419999999996,693,712.6342,693,712.6342,nivel_conv,693,625.1716469926662,-19.63419999999996,-87.46255300733378,-67.82835300733382,67.82835300733382,4600.68547168749,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,0,25,191,8,10,12,12.12959999999998,31.66859999999997,688,717.6686,688,717.6686,nivel_conv,688,617.8684646072772,-29.66859999999997,-99.80013539272272,-70.13153539272275,70.13153539272275,4918.432256540724,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,-13,9,192,6,9,11,8.008000000000038,24.6422,665,720.6422,665,720.6422,nivel_conv,665,606.1667742439918,-55.6422,-114.4754257560082,-58.83322575600823,58.83322575600823,3461.34845285743,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-2,-4,193,6,7,10,3.331400000000031,15.46100000000001,661,721,661,721,nivel_conv,661,599.29229112758,-60,-121.70770887242,-61.70770887241997,61.70770887241997,3807.841334283338,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,3,-17,193,5,6,7,0.3577999999999975,8.365800000000036,659,721,659,721,nivel_conv,659,592.4164978646404,-62,-128.5835021353596,-66.5835021353596,66.5835021353596,4433.362756609436,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,0,-6,193,4,5,6,-4,-0.6685999999999694,658,717,658,717,nivel_conv,658,585.270657861041,-59,-131.7293421389591,-72.72934213895905,72.72934213895905,5289.557207965765,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,14962,-3,0,193,3,4,5,-9,-8.642200000000003,656,712,656,712,nivel_conv,656,578.7468102422752,-56,-133.2531897577248,-77.25318975772484,77.25318975772484,5968.055327743042,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,14959,-8,-4,193,3,3,4,-11,-15,655,706,655,706,nivel_conv,655,571.017635454665,-51,-134.982364545335,-83.98236454533503,83.98236454533503,7053.037554625546,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,14957,-12,-8,193,2,3,3,-11,-20,654,701,654,701,nivel_conv,654,565.3579515219808,-47,-135.6420484780192,-88.6420484780192,88.6420484780192,7857.412758379507,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,14955,-15,-12,193,2,2,3,-13,-24,656,693,656,693,nivel_conv,656,557.1643550942495,-37,-135.8356449057505,-98.83564490575054,98.83564490575054,9768.484703935614,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,14953,-17,-16,193,2,2,2,-13,-24,655,688,655,688,nivel_conv,655,554.6319231106838,-33,-133.3680768893162,-100.3680768893162,100.3680768893162,10073.75085845968,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,14950,-20,-20,191,0,0,0,-12,-25,654,681,654,681,nivel_conv,654,543.9422573907115,-27,-137.0577426092885,-110.0577426092885,110.0577426092885,12112.70670825241,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,14946,-22,-24,191,-1,0,0,5,-8,652,693,652,693,nivel_conv,652,562.9939128429526,-41,-130.0060871570474,-89.00608715704743,89.00608715704743,7922.083551007924,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,14945,-26,-25,190,-3,-2,-1,7,-5,650,688,650,688,nivel_conv,650,551.6484788337553,-38,-136.3515211662447,-98.35152116624465,98.35152116624465,9673.02171571427,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,14944,-25,-24,190,-3,-3,-2,-28,-23,649,665,649,665,nivel_conv,649,523.2522600869213,-16,-141.7477399130787,-125.7477399130787,125.7477399130787,15812.49409324729,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,14944,-23,-27,189,-4,-4,-4,-27,-20,647,661,647,661,nivel_conv,647,531.927793447521,-14,-129.072206552479,-115.072206552479,115.072206552479,13241.61272085638,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,14945,-20,-24,189,-4,-4,-4,-6,-34,644,659,644,659,nivel_conv,644,538.173660713461,-15,-120.826339286539,-105.826339286539,105.826339286539,11199.21408678967,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,14945,-18,-22,189,-4,-4,-4,-3,-30,635,658,635,658,nivel_conv,635,540.1097112590039,-23,-117.8902887409961,-94.89028874099608,94.89028874099608,9004.166897349609,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,14947,-15,-18,189,-4,-4,-4,-3,-9,639,656,639,656,nivel_conv,639,540.714525785556,-17,-115.285474214444,-98.28547421444398,98.28547421444398,9660.034441558133,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,14947,-12,-16,189,-4,-4,-4,-3,-6,637,655,637,655,nivel_conv,637,539.154132352499,-18,-115.845867647501,-97.845867647501,97.845867647501,9573.813815692281,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,14947,-10,-15,189,-4,-4,-4,-2,-5,635,654,635,654,nivel_conv,635,533.566140759571,-19,-120.433859240429,-101.433859240429,101.433859240429,10288.82780040716,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,14947,-8,-12,189,-2,-4,-4,1,-2,634,656,634,656,nivel_conv,634,533.6629186468228,-22,-122.3370813531772,-100.3370813531772,100.3370813531772,10067.52989447409,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,14945,-8,-12,189,-2,-2,-4,1,-1,631,655,631,655,nivel_conv,631,527.1034414641647,-24,-127.8965585358353,-103.8965585358353,103.8965585358353,10794.49487559025,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,14945,-5,-10,189,-1,-2,-2,-2,-1,628,654,628,654,nivel_conv,628,525.500806552225,-26,-128.499193447775,-102.499193447775,102.499193447775,10506.08465744441,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,14944,-2,-9,188,-2,-2,-3,-3,-2,625,652,625,652,nivel_conv,625,520.6117068591692,-27,-131.3882931408308,-104.3882931408308,104.3882931408308,10896.91574485602,652,729,1,Treino
