EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
8,1,Treino,2024,4,29,5,0,202404290500,2024-04-29 05:00,415,45,59.139010989011,14718,-78,447,-7,-41,29129,98,534,415,534,564.671147549105,119,149.6711475491049,30.67114754910494,30.67114754910494,940.7192919789662,415,14161,1,Treino
8,1,Treino,2024,4,29,6,0,202404290600,2024-04-29 06:00,437,22,59.15329670329671,14731,-42,444,-9,-52,29132,94,540,437,540,540.738918502655,103,103.738918502655,0.7389185026549967,0.7389185026549967,0.5460005535659024,437,10609,1,Treino
8,1,Treino,2024,4,29,7,0,202404290700,2024-04-29 07:00,438,1,60.82472527472528,14734,-12,441,-6,-33,29134,91,561,438,561,505.1443706438547,123,67.1443706438547,-55.8556293561453,55.8556293561453,3119.85133077108,438,15129,1,Treino
8,1,Treino,2024,4,29,8,0,202404290800,2024-04-29 08:00,465,27,62.89395604395606,14737,8,423,-21,-26,29137,87,593,465,593,620.2861048021824,128,155.2861048021824,27.28610480218242,27.28610480218242,744.5315152756826,465,16384,1,Treino
8,1,Treino,2024,4,29,9,0,202404290900,2024-04-29 09:00,507,42,37.42967032967033,14738,27,413,-28,-13,29140,81,633,507,633,672.1089119532139,126,165.1089119532139,39.10891195321392,39.10891195321392,1529.506994164239,507,15876,1,Treino
8,1,Treino,2024,4,29,10,0,202404291000,2024-04-29 10:00,516,9,28.55824175824177,14738,38,411,-12,-5,29141,75,679,516,679,595.3696871330953,163,79.36968713309534,-83.63031286690466,83.63031286690466,6994.029230216359,516,26569,1,Treino
8,1,Treino,2024,4,29,11,0,202404291100,2024-04-29 11:00,527,11,26.77967032967033,14740,40,409,-4,-5,29141,70,736,527,736,613.7770277849293,209,86.77702778492926,-122.2229722150707,122.2229722150707,14938.45493708595,527,43681,1,Treino
8,1,Treino,2024,4,29,12,0,202404291200,2024-04-29 12:00,534,7,25.87967032967033,14760,60,408,-3,-2,29141,65,795,534,795,617.9667990270962,261,83.96679902709616,-177.0332009729038,177.0332009729038,31340.75424671256,534,68121,1,Treino
8,1,Treino,2024,4,29,13,0,202404291300,2024-04-29 13:00,534,0,25.76538461538462,14759,59,426,17,18,29141,63,793,534,793,594.678285640176,259,60.678285640176,-198.321714359824,198.321714359824,39331.50238661962,534,67081,1,Treino
8,1,Treino,2024,4,29,14,0,202404291400,2024-04-29 14:00,540,6,27.24395604395604,14753,53,445,37,19,29141,60,809,540,809,611.7118711315799,269,71.71187113157987,-197.2881288684201,197.2881288684201,38922.60579240235,540,72361,1,Treino
8,1,Treino,2024,4,29,15,0,202404291500,2024-04-29 15:00,561,21,31.07967032967033,14747,47,453,27,9,29140,52,842,561,842,677.909547483545,281,116.909547483545,-164.090452516455,164.090452516455,26925.67660705497,561,78961,1,Treino
8,1,Treino,2024,4,29,16,0,202404291600,2024-04-29 16:00,593,32,32.04395604395604,14739,39,456,11,3,29141,40,875,593,875,747.4149284575291,282,154.4149284575291,-127.5850715424709,127.5850715424709,16277.95048049743,593,79524,1,Treino
8,1,Treino,2024,4,29,17,0,202404291700,2024-04-29 17:00,633,40,34.01538461538462,14731,31,462,9,6,29142,27,927,633,927,824.7344307886543,294,191.7344307886543,-102.2655692113457,102.2655692113457,10458.24664612053,633,86436,1,Treino
8,1,Treino,2024,4,29,18,0,202404291800,2024-04-29 18:00,679,46,41.42252747252748,14738,30,481,25,20,29141,17,1030,679,1030,912.6203196826725,351,233.6203196826725,-117.3796803173275,117.3796803173275,13777.989351398,679,123201,1,Treino
8,1,Treino,2024,4,29,19,0,202404291900,2024-04-29 19:00,736,57,53.75109890109891,14743,25,493,31,18,29141,12,1136,736,1136,1025.366737493085,400,289.3667374930853,-110.6332625069147,110.6332625069147,12239.71877292389,736,160000,1,Treino
8,1,Treino,2024,4,29,20,0,202404292000,2024-04-29 20:00,795,59,60.35109890109891,14770,39,511,30,21,29141,9,1180,795,1180,1109.547741193724,385,314.5477411937236,-70.4522588062764,70.4522588062764,4963.520770906551,795,148225,1,Treino
8,1,Treino,2024,4,29,21,0,202404292100,2024-04-29 21:00,793,-2,62.08681318681319,14833,99,545,52,37,29141,7,1211,793,1211,931.0395994089978,418,138.0395994089978,-279.9604005910022,279.9604005910022,78377.82589907444,793,174724,1,Treino
8,1,Treino,2024,4,29,22,0,202404292200,2024-04-29 22:00,809,16,69.00824175824177,14894,157,565,54,38,29140,3,1245,809,1245,1053.847092178641,436,244.8470921786411,-191.1529078213589,191.1529078213589,36539.43416856093,809,190096,1,Treino
8,1,Treino,2024,4,29,23,0,202404292300,2024-04-29 23:00,842,33,70.17967032967034,14906,168,570,25,15,29140,0,1271,842,1271,1143.842236271581,429,301.8422362715812,-127.1577637284188,127.1577637284188,16169.09687641238,842,184041,1,Treino
8,1,Treino,2024,4,30,0,0,202404300000,2024-04-30 00:00,875,33,71.97967032967034,14901,163,582,17,14,29141,0,1284,875,1284,1177.904794766891,409,302.9047947668914,-106.0952052331086,106.0952052331086,11256.19257345543,875,167281,1,Treino
8,1,Treino,2024,4,30,1,0,202404300100,2024-04-30 01:00,927,52,70.1510989010989,14891,151,621,51,41,29142,1,1285,927,1285,1262.246867279082,358,335.2468672790817,-22.7531327209183,22.7531327209183,517.7050486157231,927,128164,1,Treino
8,1,Treino,2024,4,30,2,0,202404300200,2024-04-30 02:00,1030,103,71.80824175824176,14880,120,663,81,43,29141,0,1280,1030,1280,1389.242494698301,250,359.2424946983015,109.2424946983015,109.2424946983015,11933.92264790842,1030,62500,1,Treino
12,1,Treino,2024,10,6,0,0,202410060000,2024-10-06 00:00,320,-5,2.07948717948718,14860,-15,512,8,6,29121,-9,316,320,316,315.2091355979201,-4,-4.790864402079933,-0.7908644020799329,0.7908644020799329,0.6254665024772498,320,16,1,Treino
12,1,Treino,2024,10,6,1,0,202410060100,2024-10-06 01:00,308,-12,2.187179487179487,14860,-15,511,1,0,29123,-7,323,308,323,301.1283583493542,15,-6.871641650645756,-21.87164165064576,21.87164165064576,478.3687084942622,308,225,1,Treino
12,1,Treino,2024,10,6,2,0,202410060200,2024-10-06 02:00,299,-9,2.187179487179487,14859,-15,515,3,2,29123,-6,331,299,331,297.0882670962826,32,-1.911732903717393,-33.91173290371739,33.91173290371739,1150.005628533069,299,1024,1,Treino
12,1,Treino,2024,10,6,3,0,202410060300,2024-10-06 03:00,294,-5,2.27948717948718,14858,-15,523,12,9,29123,-6,335,294,335,297.5824828637303,41,3.58248286373032,-37.41751713626968,37.41751713626968,1400.070588643035,294,1681,1,Treino
12,1,Treino,2024,10,6,4,0,202410060400,2024-10-06 04:00,294,0,2.510256410256411,14857,-14,522,7,-1,29122,-6,337,294,337,299.5260886606204,43,5.52608866062036,-37.47391133937964,37.47391133937964,1404.294031071686,294,1849,1,Treino
12,1,Treino,2024,10,6,5,0,202410060500,2024-10-06 05:00,300,6,2.617948717948718,14857,-13,515,-8,-6,29121,-7,337,300,337,308.9752758522934,37,8.975275852293407,-28.02472414770659,28.02472414770659,785.385163555049,300,1369,1,Treino
12,1,Treino,2024,10,6,6,0,202410060600,2024-10-06 06:00,307,7,3.033333333333334,14857,-13,510,-12,-5,29121,-6,337,307,337,316.3045276304211,30,9.304527630421148,-20.69547236957885,20.69547236957885,428.3025766000017,307,900,1,Treino
12,1,Treino,2024,10,6,7,0,202410060700,2024-10-06 07:00,312,5,3.048717948717949,14857,-13,508,-7,-1,29121,-6,336,312,336,318.8917114786661,24,6.891711478666139,-17.10828852133386,17.10828852133386,292.6935361292039,312,576,1,Treino
12,1,Treino,2024,10,6,8,0,202410060800,2024-10-06 08:00,316,4,3.048717948717949,14846,-24,508,-2,14,29121,-5,336,316,336,322.296188602931,20,6.296188602931011,-13.70381139706899,13.70381139706899,187.7944468064379,316,400,1,Treino
12,1,Treino,2024,10,6,9,0,202410060900,2024-10-06 09:00,323,7,3.033333333333333,14841,-26,507,-1,18,29120,-5,335,323,335,330.7235409235682,12,7.72354092356818,-4.27645907643182,4.27645907643182,18.2881022323961,323,144,1,Treino
12,1,Treino,2024,10,6,10,0,202410061000,2024-10-06 10:00,331,8,2.864102564102564,14841,-23,507,-1,11,29120,-5,334,331,334,336.0192765924696,3,5.019276592469623,2.019276592469623,2.019276592469623,4.077477956895732,331,9,1,Treino
12,1,Treino,2024,10,6,11,0,202410061100,2024-10-06 11:00,335,4,2.802564102564102,14836,-27,506,-1,-1,29119,-5,333,335,333,330.4777124661153,-2,-4.522287533884651,-2.522287533884651,2.522287533884651,6.361934403589912,335,4,1,Treino
12,1,Treino,2024,10,6,12,0,202410061200,2024-10-06 12:00,337,2,2.802564102564102,14836,-25,506,-1,-8,29119,-5,332,337,332,328.2390690716298,-5,-8.760930928370158,-3.760930928370158,3.760930928370158,14.14460144797122,337,25,1,Treino
12,1,Treino,2024,10,6,13,0,202410061300,2024-10-06 13:00,337,0,2.648717948717949,14842,-19,501,-5,-11,29119,-3,332,337,332,326.6910120592452,-5,-10.30898794075483,-5.308987940754832,5.308987940754832,28.18535295508024,337,25,1,Treino
12,1,Treino,2024,10,6,14,0,202410061400,2024-10-06 14:00,337,0,2.417948717948718,14839,-21,491,-15,-12,29118,-3,332,337,332,326.7570868682583,-5,-10.24291313174172,-5.242913131741716,5.242913131741716,27.48813810698973,337,25,1,Treino
12,1,Treino,2024,10,6,15,0,202410061500,2024-10-06 15:00,336,-1,2.341025641025641,14839,-21,480,-21,-10,29119,-4,331,336,331,328.0678812759678,-5,-7.932118724032193,-2.932118724032193,2.932118724032193,8.597320211820177,336,25,1,Treino
12,1,Treino,2024,10,6,16,0,202410061600,2024-10-06 16:00,336,0,2.223076923076923,14842,-17,470,-21,-14,29117,-6,331,336,331,330.5801505966543,-5,-5.419849403345665,-0.4198494033456655,0.4198494033456655,0.1762735214897113,336,25,1,Treino
12,1,Treino,2024,10,6,17,0,202410061700,2024-10-06 17:00,335,-1,2.161538461538461,14850,-8,463,-17,-15,29117,-6,330,335,330,331.9875287718513,-5,-3.012471228148684,1.987528771851316,1.987528771851316,3.950270618936802,335,25,1,Treino
12,1,Treino,2024,10,6,18,0,202410061800,2024-10-06 18:00,334,-1,2.053846153846154,14858,1,461,-9,-1,29118,-4,330,334,330,336.3539513364727,-4,2.353951336472733,6.353951336472733,6.353951336472733,40.37269758626363,334,16,1,Treino
12,1,Treino,2024,10,6,19,0,202410061900,2024-10-06 19:00,333,-1,1.9,14858,1,461,-2,7,29117,-4,330,333,330,336.9450269847817,-3,3.945026984781748,6.945026984781748,6.945026984781748,48.23339981934666,333,9,1,Treino
12,1,Treino,2024,10,6,20,0,202410062000,2024-10-06 20:00,332,-1,1.702797202797202,14858,1,461,0,5,29117,-4,330,332,330,335.9070672112786,-2,3.907067211278559,5.907067211278559,5.907067211278559,34.89344303856225,332,4,1,Treino
12,1,Treino,2024,10,7,0,0,202410070000,2024-10-07 00:00,331,0,1.46074592074592,14852,11,455,-3,-1,29116,-4,335,331,335,335.3358579766763,4,4.335857976676266,0.3358579766762659,0.3358579766762659,0.1128005804970752,331,16,1,Treino
12,1,Treino,2024,10,7,2,0,202410070200,2024-10-07 02:00,330,0,1.383822843822843,14849,13,480,25,15,29114,-5,337,330,337,332.2034273985957,7,2.20342739859575,-4.79657260140425,4.79657260140425,23.00710872054194,330,49,1,Treino
12,1,Treino,2024,10,7,3,0,202410070300,2024-10-07 03:00,330,0,1.383822843822843,14848,6,495,30,20,29115,-4,337,330,337,329.8013913758822,7,-0.19860862411781,-7.19860862411781,7.19860862411781,51.81996612322331,330,49,1,Treino
12,1,Treino,2024,10,7,4,0,202410070400,2024-10-07 04:00,330,0,1.537668997668997,14847,8,500,20,15,29115,-3,337,330,337,326.3736641241088,7,-3.626335875891186,-10.62633587589119,10.62633587589119,112.9190141472521,330,49,1,Treino
12,1,Treino,2024,10,7,5,0,202410070500,2024-10-07 05:00,330,0,1.62997668997669,14846,7,502,7,13,29115,-4,337,330,337,323.9894608025799,7,-6.010539197420144,-13.01053919742014,13.01053919742014,169.274130207606,330,49,1,Treino
12,1,Treino,2024,10,7,6,0,202410070600,2024-10-07 06:00,330,0,1.645361305361305,14845,3,502,2,10,29115,-2,338,330,338,322.5740816890213,8,-7.425918310978659,-15.42591831097866,15.42591831097866,237.9589557369867,330,64,1,Treino
12,1,Treino,2024,10,7,7,0,202410070700,2024-10-07 07:00,333,3,1.629976689976689,14845,-5,500,-2,5,29115,-2,338,333,338,327.5192326726666,5,-5.48076732733341,-10.48076732733341,10.48076732733341,109.8464837696995,333,25,1,Treino
12,1,Treino,2024,10,7,8,0,202410070800,2024-10-07 08:00,335,2,1.645361305361305,14843,-15,492,-10,-6,29114,-4,338,335,338,326.5050268603278,3,-8.494973139672197,-11.4949731396722,11.4949731396722,132.1344074817853,335,9,1,Treino
12,1,Treino,2024,10,7,9,0,202410070900,2024-10-07 09:00,336,1,1.62997668997669,14843,-15,482,-18,-10,29114,-3,339,336,339,326.977594859641,3,-9.022405140358956,-12.02240514035896,12.02240514035896,144.5382253589295,336,9,1,Treino
12,1,Treino,2024,10,7,10,0,202410071000,2024-10-07 10:00,337,1,1.62997668997669,14842,-16,478,-14,-4,29113,-4,339,337,339,329.5460986956576,2,-7.453901304342367,-9.453901304342367,9.453901304342367,89.3762498722463,337,4,1,Treino
12,1,Treino,2024,10,7,13,0,202410071300,2024-10-07 13:00,337,0,1.506899766899767,14841,-13,472,-4,0,29113,-3,341,337,341,331.3238347869659,4,-5.676165213034096,-9.676165213034096,9.676165213034096,93.62817322993118,337,16,1,Treino
12,1,Treino,2024,10,7,14,0,202410071400,2024-10-07 14:00,338,1,1.614592074592074,14840,-12,472,-2,1,29113,-3,339,338,339,333.6522875060493,1,-4.347712493950667,-5.347712493950667,5.347712493950667,28.59802891795606,338,1,1,Treino
12,1,Treino,2024,10,7,15,0,202410071500,2024-10-07 15:00,338,0,1.86074592074592,14840,-11,472,0,-10,29114,-1,338,338,338,331.6813934924343,0,-6.318606507565732,-6.318606507565732,6.318606507565732,39.92478819745202,338,0,1,Treino
12,1,Treino,2024,10,7,16,0,202410071600,2024-10-07 16:00,338,0,1.72997668997669,14839,-10,472,0,-15,29113,-1,339,338,339,330.2003409319605,1,-7.799659068039546,-8.799659068039546,8.799659068039546,77.4339997137306,338,1,1,Treino
12,1,Treino,2024,10,7,17,0,202410071700,2024-10-07 17:00,339,1,1.806899766899767,14838,-10,472,0,-15,29112,-3,348,339,348,331.7849137583831,9,-7.215086241616859,-16.21508624161686,16.21508624161686,262.9290218230724,339,81,1,Treino
12,1,Treino,2024,10,7,18,0,202410071800,2024-10-07 18:00,339,0,2.245361305361306,14838,-9,465,-7,-12,29112,-3,359,339,359,332.4496934250001,20,-6.550306574999922,-26.55030657499992,26.55030657499992,704.918779226484,339,400,1,Treino
12,1,Treino,2024,10,7,19,0,202410071900,2024-10-07 19:00,341,2,3.399207459207459,14838,-8,456,-16,-11,29110,-5,366,341,366,338.5651529954087,25,-2.434847004591347,-27.43484700459135,27.43484700459135,752.6708301653348,341,625,1,Treino
12,1,Treino,2024,10,7,20,0,202410072000,2024-10-07 20:00,342,1,3.553053613053613,14838,-7,443,-22,-13,29108,-7,369,342,369,339.8772090764431,27,-2.122790923556863,-29.12279092355686,29.12279092355686,848.136951177206,342,729,1,Treino
12,1,Treino,2024,10,7,21,0,202410072100,2024-10-07 21:00,341,-1,4.860745920745921,14838,-7,434,-22,-7,29106,-9,370,341,370,340.6252139198896,29,-0.3747860801104252,-29.37478608011043,29.37478608011043,862.8780572522492,341,841,1,Treino
12,1,Treino,2024,10,7,22,0,202410072200,2024-10-07 22:00,339,-2,7.42997668997669,14837,-6,430,-13,4,29106,-8,370,339,370,344.8670185756762,31,5.867018575676184,-25.13298142432382,25.13298142432382,631.666755275406,339,961,1,Treino
12,1,Treino,2024,10,7,23,0,202410072300,2024-10-07 23:00,338,-1,8.937668997668998,14837,-6,436,2,16,29104,-10,369,338,369,348.8011214918947,31,10.80112149189472,-20.19887850810528,20.19887850810528,407.9946929851974,338,961,1,Treino
12,1,Treino,2024,10,8,0,0,202410080000,2024-10-08 00:00,339,1,9.537668997668998,14836,-6,446,16,14,29102,-11,365,339,365,350.5949486654063,26,11.59494866540626,-14.40505133459374,14.40505133459374,207.5055039522808,339,676,1,Treino
12,1,Treino,2024,10,8,1,0,202410080100,2024-10-08 01:00,348,9,11.06074592074592,14836,-6,458,22,14,29099,-14,360,348,360,367.0154101946855,12,19.0154101946855,7.015410194685501,7.015410194685501,49.21598019969726,348,144,1,Treino
12,1,Treino,2024,10,8,2,0,202410080200,2024-10-08 02:00,359,11,11.76843822843823,14836,-6,472,26,16,29097,-16,357,359,357,375.6392674820466,-2,16.63926748204665,18.63926748204665,18.63926748204665,347.4222922672816,359,4,1,Treino
12,1,Treino,2024,10,8,3,0,202410080300,2024-10-08 03:00,366,7,12.12228438228438,14835,-6,477,19,7,29093,-20,357,366,357,370.3015227743256,-9,4.301522774325576,13.30152277432558,13.30152277432558,176.930508115902,366,81,1,Treino
12,1,Treino,2024,10,8,4,0,202410080400,2024-10-08 04:00,369,3,13.10689976689977,14835,-5,478,6,1,29090,-23,359,369,359,364.1495218808794,-10,-4.850478119120567,5.149521880879433,5.149521880879433,26.51757560165606,369,100,1,Treino
12,1,Treino,2024,10,8,5,0,202410080500,2024-10-08 05:00,370,1,14.78382284382284,14835,-5,477,0,-1,29089,-25,362,370,362,363.2263180055936,-8,-6.773681994406388,1.226318005593612,1.226318005593612,1.503855850843094,370,64,1,Treino
12,1,Treino,2024,10,8,6,0,202410080600,2024-10-08 06:00,370,0,15.64536130536131,14835,-4,469,-9,-8,29090,-23,368,370,368,363.0455777163546,-2,-6.954422283645386,-4.954422283645386,4.954422283645386,24.54630016468196,370,4,1,Treino
12,1,Treino,2024,10,8,7,0,202410080700,2024-10-08 07:00,369,-1,16.70689976689977,14835,-3,461,-16,-8,29095,-17,375,369,375,364.9297607607964,6,-4.070239239203602,-10.0702392392036,10.0702392392036,101.4097183347959,369,36,1,Treino
12,1,Treino,2024,10,8,8,0,202410080800,2024-10-08 08:00,365,-4,17.38102564102564,14836,-2,457,-12,3,29100,-12,384,365,384,364.0929525696594,19,-0.90704743034064,-19.90704743034064,19.90704743034064,396.2905373938319,365,361,1,Treino
12,1,Treino,2024,10,8,9,0,202410080900,2024-10-08 09:00,360,-5,17.92564102564103,14836,-2,461,0,13,29105,-5,402,360,402,363.8258975985926,42,3.825897598592633,-38.17410240140737,38.17410240140737,1457.262094153136,360,1764,1,Treino
12,1,Treino,2024,10,8,10,0,202410081000,2024-10-08 10:00,357,-3,18.26153846153846,14837,-1,473,16,25,29108,0,410,357,410,366.5805828020026,53,9.580582802002596,-43.4194171979974,43.4194171979974,1885.245789813753,357,2809,1,Treino
12,1,Treino,2024,10,8,11,0,202410081100,2024-10-08 11:00,357,0,18.98461538461539,14837,-1,479,18,15,29110,4,410,357,410,368.9208920397759,53,11.92089203977594,-41.07910796022406,41.07910796022406,1687.493110807744,357,2809,1,Treino
12,1,Treino,2024,10,8,12,0,202410081200,2024-10-08 12:00,359,2,19.8923076923077,14837,0,482,9,7,29111,5,409,359,409,371.5425355537776,50,12.54253555377761,-37.45746444622239,37.45746444622239,1403.061642740014,359,2500,1,Treino
12,1,Treino,2024,10,8,13,0,202410081300,2024-10-08 13:00,362,3,19.92307692307693,14838,1,482,3,-6,29112,8,417,362,417,373.050973541955,55,11.05097354195505,-43.94902645804495,43.94902645804495,1931.516926609935,362,3025,1,Treino
12,1,Treino,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,14837,1,482,0,-10,29112,10,458,368,458,381.4608174477434,90,13.46081744774335,-76.53918255225665,76.53918255225665,5858.246465767668,368,8100,1,Treino
12,1,Treino,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,14837,1,481,-1,-13,29116,17,491,375,491,390.7663126919182,116,15.76631269191819,-100.2336873080818,100.2336873080818,10046.79207137432,375,13456,1,Treino
12,1,Treino,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,14839,3,475,-7,-20,29126,29,491,384,491,409.2135078711382,107,25.21350787113818,-81.78649212886182,81.78649212886182,6689.030294744377,384,11449,1,Treino
12,1,Treino,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,14839,4,465,-16,-15,29120,27,479,402,479,441.9183359703688,77,39.91833597036884,-37.08166402963116,37.08166402963116,1375.049807206441,402,5929,1,Treino
12,1,Treino,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,14830,-5,459,-16,-7,29116,26,492,410,492,427.8173354056839,82,17.81733540568393,-64.18266459431607,64.18266459431607,4119.414434426473,410,6724,1,Treino
12,1,Treino,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,14828,-7,450,-15,-8,29114,25,520,410,520,414.5917778259911,110,4.59177782599113,-105.4082221740089,105.4082221740089,11110.89330188521,410,12100,1,Treino
12,1,Treino,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,14833,-2,437,-22,-5,29114,24,538,409,538,417.1829962495336,129,8.18299624953363,-120.8170037504664,120.8170037504664,14596.74839524021,409,16641,1,Treino
12,1,Treino,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,14840,5,429,-21,0,29114,19,580,417,580,447.0674720854259,163,30.06747208542595,-132.9325279145741,132.9325279145741,17671.05697775901,417,26569,1,Treino
12,1,Treino,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,14843,7,428,-9,3,29114,14,617,458,617,563.4150838579158,159,105.4150838579158,-53.58491614208424,53.58491614208424,2871.3432379542,458,25281,1,Treino
12,1,Treino,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,14843,7,435,6,3,29113,8,633,491,633,583.6907007238226,142,92.6907007238226,-49.3092992761774,49.3092992761774,2431.406995107629,491,20164,1,Treino
12,1,Treino,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,14842,5,445,17,-2,29113,5,645,491,645,504.0480794001179,154,13.0480794001179,-140.9519205998821,140.9519205998821,19867.44392079547,491,23716,1,Treino
12,1,Treino,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,14842,5,451,16,0,29114,4,651,479,651,470.0947062892429,172,-8.905293710757064,-180.9052937107571,180.9052937107571,32726.72529257528,479,29584,1,Treino
12,1,Treino,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,14842,5,453,8,-1,29113,2,662,492,662,529.9842495854488,170,37.98424958544877,-132.0157504145512,132.0157504145512,17428.15835751708,492,28900,1,Treino
12,1,Treino,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,14842,4,458,7,5,29113,1,682,520,682,596.1758521969593,162,76.17585219695934,-85.82414780304066,85.82414780304066,7365.784346118169,520,26244,1,Treino
12,1,Treino,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,14842,5,469,16,11,29113,1,706,538,706,588.9668223397155,168,50.96682233971546,-117.0331776602845,117.0331776602845,13696.76467326372,538,28224,1,Treino
12,1,Treino,2024,10,9,5,0,202410090500,2024-10-09 05:00,580,42,20.45384615384615,14841,4,475,17,7,29113,-3,725,580,725,696.7481607412866,145,116.7481607412866,-28.2518392587134,28.2518392587134,798.1664215001799,580,21025,1,Treino
12,1,Treino,2024,10,9,6,0,202410090600,2024-10-09 06:00,617,37,19.62222222222222,14840,1,477,8,8,29112,-14,739,617,739,725.4270312716711,122,108.4270312716711,-13.57296872832887,13.57296872832887,184.2254801001935,617,14884,1,Treino
12,1,Treino,2024,10,9,7,0,202410090700,2024-10-09 07:00,633,16,18.608547008547,14840,1,478,3,11,29113,-7,746,633,746,685.6754982734517,113,52.67549827345169,-60.32450172654831,60.32450172654831,3639.045508556329,633,12769,1,Treino
12,1,Treino,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,14840,10,477,0,5,29114,-2,749,645,749,693.4556410459523,104,48.45564104595235,-55.54435895404765,55.54435895404765,3085.175811616094,645,10816,1,Treino
12,1,Treino,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,14841,13,477,-1,9,29113,-1,749,651,749,680.5512685906581,98,29.55126859065808,-68.44873140934192,68.44873140934192,4685.228831548231,651,9604,1,Treino
12,1,Treino,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,14841,8,476,-1,12,29113,-1,747,662,747,705.0753058468335,85,43.07530584683354,-41.92469415316646,41.92469415316646,1757.67997983655,662,7225,1,Treino
12,1,Treino,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,14842,2,475,-2,7,29113,-1,740,682,740,756.3401965574121,58,74.34019655741213,16.34019655741213,16.34019655741213,267.0020235348632,682,3364,1,Treino
12,1,Treino,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,14842,-1,475,-1,1,29113,-1,727,706,727,800.1897446930197,21,94.18974469301975,73.18974469301975,73.18974469301975,5356.738728229412,706,441,1,Treino
12,1,Treino,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,14840,-3,474,-1,-8,29113,0,725,725,725,808.9100636937734,0,83.9100636937734,83.9100636937734,83.9100636937734,7040.898789093108,725,0,1,Treino
12,1,Treino,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,14840,-2,473,-2,-11,29113,0,727,739,727,812.5113207633975,-12,73.51132076339752,85.51132076339752,85.51132076339752,7312.18597870066,739,144,1,Treino
12,1,Treino,2024,10,9,15,0,202410091500,2024-10-09 15:00,746,7,10.96239316239316,14840,-2,472,-2,-7,29113,-1,724,746,724,798.3880648482708,-22,52.3880648482708,74.3880648482708,74.3880648482708,5533.584191870542,746,484,1,Treino
12,1,Treino,2024,10,9,16,0,202410091600,2024-10-09 16:00,749,3,10.54700854700855,14840,-2,472,-1,-2,29114,1,718,749,718,790.0377791250218,-31,41.03777912502176,72.03777912502176,72.03777912502176,5189.441621265421,749,961,1,Treino
12,1,Treino,2024,10,9,17,0,202410091700,2024-10-09 17:00,749,0,9.331623931623932,14840,-2,471,-1,-6,29114,1,715,749,715,779.804307367388,-34,30.80430736738799,64.80430736738799,64.80430736738799,4199.598253366898,749,1156,1,Treino
12,1,Treino,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,14840,-2,471,-1,-11,29114,1,713,747,713,770.9216306762024,-34,23.92163067620243,57.92163067620243,57.92163067620243,3354.915300190394,747,1156,1,Treino
12,1,Treino,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,14840,-1,471,0,-6,29114,1,709,740,709,745.2845197842395,-31,5.284519784239478,36.28451978423948,36.28451978423948,1316.566375972866,740,961,1,Treino
