EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,1193,-46,-98,-170,1,-51,-131,11,22,-238.11356675,985,746.88643325,985,delta_alt,746.88643325,698.8172459108433,-238.11356675,-286.1827540891567,-48.06918733915666,48.06918733915666,2310.646771446939,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,1170,-23,-69,-164,45,-36,-109,4,15,-225.52192311,969,743.47807689,969,delta_alt,743.47807689,730.7716146416274,-225.52192311,-238.2283853583726,-12.70646224837265,12.70646224837265,161.4541828693192,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,1155,-15,-38,-136,25,-25,-76,7,11,-219.40761419,960,740.59238581,960,delta_alt,740.59238581,745.2219804964997,-219.40761419,-214.7780195035003,4.629594686499672,4.629594686499672,21.433146961266,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,1151,-4,-19,-88,36,-25,-61,-7,0,-207,944,737,944,delta_alt,737,711.2560720625916,-207,-232.7439279374084,-25.74392793740844,25.74392793740844,662.7498256464789,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,1134,-17,-21,-59,47,-39,-64,-7,-14,-191,921,730,921,delta_alt,730,622.0832715546886,-191,-298.9167284453114,-107.9167284453114,107.9167284453114,11646.02027833908,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,1108,-26,-43,-62,47,-50,-75,-4,-11,-171,894,723,894,delta_alt,723,605.6714605990946,-171,-288.3285394009054,-117.3285394009054,117.3285394009054,13765.9861579498,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,1075,-33,-59,-80,12,-51,-90,3,-1,-158,870,712,870,delta_alt,712,597.650581061974,-158,-272.349418938026,-114.349418938026,114.349418938026,13075.78961146418,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,1036,-39,-72,-115,-19,-42,-92,6,9,-149,852,703,852,delta_alt,703,606.206860277667,-149,-245.793139722333,-96.79313972233297,96.79313972233297,9368.911897307073,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,1019,-17,-56,-115,-3,-48,-99,-12,-6,-126,822,696,822,delta_alt,696,587.1485004588541,-126,-234.8514995411459,-108.8514995411459,108.8514995411459,11848.64895235609,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,991,-28,-45,-117,1,-66,-108,-6,-18,-100,786,686,786,delta_alt,686,610.2930051067875,-100,-175.7069948932125,-75.70699489321248,75.70699489321248,5731.5490757609,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,932,-59,-87,-143,-16,-57,-105,15,9,-87,765,678,765,delta_alt,678,624.1700322892607,-87,-140.8299677107393,-53.82996771073931,53.82996771073931,2897.665423739237,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,907,-25,-84,-129,27,-35,-101,7,22,-82,751,669,751,delta_alt,669,679.7081441226106,-82,-71.29185587738937,10.70814412261063,10.70814412261063,114.6643505506007,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,54,15,897,-10,-35,-122,36,-18.11356675000002,-75.11356675000002,9.886433249999982,16.88643324999998,-89.88643324999998,746.88643325,657,746.88643325,delta_alt,657,726.5840260655393,-89.88643324999998,-20.30240718446066,69.58402606553932,69.58402606553932,4841.936683489655,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,50,24,894,-3,-13,-97,20,-7.521923109999989,-42.52192310999999,0.7052103900000475,10.59164364000003,-97.47807689000001,743.47807689,646,743.47807689,delta_alt,646,713.5209179053752,-97.47807689000001,-29.95715898462481,67.5209179053752,67.5209179053752,4559.074354784418,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,32,40,895,1,-2,-37,16,-6.294047439999986,-24.40761419,0.5226652799999556,1.227875670000003,-102.59238581,740.59238581,638,740.59238581,delta_alt,638,689.6552239041212,-102.59238581,-50.93716190587884,51.65522390412116,51.65522390412116,2668.26215658489,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,33,37,890,-5,-4,-17,-1,-6.478076890000011,-14,-0.7066947299999811,-0.1840294500000255,-105,737,632,737,delta_alt,632,667.3799527645718,-105,-69.62004723542816,35.37995276457184,35.37995276457184,1251.741057623335,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,41,19,883,-7,-12,-14,10,-10.59238581,-16.88643324999998,-3.407614190000004,-4.114308919999985,-103,730,627,730,delta_alt,627,652.8889715303756,-103,-77.11102846962444,25.88897153037556,25.88897153037556,670.2388469005961,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,15,20,874,-9,-16,-20,17,-14,-20.47807689000001,0,-3.407614190000004,-101,723,622,723,delta_alt,622,635.2810543170324,-101,-87.71894568296761,13.28105431703239,13.28105431703239,176.3864037719646,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,14,29,864,-10,-19,-31,23,-18,-28.59238581,-4,-4,-95,712,617,712,delta_alt,617,620.522504051124,-95,-91.47749594887603,3.522504051123974,3.522504051123974,12.40803479018481,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,17,3,854,-10,-20,-36,29,-20,-34,2,-2,-92,703,611,703,delta_alt,611,623.8798804295994,-92,-79.12011957040056,12.87988042959944,12.87988042959944,165.8913198807786,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,6,3,844,-10,-20,-39,7,-16,-34,2,4,-90,696,606,696,delta_alt,606,613.0429155873052,-90,-82.95708441269483,7.042915587305174,7.042915587305174,49.60265996990618,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,-65,7,834,-10,-20,-40,18,-17,-37,-3,-1,-86,686,600,686,delta_alt,600,553.1617202144408,-86,-132.8382797855592,-46.83827978555917,46.83827978555917,2193.82445327032,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,-38,32,819,-15,-25,-45,44,-18,-34,2,-1,-83,678,595,678,delta_alt,595,577.2110961420902,-83,-100.7889038579098,-17.78890385790976,17.78890385790976,316.4451004659567,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,-28,811,-8,-23,-43,17,-17,-34,-1,1,-79,669,590,669,delta_alt,590,565.8865357708452,-79,-103.1134642291548,-24.11346422915483,24.11346422915483,581.4591571307295,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-20,-34,800,-11,-19,-44,-1,-21,-39,-3,-4,-72,657,585,657,delta_alt,585,545.5961181544919,-72,-111.4038818455081,-39.40388184550807,39.40388184550807,1552.66590449476,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-16,-33,785,-15,-26,-49,-12,-23,-40,1,-2,-67,646,579,646,delta_alt,579,538.4764765025374,-67,-107.5235234974626,-40.52352349746263,40.52352349746263,1642.155956649406,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-13,-27,770,-15,-30,-49,-16,-19,-40,3,4,-63,638,575,638,delta_alt,575,542.9312607808238,-63,-95.06873921917622,-32.06873921917622,32.06873921917622,1028.404035107531,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-10,-23,760,-10,-25,-51,-5,-14,-37,2,5,-62,632,570,632,delta_alt,570,553.3064850670115,-62,-78.69351493298848,-16.69351493298848,16.69351493298848,278.6734408179093,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-8,-21,756,-4,-14,-44,3,-11,-30,1,3,-61,627,566,627,delta_alt,566,559.6909501335659,-61,-67.30904986643407,-6.309049866434066,6.309049866434066,39.8041102171517,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-4,-17,748,-8,-12,-37,1,-10,-24,0,1,-60,622,562,622,delta_alt,562,550.5266805655268,-60,-71.47331943447318,-11.47331943447318,11.47331943447318,131.63705884546,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-3,-15,744,-4,-12,-26,6,-10,-21,0,0,-57,617,560,617,delta_alt,560,550.1084763321536,-57,-66.8915236678464,-9.8915236678464,9.8915236678464,97.84224047156549,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,1,-11,736,-8,-12,-24,2,-11,-21,-1,-1,-54,611,557,611,delta_alt,557,539.8635866884701,-54,-71.13641331152985,-17.13641331152985,17.13641331152985,293.6566611835775,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,2,-9,730,-6,-14,-26,4,-11,-21,1,0,-51,606,555,606,delta_alt,555,544.5111506986369,-51,-61.48884930136308,-10.48884930136308,10.48884930136308,110.0159596667047,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,5,-5,724,-6,-12,-24,4,-11,-22,-1,0,-45,600,555,600,delta_alt,555,539.9571745420241,-45,-60.04282545797594,-15.04282545797594,15.04282545797594,226.286597759129,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-30,-4,718,-6,-12,-26,9,-11,-22,1,0,-38,595,557,595,delta_alt,557,520.8953741611487,-38,-74.10462583885135,-36.10462583885135,36.10462583885135,1303.544006963452,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-38,-1,709,-9,-15,-27,-1,-10,-21,0,1,-26,590,564,590,delta_alt,564,506.7452856130582,-26,-83.25471438694183,-57.25471438694183,57.25471438694183,3278.102319530284,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-40,-36,705,-4,-13,-25,7,-10,-21,0,0,-13,585,572,585,delta_alt,572,504.9745032970869,-13,-80.02549670291307,-67.02549670291307,67.02549670291307,4492.417208272212,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-39,-44,699,-6,-10,-25,9,-11,-21,-1,-1,2,579,581,579,delta_alt,581,497.3330472311577,2,-81.6669527688423,-83.6669527688423,83.6669527688423,7000.158985623687,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-38,-45,693,-6,-12,-25,9,-10,-20,2,1,19,575,594,575,delta_alt,594,501.5265103167512,19,-73.47348968324877,-92.47348968324877,92.47348968324877,8551.346294197918,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-37,-44,687,-6,-12,-22,4,-9,-20,-1,1,39,570,609,570,delta_alt,609,492.5479661765798,39,-77.45203382342015,-116.4520338234202,116.4520338234202,13561.07618161099,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-36,-44,681,-6,-12,-24,-2,-9,-19,1,0,60,566,626,566,delta_alt,626,491.795632803475,60,-74.20436719652503,-134.204367196525,134.204367196525,18010.81217461972,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-34,-41,676,-5,-11,-23,3,-8,-17,0,1,79,562,641,562,delta_alt,641,493.4815217342996,79,-68.51847826570042,-147.5184782657004,147.5184782657004,21761.70142982793,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-32,-39,672,-4,-9,-21,0,-6,-15,2,2,96,560,656,560,delta_alt,656,504.1694526285055,96,-55.8305473714945,-151.8305473714945,151.8305473714945,23052.51511512764,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-32,-39,666,-6,-10,-21,2,-5,-13,-1,1,109,557,666,557,delta_alt,666,499.7211071239851,109,-57.27889287601488,-166.2788928760149,166.2788928760149,27648.67021607323,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-30,-36,664,-2,-8,-17,4,-5,-11,1,0,121,555,676,555,delta_alt,676,515.3412224598206,121,-39.65877754017936,-160.6587775401794,160.6587775401794,25811.24280070484,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-26,-32,662,-2,-4,-14,4,-2,-7,2,3,131,555,686,555,delta_alt,686,531.2681618083255,131,-23.73183819167446,-154.7318381916745,154.7318381916745,23941.94175017453,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-22,-28,657,-5,-7,-15,1,2,-3,2,4,139,557,696,557,delta_alt,696,541.5726753867142,139,-15.4273246132858,-154.4273246132858,154.4273246132858,23847.79858721715,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-13,-19,656,-1,-6,-10,8,9,7,5,7,141.539,564,705.539,564,delta_alt,705.539,573.6048266400148,141.539,9.604826640014835,-131.9341733599852,131.9341733599852,17406.62610018262,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,4,-2,663,7,6,-1,11,15,17,1,6,140.6342,572,712.6342,572,delta_alt,712.6342,601.8041512500529,140.6342,29.80415125005288,-110.8300487499471,110.8300487499471,12283.29970591565,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,18,12,673,10,17,11,16,17,26,1,2,136.6686,581,717.6686,581,delta_alt,717.6686,622.5909460875231,136.6686,41.59094608752309,-95.07765391247688,95.07765391247688,9039.76027350073,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,31,26,682,9,19,25,15,22,37,4,5,126.6422,594,720.6422,594,delta_alt,720.6422,647.539903971904,126.6422,53.53990397190398,-73.10229602809602,73.10229602809602,5343.945684579383,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,21,16,694,12,21,38,18,28,45,2,6,112,609,721,609,delta_alt,721,654.4097869769417,112,45.40978697694175,-66.59021302305825,66.59021302305825,4434.256470456277,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,17,11,714,20,32,51,26,32,54,2,4,95,626,721,626,delta_alt,721,675.3727867765645,95,49.37278677656445,-45.62721322343555,45.62721322343555,2081.842586536852,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,19,15,732,18,38,59,23,32,60,-2,0,76,641,717,641,delta_alt,717,677.0702007582653,76,36.07020075826529,-39.92979924173471,39.92979924173471,1594.388867485238,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,23,20,754,22,40,72,26,30,62,0,-2,56,656,712,656,delta_alt,712,694.625689606947,56,38.62568960694705,-17.37431039305295,17.37431039305295,301.8666616341478,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,28,23,771,17,39,77,23,25,57,-5,-5,40,666,706,666,delta_alt,706,685.7914330389343,40,19.79143303893431,-20.20856696106569,20.20856696106569,408.3861786198756,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,31,27,784,13,30,70,15,20,50,0,-5,25,676,701,676,delta_alt,701,693.8258595888675,25,17.8258595888675,-7.174140411132498,7.174140411132498,51.46829063864437,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,31,795,11,24,63,13,20,45,0,0,7,686,693,686,delta_alt,693,702.4265278455987,7,16.42652784559868,9.426527845598685,9.426527845598685,88.85942722384738,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,30,32,805,10,21,51,15,20,40,0,0,-8,696,688,696,delta_alt,688,711.2486081051032,-8,15.24860810510324,23.24860810510324,23.24860810510324,540.4977788246723,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,24,31,814,9,19,43,10,19.53899999999999,39.53899999999999,-0.4610000000000127,-0.4610000000000127,-24.53899999999999,705.539,681,705.539,delta_alt,681,712.6016916742223,-24.53899999999999,7.062691674222265,31.60169167422225,31.60169167422225,998.666916672608,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,8,28,825,11,20,41,4,16.63419999999996,36.63419999999996,-2.44380000000001,-2.904800000000023,-19.63419999999996,712.6342,693,712.6342,delta_alt,693,703.0383063464386,-19.63419999999996,-9.595893653561347,10.03830634643862,10.03830634643862,100.7675943049498,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,0,25,837,12,23,42,2,12.12959999999998,31.66859999999997,-2.060799999999972,-4.504599999999982,-29.66859999999997,717.6686,688,717.6686,delta_alt,688,699.4902785966962,-29.66859999999997,-18.17832140330381,11.49027859669616,11.49027859669616,132.0265022296938,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,-13,9,839,2,14,34,-7,8.008000000000038,24.6422,-2.060799999999972,-4.121599999999944,-55.6422,720.6422,665,720.6422,delta_alt,665,675.7199001900815,-55.6422,-44.92229980991851,10.71990019008149,10.71990019008149,114.9162600853091,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-2,-4,844,5,7,30,-7,3.331400000000031,15.46100000000001,-2.615800000000036,-4.676600000000008,-60,721,661,721,delta_alt,661,679.565660906431,-60,-41.43433909356895,18.56566090643105,18.56566090643105,344.6837648925821,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,3,-17,844,0,5,19,-20,0.3577999999999975,8.365800000000036,-0.3577999999999975,-2.973600000000033,-62,721,659,721,delta_alt,659,678.059858223978,-62,-42.94014177602196,19.05985822397804,19.05985822397804,363.2781955181433,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,0,-6,843,-1,-1,6,-19,-4,-0.6685999999999694,-4,-4.357799999999997,-59,717,658,717,delta_alt,658,666.634837437944,-59,-50.36516256205596,8.634837437944043,8.634837437944043,74.56041757972004,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,14962,-3,0,840,-3,-4,1,-25,-9,-8.642200000000003,-1,-5,-56,712,656,712,delta_alt,656,660.050578827423,-56,-51.94942117257699,4.05057882742301,4.05057882742301,16.40718883716757,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,14959,-8,-4,835,-5,-8,-9,-22,-11,-15,-1,-2,-51,706,655,706,delta_alt,655,652.1620846165455,-51,-53.83791538345451,-2.837915383454515,2.837915383454515,8.053763723647787,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,14957,-12,-8,827,-8,-13,-17,-21,-11,-20,1,0,-47,701,654,701,delta_alt,654,646.5763263699788,-47,-54.4236736300212,-7.423673630021199,7.423673630021199,55.11093016507212,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,14955,-15,-12,821,-6,-14,-22,-17,-13,-24,-3,-2,-37,693,656,693,delta_alt,656,632.7124323626394,-37,-60.28756763736055,-23.28756763736055,23.28756763736055,542.3108064646426,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,14953,-17,-16,812,-9,-15,-28,-19,-13,-24,3,0,-33,688,655,688,delta_alt,655,634.0510574876162,-33,-53.94894251238384,-20.94894251238384,20.94894251238384,438.8581923871628,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,14950,-20,-20,806,-6,-15,-29,-15,-12,-25,-2,1,-27,681,654,681,delta_alt,654,623.1771305582417,-27,-57.82286944175826,-30.82286944175826,30.82286944175826,950.049280623675,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,14946,-22,-24,798,-8,-14,-29,-19,5,-8,19,17,-41,693,652,693,delta_alt,652,679.1798725171303,-41,-13.82012748286968,27.17987251713032,27.17987251713032,738.7454700474561,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,14945,-26,-25,794,-4,-12,-27,-16,7,-5,-17,2,-38,688,650,688,delta_alt,650,619.4143183279235,-38,-68.58568167207648,-30.58568167207648,30.58568167207648,935.4839233455948,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,14944,-25,-24,786,-8,-12,-26,-10,-28,-23,-18,-35,-16,665,649,665,delta_alt,649,557.0193281009055,-16,-107.9806718990945,-91.98067189909455,91.98067189909455,8460.44400300888,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,14944,-23,-27,779,-7,-15,-27,-12,-27,-20,19,1,-14,661,647,661,delta_alt,647,635.8995462052133,-14,-25.10045379478674,-11.10045379478674,11.10045379478674,123.2200744501954,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,14945,-20,-24,776,-3,-10,-22,-3,-6,-34,2,21,-15,659,644,659,delta_alt,644,642.4418986253493,-15,-16.55810137465073,-1.558101374650732,1.558101374650732,2.427679893688502,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,14945,-18,-22,774,-2,-5,-20,-1,-3,-30,1,3,-23,658,635,658,delta_alt,635,635.5469240301146,-23,-22.45307596988539,0.5469240301146101,0.5469240301146101,0.299125894716807,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,14947,-15,-18,773,-1,-3,-13,2,-3,-9,-1,0,-17,656,639,656,delta_alt,639,625.9228588607042,-17,-30.0771411392958,-13.0771411392958,13.0771411392958,171.0116203770628,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,14947,-12,-16,771,-2,-3,-8,3,-3,-6,1,0,-18,655,637,655,delta_alt,637,623.9276918235302,-18,-31.07230817646985,-13.07230817646985,13.07230817646985,170.8852410606004,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,14947,-10,-15,768,-3,-5,-8,5,-2,-5,0,1,-19,654,635,654,delta_alt,635,614.7844241758222,-19,-39.21557582417779,-20.21557582417779,20.21557582417779,408.6695059030815,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,14947,-8,-12,767,-1,-4,-7,5,1,-2,3,3,-22,656,634,656,delta_alt,634,620.4051052290224,-22,-35.59489477097759,-13.59489477097759,13.59489477097759,184.8211638339538,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,14945,-8,-12,766,-1,-2,-7,8,1,-1,-3,0,-24,655,631,655,delta_alt,631,602.4892533904228,-24,-52.51074660957715,-28.51074660957715,28.51074660957715,812.8626722355152,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,14945,-5,-10,764,-2,-3,-7,4,-2,-1,0,-3,-26,654,628,654,delta_alt,628,598.4805610575867,-26,-55.51943894241333,-29.51943894241333,29.51943894241333,871.3972754748687,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,14944,-2,-9,763,-1,-3,-5,7,-3,-2,-1,-1,-27,652,625,652,delta_alt,625,596.5354191185507,-27,-55.46458088144925,-28.46458088144925,28.46458088144925,810.2323647565662,652,729,1,Treino
