EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,0,-3,0,1,195,405,600,405,delta_alt,600,428.4725404773835,195,23.47254047738352,-171.5274595226165,171.5274595226165,29421.66937028283,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,0,-1,0,0,247,405,652,405,delta_alt,652,441.7320529984299,247,36.73205299842994,-210.2679470015701,210.2679470015701,44212.60953625508,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,13,20,3,2,632,425,1057,425,delta_alt,1057,560.7178719001126,632,135.7178719001126,-496.2821280998874,496.2821280998874,246295.950671353,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,19,30,3,6,670,436,1106,436,delta_alt,1106,592.4271883019393,670,156.4271883019393,-513.5728116980607,513.5728116980607,263757.0329154517,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,24,37,2,5,696,449,1145,449,delta_alt,1145,637.7308093787838,696,188.7308093787838,-507.2691906212162,507.2691906212162,257322.0317535038,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,28,47,2,4,715,464,1179,464,delta_alt,1179,688.9421608591574,715,224.9421608591574,-490.0578391408426,490.0578391408426,240156.6857033919,464,511225,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,35,59,5,7,722,484,1206,484,delta_alt,1206,744.359003103785,722,260.359003103785,-461.640996896215,461.640996896215,213112.4100153312,484,521284,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,55,83,15,20,707,519,1226,519,delta_alt,1226,828.4596592553585,707,309.4596592553585,-397.5403407446415,397.5403407446415,158038.3225193657,519,499849,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,81,136,19,15,647,600,1247,600,delta_alt,1247,976.0954027868638,647,376.0954027868638,-270.9045972131362,270.9045972131362,73389.30079121156,600,418609,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,102,168,2,21,598,652,1250,652,delta_alt,1250,1039.42788540917,598,387.4278854091701,-210.5721145908299,210.5721145908299,44340.61544325358,652,357604,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,152,233,48,50,497,752,1249,752,delta_alt,1249,1260.750959420674,497,508.7509594206745,11.75095942067446,11.75095942067446,138.0850473063379,752,247009,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1322.439684547955,382.3855000000001,459.8251845479551,77.43968454795504,77.43968454795504,5996.904742886786,862.6144999999999,146218.6706102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,230,382,8.771000000000186,19.38550000000009,257,982,1239,982,delta_alt,1239,1423.165969649352,257,441.1659696493523,184.1659696493523,184.1659696493523,33917.10437688615,982,66049,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,194.3855000000001,405,-44.38550000000009,-35.61449999999991,173,1057,1230,1057,delta_alt,1230,1292.901440086244,173,235.9014400862438,62.90144008624384,62.90144008624384,3956.591164923323,1057,29929,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,124,354,-26,-70.38550000000009,117,1106,1223,1106,delta_alt,1223,1296.587613157385,117,190.5876131573846,73.58761315738457,73.58761315738457,5415.136810200878,1106,13689,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,88,282.3855000000001,-10,-36,66,1145,1211,1145,delta_alt,1211,1346.159581650777,66,201.1595816507765,135.1595816507765,135.1595816507765,18268.11251201293,1145,4356,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,73,197,-5,-15,19,1179,1198,1179,delta_alt,1198,1337.267950495104,19,158.2679504951043,139.2679504951043,139.2679504951043,19395.56203510682,1179,361,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,61,149,-7,-12,-26,1206,1180,1206,delta_alt,1180,1288.73906129066,-26,82.73906129065972,108.7390612906597,108.7390612906597,11824.18345037385,1206,676,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,47,120,-7,-14,-63,1226,1163,1226,delta_alt,1163,1258.938033661805,-63,32.93803366180509,95.9380336618051,95.9380336618051,9204.106302893648,1226,3969,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,21,68,-7,-13,-130,1247,1117,1247,delta_alt,1117,1197.934698756901,-130,-49.06530124309938,80.93469875690062,80.93469875690062,6550.42546287025,1247,16900,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,10,44,-4,-11,-157,1250,1093,1250,delta_alt,1093,1142.299518123407,-157,-107.7004818765931,49.29951812340687,49.29951812340687,2430.442487200122,1250,24649,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,2,23,-4,-8,-181,1249,1068,1249,delta_alt,1068,1071.701029415123,-181,-177.2989705848772,3.701029415122775,3.701029415122775,13.69761873160403,1249,32761,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-5,5,-3,-7,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1036.693033380599,-197.3824,-208.3069666194006,-10.92456661940059,10.92456661940059,119.3461558217217,1245,38959.81182975999,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-10,-8,-2,-5,-208,1239,1031,1239,delta_alt,1031,995.0097672537479,-208,-243.9902327462521,-35.9902327462521,35.9902327462521,1295.296853129397,1239,43264,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-15,-20,-3,-5,-210,1230,1020,1230,delta_alt,1020,978.3814523144978,-210,-251.6185476855022,-41.61854768550222,41.61854768550222,1732.103511450422,1230,44100,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-16,-26,2,-1,-218,1223,1005,1223,delta_alt,1005,966.0523783149205,-218,-256.9476216850795,-38.94762168507953,38.94762168507953,1516.917234924077,1223,47524,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-19,-34,-5,-3,-222,1211,989,1211,delta_alt,989,922.9695112496242,-222,-288.0304887503758,-66.03048875037575,66.03048875037575,4360.025444613499,1211,49284,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-25,-41,-1,-6,-230,1198,968,1198,delta_alt,968,912.6398471253121,-230,-285.3601528746879,-55.36015287468786,55.36015287468786,3064.74652630881,1198,52900,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-31,-50,-5,-6,-232,1180,948,1180,delta_alt,948,878.6662144257517,-232,-301.3337855742483,-69.33378557424828,69.33378557424828,4807.173822055839,1180,53824,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-1,18,-5,-10,-61,515,454,515,delta_alt,454,428.7034993997739,-61,-86.29650060022607,-25.29650060022607,25.29650060022607,639.9129426172378,515,3721,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-8,1,-2,-7,-59,510,451,510,delta_alt,451,426.5997099424033,-59,-83.40029005759675,-24.40029005759675,24.40029005759675,595.3741548948548,510,3481,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-11,-12,-1,-3,-56,504,448,504,delta_alt,448,420.4807454551739,-56,-83.51925454482614,-27.51925454482614,27.51925454482614,757.3093707029342,504,3136,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,25,39,-1,3,141,306,447,306,delta_alt,447,473.0168815199545,141,167.0168815199545,26.0168815199545,26.0168815199545,676.8781240233498,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,26,48,2,1,130,320,450,320,delta_alt,450,495.7933797809401,130,175.7933797809401,45.79337978094009,45.79337978094009,2097.033631761412,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,32,57,4,6,120,338,458,338,delta_alt,458,542.6942332478495,120,204.6942332478495,84.69423324784952,84.69423324784952,7173.11314544114,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,37,63,1,5,119,357,476,357,delta_alt,476,551.4934547563171,119,194.4934547563171,75.49345475631708,75.49345475631708,5699.261711044093,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,45,77,7,8,118,383,501,383,delta_alt,501,583.7111122181543,118,200.7111122181543,82.71111221815431,82.71111221815431,6841.128084364115,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,53,90,1,8,130,410,540,410,delta_alt,540,607.0828190297946,130,197.0828190297946,67.08281902979456,67.08281902979456,4500.104608984167,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,43,88,-11,-10,148,426,574,426,delta_alt,574,604.1200692210193,148,178.1200692210193,30.12006922101932,30.12006922101932,907.2185698789955,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,22,75,-10,-21,173,432,605,432,delta_alt,605,628.912640740271,173,196.9126407402709,23.91264074027094,23.91264074027094,571.8143871732658,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,8,51,-4,-14,202,434,636,434,delta_alt,636,637.7810144514488,202,203.7810144514488,1.781014451448755,1.781014451448755,3.172012476269308,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,9,31,5,1,237,441,678,441,delta_alt,678,677.8891062395912,237,236.8891062395912,-0.1108937604087714,0.1108937604087714,0.012297426097598,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,16,24,2,7,306,450,756,450,delta_alt,756,696.3880368301575,306,246.3880368301575,-59.61196316984251,59.61196316984251,3553.58615296266,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,5,14,-13,-11,473,446,919,446,delta_alt,919,652.2434212573519,473,206.2434212573519,-266.7565787426481,266.7565787426481,71159.07230248263,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,-3,13,5,-8,686,447,1133,447,delta_alt,1133,679.0216229499131,686,232.0216229499131,-453.9783770500869,453.9783770500869,206096.3668290309,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,4,9,2,7,876,450,1326,450,delta_alt,1326,686.4879646703143,876,236.4879646703143,-639.5120353296857,639.5120353296857,408975.6433315171,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,11,8,5,7,1089,458,1547,458,delta_alt,1547,718.4855184982571,1089,260.4855184982571,-828.5144815017429,828.5144815017429,686436.2460581019,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,26,30,10,15,1272,476,1748,476,delta_alt,1748,766.1718394339016,1272,290.1718394339016,-981.8281605660984,981.8281605660984,963986.5368806083,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,43,54,7,17,1404,501,1905,501,delta_alt,1905,808.6825007051077,1404,307.6825007051077,-1096.317499294892,1096.317499294892,1201912.059260206,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,64,90,14,21,1493,540,2033,540,delta_alt,2033,895.025066679661,1493,355.025066679661,-1137.974933320339,1137.974933320339,1294986.94886543,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,73,116,-5,9,1561,574,2135,574,delta_alt,2135,907.8737008755731,1561,333.8737008755731,-1227.126299124427,1227.126299124427,1505838.954002812,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,65,129,-3,-8,1602,605,2207,605,delta_alt,2207,950.1104754921785,1602,345.1104754921785,-1256.889524507822,1256.889524507822,1579771.276817498,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,62,135,0,-3,1641,636,2277,636,delta_alt,2277,1079.254129290907,1641,443.254129290907,-1197.745870709093,1197.745870709093,1434595.170800683,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,73,138,11,11,1643,678,2321,678,delta_alt,2321,1227.016459050511,1643,549.0164590505105,-1093.983540949489,1093.983540949489,1196799.987868383,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,120,182,36,47,1601,756,2357,756,delta_alt,2357,1418.882108955281,1601,662.8821089552812,-938.1178910447188,938.1178910447188,880065.1774981909,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,241,314,85,121,1446,919,2365,919,delta_alt,2365,1612.59041103884,1446,693.5904110388396,-752.4095889611604,752.4095889611604,566120.1895607023,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,377,497,51,136,1224,1133,2357,1133,delta_alt,2357,1826.050750260575,1224,693.0507502605747,-530.9492497394253,530.9492497394253,281907.1057988587,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,174,459,-30,-56,-83,2207,2124,2207,delta_alt,2124,2191.66320697311,-83,-15.33679302689006,67.66320697310994,67.66320697310994,4578.309577885913,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,142,372,-2,-32,-196,2277,2081,2277,delta_alt,2081,2145.817245883089,-196,-131.1827541169114,64.81724588308862,64.81724588308862,4201.275363868768,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,114,288,-26,-28,-277,2321,2044,2321,delta_alt,2044,2001.510061246201,-277,-319.4899387537989,-42.48993875379892,42.48993875379892,1805.394895301584,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,80,222,-8,-34,-358,2357,1999,2357,delta_alt,1999,1919.668470789418,-358,-437.3315292105817,-79.33152921058172,79.33152921058172,6293.491526889381,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,44,158,-28,-36,-417,2365,1948,2365,delta_alt,1948,1851.574598499143,-417,-513.4254015008571,-96.4254015008571,96.4254015008571,9297.858054601496,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,0,80,-16,-44,-466,2357,1891,2357,delta_alt,1891,1800.005909269067,-466,-556.9940907309333,-90.9940907309333,90.9940907309333,8279.92454794932,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-24,20,-8,-24,-512,2341,1829,2341,delta_alt,1829,1764.099523370681,-512,-576.9004766293187,-64.90047662931875,64.90047662931875,4212.071866712748,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-45,-45,-13,-21,-547,2312,1765,2312,delta_alt,1765,1715.449135604173,-547,-596.5508643958274,-49.55086439582738,49.55086439582738,2455.288162373673,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-59,-83,-1,-14,-575,2282,1707,2282,delta_alt,1707,1682.061144611017,-575,-599.938855388983,-24.93885538898303,24.93885538898303,621.9465081126078,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-65.55229999999983,-110.5522999999998,-5.552299999999832,-6.552299999999832,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1638.95341845053,-594.4477000000002,-607.4942815494699,-13.04658154946969,13.04658154946969,170.213290126963,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-73,-132,-1.895400000000336,-7.447700000000168,-617,2209,1592,2209,delta_alt,1592,1582.031330557291,-617,-626.9686694427091,-9.968669442709142,9.968669442709142,99.374370458003,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-108,-190,-6,-12,-746,1891,1145,1891,delta_alt,1145,1242.466321503196,-746,-648.5336784968044,97.46632150319556,97.46632150319556,9499.68382736428,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-119,-215,-5,-11,-713,1829,1116,1829,delta_alt,1116,1190.796665598588,-713,-638.2033344014119,74.7966655985881,74.7966655985881,5594.541184667013,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-126,-234,-2,-7,-687,1765,1078,1765,delta_alt,1078,1132.885281222148,-687,-632.114718777852,54.88528122214802,54.88528122214802,3012.394094834274,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-122,-241,6,4,-671,1707,1036,1707,delta_alt,1036,1102.182711856739,-671,-604.8172881432611,66.18271185673893,66.18271185673893,4380.151348712132,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-113,-239,3,9,-647,1652,1005,1652,delta_alt,1005,1024.883238533626,-647,-627.1167614663736,19.88323853362635,19.88323853362635,395.3431745850839,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-115,-237,-5,-2,-607,1592,985,1592,delta_alt,985,982.2947336085672,-607,-609.7052663914328,-2.705266391432815,2.705266391432815,7.318466248615924,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-114,-227,6,1,-569,1538,969,1538,delta_alt,969,943.3215215981088,-569,-594.6784784018912,-25.6784784018912,25.6784784018912,659.3842530363927,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-111,-226,-3,3,-521,1481,960,1481,delta_alt,960,931.7112715981234,-521,-549.2887284018766,-28.2887284018766,28.2887284018766,800.2521545951396,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-97,-211,17,14,-497,1441,944,1441,delta_alt,944,960.024495478585,-497,-480.975504521415,16.02449547858498,16.02449547858498,256.7844553431905,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-254,-365,-174,-157,-306,1227,921,1227,delta_alt,921,498.0431245213622,-306,-728.9568754786378,-422.9568754786378,422.9568754786378,178892.5185146519,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-249,-346,179,5,-298,1192,894,1192,delta_alt,894,940.8493334034122,-298,-251.1506665965878,46.84933340341217,46.84933340341217,2194.860040344072,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-60,-314,10,189,-297,1167,870,1167,delta_alt,870,963.8902831386687,-297,-203.1097168613313,93.89028313866868,93.89028313866868,8815.385267859372,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-47,-296,3,13,-293,1145,852,1145,delta_alt,852,865.2535735928186,-293,-279.7464264071814,13.25357359281861,13.25357359281861,175.6572129802588,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-51,-111,-7,-4,-294,1116,822,1116,delta_alt,822,802.1664154622774,-294,-313.8335845377226,-19.83358453772257,19.83358453772257,393.3710756149879,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-67,-114,-9,-16,-292,1078,786,1078,delta_alt,786,686.045306508676,-292,-391.954693491324,-99.95469349132395,99.95469349132395,9990.94075094452,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-80,-131,-4,-13,-271,1036,765,1036,delta_alt,765,626.3388583738742,-271,-409.6611416261258,-138.6611416261258,138.6611416261258,19226.9121970605,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-73,-140,11,7,-254,1005,751,1005,delta_alt,751,678.3852242303927,-254,-326.6147757696073,-72.61477576960726,72.61477576960726,5272.905660070342,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,1193,-46,-98,-170,1,-51,-131,11,22,-238.11356675,985,746.88643325,985,delta_alt,746.88643325,741.1751247647718,-238.11356675,-243.8248752352282,-5.711308485228187,5.711308485228187,32.61904461343949,985,56698.07067040671,1,Treino
