EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,1170,-23,-69,-164,45,223,-58,-66,-77,-36,-109,-225.52192311,969,743.47807689,969,delta_alt,743.47807689,750.940851364421,-225.52192311,-218.059148635579,7.462774474420939,7.462774474420939,55.69300285606873,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,1155,-15,-38,-136,25,219,-50,-62,-70,-25,-76,-219.40761419,960,740.59238581,960,delta_alt,740.59238581,788.6488857177577,-219.40761419,-171.3511142822423,48.05649990775771,48.05649990775771,2309.427183384317,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,1151,-4,-19,-88,36,217,-47,-52,-64,-25,-61,-207,944,737,944,delta_alt,737,748.0080502185904,-207,-195.9919497814096,11.00805021859037,11.00805021859037,121.1771696150075,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,1134,-17,-21,-59,47,214,-40,-50,-55,-39,-64,-191,921,730,921,delta_alt,730,707.3423416831281,-191,-213.6576583168719,-22.6576583168719,22.6576583168719,513.3694804041145,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,1108,-26,-43,-62,47,214,-33,-40,-50,-50,-75,-171,894,723,894,delta_alt,723,688.7737761665518,-171,-205.2262238334482,-34.22622383344822,34.22622383344822,1171.434397897299,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,1075,-33,-59,-80,12,211,-30,-36,-43,-51,-90,-158,870,712,870,delta_alt,712,704.7102482167813,-158,-165.2897517832187,-7.289751783218662,7.289751783218662,53.14048106093966,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,1036,-39,-72,-115,-19,209,-27,-32,-38,-42,-92,-149,852,703,852,delta_alt,703,718.8262243740828,-149,-133.1737756259172,15.82622437408281,15.82622437408281,250.4693779388129,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,1019,-17,-56,-115,-3,208,-22,-28,-33,-48,-99,-126,822,696,822,delta_alt,696,660.7698452492841,-126,-161.2301547507159,-35.23015475071588,35.23015475071588,1241.163803759389,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,991,-28,-45,-117,1,206,-22,-24,-30,-66,-108,-100,786,686,786,delta_alt,686,608.9194053532947,-100,-177.0805946467053,-77.08059464670532,77.08059464670532,5941.418071089697,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,932,-59,-87,-143,-16,204,-22,-24,-26,-57,-105,-87,765,678,765,delta_alt,678,648.7055024144076,-87,-116.2944975855924,-29.29449758559235,29.29449758559235,858.1675887922762,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,907,-25,-84,-129,27,202,-21,-24,-26,-35,-101,-82,751,669,751,delta_alt,669,677.4165107650485,-82,-73.58348923495146,8.416510765048542,8.416510765048542,70.837653458178,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,897,-10,-35,-122,36,201,-18,-22,-25,-18.11356675000002,-75.11356675000002,-89.88643324999998,746.88643325,657,746.88643325,delta_alt,657,715.7347810256425,-89.88643324999998,-31.15165222435746,58.73478102564252,58.73478102564252,3449.774502130177,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,894,-3,-13,-97,20,199,-18,-20,-24,-7.521923109999989,-42.52192310999999,-97.47807689000001,743.47807689,646,743.47807689,delta_alt,646,695.6561976173637,-97.47807689000001,-47.82187927263635,49.65619761736366,49.65619761736366,2465.737961814672,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,895,1,-2,-37,16,198,-16,-19,-21,-6.294047439999986,-24.40761419,-102.59238581,740.59238581,638,740.59238581,delta_alt,638,690.2549820768535,-102.59238581,-50.33740373314652,52.25498207685348,52.25498207685348,2730.583151852279,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,890,-5,-4,-17,-1,196,-18,-18,-21,-6.478076890000011,-14,-105,737,632,737,delta_alt,632,663.3463295991845,-105,-73.65367040081549,31.34632959918451,31.34632959918451,982.5923793407112,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,883,-7,-12,-14,10,194,-17,-20,-20,-10.59238581,-16.88643324999998,-103,730,627,730,delta_alt,627,647.152284147232,-103,-82.84771585276803,20.15228414723197,20.15228414723197,406.1145563507769,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,874,-9,-16,-20,17,194,-15,-17,-20,-14,-20.47807689000001,-101,723,622,723,delta_alt,622,651.6961607005743,-101,-71.3038392994257,29.6961607005743,29.6961607005743,881.8619603543333,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,864,-10,-19,-31,23,193,-15,-16,-18,-18,-28.59238581,-95,712,617,712,delta_alt,617,625.6779421277558,-95,-86.32205787224416,8.677942127755841,8.677942127755841,75.30667957267958,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,854,-10,-20,-36,29,193,-13,-15,-16,-20,-34,-92,703,611,703,delta_alt,611,637.1636014725813,-92,-65.83639852741874,26.16360147258126,26.16360147258126,684.5340420160564,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,844,-10,-20,-39,7,191,-13,-15,-17,-16,-34,-90,696,606,696,delta_alt,606,643.409989786049,-90,-52.59001021395102,37.40998978604898,37.40998978604898,1399.507335792289,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,834,-10,-20,-40,18,189,-13,-15,-17,-17,-37,-86,686,600,686,delta_alt,600,620.4683374899547,-86,-65.5316625100453,20.46833748995471,20.46833748995471,418.9528396026853,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,819,-15,-25,-45,44,189,-12,-13,-15,-18,-34,-83,678,595,678,delta_alt,595,610.0654236712448,-83,-67.93457632875516,15.06542367124484,15.06542367124484,226.9669903941045,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,811,-8,-23,-43,17,188,-11,-13,-14,-17,-34,-79,669,590,669,delta_alt,590,616.0028701765111,-79,-52.99712982348888,26.00287017651112,26.00287017651112,676.1492574164917,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,800,-11,-19,-44,-1,187,-11,-12,-14,-21,-39,-72,657,585,657,delta_alt,585,594.5160409656205,-72,-62.4839590343795,9.516040965620505,9.516040965620505,90.55503565936763,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,785,-15,-26,-49,-12,186,-10,-12,-13,-23,-40,-67,646,579,646,delta_alt,579,592.817873831134,-67,-53.18212616886603,13.81787383113397,13.81787383113397,190.9336372131368,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,770,-15,-30,-49,-16,184,-10,-12,-14,-19,-40,-63,638,575,638,delta_alt,575,598.3855524581816,-63,-39.61444754181844,23.38555245818156,23.38555245818156,546.8840637743618,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,760,-10,-25,-51,-5,184,-10,-10,-12,-14,-37,-62,632,570,632,delta_alt,570,597.90378860001,-62,-34.09621139999001,27.90378860000999,27.90378860000999,778.6214182340474,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,756,-4,-14,-44,3,183,-10,-11,-11,-11,-30,-61,627,566,627,delta_alt,566,595.0922374129465,-61,-31.90776258705353,29.09223741294647,29.09223741294647,846.3582776912426,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,748,-8,-12,-37,1,183,-10,-10,-11,-10,-24,-60,622,562,622,delta_alt,562,584.199493443757,-60,-37.80050655624302,22.19949344375698,22.19949344375698,492.817509159409,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,744,-4,-12,-26,6,182,-9,-11,-11,-10,-21,-57,617,560,617,delta_alt,560,582.9789361517937,-57,-34.02106384820627,22.97893615179373,22.97893615179373,528.031506668213,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,736,-8,-12,-24,2,181,-8,-10,-12,-11,-21,-54,611,557,611,delta_alt,557,575.5071960256408,-54,-35.49280397435916,18.50719602564084,18.50719602564084,342.516304731496,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,730,-6,-14,-26,4,180,-9,-9,-11,-11,-21,-51,606,555,606,delta_alt,555,575.463407221707,-51,-30.53659277829297,20.46340722170703,20.46340722170703,418.7510351214114,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,724,-6,-12,-24,4,179,-9,-10,-10,-11,-22,-45,600,555,600,delta_alt,555,566.6276141622476,-45,-33.3723858377524,11.6276141622476,11.6276141622476,135.2014111061009,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,718,-6,-12,-26,9,179,-8,-9,-10,-11,-22,-38,595,557,595,delta_alt,557,574.5371201081564,-38,-20.46287989184361,17.53712010815639,17.53712010815639,307.5505816879031,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,709,-9,-15,-27,-1,178,-8,-9,-10,-10,-21,-26,590,564,590,delta_alt,564,570.4444930861201,-26,-19.55550691387987,6.444493086120133,6.444493086120133,41.5314911370502,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,705,-4,-13,-25,7,178,-6,-8,-9,-10,-21,-13,585,572,585,delta_alt,572,578.5871480608901,-13,-6.412851939109942,6.587148060890058,6.587148060890058,43.39051957608766,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,699,-6,-10,-25,9,177,-7,-7,-9,-11,-21,2,579,581,579,delta_alt,581,567.2200639707441,2,-11.77993602925585,-13.77993602925585,13.77993602925585,189.8866369703835,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,693,-6,-12,-25,9,176,-7,-8,-8,-10,-20,19,575,594,575,delta_alt,594,572.7718514359238,19,-2.22814856407615,-21.22814856407615,21.22814856407615,450.6342914584883,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,687,-6,-12,-22,4,176,-7,-7,-8,-9,-20,39,570,609,570,delta_alt,609,562.4139470161437,39,-7.586052983856348,-46.58605298385635,46.58605298385635,2170.260332614671,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,681,-6,-12,-24,-2,175,-7,-8,-8,-9,-19,60,566,626,566,delta_alt,626,565.3492672116244,60,-0.6507327883756489,-60.65073278837565,60.65073278837565,3678.511387766945,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,676,-5,-11,-23,3,175,-6,-7,-8,-8,-17,79,562,641,562,delta_alt,641,566.7805336554181,79,4.780533655418139,-74.21946634458186,74.21946634458186,5508.52918447452,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,672,-4,-9,-21,0,174,-6,-7,-8,-6,-15,96,560,656,560,delta_alt,656,584.375236746034,96,24.37523674603403,-71.62476325396597,71.62476325396597,5130.106711186673,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,666,-6,-10,-21,2,174,-5,-6,-7,-5,-13,109,557,666,557,delta_alt,666,584.3943504431264,109,27.39435044312643,-81.60564955687357,81.60564955687357,6659.48203959926,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,664,-2,-8,-17,4,174,-5,-5,-6,-5,-11,121,555,676,555,delta_alt,676,598.9621184328462,121,43.96211843284618,-77.03788156715382,77.03788156715382,5934.835196354818,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,662,-2,-4,-14,4,173,-5,-6,-6,-2,-7,131,555,686,555,delta_alt,686,609.8068229213055,131,54.80682292130552,-76.19317707869448,76.19317707869448,5805.400233345294,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,657,-5,-7,-15,1,174,-4,-4,-5,2,-3,139,557,696,557,delta_alt,696,622.7264121369608,139,65.72641213696079,-73.27358786303921,73.27358786303921,5369.018678322527,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,656,-1,-6,-10,8,176,-1,-2,-2,9,7,141.539,564,705.539,564,delta_alt,705.539,658.8745242729246,141.539,94.87452427292465,-46.66447572707534,46.66447572707534,2177.573294882804,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,663,7,6,-1,11,178,2,1,0,15,17,140.6342,572,712.6342,572,delta_alt,712.6342,680.8599258753849,140.6342,108.8599258753849,-31.77427412461509,31.77427412461509,1009.604496146184,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,673,10,17,11,16,179,3,3,2,17,26,136.6686,581,717.6686,581,delta_alt,717.6686,693.3664330375295,136.6686,112.3664330375295,-24.30216696247044,24.30216696247044,590.5953190717896,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,682,9,19,25,15,181,6,5,5,22,37,126.6422,594,720.6422,594,delta_alt,720.6422,727.1867754718575,126.6422,133.1867754718575,6.544575471857456,6.544575471857456,42.83146810683824,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,694,12,21,38,18,183,8,8,7,28,45,112,609,721,609,delta_alt,721,749.3043217944485,112,140.3043217944485,28.30432179444847,28.30432179444847,801.1346322436906,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,714,20,32,51,26,186,12,11,11,32,54,95,626,721,626,delta_alt,721,786.2034396796234,95,160.2034396796234,65.20343967962344,65.20343967962344,4251.488546054293,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,732,18,38,59,23,187,13,13,12,32,60,76,641,717,641,delta_alt,717,790.6555126859337,76,149.6555126859337,73.65551268593367,73.65551268593367,5425.134549027736,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,754,22,40,72,26,188,14,14,14,30,62,56,656,712,656,delta_alt,712,808.3061658435713,56,152.3061658435713,96.3061658435713,96.3061658435713,9274.877579489461,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,771,17,39,77,23,189,16,15,15,25,57,40,666,706,666,delta_alt,706,800.269112156827,40,134.269112156827,94.26911215682696,94.26911215682696,8886.665506836422,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,784,13,30,70,15,190,16,17,16,20,50,25,676,701,676,delta_alt,701,816.6823815205415,25,140.6823815205415,115.6823815205415,115.6823815205415,13382.41339426413,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,795,11,24,63,13,190,14,16,17,20,45,7,686,693,686,delta_alt,693,816.4634759100953,7,130.4634759100953,123.4634759100953,123.4634759100953,15243.22988380269,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,805,10,21,51,15,191,13,15,17,20,40,-8,696,688,696,delta_alt,688,823.2994274771434,-8,127.2994274771434,135.2994274771434,135.2994274771434,18305.93507564277,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,814,9,19,43,10,191,12,13,15,19.53899999999999,39.53899999999999,-24.53899999999999,705.539,681,705.539,delta_alt,681,828.3932884419002,-24.53899999999999,122.8542884419002,147.3932884419002,147.3932884419002,21724.78147771718,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,825,11,20,41,4,191,10,12,13,16.63419999999996,36.63419999999996,-19.63419999999996,712.6342,693,712.6342,delta_alt,693,817.4834268298171,-19.63419999999996,104.8492268298171,124.4834268298171,124.4834268298171,15496.12355529442,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,837,12,23,42,2,191,8,10,12,12.12959999999998,31.66859999999997,-29.66859999999997,717.6686,688,717.6686,delta_alt,688,805.9800479472381,-29.66859999999997,88.3114479472381,117.9800479472381,117.9800479472381,13919.29171363259,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,839,2,14,34,-7,192,6,9,11,8.008000000000038,24.6422,-55.6422,720.6422,665,720.6422,delta_alt,665,790.2611486144124,-55.6422,69.61894861441237,125.2611486144124,125.2611486144124,15690.3553522019,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,844,5,7,30,-7,193,6,7,10,3.331400000000031,15.46100000000001,-60,721,661,721,delta_alt,661,787.2999089803801,-60,66.29990898038011,126.2999089803801,126.2999089803801,15951.6670084523,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,844,0,5,19,-20,193,5,6,7,0.3577999999999975,8.365800000000036,-62,721,659,721,delta_alt,659,783.1082948795503,-62,62.10829487955027,124.1082948795503,124.1082948795503,15402.86885790941,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,843,-1,-1,6,-19,193,4,5,6,-4,-0.6685999999999694,-59,717,658,717,delta_alt,658,760.4729722717824,-59,43.4729722717824,102.4729722717824,102.4729722717824,10500.71004621348,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,840,-3,-4,1,-25,193,3,4,5,-9,-8.642200000000003,-56,712,656,712,delta_alt,656,750.0876677258797,-56,38.08766772587967,94.08766772587967,94.08766772587967,8852.48921809554,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,835,-5,-8,-9,-22,193,3,3,4,-11,-15,-51,706,655,706,delta_alt,655,747.8706783232831,-51,41.87067832328307,92.87067832328307,92.87067832328307,8624.96289222672,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,827,-8,-13,-17,-21,193,2,3,3,-11,-20,-47,701,654,701,delta_alt,654,748.2817217415047,-47,47.28172174150473,94.28172174150473,94.28172174150473,8889.043054542524,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,821,-6,-14,-22,-17,193,2,2,3,-13,-24,-37,693,656,693,delta_alt,656,730.4225992832656,-37,37.42259928326564,74.42259928326564,74.42259928326564,5538.723284077531,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,812,-9,-15,-28,-19,193,2,2,2,-13,-24,-33,688,655,688,delta_alt,655,743.8382452174576,-33,55.8382452174576,88.8382452174576,88.8382452174576,7892.233813317128,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,806,-6,-15,-29,-15,191,0,0,0,-12,-25,-27,681,654,681,delta_alt,654,719.4349072013025,-27,38.43490720130251,65.43490720130251,65.43490720130251,4281.727080443071,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,798,-8,-14,-29,-19,191,-1,0,0,5,-8,-41,693,652,693,delta_alt,652,801.2502779214602,-41,108.2502779214602,149.2502779214602,149.2502779214602,22275.64545963312,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,794,-4,-12,-27,-16,190,-3,-2,-1,7,-5,-38,688,650,688,delta_alt,650,698.0705890517169,-38,10.07058905171687,48.07058905171687,48.07058905171687,2310.781531779041,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,786,-8,-12,-26,-10,190,-3,-3,-2,-28,-23,-16,665,649,665,delta_alt,649,616.1971209722465,-16,-48.80287902775353,-32.80287902775353,32.80287902775353,1076.028872509433,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,779,-7,-15,-27,-12,189,-4,-4,-4,-27,-20,-14,661,647,661,delta_alt,647,721.6811697277587,-14,60.68116972775874,74.68116972775874,74.68116972775874,5577.277111906309,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,776,-3,-10,-22,-3,189,-4,-4,-4,-6,-34,-15,659,644,659,delta_alt,644,714.3579347495339,-15,55.35793474953391,70.35793474953391,70.35793474953391,4950.238982219671,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,774,-2,-5,-20,-1,189,-4,-4,-4,-3,-30,-23,658,635,658,delta_alt,635,714.805681114299,-23,56.80568111429898,79.80568111429898,79.80568111429898,6368.946738117176,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,773,-1,-3,-13,2,189,-4,-4,-4,-3,-9,-17,656,639,656,delta_alt,639,704.3516888433343,-17,48.35168884333427,65.35168884333427,65.35168884333427,4270.843234675981,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,771,-2,-3,-8,3,189,-4,-4,-4,-3,-6,-18,655,637,655,delta_alt,637,706.4848070079393,-18,51.48480700793925,69.48480700793925,69.48480700793925,4828.138404930564,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,768,-3,-5,-8,5,189,-4,-4,-4,-2,-5,-19,654,635,654,delta_alt,635,699.8213099884772,-19,45.8213099884772,64.8213099884772,64.8213099884772,4201.802228622253,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,767,-1,-4,-7,5,189,-2,-4,-4,1,-2,-22,656,634,656,delta_alt,634,717.4927074125579,-22,61.49270741255793,83.49270741255793,83.49270741255793,6971.032191079006,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,766,-1,-2,-7,8,189,-2,-2,-4,1,-1,-24,655,631,655,delta_alt,631,690.1103163359559,-24,35.11031633595587,59.11031633595587,59.11031633595587,3494.029497336772,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,764,-2,-3,-7,4,189,-1,-2,-2,-2,-1,-26,654,628,654,delta_alt,628,686.0266525219092,-26,32.02665252190923,58.02665252190923,58.02665252190923,3367.092402898395,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,763,-1,-3,-5,7,188,-2,-2,-3,-3,-2,-27,652,625,652,delta_alt,625,671.1940246118303,-27,19.19402461183029,46.19402461183029,46.19402461183029,2133.887909838382,652,729,1,Treino
4,1,Treino,2023,9,9,19,0,202309091900,2023-09-09 19:00,650,-2,10.93214285714286,762,-1,-2,-5,3,188,-1,-2,-2,-4,-6,-28,650,622,650,delta_alt,622,673.3958132651368,-28,23.39581326513678,51.39581326513678,51.39581326513678,2641.52962118481,650,784,1,Treino
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,758,-4,-5,-8,4,187,-2,-2,-3,-3,-6,-31,649,618,649,delta_alt,618,671.4255667028805,-31,22.42556670288047,53.42556670288047,53.42556670288047,2854.291177523931,649,961,1,Treino
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,756,-2,-6,-8,5,186,-3,-3,-3,-3,-7,-42,647,605,647,delta_alt,605,662.1681253424086,-42,15.16812534240864,57.16812534240864,57.16812534240864,3268.194555165345,647,1764,1,Treino
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,753,-3,-5,-10,0,186,-3,-3,-3,-5,-8,-64,644,580,644,delta_alt,580,660.5821152491793,-64,16.58211524917931,80.58211524917931,80.58211524917931,6493.477298032017,644,4096,1,Treino
