EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,144,34,35,35,24,37,696,449,1145,449,delta_alt,1145,630.2681885578138,696,181.2681885578138,-514.7318114421862,514.7318114421862,264948.8377105543,449,484416,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,164,53,54,55,28,47,715,464,1179,464,delta_alt,1179,707.1874475044576,715,243.1874475044576,-471.8125524955424,471.8125524955424,222607.0846923589,464,511225,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,179,67,68,69,35,59,722,484,1206,484,delta_alt,1206,780.715680339285,722,296.715680339285,-425.284319660715,425.284319660715,180866.7525492772,484,521284,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,184,71,72,73,55,83,707,519,1226,519,delta_alt,1226,854.92600301684,707,335.92600301684,-371.07399698316,371.07399698316,137695.9112370582,519,499849,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,200,82,84,87,81,136,647,600,1247,600,delta_alt,1247,973.8208410673844,647,373.8208410673844,-273.1791589326156,273.1791589326156,74626.85287513124,600,418609,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,206,86,88,90,102,168,598,652,1250,652,delta_alt,1250,1030.871023179801,598,378.8710231798007,-219.1289768201993,219.1289768201993,48017.50848226746,652,357604,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,209,86,89,91,152,233,497,752,1249,752,delta_alt,1249,1215.759874553596,497,463.7598745535959,-33.24012544640414,33.24012544640414,1104.905939692684,752,247009,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,213,84,90,93,210.6144999999999,312.6144999999999,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1313.594419783775,382.3855000000001,450.9799197837754,68.59441978377527,68.59441978377527,4705.19442547278,862.6144999999999,146218.6706102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,214,79,85,91,230,382,257,982,1239,982,delta_alt,1239,1410.513206212913,257,428.5132062129132,171.5132062129132,171.5132062129132,29416.7799054333,982,66049,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,214,70,79,85,194.3855000000001,405,173,1057,1230,1057,delta_alt,1230,1344.001830074853,173,287.0018300748534,114.0018300748534,114.0018300748534,12996.41726041575,1057,29929,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,216,52,72,81,124,354,117,1106,1223,1106,delta_alt,1223,1279.86980866057,117,173.86980866057,56.86980866057002,56.86980866057002,3234.175137089844,1106,13689,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,215,36,51,71,88,282.3855000000001,66,1145,1211,1145,delta_alt,1211,1238.790076216731,66,93.79007621673145,27.79007621673145,27.79007621673145,772.288336131743,1145,4356,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,218,34,39,54,73,197,19,1179,1198,1179,delta_alt,1198,1257.339322960045,19,78.33932296004514,59.33932296004514,59.33932296004514,3521.15524935654,1179,361,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,218,28,34,39,61,149,-26,1206,1180,1206,delta_alt,1180,1243.514602460636,-26,37.5146024606363,63.5146024606363,63.5146024606363,4034.104725732666,1206,676,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,219,19,29,35,47,120,-63,1226,1163,1226,delta_alt,1163,1230.775544362497,-63,4.775544362497385,67.77554436249739,67.77554436249739,4593.524413632851,1226,3969,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,223,14,17,23,21,68,-130,1247,1117,1247,delta_alt,1117,1211.721914914972,-130,-35.27808508502767,94.72191491497233,94.72191491497233,8972.241165159257,1247,16900,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,227,14,18,21,10,44,-157,1250,1093,1250,delta_alt,1093,1175.221519302575,-157,-74.77848069742458,82.22151930257542,82.22151930257542,6760.378236423781,1250,24649,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,228,14,15,19,2,23,-181,1249,1068,1249,delta_alt,1068,1114.069881596271,-181,-134.9301184037286,46.06988159627144,46.06988159627144,2122.43399029447,1249,32761,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,228,14,14,15,-5,5,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1073.775822241074,-197.3824,-171.2241777589259,26.1582222410741,26.1582222410741,684.2525908134237,1245,38959.81182975999,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,226,10,12,12,-10,-8,-208,1239,1031,1239,delta_alt,1031,1051.310191894879,-208,-187.6898081051213,20.3101918948787,20.3101918948787,412.5038948067964,1239,43264,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,226,11,10,12,-15,-20,-210,1230,1020,1230,delta_alt,1020,1043.741109658229,-210,-186.2588903417709,23.74110965822911,23.74110965822911,563.6402878040593,1230,44100,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,225,7,10,9,-16,-26,-218,1223,1005,1223,delta_alt,1005,1043.303808160386,-218,-179.6961918396137,38.30380816038632,38.30380816038632,1467.181719587678,1223,47524,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,223,5,5,8,-19,-34,-222,1211,989,1211,delta_alt,989,1009.835823674232,-222,-201.1641763257679,20.83582367423207,20.83582367423207,434.1315481836897,1211,49284,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,221,2,3,3,-25,-41,-230,1198,968,1198,delta_alt,968,992.37279360616,-230,-205.62720639384,24.37279360616003,24.37279360616003,594.0330681684752,1198,52900,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,217,-5,-2,-1,-31,-50,-232,1180,948,1180,delta_alt,948,941.4263908026899,-232,-238.5736091973101,-6.573609197310134,6.573609197310134,43.21233787896038,1180,53824,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,123,-5,-5,-5,-1,18,-61,515,454,515,delta_alt,454,422.3708784455418,-61,-92.62912155445815,-31.62912155445815,31.62912155445815,1000.401330306689,515,3721,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,123,-3,-5,-5,-8,1,-59,510,451,510,delta_alt,451,424.2558763529404,-59,-85.74412364705961,-26.74412364705961,26.74412364705961,715.248149649213,510,3481,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,122,-4,-4,-6,-11,-12,-56,504,448,504,delta_alt,448,416.9516691446563,-56,-87.04833085534369,-31.04833085534369,31.04833085534369,963.9988489028872,504,3136,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,93,4,4,4,25,39,141,306,447,306,delta_alt,447,416.2854883512848,141,110.2854883512848,-30.71451164871519,30.71451164871519,943.381225819061,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,94,5,5,5,26,48,130,320,450,320,delta_alt,450,435.1368911549249,130,115.1368911549249,-14.86310884507509,14.86310884507509,220.9120045405494,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,98,9,9,9,32,57,120,338,458,338,delta_alt,458,470.0071982000146,120,132.0071982000146,12.00719820001461,12.00719820001461,144.1728086144342,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,109,20,20,20,37,63,119,357,476,357,delta_alt,476,517.3264187703487,119,160.3264187703487,41.32641877034871,41.32641877034871,1707.87288838223,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,114,25,25,25,45,77,118,383,501,383,delta_alt,501,568.0930400701707,118,185.0930400701707,67.09304007017067,67.09304007017067,4501.476025857528,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,118,29,29,29,53,90,130,410,540,410,delta_alt,540,603.2170655051843,130,193.2170655051843,63.21706550518434,63.21706550518434,3996.397371086767,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,120,31,31,31,43,88,148,426,574,426,delta_alt,574,602.4165608381982,148,176.4165608381982,28.41656083819817,28.41656083819817,807.5009298710177,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,121,32,32,32,22,75,173,432,605,432,delta_alt,605,605.4409610531382,173,173.4409610531382,0.4409610531381531,0.4409610531381531,0.1944466503847091,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,123,33,34,34,8,51,202,434,636,434,delta_alt,636,620.080610822278,202,186.080610822278,-15.919389177722,15.919389177722,253.4269517917722,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,125,34,35,36,9,31,237,441,678,441,delta_alt,678,651.4784227704502,237,210.4784227704502,-26.52157722954985,26.52157722954985,703.394058742977,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,130,37,39,40,16,24,306,450,756,450,delta_alt,756,678.1656961688507,306,228.1656961688507,-77.83430383114933,77.83430383114933,6058.178852879667,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,137,43,44,46,5,14,473,446,919,446,delta_alt,919,660.1352608406751,473,214.1352608406751,-258.8647391593249,258.8647391593249,67010.95318002533,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,146,48,52,53,-3,13,686,447,1133,447,delta_alt,1133,671.40482728847,686,224.40482728847,-461.59517271153,461.59517271153,213070.1034705873,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,164,55,66,70,4,9,876,450,1326,450,delta_alt,1326,682.8562422884022,876,232.8562422884022,-643.1437577115978,643.1437577115978,413633.8930833944,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,190,76,81,92,11,8,1089,458,1547,458,delta_alt,1547,758.4989623766655,1089,300.4989623766655,-788.5010376233345,788.5010376233345,621733.8863330751,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,221,103,107,112,26,30,1272,476,1748,476,delta_alt,1748,859.205119055699,1272,383.205119055699,-888.794880944301,888.794880944301,789956.3403927941,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,246,126,128,132,43,54,1404,501,1905,501,delta_alt,1905,943.4209125269915,1404,442.4209125269915,-961.5790874730085,961.5790874730085,924634.3414654237,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,279,158,159,161,64,90,1493,540,2033,540,delta_alt,2033,1063.903552588389,1493,523.903552588389,-969.096447411611,969.096447411611,939147.9243858054,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,304,181,183,184,73,116,1561,574,2135,574,delta_alt,2135,1127.034990403606,1561,553.0349904036059,-1007.965009596394,1007.965009596394,1015993.460570659,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,313,188,190,192,65,129,1602,605,2207,605,delta_alt,2207,1166.239703347247,1602,561.2397033472466,-1040.760296652753,1040.760296652753,1083181.995088727,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,323,193,198,200,62,135,1641,636,2277,636,delta_alt,2277,1229.795771216176,1641,593.7957712161758,-1047.204228783824,1047.204228783824,1096636.696782724,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,332,195,202,207,73,138,1643,678,2321,678,delta_alt,2321,1303.036242360536,1643,625.0362423605357,-1017.963757639464,1017.963757639464,1036250.211867458,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,349,203,212,219,120,182,1601,756,2357,756,delta_alt,2357,1440.290678457924,1601,684.2906784579241,-916.7093215420759,916.7093215420759,840355.9802021332,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,368,204,222,231,241,314,1446,919,2365,919,delta_alt,2365,1670.022559979039,1446,751.0225599790394,-694.9774400209606,694.9774400209606,482993.6421380878,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,388,198,224,242,377,497,1224,1133,2357,1133,delta_alt,2357,1889.696806218046,1224,756.6968062180458,-467.3031937819542,467.3031937819542,218372.2749188146,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,445,113,122,132,174,459,-83,2207,2124,2207,delta_alt,2124,2401.632135930435,-83,194.6321359304347,277.6321359304347,277.6321359304347,77079.6029012954,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,435,86,103,112,142,372,-196,2277,2081,2277,delta_alt,2081,2285.899897270051,-196,8.899897270051497,204.8998972700515,204.8998972700515,41983.96790127765,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,440,72,91,108,114,288,-277,2321,2044,2321,delta_alt,2044,2145.400938164938,-277,-175.5990618350615,101.4009381649385,101.4009381649385,10282.15026072967,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,435,47,67,86,80,222,-358,2357,1999,2357,delta_alt,1999,2087.316937306412,-358,-269.683062693588,88.316937306412,88.316937306412,7799.881415184708,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,433,20,45,65,44,158,-417,2365,1948,2365,delta_alt,1948,1940.288161382559,-417,-424.7118386174407,-7.711838617440662,7.711838617440662,59.47245486144911,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,425,-1,12,37,0,80,-466,2357,1891,2357,delta_alt,1891,1854.051233975096,-466,-502.9487660249042,-36.94876602490422,36.94876602490422,1365.211310763116,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,421,-15,-5,8,-24,20,-512,2341,1829,2341,delta_alt,1829,1808.338325324544,-512,-532.661674675456,-20.66167467545597,20.66167467545597,426.9048003943786,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,413,-19,-23,-13,-45,-45,-547,2312,1765,2312,delta_alt,1765,1751.662783458058,-547,-560.3372165419416,-13.33721654194164,13.33721654194164,177.8813450866418,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,406,-28,-26,-30,-59,-83,-575,2282,1707,2282,delta_alt,1707,1709.673311104718,-575,-572.3266888952821,2.673311104717868,2.673311104717868,7.146592262607869,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,405,-31,-29,-27,-65.55229999999983,-110.5522999999998,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1656.93403269457,-594.4477000000002,-589.5136673054305,4.934032694569623,4.934032694569623,24.34467863108198,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,404,-41,-32,-30,-73,-132,-617,2209,1592,2209,delta_alt,1592,1601.153263100032,-617,-607.8467368999677,9.15326310003229,9.15326310003229,83.78222537841275,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,359,-54,-62,-66,-108,-190,-746,1891,1145,1891,delta_alt,1145,1288.277747719009,-746,-602.7222522809907,143.2777477190093,143.2777477190093,20528.51299143208,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,351,-55,-62,-70,-119,-215,-713,1829,1116,1829,delta_alt,1116,1232.057547351682,-713,-596.9424526483176,116.0575473516824,116.0575473516824,13469.354297288,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,344,-61,-62,-69,-126,-234,-687,1765,1078,1765,delta_alt,1078,1169.166149255569,-687,-595.833850744431,91.16614925556905,91.16614925556905,8311.266770088694,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,333,-71,-72,-73,-122,-241,-671,1707,1036,1707,delta_alt,1036,1115.260104157915,-671,-591.7398958420847,79.2601041579153,79.2601041579153,6282.164111123581,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,320,-77,-84,-85,-113,-239,-647,1652,1005,1652,delta_alt,1005,1066.554350091198,-647,-585.4456499088019,61.5543500911981,61.5543500911981,3788.93801514978,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,311,-79,-86,-93,-115,-237,-607,1592,985,1592,delta_alt,985,1008.038072838039,-607,-583.9619271619611,23.03807283803894,23.03807283803894,530.7528000907877,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,300,-88,-90,-97,-114,-227,-569,1538,969,1538,delta_alt,969,964.6899895505538,-569,-573.3100104494462,-4.310010449446168,4.310010449446168,18.57619007433516,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,289,-92,-99,-101,-111,-226,-521,1481,960,1481,delta_alt,960,912.8249695573609,-521,-568.1750304426391,-47.17503044263913,47.17503044263913,2225.483497263928,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,281,-93,-100,-107,-97,-211,-497,1441,944,1441,delta_alt,944,921.3534246554652,-497,-519.6465753445348,-22.64657534453477,22.64657534453477,512.86737483569,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,269,-101,-105,-112,-254,-365,-306,1227,921,1227,delta_alt,921,493.1428224804398,-306,-733.8571775195602,-427.8571775195602,427.8571775195602,183061.7643550044,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,264,-95,-106,-110,-249,-346,-298,1192,894,1192,delta_alt,894,788.7502082523758,-298,-403.2497917476242,-105.2497917476242,105.2497917476242,11077.51866291825,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,254,-97,-105,-116,-60,-314,-297,1167,870,1167,delta_alt,870,794.6297309061217,-297,-372.3702690938783,-75.37026909387828,75.37026909387828,5680.677463283623,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,247,-97,-104,-112,-47,-296,-293,1145,852,1145,delta_alt,852,777.8411773379372,-293,-367.1588226620628,-74.15882266206279,74.15882266206279,5499.530978623277,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,241,-92,-103,-110,-51,-111,-294,1116,822,1116,delta_alt,822,687.8818257759804,-294,-428.1181742240196,-134.1181742240196,134.1181742240196,17987.68465718449,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,236,-84,-97,-108,-67,-114,-292,1078,786,1078,delta_alt,786,653.9103102736963,-292,-424.0896897263037,-132.0896897263037,132.0896897263037,17447.68613199119,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,230,-81,-90,-103,-80,-131,-271,1036,765,1036,delta_alt,765,626.0866879571879,-271,-409.9133120428121,-138.9133120428121,138.9133120428121,19296.90826270368,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,228,-72,-83,-92,-73,-140,-254,1005,751,1005,delta_alt,751,661.3365760492201,-254,-343.6634239507799,-89.66342395077993,89.66342395077993,8039.529594577296,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,226,-63,-74,-85,-51,-131,-238.11356675,985,746.88643325,985,delta_alt,746.88643325,707.4123987460284,-238.11356675,-277.5876012539716,-39.47403450397155,39.47403450397155,1558.199400020737,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,223,-58,-66,-77,-36,-109,-225.52192311,969,743.47807689,969,delta_alt,743.47807689,709.5808468794393,-225.52192311,-259.4191531205607,-33.89723001056075,33.89723001056075,1149.02220238886,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,219,-50,-62,-70,-25,-76,-219.40761419,960,740.59238581,960,delta_alt,740.59238581,715.7530651573693,-219.40761419,-244.2469348426307,-24.8393206526307,24.8393206526307,616.9918504842062,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,217,-47,-52,-64,-25,-61,-207,944,737,944,delta_alt,737,679.1075696422504,-207,-264.8924303577496,-57.89243035774962,57.89243035774962,3351.53349272689,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,214,-40,-50,-55,-39,-64,-191,921,730,921,delta_alt,730,622.4511721128529,-191,-298.5488278871471,-107.5488278871471,107.5488278871471,11566.75037989919,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,214,-33,-40,-50,-50,-75,-171,894,723,894,delta_alt,723,622.9235542196444,-171,-271.0764457803556,-100.0764457803556,100.0764457803556,10015.29500002845,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,211,-30,-36,-43,-51,-90,-158,870,712,870,delta_alt,712,651.6127301558545,-158,-218.3872698441455,-60.38726984414552,60.38726984414552,3646.622359229647,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,209,-27,-32,-38,-42,-92,-149,852,703,852,delta_alt,703,688.3009624347885,-149,-163.6990375652115,-14.69903756521148,14.69903756521148,216.0617053434983,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,208,-22,-28,-33,-48,-99,-126,822,696,822,delta_alt,696,633.1432522137324,-126,-188.8567477862676,-62.85674778626765,62.85674778626765,3950.970742266463,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,206,-22,-24,-30,-66,-108,-100,786,686,786,delta_alt,686,615.2129589565529,-100,-170.7870410434471,-70.78704104344706,70.78704104344706,5010.805179686658,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,204,-22,-24,-26,-57,-105,-87,765,678,765,delta_alt,678,665.7127098561431,-87,-99.28729014385692,-12.28729014385692,12.28729014385692,150.9774990793235,765,7569,1,Treino
