EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,306,1325,109,42,29266,133,1250,1057,1250,1558.315896133344,193,501.3158961333436,308.3158961333436,308.3158961333436,95058.69180850672,1057,37249,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,294,1369,90,38,29261,123,1249,1106,1249,1573.790380511667,143,467.7903805116666,324.7903805116666,324.7903805116666,105488.7912729132,1106,20449,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,280,1408,83,29,29256,109,1245,1145,1245,1565.404798279554,100,420.4047982795537,320.4047982795537,320.4047982795537,102659.2347605615,1145,10000,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,265,1434,65,11,29251,93,1239,1179,1239,1536.758156703673,60,357.758156703673,297.758156703673,297.758156703673,88659.91988356906,1179,3600,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,235,1452,44,-4,29249,77,1230,1206,1230,1488.259749566477,24,282.2597495664768,258.2597495664768,258.2597495664768,66698.0982461393,1206,576,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,198,1460,26,-25,29245,57,1223,1226,1223,1429.402998292078,-3,203.4029982920777,206.4029982920777,206.4029982920777,42602.19770395941,1226,9,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,160,1457,-3,-44,29240,18,1198,1247,1198,1364.03829016499,-49,117.03829016499,166.03829016499,166.03829016499,27568.71380091343,1247,2401,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,153,1449,-10,-68,29238,-2,1180,1250,1180,1361.245179159795,-70,111.2451791597948,181.2451791597948,181.2451791597948,32849.81496866612,1250,4900,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,145,1450,-7,-85,29236,-20,1163,1249,1163,1357.122457587556,-86,108.1224575875565,194.1224575875565,194.1224575875565,37683.52853983267,1249,7396,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,100,1446,-3,-118,29236,-33,1140,1245,1140,1322.530083827039,-105,77.53008382703933,182.5300838270393,182.5300838270393,33317.231501906,1245,11025,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,41,1432,-18,-206,29236,-39,1117,1239,1117,1259.303552289178,-122,20.30355228917847,142.3035522891785,142.3035522891785,20250.30099411895,1239,14884,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-15,1427,-19,-106,29234,-40,1093,1230,1093,1164.47056935366,-137,-65.52943064633973,71.47056935366027,71.47056935366027,5108.042283736362,1230,18769,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-46,1409,-23,-81,29234,-35,1068,1223,1068,1125.854014176393,-155,-97.14598582360668,57.85401417639332,57.85401417639332,3347.086956322319,1223,24025,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,1388,-39,-67,29233,-33,1047.6176,1211,1047.6176,1082.157510529895,-163.3824,-128.842489470105,34.539910529895,34.539910529895,1193.005419413151,1211,26693.80862975999,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-71,1366,-43,-66,29231,-30,1031,1198,1031,1068.353912914843,-167,-129.6460870851574,37.35391291484257,37.35391291484257,1395.314810049642,1198,27889,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-78,1341,-47,-64,29232,-24,1020,1180,1020,1059.234934027164,-160,-120.7650659728361,39.23493402716394,39.23493402716394,1539.380048115907,1180,25600,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-27,603,-16,10,29140,-6,469,515,469,479.5043231017228,-46,-35.49567689827722,10.50432310172278,10.50432310172278,110.3408038253868,515,2116,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-45,596,-16,33,29139,-6,464,510,464,484.7063932305936,-46,-25.29360676940644,20.70639323059356,20.70639323059356,428.7547206199709,510,2116,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-52,590,-13,20,29139,-5,460,504,460,472.7077449080236,-44,-31.29225509197636,12.70774490802364,12.70774490802364,161.4867806474008,504,1936,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,17,410,29,11,29103,57,434,306,434,378.7728768059225,128,72.77287680592246,-55.22712319407754,55.22712319407754,3050.035136293817,306,16384,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,47,425,31,13,29114,63,441,320,441,397.6145642195063,121,77.61456421950629,-43.38543578049371,43.38543578049371,1882.296037863344,320,14641,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,59,464,54,50,29124,68,450,338,450,432.3217786513931,112,94.32177865139306,-17.67822134860694,17.67822134860694,312.5195100503421,338,12544,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,74,487,62,38,29130,69,446,357,446,456.5883131942885,89,99.5883131942885,10.5883131942885,10.5883131942885,112.112376300344,357,7921,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,85,496,32,17,29135,71,447,383,447,492.4858178574124,64,109.4858178574124,45.48581785741237,45.48581785741237,2068.959626157694,383,4096,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,99,499,12,4,29138,71,450,410,450,518.2760823756666,40,108.2760823756666,68.27608237566665,68.27608237566665,4661.623424568817,410,1600,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,114,497,1,-2,29140,71,458,426,458,525.9801291531619,32,99.9801291531619,67.9801291531619,67.9801291531619,4621.297959680572,426,1024,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,130,507,8,5,29140,70,476,432,476,517.9503006699808,44,85.95030066998083,41.95030066998083,41.95030066998083,1759.827726301794,432,1936,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,143,507,10,-4,29142,70,501,434,501,521.263525066917,67,87.26352506691705,20.26352506691705,20.26352506691705,410.6104481375758,434,4489,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,157,509,2,-9,29144,71,540,441,540,562.5915554800292,99,121.5915554800292,22.59155548002923,22.59155548002923,510.3783790072387,441,9801,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,511,4,-13,29150,76,574,450,574,616.8700186562382,124,166.8700186562382,42.87001865623824,42.87001865623824,1837.838499586215,450,15376,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,515,6,-6,29159,81,605,446,605,606.8185448063443,159,160.8185448063443,1.818544806344335,1.818544806344335,3.307105212681953,446,25281,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,168,523,12,1,29162,78,636,447,636,648.3694123152696,189,201.3694123152696,12.36941231526964,12.36941231526964,153.0023610251443,447,35721,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,173,540,25,4,29168,77,678,450,678,695.3000271796719,228,245.3000271796719,17.30002717967193,17.30002717967193,299.2909404173875,450,51984,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,150,562,39,6,29175,72,756,458,756,736.7584057997424,298,278.7584057997424,-19.24159420025762,19.24159420025762,370.2389473673878,458,88804,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,138,592,52,15,29192,78,919,476,919,825.8717402663941,443,349.8717402663941,-93.12825973360589,93.12825973360589,8672.87276100996,476,196249,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,148,626,64,-5,29229,105,1133,501,1133,1036.429646643291,632,535.4296466432913,-96.57035335670867,96.57035335670867,9325.833147439573,501,399424,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,171,660,68,11,29286,156,1326,540,1326,1328.111496747289,786,788.1114967472895,2.111496747289493,2.111496747289493,4.45841851381411,540,617796,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,207,691,65,22,29348,213,1547,574,1547,1597.160171924005,973,1023.160171924005,50.16017192400545,50.16017192400545,2516.042847445785,574,946729,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,233,732,72,38,29385,247,1748,605,1748,1733.100003940972,1143,1128.100003940972,-14.89999605902835,14.89999605902835,222.0098825590605,605,1306449,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,356,804,113,74,29415,275,1905,636,1905,1886.298899911356,1269,1250.298899911356,-18.70110008864413,18.70110008864413,349.7311445254853,636,1610361,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,408,941,209,127,29439,299,2033,678,2033,2010.583225223654,1355,1332.583225223654,-22.41677477634562,22.41677477634562,502.5117913734052,678,1836025,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,452,1224,420,283,29440,298,2135,756,2135,2112.025283641804,1379,1356.025283641804,-22.97471635819602,22.97471635819602,527.8375917395598,756,1901641,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,497,1462,521,236,29435,291,2207,919,2207,2196.569658526703,1288,1277.569658526703,-10.43034147329718,10.43034147329718,108.7920232495831,919,1658944,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,546,1708,484,244,29435,285,2277,1133,2277,2167.189602151942,1144,1034.189602151942,-109.8103978480581,109.8103978480581,12058.3234755488,1133,1308736,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,644,2704,146,25,29416,130,2282,2207,2282,2233.709110325159,75,26.70911032515869,-48.29088967484131,48.29088967484131,2332.010025587695,2207,5625,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,588,2736,91,1,29409,61,2246.4477,2277,2246.4477,2213.390401141678,-30.55229999999983,-63.60959885832153,-33.0572988583217,33.0572988583217,1092.785007808397,2277,933.4430352899898,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,530,2761,57,-16,29404,19,2209,2321,2209,2189.724423632832,-112,-131.2755763671676,-19.27557636716756,19.27557636716756,371.5478442865085,2321,12544,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,367,2754,18,-79,29401,-14,2167,2357,2167,2153.650023076422,-190,-203.3499769235777,-13.34997692357774,13.34997692357774,178.2218838600582,2357,36100,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,264,2735,-26,-156,29394,-45,2124,2365,2124,2108.109722141108,-241,-256.8902778588922,-15.8902778588922,15.8902778588922,252.5009304327998,2365,58081,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,197,2696,-58,-322,29390,-50,2081,2357,2081,2048.973290811101,-276,-308.0267091888991,-32.02670918889908,32.02670918889908,1025.710101470313,2357,76176,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,119,2642,-93,-292,29386,-49,2044,2341,2044,2030.415565782373,-297,-310.5844342176274,-13.5844342176274,13.5844342176274,184.5368530130463,2341,88209,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,47,2586,-110,-302,29385,-50,1999,2312,1999,1997.469373942162,-313,-314.5306260578384,-1.53062605783839,1.53062605783839,2.34281612893389,2312,97969,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-8,2531,-111,-338,29381,-57,1948,2282,1948,1955.829326279647,-334,-326.1706737203533,7.829326279646693,7.829326279646693,61.29834999316633,2282,111556,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-71,2489,-97,-237,29374,-63,1891,2246.4477,1891,1905.047775419662,-355.4477000000002,-341.3999245803377,14.04777541966246,14.04777541966246,197.3399942412727,2246.4477,126343.0674352901,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-136,2428,-103,-208,29367,-66,1829,2209,1829,1819.031722769488,-380,-389.9682772305121,-9.968277230512058,9.968277230512058,99.36655094434515,2209,144400,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-348,2008,-132,-65,29328,-73,1441,1891,1441,1306.732293882981,-450,-584.2677061170186,-134.2677061170186,134.2677061170186,18027.81690592608,1891,202500,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-335,1949,-131,-40,29321,-73,1227,1829,1227,1256.158606334693,-602,-572.8413936653071,29.15860633469288,29.15860633469288,850.2243233815916,1829,362404,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-344,1895,-113,-15,29316,-74,1192,1765,1192,1199.787355941948,-573,-565.2126440580516,7.787355941948363,7.787355941948363,60.64291256659847,1765,328329,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-341,1858,-91,17,29310,-76,1167,1707,1167,1146.133472742605,-540,-560.8665272573953,-20.86652725739532,20.86652725739532,435.4119597836218,1707,291600,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-342,1774,-121,-28,29304,-81,1145,1652,1145,1174.072532536408,-507,-477.9274674635922,29.07253253640783,29.07253253640783,845.2121480804922,1652,257049,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-349,1727,-131,8,29298,-83,1116,1592,1116,1115.019218028653,-476,-476.9807819713471,-0.9807819713471417,0.9807819713471417,0.9619332753195855,1592,226576,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-339,1659,-115,-26,29292,-82,1078,1538,1078,1153.59865296682,-460,-384.4013470331804,75.5986529668196,75.5986529668196,5715.156330397622,1538,211600,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-299,1619,-108,21,29285,-82,1036,1481,1036,1082.093349092014,-445,-398.906650907986,46.09334909201402,46.09334909201402,2124.59683051827,1481,198025,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-279,1579,-80,1,29278,-85,1005,1441,1005,1080.517867031344,-436,-360.4821329686561,75.51786703134394,75.51786703134394,5702.948240963744,1441,190096,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-223,1515,-104,8,29272,-84,985,1227,985,1001.986027907458,-242,-225.0139720925416,16.98602790745838,16.98602790745838,288.5251440729548,1227,58564,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-209,1442,-137,-8,29264,-86,969,1192,969,947.8278133969683,-223,-244.1721866030317,-21.17218660303172,21.17218660303172,448.2614855535958,1192,49729,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-184,1397,-118,2,29259,-84,960,1167,960,908.6285516654092,-207,-258.3714483345908,-51.37144833459081,51.37144833459081,2639.025703993533,1167,42849,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-217,1377,-65,43,29252,-87,944,1145,944,900.3020252791207,-201,-244.6979747208793,-43.6979747208793,43.6979747208793,1909.512994706606,1145,40401,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-189,1363,-34,46,29247,-86,921,1116,921,883.9515032137235,-195,-232.0484967862765,-37.04849678627647,37.04849678627647,1372.591114122738,1116,38025,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-188,1334,-43,43,29242,-86,894,1078,894,871.1960345761634,-184,-206.8039654238366,-22.80396542383664,22.80396542383664,520.0208390515371,1078,33856,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-184,1291,-72,16,29238,-83,870,1036,870,863.2895622860268,-166,-172.7104377139732,-6.710437713973192,6.710437713973192,45.02997431311376,1036,27556,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-181,1239,-95,2,29234,-82,852,1005,852,849.4513636559228,-153,-155.5486363440772,-2.548636344077181,2.548636344077181,6.4955472143511,1005,23409,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-177,1193,-98,-9,29228,-82,822,985,822,831.2184881393122,-163,-153.7815118606878,9.218488139312171,9.218488139312171,84.98052357463918,985,26569,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-160,1170,-69,61,29224,-80,786,969,786,796.9552364342628,-183,-172.0447635657372,10.95523643426282,10.95523643426282,120.0172053305994,969,33489,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-120,1155,-38,32,29220,-78,765,960,765,783.1737660301087,-195,-176.8262339698913,18.17376603010871,18.17376603010871,330.2857717171333,960,38025,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-118,1151,-19,64,29218,-74,751,944,751,772.0374878437083,-193,-171.9625121562917,21.03748784370828,21.03748784370828,442.5758947741735,944,37249,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-143,1134,-21,23,29214,-71,746.88643325,921,746.88643325,772.9604588660015,-174.11356675,-148.0395411339985,26.07402561600156,26.07402561600156,679.8548118239057,921,30315.53412640671,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-116,1108,-43,14,29211,-67,743.47807689,894,743.47807689,748.4015378303296,-150.52192311,-145.5984621696704,4.923460940329619,4.923460940329619,24.24046763095141,894,22656.84933673275,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-144,1075,-59,31,29208,-64,740.59238581,870,740.59238581,759.9303933857772,-129.40761419,-110.0696066142228,19.33800757577717,19.33800757577717,373.9585370008152,870,16746.33061034789,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-145,1036,-72,34,29204,-60,737,852,737,758.5202314338216,-115,-93.47976856617845,21.52023143382155,21.52023143382155,463.1203609652411,852,13225,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-113,1019,-56,28,29202,-57,730,822,730,704.304775666683,-92,-117.695224333317,-25.69522433331701,25.69522433331701,660.2445535394868,822,8464,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,-15,991,-45,-8,29198,-54,723,786,723,664.7399683404313,-63,-121.2600316595687,-58.26003165956865,58.26003165956865,3394.231288973942,786,3969,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,-5,932,-87,-45,29197,-50,712,765,712,687.9043520642742,-53,-77.09564793572576,-24.09564793572576,24.09564793572576,580.6002494424453,765,2809,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,6,907,-84,4,29194,-48,703,751,703,697.228222571932,-48,-53.77177742806805,-5.771777428068049,5.771777428068049,33.31341467915582,751,2304,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,15,897,-35,33,29190,-48,696,746.88643325,696,699.003961633866,-50.88643324999998,-47.88247161613401,3.00396163386597,3.00396163386597,9.023785497738707,746.88643325,2589.429088906704,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,24,894,-13,49,29189,-45,686,743.47807689,686,705.2124614987815,-57.47807689000001,-38.26561539121849,19.21246149878152,19.21246149878152,369.1186768421624,743.47807689,3303.729322972753,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,40,895,-2,47,29186,-42,678,740.59238581,678,701.6759775637126,-62.59238581,-38.91640824628735,23.67597756371265,23.67597756371265,560.5519135974248,740.59238581,3917.806761387889,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,37,890,-4,18,29184,-40,669,737,669,681.5120897843497,-68,-55.48791021565034,12.51208978434966,12.51208978434966,156.552390771627,737,4624,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,19,883,-12,8,29181,-39,657,730,657,659.2095581438776,-73,-70.79044185612236,2.209558143877643,2.209558143877643,4.882147191176017,730,5329,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,20,874,-16,-5,29180,-38,646,723,646,647.0427301471929,-77,-75.95726985280714,1.042730147192856,1.042730147192856,1.087286159864835,723,5929,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,29,864,-19,7,29178,-36,638,712,638,635.9463673854543,-74,-76.05363261454568,-2.053632614545677,2.053632614545677,4.217406915525713,712,5476,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,3,854,-20,16,29175,-36,632,703,632,626.9515891083638,-71,-76.0484108916362,-5.048410891636195,5.048410891636195,25.48645253079096,703,5041,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,3,844,-20,23,29173,-35,627,696,627,624.4174520859591,-69,-71.5825479140409,-2.582547914040902,2.582547914040902,6.669553728317012,696,4761,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,7,834,-20,29,29171,-33,622,686,622,612.0444448032248,-64,-73.95555519677521,-9.955555196775208,9.955555196775208,99.11307927603785,686,4096,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,32,819,-25,2,29169,-33,617,678,617,620.9963110848475,-61,-57.00368891515245,3.996311084847548,3.996311084847548,15.97050228687539,678,3721,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,811,-23,20,29168,-30,611,669,611,626.5682321026022,-58,-42.43176789739778,15.56823210260222,15.56823210260222,242.3698508004944,669,3364,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-34,800,-19,48,29167,-30,606,657,606,626.3193226174208,-51,-30.68067738257923,20.31932261742077,20.31932261742077,412.8748716308271,657,2601,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-33,785,-26,10,29166,-28,600,646,600,605.1255124410878,-46,-40.87448755891216,5.125512441087835,5.125512441087835,26.27087778374618,646,2116,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-27,770,-30,-5,29164,-26,595,638,595,597.139919867035,-43,-40.86008013296498,2.139919867035019,2.139919867035019,4.579257037331173,638,1849,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-23,760,-25,-7,29163,-26,590,632,590,591.8646205580734,-42,-40.1353794419266,1.864620558073398,1.864620558073398,3.476809825589949,632,1764,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-21,756,-14,-5,29162,-24,585,627,585,584.1234534213353,-42,-42.87654657866472,-0.8765465786647155,0.8765465786647155,0.7683339045688183,627,1764,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-17,748,-12,-3,29161,-23,579,622,579,578.9915204867017,-43,-43.00847951329831,-0.008479513298311758,0.008479513298311758,7.190214577624595e-05,622,1849,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-15,744,-12,3,29160,-21,575,617,575,573.8353114848932,-42,-43.16468851510683,-1.164688515106832,1.164688515106832,1.356499337221757,617,1764,1,Treino
