EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,276,-3,-7,-19,-15,83,7,3,0,-9,-18,664,765,664,765,nivel_conv,664,669.6637656300782,-101,-95.33623436992184,5.66376563007816,5.66376563007816,32.07824111245466,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,274,-2,-5,-14,-19,83,8,7,3,-14,-22,652,757,652,757,nivel_conv,652,674.7678238757182,-105,-82.23217612428175,22.76782387571825,22.76782387571825,518.373804035726,757,11025,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,272,-2,-4,-11,-10,82,9,7,6,-18,-27,644,747,644,747,nivel_conv,644,650.955556677435,-103,-96.04444332256503,6.95555667743497,6.95555667743497,48.3797686930102,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,271,-1,-3,-8,-4,82,9,9,7,-21,-35,637,736,637,736,nivel_conv,637,632.2564052797482,-99,-103.7435947202518,-4.743594720251849,4.743594720251849,22.50169087000122,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,271,0,-1,-5,-2,82,9,9,9,-21,-39,629,726,629,726,nivel_conv,629,613.2816657522342,-97,-112.7183342477658,-15.71833424776582,15.71833424776582,247.066031524488,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,272,1,1,-2,2,82,9,9,9,-17,-38,618,719,618,719,nivel_conv,618,590.6139342169997,-101,-128.3860657830003,-27.38606578300028,27.38606578300028,749.9965990708185,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,277,5,6,5,17,83,3,10,10,-8,-29,611,718,611,718,nivel_conv,611,565.8114358529087,-107,-152.1885641470913,-45.18856414709126,45.18856414709126,2042.006329675781,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,308,31,36,37,46,83,0,3,10,2,-15,605,721,605,721,nivel_conv,605,568.9362222573202,-116,-152.0637777426798,-36.0637777426798,36.0637777426798,1300.596065073407,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,342,34,65,71,45,84,1,1,4,3,-5,596,721,596,721,nivel_conv,596,617.8974265999152,-125,-103.1025734000848,21.89742659991521,21.89742659991521,479.4972916986741,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,368,26,60,96,33,84,1,1,1,-5,-3,587,716,587,716,nivel_conv,587,676.6751299801595,-129,-39.32487001984055,89.67512998015945,89.67512998015945,8041.628936958493,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,407,39,65,130,44,84,1,1,1,-22,-19,572,699,572,699,nivel_conv,572,604.7275802065426,-127,-94.2724197934574,32.7275802065426,32.7275802065426,1071.094506175679,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,441,34,73,133,38,84,1,1,1,-37,-42,538,679,538,679,nivel_conv,538,550.9988345061176,-141,-128.0011654938824,12.99883450611765,12.99883450611765,168.9696985174348,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,459,18,52,117,21,84,2,1,1,-35,-57,517,664,517,664,nivel_conv,517,551.7604418198512,-147,-112.2395581801488,34.76044181985117,34.76044181985117,1208.288315511258,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,464,5,23,96,7,84,2,2,1,-27,-64,506,652,506,652,nivel_conv,506,557.3936928072076,-146,-94.60630719279243,51.39369280720757,51.39369280720757,2641.311660361619,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,467,3,8,60,5,85,3,3,3,-20,-55,503,644,503,644,nivel_conv,503,536.8417449615015,-141,-107.1582550384985,33.84174496150149,33.84174496150149,1145.263702039312,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,469,2,5,28,3,86,4,4,4,-15,-42,506,637,506,637,nivel_conv,506,524.9798319547167,-131,-112.0201680452833,18.9798319547167,18.9798319547167,360.2340210292852,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,471,2,4,12,2,86,3,4,4,-15,-35,521,629,521,629,nivel_conv,521,519.9811148881106,-108,-109.0188851118894,-1.018885111889404,1.018885111889404,1.038126871229882,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,473,2,4,9,1,86,3,3,4,-19,-34,550,618,550,618,nivel_conv,550,519.5328591128,-68,-98.4671408872,-30.4671408872,30.4671408872,928.2466738404942,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,474,1,3,7,-4,87,3,4,4,-18,-33,566,611,566,611,nivel_conv,566,525.43228014636,-45,-85.56771985364003,-40.56771985364003,40.56771985364003,1645.739894123419,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,475,1,2,6,-30,88,4,4,5,-13,-32,571,605,571,605,nivel_conv,571,558.314255754475,-34,-46.68574424552503,-12.68574424552503,12.68574424552503,160.9281070628714,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,476,1,2,5,-33,88,4,4,4,-15,-33,569,596,569,596,nivel_conv,569,557.464208791193,-27,-38.53579120880704,-11.53579120880704,11.53579120880704,133.0744788131898,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,476,0,1,3,-26,88,4,4,4,-18,-31,563,587,563,587,nivel_conv,563,546.84258072174,-24,-40.15741927826002,-16.15741927826002,16.15741927826002,261.0621977334886,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,476,0,0,2,-39,89,5,5,5,-24,-39,547,572,547,572,nivel_conv,547,555.2743026162582,-25,-16.72569738374182,8.274302616258183,8.274302616258183,68.464083785417,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,476,0,0,1,-34,89,5,5,5,-49,-67,534,538,534,538,nivel_conv,534,553.9451616998956,-4,15.94516169989561,19.94516169989561,19.94516169989561,397.8094752349826,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,476,0,0,0,-18,90,5,6,6,-55,-79,521,517,521,517,nivel_conv,521,507.6741104630347,4,-9.325889536965349,-13.32588953696535,13.32588953696535,177.5793319514026,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,456,-20,-20,-20,-25,90,4,5,6,-32,-81,511,506,511,506,nivel_conv,511,461.8816199103967,5,-44.11838008960331,-49.11838008960331,49.11838008960331,2412.615262626739,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,423,-33,-53,-53,-36,91,5,5,6,-14,-69,503,503,503,503,nivel_conv,503,467.4214525052416,0,-35.57854749475842,-35.57854749475842,35.57854749475842,1265.833041836781,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,407,-16,-49,-69,-18,94,8,8,8,0,-32,496,506,496,506,nivel_conv,496,493.6910617341377,-10,-12.30893826586225,-2.308938265862253,2.308938265862253,5.331195915562986,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,402,-5,-21,-74,-7,95,8,9,9,18,4,490,521,490,521,nivel_conv,490,577.9767813489357,-31,56.97678134893567,87.97678134893567,87.97678134893567,7739.914056518436,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,404,2,-3,-52,0,95,7,8,9,44,44,484,550,484,550,nivel_conv,484,621.3539931613702,-66,71.35399316137023,137.3539931613702,137.3539931613702,18866.11943737374,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,439,35,37,16,34,100,12,12,13,45,63,479,566,479,566,nivel_conv,479,605.0947728320714,-87,39.09477283207138,126.0947728320714,126.0947728320714,15899.89173557169,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,469,30,65,62,29,103,15,15,15,21,65,474,571,474,571,nivel_conv,474,631.3398920381983,-97,60.33989203819829,157.3398920381983,157.3398920381983,24755.84162659189,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,480,11,41,78,10,103,14,15,15,3,48,467,569,467,569,nivel_conv,467,584.3028039436331,-102,15.30280394363308,117.3028039436331,117.3028039436331,13759.94781303842,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,484,4,15,80,4,103,14,14,15,-8,13,461,563,461,563,nivel_conv,461,552.03068689581,-102,-10.96931310418995,91.03068689581005,91.03068689581005,8286.585956723004,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,486,2,6,47,2,97,7,8,8,-22,-19,458,547,458,547,nivel_conv,458,510.6026466552539,-89,-36.39735334474614,52.60264665525386,52.60264665525386,2767.038435137491,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,487,1,3,18,1,97,7,7,8,-29,-37,445,534,445,534,nivel_conv,445,484.6638507379749,-89,-49.33614926202512,39.66385073797488,39.66385073797488,1573.221055364351,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,487,0,1,7,0,96,5,6,6,-26,-48,415,521,415,521,nivel_conv,415,451.1327514222949,-106,-69.86724857770514,36.13275142229486,36.13275142229486,1305.575725345351,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,487,0,0,3,20,97,3,6,7,-23,-52,391,511,391,511,nivel_conv,391,406.82929988899,-120,-104.17070011101,15.82929988899002,15.82929988899002,250.5667349755795,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,486,-1,-1,0,32,96,1,2,5,-18,-44,374,503,374,503,nivel_conv,374,384.3855749513796,-129,-118.6144250486204,10.38557495137957,10.38557495137957,107.8601670707227,503,16641,1,Treino
