EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,1179,464,1179,464,nivel_conv,1179,653.9154471965162,715,189.9154471965162,-525.0845528034838,525.0845528034838,275713.7875928346,464,511225,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,1206,484,1206,484,nivel_conv,1206,729.2595965121584,722,245.2595965121584,-476.7404034878416,476.7404034878416,227281.41231775,484,521284,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,1226,519,1226,519,nivel_conv,1226,796.0737342796672,707,277.0737342796672,-429.9262657203328,429.9262657203328,184836.5939562302,519,499849,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,1247,600,1247,600,nivel_conv,1247,958.0897502686098,647,358.0897502686098,-288.9102497313902,288.9102497313902,83469.13239985425,600,418609,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,1250,652,1250,652,nivel_conv,1250,1080.603869225533,598,428.6038692255329,-169.3961307744671,169.3961307744671,28695.04912136036,652,357604,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,1249,752,1249,752,nivel_conv,1249,1300.169361370881,497,548.1693613708806,51.16936137088055,51.16936137088055,2618.303543103763,752,247009,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,1245,862.6144999999999,1245,862.6144999999999,nivel_conv,1245,1339.150655590997,382.3855000000001,476.5361555909969,94.15065559099685,94.15065559099685,8864.345948214506,862.6144999999999,146218.6706102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,1239,982,1239,982,nivel_conv,1239,1344.01157685219,257,362.0115768521898,105.0115768521898,105.0115768521898,11027.43127298337,982,66049,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,1230,1057,1230,1057,nivel_conv,1230,1312.749596430684,173,255.7495964306838,82.74959643068382,82.74959643068382,6847.495709441041,1057,29929,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,1223,1106,1223,1106,nivel_conv,1223,1284.227992925721,117,178.2279929257211,61.22799292572108,61.22799292572108,3748.867117712151,1106,13689,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,1211,1145,1211,1145,nivel_conv,1211,1270.332501260538,66,125.3325012605383,59.33250126053827,59.33250126053827,3520.345705831775,1145,4356,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,1198,1179,1198,1179,nivel_conv,1198,1251.455250099631,19,72.45525009963126,53.45525009963126,53.45525009963126,2857.463763214128,1179,361,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,1180,1206,1180,1206,nivel_conv,1180,1224.687809668027,-26,18.68780966802728,44.68780966802728,44.68780966802728,1997.000332925833,1206,676,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,1163,1226,1163,1226,nivel_conv,1163,1201.21223778399,-63,-24.78776221601038,38.21223778398962,38.21223778398962,1460.175116460164,1226,3969,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,1117,1247,1117,1247,nivel_conv,1117,1160.624307195716,-130,-86.37569280428352,43.62430719571648,43.62430719571648,1903.080178306241,1247,16900,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,1093,1250,1093,1250,nivel_conv,1093,1134.961504307223,-157,-115.0384956927771,41.96150430722287,41.96150430722287,1760.767843725083,1250,24649,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,1068,1249,1068,1249,nivel_conv,1068,1118.066118117329,-181,-130.9338818826714,50.06611811732864,50.06611811732864,2506.616183338303,1249,32761,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,1047.6176,1245,1047.6176,1245,nivel_conv,1047.6176,1073.113917915107,-197.3824,-171.8860820848929,25.49631791510706,25.49631791510706,650.062227228209,1245,38959.81182975999,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,1031,1239,1031,1239,nivel_conv,1031,1024.081805851121,-208,-214.9181941488791,-6.918194148879138,6.918194148879138,47.86141028158554,1239,43264,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,1020,1230,1020,1230,nivel_conv,1020,995.1844545106246,-210,-234.8155454893754,-24.81554548937538,24.81554548937538,615.8112979352588,1230,44100,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,1005,1223,1005,1223,nivel_conv,1005,962.7168675801393,-218,-260.2831324198607,-42.28313241986075,42.28313241986075,1787.863287235479,1223,47524,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,989,1211,989,1211,nivel_conv,989,928.9407555668361,-222,-282.0592444331639,-60.05924443316394,60.05924443316394,3607.112841882534,1211,49284,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,968,1198,968,1198,nivel_conv,968,904.3675036195134,-230,-293.6324963804866,-63.6324963804866,63.6324963804866,4049.09459561264,1198,52900,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,948,1180,948,1180,nivel_conv,948,867.5428333924208,-232,-312.4571666075792,-80.45716660757921,80.45716660757921,6473.355658519759,1180,53824,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,454,515,454,515,nivel_conv,454,378.702967101862,-61,-136.297032898138,-75.29703289813796,75.29703289813796,5669.643163263269,515,3721,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,451,510,451,510,nivel_conv,451,368.9602011209967,-59,-141.0397988790033,-82.03979887900329,82.03979887900329,6730.528600107309,510,3481,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,448,504,448,504,nivel_conv,448,363.3474564929853,-56,-140.6525435070147,-84.65254350701474,84.65254350701474,7166.053122207024,504,3136,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,447,306,447,306,nivel_conv,447,410.74664164505,141,104.74664164505,-36.25335835495002,36.25335835495002,1314.305992012425,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,450,320,450,320,nivel_conv,450,433.2726932503196,130,113.2726932503196,-16.72730674968039,16.72730674968039,279.8027910979033,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,458,338,458,338,nivel_conv,458,478.1836057708922,120,140.1836057708922,20.1836057708922,20.1836057708922,407.3779419147929,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,476,357,476,357,nivel_conv,476,495.6083698150096,119,138.6083698150096,19.60836981500961,19.60836981500961,384.48816680218,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,501,383,501,383,nivel_conv,501,504.1061286206719,118,121.1061286206719,3.106128620671939,3.106128620671939,9.648035008157361,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,540,410,540,410,nivel_conv,540,516.812885607892,130,106.812885607892,-23.18711439210801,23.18711439210801,537.6422738327026,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,574,426,574,426,nivel_conv,574,514.1245385927193,148,88.12453859271932,-59.87546140728068,59.87546140728068,3585.070878734758,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,605,432,605,432,nivel_conv,605,533.4953301069168,173,101.4953301069168,-71.50466989308325,71.50466989308325,5112.917816518806,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,636,434,636,434,nivel_conv,636,539.5286888197129,202,105.5286888197129,-96.4713111802871,96.4713111802871,9306.713880843787,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,678,441,678,441,nivel_conv,678,559.0944233144924,237,118.0944233144924,-118.9055766855076,118.9055766855076,14138.53616691314,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,756,450,756,450,nivel_conv,756,582.1369571187513,306,132.1369571187513,-173.8630428812487,173.8630428812487,30228.35767992692,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,919,446,919,446,nivel_conv,919,575.1131088486268,473,129.1131088486268,-343.8868911513732,343.8868911513732,118258.1939057564,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,1133,447,1133,447,nivel_conv,1133,585.4566671641098,686,138.4566671641098,-547.5433328358902,547.5433328358902,299803.7013330344,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,1326,450,1326,450,nivel_conv,1326,609.3668793446507,876,159.3668793446507,-716.6331206553493,716.6331206553493,513563.0296202245,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,1547,458,1547,458,nivel_conv,1547,644.780337215617,1089,186.780337215617,-902.219662784383,902.219662784383,814000.3199147658,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,1748,476,1748,476,nivel_conv,1748,690.920416261958,1272,214.9204162619581,-1057.079583738042,1057.079583738042,1117417.246355792,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,1905,501,1905,501,nivel_conv,1905,757.0982735930884,1404,256.0982735930884,-1147.901726406912,1147.901726406912,1317678.373487968,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,2033,540,2033,540,nivel_conv,2033,846.9638807193,1493,306.9638807193001,-1186.0361192807,1186.0361192807,1406681.676238423,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,2135,574,2135,574,nivel_conv,2135,922.1242599954519,1561,348.1242599954519,-1212.875740004548,1212.875740004548,1471067.56069158,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,2207,605,2207,605,nivel_conv,2207,994.6496243879737,1602,389.6496243879737,-1212.350375612026,1212.350375612026,1469793.433246621,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,2277,636,2277,636,nivel_conv,2277,1181.503252994552,1641,545.5032529945522,-1095.496747005448,1095.496747005448,1200113.122699518,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,2321,678,2321,678,nivel_conv,2321,1327.837814875274,1643,649.8378148752743,-993.1621851247257,993.1621851247257,986371.12596172,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,2357,756,2357,756,nivel_conv,2357,1494.999326418603,1601,738.9993264186032,-862.0006735813968,862.0006735813968,743045.1612547818,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,2365,919,2365,919,nivel_conv,2365,1564.60682945274,1446,645.6068294527404,-800.3931705472596,800.3931705472596,640629.2274586946,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,2357,1133,2357,1133,nivel_conv,2357,1601.992395221687,1224,468.9923952216866,-755.0076047783134,755.0076047783134,570036.4832730859,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,2124,2207,2124,2207,nivel_conv,2124,1613.574475702171,-83,-593.4255242978293,-510.4255242978293,510.4255242978293,260534.2158547139,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,2081,2277,2081,2277,nivel_conv,2081,1603.070564728474,-196,-673.929435271526,-477.929435271526,477.929435271526,228416.5450989598,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,2044,2321,2044,2321,nivel_conv,2044,1592.289854529628,-277,-728.7101454703716,-451.7101454703716,451.7101454703716,204042.0555208642,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,1999,2357,1999,2357,nivel_conv,1999,1573.326328793631,-358,-783.6736712063689,-425.6736712063689,425.6736712063689,181198.0743583079,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,1948,2365,1948,2365,nivel_conv,1948,1545.657443526025,-417,-819.342556473975,-402.342556473975,402.342556473975,161879.5327500138,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,1891,2357,1891,2357,nivel_conv,1891,1520.135329217433,-466,-836.8646707825669,-370.8646707825669,370.8646707825669,137540.6040346618,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,1829,2341,1829,2341,nivel_conv,1829,1488.268352889831,-512,-852.7316471101688,-340.7316471101688,340.7316471101688,116098.0553424086,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,1765,2312,1765,2312,nivel_conv,1765,1451.92025103192,-547,-860.0797489680801,-313.0797489680801,313.0797489680801,98018.92921391608,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,1707,2282,1707,2282,nivel_conv,1707,1422.876438547744,-575,-859.1235614522561,-284.1235614522561,284.1235614522561,80726.19817231396,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,1652,2246.4477,1652,2246.4477,nivel_conv,1652,1397.247593381247,-594.4477000000002,-849.2001066187531,-254.752406618753,254.752406618753,64898.78867804645,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,1592,2209,1592,2209,nivel_conv,1592,1351.905195396423,-617,-857.0948046035767,-240.0948046035767,240.0948046035767,57645.51519762966,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,1145,1891,1145,1891,nivel_conv,1145,1038.807812652604,-746,-852.1921873473964,-106.1921873473964,106.1921873473964,11276.78065362453,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,1116,1829,1116,1829,nivel_conv,1116,999.9258096894637,-713,-829.0741903105363,-116.0741903105363,116.0741903105363,13473.2176562466,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,1078,1765,1078,1765,nivel_conv,1078,949.0155746182679,-687,-815.9844253817321,-128.9844253817321,128.9844253817321,16636.98199105561,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,1036,1707,1036,1707,nivel_conv,1036,930.1544629960713,-671,-776.8455370039287,-105.8455370039287,105.8455370039287,11203.27770365004,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,1005,1652,1005,1652,nivel_conv,1005,834.393240368418,-647,-817.606759631582,-170.606759631582,170.606759631582,29106.6664319884,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,985,1592,985,1592,nivel_conv,985,790.6994472523152,-607,-801.3005527476848,-194.3005527476848,194.3005527476848,37752.70479805586,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,969,1538,969,1538,nivel_conv,969,742.0654125410665,-569,-795.9345874589335,-226.9345874589335,226.9345874589335,51499.30698515633,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,960,1481,960,1481,nivel_conv,960,746.9472082544173,-521,-734.0527917455827,-213.0527917455827,213.0527917455827,45391.49207058662,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,944,1441,944,1441,nivel_conv,944,760.7452061845199,-497,-680.2547938154801,-183.2547938154801,183.2547938154801,33582.31945635411,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,921,1227,921,1227,nivel_conv,921,507.6425814837376,-306,-719.3574185162624,-413.3574185162624,413.3574185162624,170864.3554424286,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,894,1192,894,1192,nivel_conv,894,641.3947841709041,-298,-550.6052158290959,-252.6052158290959,252.6052158290959,63809.39506406411,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,870,1167,870,1167,nivel_conv,870,648.9920888103318,-297,-518.0079111896682,-221.0079111896682,221.0079111896682,48844.49680842028,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,852,1145,852,1145,nivel_conv,852,632.9299206550904,-293,-512.0700793449096,-219.0700793449096,219.0700793449096,47991.69966418498,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,822,1116,822,1116,nivel_conv,822,645.6360179060348,-294,-470.3639820939652,-176.3639820939652,176.3639820939652,31104.25418004048,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,786,1078,786,1078,nivel_conv,786,601.9023503911533,-292,-476.0976496088467,-184.0976496088467,184.0976496088467,33891.9445915017,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,765,1036,765,1036,nivel_conv,765,554.0164731413029,-271,-481.9835268586971,-210.9835268586971,210.9835268586971,44514.04860573458,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,751,1005,751,1005,nivel_conv,751,510.0336294826618,-254,-494.9663705173382,-240.9663705173382,240.9663705173382,58064.79172029914,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,1193,-46,-98,-170,1,746.88643325,985,746.88643325,985,nivel_conv,746.88643325,486.4365343688908,-238.11356675,-498.5634656311092,-260.4498988811092,260.4498988811092,67834.14982718002,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,1170,-23,-69,-164,45,743.47807689,969,743.47807689,969,nivel_conv,743.47807689,506.8690875307342,-225.52192311,-462.1309124692658,-236.6089893592658,236.6089893592658,55983.81384561314,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,1155,-15,-38,-136,25,740.59238581,960,740.59238581,960,nivel_conv,740.59238581,545.0908371394373,-219.40761419,-414.9091628605627,-195.5015486705627,195.5015486705627,38220.85553258839,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,1151,-4,-19,-88,36,737,944,737,944,nivel_conv,737,548.9260662063532,-207,-395.0739337936468,-188.0739337936468,188.0739337936468,35371.80457261704,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,1134,-17,-21,-59,47,730,921,730,921,nivel_conv,730,495.254249114329,-191,-425.745750885671,-234.745750885671,234.745750885671,55105.56755887753,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,1108,-26,-43,-62,47,723,894,723,894,nivel_conv,723,486.7577679030223,-171,-407.2422320969777,-236.2422320969777,236.2422320969777,55810.39222616226,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,1075,-33,-59,-80,12,712,870,712,870,nivel_conv,712,465.2955309290531,-158,-404.7044690709469,-246.7044690709469,246.7044690709469,60863.09505957778,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,1036,-39,-72,-115,-19,703,852,703,852,nivel_conv,703,452.9948610160997,-149,-399.0051389839003,-250.0051389839003,250.0051389839003,62502.56951835933,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,1019,-17,-56,-115,-3,696,822,696,822,nivel_conv,696,460.526551300172,-126,-361.473448699828,-235.473448699828,235.473448699828,55447.74504259053,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,991,-28,-45,-117,1,686,786,686,786,nivel_conv,686,509.8412946826831,-100,-276.1587053173169,-176.1587053173169,176.1587053173169,31031.88945907329,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,29,-5,932,-59,-87,-143,-16,678,765,678,765,nivel_conv,678,486.8281234407843,-87,-278.1718765592157,-191.1718765592157,191.1718765592157,36546.68638717199,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,41,6,907,-25,-84,-129,27,669,751,669,751,nivel_conv,669,510.2302907494151,-82,-240.7697092505849,-158.7697092505849,158.7697092505849,25207.82057551527,751,6724,1,Treino
