EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,1170,-23,-69,-164,45,223,-58,-66,-77,-36,-109,743.47807689,969,743.47807689,969,nivel_conv,743.47807689,746.0302238941404,-225.52192311,-222.9697761058596,2.552147004140352,2.552147004140352,6.513454330742573,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,1155,-15,-38,-136,25,219,-50,-62,-70,-25,-76,740.59238581,960,740.59238581,960,nivel_conv,740.59238581,761.4508268442746,-219.40761419,-198.5491731557254,20.85844103427462,20.85844103427462,435.0745623803112,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,1151,-4,-19,-88,36,217,-47,-52,-64,-25,-61,737,944,737,944,nivel_conv,737,771.6181089742599,-207,-172.3818910257401,34.61810897425994,34.61810897425994,1198.413468953737,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,1134,-17,-21,-59,47,214,-40,-50,-55,-39,-64,730,921,730,921,nivel_conv,730,746.7450046047763,-191,-174.2549953952237,16.74500460477634,16.74500460477634,280.3951792139808,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,1108,-26,-43,-62,47,214,-33,-40,-50,-50,-75,723,894,723,894,nivel_conv,723,736.0305674363005,-171,-157.9694325636995,13.03056743630054,13.03056743630054,169.7956877119761,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,1075,-33,-59,-80,12,211,-30,-36,-43,-51,-90,712,870,712,870,nivel_conv,712,729.2912453256943,-158,-140.7087546743057,17.29124532569426,17.29124532569426,298.9871649133437,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,1036,-39,-72,-115,-19,209,-27,-32,-38,-42,-92,703,852,703,852,nivel_conv,703,713.8602427858086,-149,-138.1397572141914,10.86024278580862,10.86024278580862,117.9448733667082,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,1019,-17,-56,-115,-3,208,-22,-28,-33,-48,-99,696,822,696,822,nivel_conv,696,726.7415516663759,-126,-95.25844833362407,30.74155166637593,30.74155166637593,945.0429988564605,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,991,-28,-45,-117,1,206,-22,-24,-30,-66,-108,686,786,686,786,nivel_conv,686,741.0459160357391,-100,-44.95408396426092,55.04591603573908,55.04591603573908,3030.052872213637,786,10000,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,932,-59,-87,-143,-16,204,-22,-24,-26,-57,-105,678,765,678,765,nivel_conv,678,709.8527350492466,-87,-55.14726495075342,31.85273504924658,31.85273504924658,1014.596730117501,765,7569,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,907,-25,-84,-129,27,202,-21,-24,-26,-35,-101,669,751,669,751,nivel_conv,669,702.1913557753512,-82,-48.80864422464879,33.19135577535121,33.19135577535121,1101.66609820594,751,6724,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,897,-10,-35,-122,36,201,-18,-22,-25,-18.11356675000002,-75.11356675000002,657,746.88643325,657,746.88643325,nivel_conv,657,669.9476870769868,-89.88643324999998,-76.93874617301321,12.94768707698677,12.94768707698677,167.6426006435701,746.88643325,8079.570882406702,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,894,-3,-13,-97,20,199,-18,-20,-24,-7.521923109999989,-42.52192310999999,646,743.47807689,646,743.47807689,nivel_conv,646,655.9594119359526,-97.47807689000001,-87.51866495404738,9.95941193595263,9.95941193595263,99.18988610999573,743.47807689,9501.975474172754,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,895,1,-2,-37,16,198,-16,-19,-21,-6.294047439999986,-24.40761419,638,740.59238581,638,740.59238581,nivel_conv,638,663.0797490511884,-102.59238581,-77.5126367588116,25.0797490511884,25.0797490511884,628.9938124705855,740.59238581,10525.19762618789,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,890,-5,-4,-17,-1,196,-18,-18,-21,-6.478076890000011,-14,632,737,632,737,nivel_conv,632,667.737548707674,-105,-69.26245129232598,35.73754870767402,35.73754870767402,1277.172387633373,737,11025,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,883,-7,-12,-14,10,194,-17,-20,-20,-10.59238581,-16.88643324999998,627,730,627,730,nivel_conv,627,652.3953262791565,-103,-77.6046737208435,25.39532627915651,25.39532627915651,644.9225968248171,730,10609,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,874,-9,-16,-20,17,194,-15,-17,-20,-14,-20.47807689000001,622,723,622,723,nivel_conv,622,651.6022305319389,-101,-71.39776946806114,29.60223053193886,29.60223053193886,876.2920524660531,723,10201,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,864,-10,-19,-31,23,193,-15,-16,-18,-18,-28.59238581,617,712,617,712,nivel_conv,617,642.0316058188785,-95,-69.96839418112154,25.03160581887846,25.03160581887846,626.58128987171,712,9025,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,854,-10,-20,-36,29,193,-13,-15,-16,-20,-34,611,703,611,703,nivel_conv,611,643.1025378518034,-92,-59.89746214819661,32.10253785180339,32.10253785180339,1030.572936526469,703,8464,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,844,-10,-20,-39,7,191,-13,-15,-17,-16,-34,606,696,606,696,nivel_conv,606,636.5006867110794,-90,-59.49931328892058,30.50068671107942,30.50068671107942,930.291889847417,696,8100,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,834,-10,-20,-40,18,189,-13,-15,-17,-17,-37,600,686,600,686,nivel_conv,600,626.0514575473869,-86,-59.94854245261308,26.05145754738692,26.05145754738692,678.6784403433028,686,7396,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,819,-15,-25,-45,44,189,-12,-13,-15,-18,-34,595,678,595,678,nivel_conv,595,625.2828894121276,-83,-52.71711058787241,30.28288941212759,30.28288941212759,917.0533911471492,678,6889,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,811,-8,-23,-43,17,188,-11,-13,-14,-17,-34,590,669,590,669,nivel_conv,590,619.7522452209073,-79,-49.2477547790927,29.7522452209073,29.7522452209073,885.1960956850012,669,6241,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,800,-11,-19,-44,-1,187,-11,-12,-14,-21,-39,585,657,585,657,nivel_conv,585,616.2142611827223,-72,-40.78573881727766,31.21426118272234,31.21426118272234,974.3301011832066,657,5184,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,785,-15,-26,-49,-12,186,-10,-12,-13,-23,-40,579,646,579,646,nivel_conv,579,612.272814595199,-67,-33.72718540480105,33.27281459519895,33.27281459519895,1107.080191086484,646,4489,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,770,-15,-30,-49,-16,184,-10,-12,-14,-19,-40,575,638,575,638,nivel_conv,575,603.7976318116703,-63,-34.20236818832973,28.79763181167027,28.79763181167027,829.3035979605236,638,3969,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,760,-10,-25,-51,-5,184,-10,-10,-12,-14,-37,570,632,570,632,nivel_conv,570,598.4683409719482,-62,-33.53165902805176,28.46834097194824,28.46834097194824,810.4464376951067,632,3844,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,756,-4,-14,-44,3,183,-10,-11,-11,-11,-30,566,627,566,627,nivel_conv,566,586.66734270089,-61,-40.33265729911,20.66734270089,20.66734270089,427.1390543160313,627,3721,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,748,-8,-12,-37,1,183,-10,-10,-11,-10,-24,562,622,562,622,nivel_conv,562,580.9417242281156,-60,-41.05827577188438,18.94172422811562,18.94172422811562,358.7889167339822,622,3600,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,744,-4,-12,-26,6,182,-9,-11,-11,-10,-21,560,617,560,617,nivel_conv,560,572.5326516996074,-57,-44.46734830039259,12.53265169960741,12.53265169960741,157.0673586236726,617,3249,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,736,-8,-12,-24,2,181,-8,-10,-12,-11,-21,557,611,557,611,nivel_conv,557,570.1122605619757,-54,-40.88773943802425,13.11226056197575,13.11226056197575,171.9313770451445,611,2916,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,730,-6,-14,-26,4,180,-9,-9,-11,-11,-21,555,606,555,606,nivel_conv,555,568.0770897671971,-51,-37.92291023280291,13.07708976719709,13.07708976719709,171.010276779331,606,2601,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,724,-6,-12,-24,4,179,-9,-10,-10,-11,-22,555,600,555,600,nivel_conv,555,560.5853078855632,-45,-39.41469211443678,5.585307885563225,5.585307885563225,31.19566417653474,600,2025,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,718,-6,-12,-26,9,179,-8,-9,-10,-11,-22,557,595,557,595,nivel_conv,557,560.490241115918,-38,-34.50975888408198,3.490241115918025,3.490241115918025,12.1817830472447,595,1444,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,709,-9,-15,-27,-1,178,-8,-9,-10,-10,-21,564,590,564,590,nivel_conv,564,557.8596942132494,-26,-32.14030578675056,-6.140305786750559,6.140305786750559,37.70335515480241,590,676,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,705,-4,-13,-25,7,178,-6,-8,-9,-10,-21,572,585,572,585,nivel_conv,572,555.8366950608981,-13,-29.16330493910186,-16.16330493910186,16.16330493910186,261.2524265543947,585,169,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,699,-6,-10,-25,9,177,-7,-7,-9,-11,-21,581,579,581,579,nivel_conv,581,551.4544328483046,2,-27.54556715169542,-29.54556715169542,29.54556715169542,872.9405383153436,579,4,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,693,-6,-12,-25,9,176,-7,-8,-8,-10,-20,594,575,594,575,nivel_conv,594,548.483302607355,19,-26.51669739264503,-45.51669739264503,45.51669739264503,2071.769741533619,575,361,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,687,-6,-12,-22,4,176,-7,-7,-8,-9,-20,609,570,609,570,nivel_conv,609,543.967323630236,39,-26.03267636976398,-65.03267636976398,65.03267636976398,4229.248995814458,570,1521,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,681,-6,-12,-24,-2,175,-7,-8,-8,-9,-19,626,566,626,566,nivel_conv,626,541.7620433725142,60,-24.2379566274858,-84.2379566274858,84.2379566274858,7096.033336774179,566,3600,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,676,-5,-11,-23,3,175,-6,-7,-8,-8,-17,641,562,641,562,nivel_conv,641,539.080979241648,79,-22.91902075835196,-101.919020758352,101.919020758352,10387.48679234138,562,6241,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,672,-4,-9,-21,0,174,-6,-7,-8,-6,-15,656,560,656,560,nivel_conv,656,544.5339030272415,96,-15.46609697275846,-111.4660969727585,111.4660969727585,12424.69077434039,560,9216,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,666,-6,-10,-21,2,174,-5,-6,-7,-5,-13,666,557,666,557,nivel_conv,666,545.216792145663,109,-11.78320785433698,-120.783207854337,120.783207854337,14588.58329958397,557,11881,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,664,-2,-8,-17,4,174,-5,-5,-6,-5,-11,676,555,676,555,nivel_conv,676,553.0998987560229,121,-1.900101243977133,-122.9001012439771,122.9001012439771,15104.43488577983,555,14641,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,662,-2,-4,-14,4,173,-5,-6,-6,-2,-7,686,555,686,555,nivel_conv,686,564.1519238758981,131,9.151923875898092,-121.8480761241019,121.8480761241019,14846.95365514493,555,17161,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,657,-5,-7,-15,1,174,-4,-4,-5,2,-3,696,557,696,557,nivel_conv,696,581.3240217541722,139,24.32402175417224,-114.6759782458278,114.6759782458278,13150.57998663756,557,19321,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,656,-1,-6,-10,8,176,-1,-2,-2,9,7,705.539,564,705.539,564,nivel_conv,705.539,618.6199421026431,141.539,54.61994210264311,-86.91905789735688,86.91905789735688,7554.922625764078,564,20033.28852099999,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,663,7,6,-1,11,178,2,1,0,15,17,712.6342,572,712.6342,572,nivel_conv,712.6342,649.6921232344391,140.6342,77.69212323443912,-62.94207676556084,62.94207676556084,3961.705027561754,572,19777.97820963999,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,673,10,17,11,16,179,3,3,2,17,26,717.6686,581,717.6686,581,nivel_conv,717.6686,675.1089019269893,136.6686,94.10890192698935,-42.55969807301062,42.55969807301062,1811.327900065824,581,18678.30622595999,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,682,9,19,25,15,181,6,5,5,22,37,720.6422,594,720.6422,594,nivel_conv,720.6422,717.1648418643731,126.6422,123.1648418643731,-3.477358135626901,3.477358135626901,12.09201960341059,594,16038.24682084,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,694,12,21,38,18,183,8,8,7,28,45,721,609,721,609,nivel_conv,721,753.4304007979426,112,144.4304007979426,32.43040079794264,32.43040079794264,1051.730895915199,609,12544,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,714,20,32,51,26,186,12,11,11,32,54,721,626,721,626,nivel_conv,721,804.692262552164,95,178.692262552164,83.69226255216404,83.69226255216404,7004.394811100359,626,9025,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,732,18,38,59,23,187,13,13,12,32,60,717,641,717,641,nivel_conv,717,794.4923377543294,76,153.4923377543294,77.49233775432936,77.49233775432936,6005.062410631059,641,5776,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,754,22,40,72,26,188,14,14,14,30,62,712,656,712,656,nivel_conv,712,803.1429539140261,56,147.1429539140261,91.14295391402607,91.14295391402607,8307.03804817428,656,3136,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,771,17,39,77,23,189,16,15,15,25,57,706,666,706,666,nivel_conv,706,751.7223607648098,40,85.72236076480976,45.72236076480976,45.72236076480976,2090.534273907415,666,1600,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,784,13,30,70,15,190,16,17,16,20,50,701,676,701,676,nivel_conv,701,739.106170175924,25,63.10617017592403,38.10617017592403,38.10617017592403,1452.080205476482,676,625,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,795,11,24,63,13,190,14,16,17,20,45,693,686,693,686,nivel_conv,693,736.3905222827411,7,50.39052228274113,43.39052228274113,43.39052228274113,1882.737423969055,686,49,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,805,10,21,51,15,191,13,15,17,20,40,688,696,688,696,nivel_conv,688,746.4213688808532,-8,50.42136888085315,58.42136888085315,58.42136888085315,3413.056341912717,696,64,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,814,9,19,43,10,191,12,13,15,19.53899999999999,39.53899999999999,681,705.539,681,705.539,nivel_conv,681,748.2963768942411,-24.53899999999999,42.75737689424113,67.29637689424112,67.29637689424112,4528.80234309175,705.539,602.1625209999994,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,825,11,20,41,4,191,10,12,13,16.63419999999996,36.63419999999996,693,712.6342,693,712.6342,nivel_conv,693,741.0913622375479,-19.63419999999996,28.45716223754789,48.09136223754786,48.09136223754786,2312.779121863044,712.6342,385.5018096399986,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,837,12,23,42,2,191,8,10,12,12.12959999999998,31.66859999999997,688,717.6686,688,717.6686,nivel_conv,688,734.2403650769832,-29.66859999999997,16.57176507698318,46.24036507698315,46.24036507698315,2138.171362452683,717.6686,880.2258259599981,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,839,2,14,34,-7,192,6,9,11,8.008000000000038,24.6422,665,720.6422,665,720.6422,nivel_conv,665,714.2848157331182,-55.6422,-6.357384266881809,49.28481573311819,49.28481573311819,2428.993061847415,720.6422,3096.05442084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,844,5,7,30,-7,193,6,7,10,3.331400000000031,15.46100000000001,661,721,661,721,nivel_conv,661,711.825492119428,-60,-9.174507880572037,50.82549211942796,50.82549211942796,2583.230649182034,721,3600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,844,0,5,19,-20,193,5,6,7,0.3577999999999975,8.365800000000036,659,721,659,721,nivel_conv,659,697.2703178450136,-62,-23.72968215498645,38.27031784501355,38.27031784501355,1464.617227958363,721,3844,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,843,-1,-1,6,-19,193,4,5,6,-4,-0.6685999999999694,658,717,658,717,nivel_conv,658,686.4611630058819,-59,-30.53883699411813,28.46116300588187,28.46116300588187,810.0377996473788,717,3481,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,840,-3,-4,1,-25,193,3,4,5,-9,-8.642200000000003,656,712,656,712,nivel_conv,656,674.3956622563919,-56,-37.60433774360808,18.39566225639192,18.39566225639192,338.4003898512421,712,3136,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,835,-5,-8,-9,-22,193,3,3,4,-11,-15,655,706,655,706,nivel_conv,655,666.862873949563,-51,-39.13712605043702,11.86287394956298,11.86287394956298,140.72777834322,706,2601,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,827,-8,-13,-17,-21,193,2,3,3,-11,-20,654,701,654,701,nivel_conv,654,661.1197231455078,-47,-39.88027685449219,7.119723145507805,7.119723145507805,50.69045766867956,701,2209,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,821,-6,-14,-22,-17,193,2,2,3,-13,-24,656,693,656,693,nivel_conv,656,653.4494894988231,-37,-39.55051050117686,-2.550510501176859,2.550510501176859,6.505103816613433,693,1369,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,812,-9,-15,-28,-19,193,2,2,2,-13,-24,655,688,655,688,nivel_conv,655,651.9389256661211,-33,-36.06107433387888,-3.061074333878878,3.061074333878878,9.370176077532017,688,1089,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,806,-6,-15,-29,-15,191,0,0,0,-12,-25,654,681,654,681,nivel_conv,654,641.6759279105863,-27,-39.32407208941368,-12.32407208941368,12.32407208941368,151.8827528650652,681,729,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,798,-8,-14,-29,-19,191,-1,0,0,5,-8,652,693,652,693,nivel_conv,652,684.6924496232343,-41,-8.307550376765676,32.69244962323432,32.69244962323432,1068.796262367714,693,1681,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,794,-4,-12,-27,-16,190,-3,-2,-1,7,-5,650,688,650,688,nivel_conv,650,659.9157878305948,-38,-28.08421216940519,9.915787830594809,9.915787830594809,98.3228483013721,688,1444,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,786,-8,-12,-26,-10,190,-3,-3,-2,-28,-23,649,665,649,665,nivel_conv,649,645.2005330739846,-16,-19.79946692601538,-3.799466926015384,3.799466926015384,14.43594892188479,665,256,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,779,-7,-15,-27,-12,189,-4,-4,-4,-27,-20,647,661,647,661,nivel_conv,647,647.4161726372554,-14,-13.58382736274461,0.4161726372553858,0.4161726372553858,0.1731996640001029,661,196,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,776,-3,-10,-22,-3,189,-4,-4,-4,-6,-34,644,659,644,659,nivel_conv,644,618.3956470228359,-15,-40.60435297716413,-25.60435297716413,25.60435297716413,655.5828913792135,659,225,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,774,-2,-5,-20,-1,189,-4,-4,-4,-3,-30,635,658,635,658,nivel_conv,635,622.8959010406977,-23,-35.10409895930229,-12.10409895930229,12.10409895930229,146.5092116165828,658,529,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,773,-1,-3,-13,2,189,-4,-4,-4,-3,-9,639,656,639,656,nivel_conv,639,651.6829946131356,-17,-4.317005386864366,12.68299461313563,12.68299461313563,160.8583523568275,656,289,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,771,-2,-3,-8,3,189,-4,-4,-4,-3,-6,637,655,637,655,nivel_conv,637,656.8086014548012,-18,1.808601454801192,19.80860145480119,19.80860145480119,392.3806915951519,655,324,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,768,-3,-5,-8,5,189,-4,-4,-4,-2,-5,635,654,635,654,nivel_conv,635,653.8792193940776,-19,-0.1207806059223913,18.87921939407761,18.87921939407761,356.4249249297161,654,361,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,767,-1,-4,-7,5,189,-2,-4,-4,1,-2,634,656,634,656,nivel_conv,634,658.8561109251957,-22,2.856110925195708,24.85611092519571,24.85611092519571,617.8262503256334,656,484,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,766,-1,-2,-7,8,189,-2,-2,-4,1,-1,631,655,631,655,nivel_conv,631,649.5149650123478,-24,-5.48503498765217,18.51496501234783,18.51496501234783,342.8039294084643,655,576,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,764,-2,-3,-7,4,189,-1,-2,-2,-2,-1,628,654,628,654,nivel_conv,628,647.0398583647257,-26,-6.96014163527434,19.03985836472566,19.03985836472566,362.5162065488137,654,676,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,763,-1,-3,-5,7,188,-2,-2,-3,-3,-2,625,652,625,652,nivel_conv,625,640.465713413628,-27,-11.53428658637199,15.46571341362801,15.46571341362801,239.1882913924733,652,729,1,Treino
4,1,Treino,2023,9,9,19,0,202309091900,2023-09-09 19:00,650,-2,10.93214285714286,762,-1,-2,-5,3,188,-1,-2,-2,-4,-6,622,650,622,650,nivel_conv,622,637.8885095876124,-28,-12.11149041238764,15.88850958761236,15.88850958761236,252.4447369156499,650,784,1,Treino
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,758,-4,-5,-8,4,187,-2,-2,-3,-3,-6,618,649,618,649,nivel_conv,618,637.3137568532693,-31,-11.6862431467307,19.3137568532693,19.3137568532693,373.0212037872067,649,961,1,Treino
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,756,-2,-6,-8,5,186,-3,-3,-3,-3,-7,605,647,605,647,nivel_conv,605,630.4191825536104,-42,-16.58081744638957,25.41918255361043,25.41918255361043,646.1348416937726,647,1764,1,Treino
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,753,-3,-5,-10,0,186,-3,-3,-3,-5,-8,580,644,580,644,nivel_conv,580,628.4534266764576,-64,-15.54657332354236,48.45342667645764,48.45342667645764,2347.734556690857,644,4096,1,Treino
