EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_16_nivel_A-1h_86472600,inp10_input_17_nivel_A-2h_86472600,inp11_input_18_nivel_A-4h_86472600,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
12,1,Treino,2024,10,9,15,0,202410091500,2024-10-09 15:00,746,7,10.96239316239316,14840,-2,472,-2,-7,-7,-12,-13,-22,746,724,722.1898686344773,-22,-23.81013136552269,-1.810131365522693,1.810131365522693,3.27657556044905,746,484,1,Treino
12,1,Treino,2024,10,9,16,0,202410091600,2024-10-09 16:00,749,3,10.54700854700855,14840,-2,472,-1,-2,-4,-11,-21,-31,749,718,718.7428918294523,-31,-30.25710817054767,0.7428918294523328,0.7428918294523328,0.5518882702670339,749,961,1,Treino
12,1,Treino,2024,10,9,17,0,202410091700,2024-10-09 17:00,749,0,9.331623931623932,14840,-2,471,-1,-6,-3,-7,-19,-34,749,715,714.6884476186776,-34,-34.31155238132237,-0.3115523813223717,0.3115523813223717,0.09706488630764053,749,1156,1,Treino
12,1,Treino,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,14840,-2,471,-1,-11,-2,-5,-16,-34,747,713,711.4609359071576,-34,-35.53906409284241,-1.539064092842409,1.539064092842409,2.368718281876828,747,1156,1,Treino
12,1,Treino,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,14840,-1,471,0,-6,-5,-7,-14,-31,740,709,690.6583814876896,-31,-49.34161851231045,-18.34161851231045,18.34161851231045,336.4149696511293,740,961,1,Treino
12,1,Treino,2024,10,9,20,0,202410092000,2024-10-09 20:00,727,-13,7.993162393162396,14840,0,471,0,-2,-6,-11,-16,-30,727,697,663.3309438890765,-30,-63.66905611092352,-33.66905611092352,33.66905611092352,1133.605339400516,727,900,1,Treino
12,1,Treino,2024,10,9,21,0,202410092100,2024-10-09 21:00,725,-2,7.654700854700856,14840,0,470,-1,-2,11,5,-2,-47,725,678,713.7358763437205,-47,-11.26412365627948,35.73587634372052,35.73587634372052,1277.052858053684,725,2209,1,Treino
12,1,Treino,2024,10,9,22,0,202410092200,2024-10-09 22:00,727,2,7.670085470085471,14841,1,470,-1,1,4,15,4,-63,727,664,715.7407045472886,-63,-11.2592954527114,51.7407045472886,51.7407045472886,2677.100507049811,727,3969,1,Treino
12,1,Treino,2024,10,9,23,0,202410092300,2024-10-09 23:00,724,-3,7.470085470085469,14842,1,469,-1,-1,-5,-1,4,-67,724,657,689.0857993390018,-67,-34.91420066099818,32.08579933900182,32.08579933900182,1029.49851922269,724,4489,1,Treino
12,1,Treino,2024,10,10,0,0,202410100000,2024-10-10 00:00,718,-6,6.993162393162393,14842,1,469,-1,1,-3,-8,7,-64,718,654,679.5766352041851,-64,-38.4233647958149,25.5766352041851,25.5766352041851,654.1642683679603,718,4096,1,Treino
12,1,Treino,2024,10,10,1,0,202410100100,2024-10-10 01:00,715,-3,7.847008547008548,14843,1,471,2,3,3,0,-1,-63,715,652,692.3127961143853,-63,-22.68720388561474,40.31279611438526,40.31279611438526,1625.121530559996,715,3969,1,Treino
12,1,Treino,2024,10,10,2,0,202410100200,2024-10-10 02:00,713,-2,7.908547008547009,14843,1,475,6,4,1,4,-4,-63,713,650,690.995357185726,-63,-22.00464281427401,40.99535718572599,40.99535718572599,1680.619310785256,713,3969,1,Treino
12,1,Treino,2024,10,10,3,0,202410100300,2024-10-10 03:00,709,-4,7.831623931623932,14843,3,477,6,3,-2,-1,-1,-64,709,645,680.2177506792063,-64,-28.78224932079365,35.21775067920635,35.21775067920635,1240.289962902739,709,4096,1,Treino
12,1,Treino,2024,10,10,4,0,202410100400,2024-10-10 04:00,697,-12,7.816239316239316,14844,4,477,2,1,-8,-10,-6,-66,697,631,641.103756063348,-66,-55.89624393665201,10.10375606334799,10.10375606334799,102.0858865876412,697,4356,1,Treino
12,1,Treino,2024,10,10,5,0,202410100500,2024-10-10 05:00,678,-19,7.647008547008547,14845,5,477,0,1,-7,-15,-16,-64,678,614,606.2210007823974,-64,-71.77899921760263,-7.778999217602632,7.778999217602632,60.51282882746236,678,4096,1,Treino
12,1,Treino,2024,10,10,6,0,202410100600,2024-10-10 06:00,664,-14,7.698290598290598,14845,5,477,0,0,5,-2,-12,-70,664,594,625.5509698301254,-70,-38.44903016987462,31.55096983012538,31.55096983012538,995.4636972214821,664,4900,1,Treino
12,1,Treino,2024,10,10,7,0,202410100700,2024-10-10 07:00,657,-7,7.742735042735043,14846,6,477,0,1,7,12,-3,-82,657,575,640.5232858693611,-82,-16.47671413063892,65.52328586936108,65.52328586936108,4293.300991118012,657,6724,1,Treino
12,1,Treino,2024,10,10,8,0,202410100800,2024-10-10 08:00,654,-3,7.711965811965812,14846,6,477,0,0,4,11,9,-85,654,569,642.9012107831433,-85,-11.09878921685674,73.90121078314326,73.90121078314326,5461.388955214569,654,7225,1,Treino
12,1,Treino,2024,10,10,9,0,202410100900,2024-10-10 09:00,652,-2,7.696581196581197,14848,8,478,1,1,1,5,17,-73,652,579,640.4981925891727,-73,-11.50180741082727,61.49819258917273,61.49819258917273,3782.02769173498,652,5329,1,Treino
12,1,Treino,2024,10,10,10,0,202410101000,2024-10-10 10:00,650,-2,7.665811965811966,14848,8,478,1,0,0,1,12,-64,650,586,636.4152924764733,-64,-13.58470752352673,50.41529247647327,50.41529247647327,2541.701715488342,650,4096,1,Treino
12,1,Treino,2024,10,10,11,0,202410101100,2024-10-10 11:00,645,-5,7.835042735042736,14849,9,477,-1,0,-3,-3,2,-78,645,567,619.86530797755,-78,-25.13469202245005,52.86530797754995,52.86530797754995,2794.740787561206,645,6084,1,Treino
12,1,Treino,2024,10,10,12,0,202410101200,2024-10-10 12:00,631,-14,7.942735042735043,14853,12,478,0,1,-9,-12,-11,-93,631,538,577.7401608913252,-93,-53.25983910867478,39.74016089132522,39.74016089132522,1579.280387668414,631,8649,1,Treino
12,1,Treino,2024,10,10,14,0,202410101400,2024-10-10 14:00,594,-20,7.542735042735043,14851,9,481,3,2,-3,-6,-18,-85,594,509,538.5675904168936,-85,-55.43240958310639,29.56759041689361,29.56759041689361,874.2424030611787,594,7225,1,Treino
12,1,Treino,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,14851,8,481,2,-2,1,-2,-14,-52,575,523,530.6097146630502,-52,-44.39028533694977,7.609714663050227,7.609714663050227,57.90775725304162,575,2704,1,Treino
12,1,Treino,2024,10,10,16,0,202410101600,2024-10-10 16:00,569,-6,7.358119658119658,14851,8,479,-2,-6,13,14,8,-32,569,537,572.2925353962236,-32,3.29253539622357,35.29253539622357,35.29253539622357,1245.563054693694,569,1024,1,Treino
12,1,Treino,2024,10,10,17,0,202410101700,2024-10-10 17:00,579,10,7.373504273504273,14851,8,477,-4,-4,16,29,27,-31,579,548,612.1589866289696,-31,33.15898662896961,64.15898662896961,64.15898662896961,4116.375565256302,579,961,1,Treino
12,1,Treino,2024,10,10,18,0,202410101800,2024-10-10 18:00,586,7,7.735897435897436,14851,7,475,-4,-2,-3,13,27,-37,586,549,588.9256817489985,-37,2.9256817489985,39.9256817489985,39.9256817489985,1594.060063122312,586,1369,1,Treino
12,1,Treino,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,14851,6,478,1,3,-26,-29,0,-22,567,545,480.7514282840249,-22,-86.24857171597512,-64.24857171597512,64.24857171597512,4127.878967542798,567,484,1,Treino
12,1,Treino,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,14852,7,494,19,16,-10,-36,-23,-5,538,533,452.6143017672131,-5,-85.38569823278692,-80.38569823278692,80.38569823278692,6461.860480372682,538,25,1,Treino
12,1,Treino,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,14854,8,505,27,11,5,-5,-34,4,514,518,471.9643307019364,4,-42.03566929806357,-46.03566929806357,46.03566929806357,2119.282847720673,514,16,1,Treino
12,1,Treino,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,14855,9,509,15,4,19,24,-12,-4,509,505,532.5957866929812,-4,23.59578669298116,27.59578669298116,27.59578669298116,761.5274432045163,509,16,1,Treino
12,1,Treino,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,14857,9,510,5,0,19,38,33,-25,523,498,575.0227639373225,-25,52.02276393732245,77.02276393732245,77.02276393732245,5932.5061645445,523,625,1,Treino
12,1,Treino,2024,10,11,2,0,202410110200,2024-10-11 02:00,549,1,13.72649572649573,14864,11,508,-2,-2,-10,-13,6,-47,549,502,539.3914614642944,-47,-9.608538535705634,37.39146146429437,37.39146146429437,1398.121390435811,549,2209,1,Treino
12,1,Treino,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,14865,14,500,-9,-9,-5,-15,-18,-44,545,501,527.2564498912343,-44,-17.7435501087657,26.2564498912343,26.2564498912343,689.4011608908975,545,1936,1,Treino
12,1,Treino,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,14866,15,494,-14,-8,-8,-13,-26,-41,533,492,491.6292343581875,-41,-41.37076564181245,-0.3707656418124543,0.3707656418124543,0.1374671611486012,533,1681,1,Treino
12,1,Treino,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,14867,16,493,-7,-1,-3,-11,-26,-42,518,476,481.5504884532114,-42,-36.44951154678859,5.550488453211415,5.550488453211415,30.80792206923324,518,1764,1,Treino
12,1,Treino,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,14869,18,493,-1,2,2,-1,-14,-46,505,459,489.1083211076558,-46,-15.8916788923442,30.1083211076558,30.1083211076558,906.5109999217116,505,2116,1,Treino
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,14796,10,284,-1,-1,8,7,-19,98,269,367,253.2827037772471,98,-15.71729622275291,-113.7172962227529,113.7172962227529,12931.62346021333,269,9604,1,Treino
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,14790,24,284,-1,-1,13,21,6,111,259,370,280.8068602608008,111,21.80686026080082,-89.19313973919918,89.19313973919918,7955.416176536312,259,12321,1,Treino
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,14754,17,283,-1,16,36,49,56,88,285,373,354.124536306207,88,69.124536306207,-18.87546369379299,18.87546369379299,356.2831296556975,285,7744,1,Treino
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,14782,75,315,31,49,17,53,74,49,328,377,414.4385265328431,49,86.43852653284307,37.43852653284307,37.43852653284307,1401.643268950394,328,2401,1,Treino
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,14772,71,381,98,76,-22,-5,44,35,349,384,411.9386805375809,35,62.93868053758092,27.93868053758092,27.93868053758092,780.569870181003,349,1225,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,14785,67,413,98,45,-14,-36,17,36,356,392,416.517336461314,36,60.51733646131402,24.51733646131402,24.51733646131402,601.0997871572777,356,1296,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,14792,65,436,55,41,-4,-18,-23,36,359,395,410.2514102627786,36,51.25141026277856,15.25141026277856,15.25141026277856,232.6055150035873,359,1296,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,14797,56,447,34,24,0,-4,-40,36,362,398,407.8260372575249,36,45.82603725752494,9.826037257524945,9.826037257524945,96.55100818626833,362,1296,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,14796,42,453,17,13,2,2,-16,34,367,401,409.807266275456,34,42.80726627545596,8.807266275455959,8.807266275455959,77.56793924678388,367,1156,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,14791,25,453,6,4,-2,0,-4,32,370,402,392.8850781011924,32,22.88507810119245,-9.114921898807552,9.114921898807552,83.08180122136146,370,1024,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,14786,8,452,-1,0,0,-2,0,30,373,403,387.7287758436673,30,14.72877584366734,-15.27122415633266,15.27122415633266,233.2102872329583,373,900,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,14774,-16,446,-7,-5,1,1,1,31,377,408,380.5738334582123,31,3.573833458212334,-27.42616654178767,27.42616654178767,752.1946111778732,377,961,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,14761,-39,412,-40,-34,3,4,2,34,384,418,373.8292828236919,34,-10.17071717630813,-44.17071717630813,44.17071717630813,1951.052255869402,384,1156,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,14749,-51,384,-62,-28,1,4,5,30,392,422,364.6365863430516,30,-27.36341365694841,-57.36341365694841,57.36341365694841,3290.561226378175,392,900,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,14735,-61,372,-40,-11,-5,-4,0,11,395,406,350.3484847313791,11,-44.65151526862087,-55.65151526862087,55.65151526862087,3097.091151693542,395,121,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,14714,-76,371,-13,-1,0,-5,-1,-2,398,396,360.1289566707854,-2,-37.87104332921456,-35.87104332921456,35.87104332921456,1286.731749526388,398,4,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,14693,-61,368,-4,-2,0,0,-4,6,401,407,373.6443226014179,6,-27.35567739858209,-33.35567739858209,33.35567739858209,1112.60121471828,401,36,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,14700,-82,365,-6,-35,-2,-2,-7,31,402,433,359.762862946933,31,-42.23713705306704,-73.23713705306704,73.23713705306704,5363.678243729726,402,961,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,14700,-72,359,-9,-72,0,-2,-2,68,403,471,371.6790115367795,68,-31.32098846322049,-99.32098846322049,99.32098846322049,9864.658749311177,403,4624,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,14708,-77,338,-27,-53,4,4,2,122,408,530,378.062600486374,122,-29.93739951362602,-151.937399513626,151.937399513626,23084.97337096321,408,14884,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,14716,-76,320,-39,-41,5,9,7,146,418,564,391.794034020449,146,-26.20596597955102,-172.205965979551,172.205965979551,29654.89471895028,418,21316,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,14728,-69,307,-31,-24,-6,-1,3,157,422,579,374.2087213757072,157,-47.79127862429277,-204.7912786242928,204.7912786242928,41939.46780057271,422,24649,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,14741,-55,296,-24,-17,-20,-26,-17,188,406,594,303.910255196005,188,-102.089744803995,-290.089744803995,290.089744803995,84152.06004044696,406,35344,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,14753,-38,288,-19,-8,6,-14,-15,206,396,602,353.3156844870971,206,-42.68431551290291,-248.6843155129029,248.6843155129029,61843.88878212104,396,42436,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,14780,-6,283,-13,-4,21,27,1,205,407,612,434.9515322724112,205,27.95153227241121,-177.0484677275888,177.0484677275888,31346.15992468705,407,42025,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,14801,27,280,-8,3,15,36,22,192,433,625,483.3100257820034,192,50.31002578200344,-141.6899742179966,141.6899742179966,20076.04879389653,433,36864,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,14811,50,278,-5,32,12,27,54,159,471,630,528.4343206190894,159,57.43432061908936,-101.5656793809106,101.5656793809106,10315.58722810594,471,25281,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,14815,66,277,-3,27,21,33,69,100,530,630,615.3864359280425,100,85.38643592804249,-14.61356407195751,14.61356407195751,213.5562548852074,530,10000,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,14819,84,312,34,47,-25,-4,23,65,564,629,611.2214674674935,65,47.22146746749354,-17.77853253250646,17.77853253250646,316.0762190093906,564,4225,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,14821,107,370,93,59,-19,-44,-11,48,579,627,637.1496696148988,48,58.14966961489881,10.14966961489881,10.14966961489881,103.0157932916002,579,2304,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,14822,129,401,89,34,0,-19,-23,32,594,626,689.3671458008224,32,95.36714580082241,63.36714580082241,63.36714580082241,4015.395166942686,594,1024,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,14823,123,411,41,13,-7,-7,-51,24,602,626,656.2271509510781,24,54.2271509510781,30.2271509510781,30.2271509510781,913.6806546192618,602,576,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,14824,124,414,13,9,2,-5,-24,13,612,625,676.3452351528003,13,64.34523515280034,51.34523515280034,51.34523515280034,2636.333172896364,612,169,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,14825,117,414,3,21,3,5,-2,0,625,625,687.305686552166,0,62.30568655216598,62.30568655216598,62.30568655216598,3881.998576736757,625,0,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,14828,112,414,0,18,-8,-5,-10,-20,630,610,660.8640267427186,-20,30.86402674271858,50.86402674271858,50.86402674271858,2587.149216483991,630,400,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,14818,90,414,0,13,-5,-13,-8,-40,630,590,644.748849482061,-40,14.74884948206102,54.74884948206102,54.74884948206102,2997.436519609373,630,1600,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,14807,66,387,-27,-16,-1,-6,-11,-40,629,589,628.1892522824348,-40,-0.8107477175651638,39.18925228243484,39.18925228243484,1535.797494456324,629,1600,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,14798,45,358,-56,-21,-1,-2,-15,-26,627,601,603.2415937857705,-26,-23.75840621422947,2.241593785770533,2.241593785770533,5.024742700405071,627,676,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,14790,10,341,-46,-12,1,0,-6,-24,626,602,591.8170739925869,-24,-34.18292600741313,-10.18292600741313,10.18292600741313,103.6919820724507,626,576,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,14779,-22,332,-26,-6,1,2,0,-28,626,598,583.6566190969861,-28,-42.34338090301389,-14.34338090301389,14.34338090301389,205.7325757289437,626,784,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,14771,-40,328,-13,-2,-1,0,0,-31,625,594,572.519326702951,-31,-52.48067329704895,-21.48067329704895,21.48067329704895,461.4193252945519,625,961,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,14765,-50,325,-7,-2,1,0,2,-35,625,590,574.0736035106364,-35,-50.92639648936358,-15.92639648936358,15.92639648936358,253.6501051364127,625,1225,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,14755,-64,324,-4,-36,-15,-14,-14,-9,610,601,500.5227884769079,-9,-109.4772115230921,-100.4772115230921,100.4772115230921,10095.6700354562,610,81,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,14750,-71,326,1,-56,-5,-20,-20,26,590,616,483.2869657794215,26,-106.7130342205785,-132.7130342205785,132.7130342205785,17612.74945203244,590,676,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,14751,-71,335,11,-22,19,14,0,29,589,618,561.7329222590301,29,-27.26707774096985,-56.26707774096985,56.26707774096985,3165.984037508345,589,841,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,14754,-69,346,20,1,13,32,12,13,601,614,588.7578456434619,13,-12.24215435653809,-25.24215435653809,25.24215435653809,637.1663565592951,601,169,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,14765,-59,351,16,2,-11,2,16,7,602,609,542.7757078590212,7,-59.22429214097883,-66.22429214097883,66.22429214097883,4385.656869573711,602,49,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,14778,-47,332,-14,-19,-5,-16,16,5,598,603,534.8339317099801,5,-63.16606829001989,-68.1660682900199,68.1660682900199,4646.612866119655,598,25,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,14790,-38,313,-38,-19,0,-5,-3,4,594,598,533.0878798145764,4,-60.91212018542365,-64.91212018542365,64.91212018542365,4213.583346966884,594,16,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,14795,-23,303,-29,-10,0,0,-16,1,590,591,538.3747495827758,1,-51.62525041722415,-52.62525041722415,52.62525041722415,2769.416981475551,590,1,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,14820,13,325,12,49,15,15,10,-19,601,582,623.1908852132275,-19,22.19088521322749,41.19088521322749,41.19088521322749,1696.689024649283,601,361,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,14807,9,352,49,56,4,19,19,-44,616,572,639.0887907880244,-44,23.08879078802443,67.08879078802443,67.08879078802443,4500.905849399311,616,1936,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,14796,6,366,41,31,-13,-9,6,-55,618,563,595.7352718154496,-55,-22.26472818455045,32.73527181544955,32.73527181544955,1071.598020831366,618,3025,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,14786,7,371,19,14,-6,-19,0,-60,614,554,583.8440480380746,-60,-30.15595196192544,29.84404803807456,29.84404803807456,890.6672032989021,614,3600,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,14776,5,373,7,6,-1,-7,-16,-63,609,546,578.8794697129181,-63,-30.12053028708192,32.87946971291808,32.87946971291808,1081.059528602697,609,3969,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,14766,1,373,2,3,-1,-2,-21,-64,603,539,567.6446844585065,-64,-35.3553155414935,28.6446844585065,28.6446844585065,820.517947727404,603,4096,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,14756,1,373,0,1,1,0,-7,-67,598,531,569.3570273914477,-67,-28.64297260855233,38.35702739144767,38.35702739144767,1471.261550308267,598,4489,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,14745,-5,373,0,-2,-2,-1,-3,-67,591,524,552.6057138223065,-67,-38.39428617769352,28.60571382230648,28.60571382230648,818.2868632836962,591,4489,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,14733,-18,373,0,-9,-2,-4,-4,-79,582,503,533.91199848071,-79,-48.08800151928995,30.91199848071005,30.91199848071005,955.5516500714207,582,6241,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,14723,-31,372,-1,-12,-1,-3,-4,-102,572,470,517.3114602569407,-102,-54.68853974305932,47.31146025694068,47.31146025694068,2238.374271644077,572,10404,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,14710,-55,370,-3,-7,1,0,-4,-113,563,450,499.8180862464014,-113,-63.18191375359856,49.81808624640144,49.81808624640144,2481.841717253892,563,12769,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,14700,-78,369,-3,18,0,1,-2,-110,554,444,475.4742506090022,-110,-78.52574939099782,31.47425060900218,31.47425060900218,990.6284513982744,554,12100,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,14696,-94,367,-3,17,1,1,1,-101,546,445,463.2217235233484,-101,-82.77827647665163,18.22172352334837,18.22172352334837,332.0312081613475,546,10201,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,14700,-95,367,-2,10,1,2,3,-94,539,445,459.6565506454872,-94,-79.34344935451281,14.65655064548719,14.65655064548719,214.8144768237309,539,8836,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,14700,-120,367,0,-22,-1,0,1,-87,531,444,437.8391397737694,-87,-93.16086022623062,-6.160860226230625,6.160860226230625,37.95619872715046,531,7569,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,14688,-119,367,0,-27,1,0,2,-83,524,441,437.4958618113645,-83,-86.50413818863547,-3.504138188635466,3.504138188635466,12.27898444505344,524,6889,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,14690,-106,368,1,-13,-14,-13,-13,-51,503,452,373.1060157362715,-51,-129.8939842637285,-78.8939842637285,78.8939842637285,6224.26075300544,503,2601,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,14743,36,266,0,21,15,44,45,102,303,405,370.9060799798747,102,67.90607997987468,-34.09392002012532,34.09392002012532,1162.395382338702,303,10404,1,Treino
