EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
3,3,Treino,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-45,596,-16,33,29139,-6,464,510,482.6486523728823,18.64865237288234,18.64865237288234,347.7722353246101,2116,510,464
3,3,Treino,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-52,590,-13,20,29139,-5,460,504,474.7339103460801,14.73391034608005,14.73391034608005,217.0881140863248,1936,504,460
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,17,410,29,11,29103,57,434,306,376.5375116653323,-57.46248833466768,57.46248833466768,3301.93756561182,16384,306,434
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,47,425,31,13,29114,63,441,320,393.1629963154703,-47.83700368452969,47.83700368452969,2288.378921513707,14641,320,441
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,59,464,54,50,29124,68,450,338,425.7128293288675,-24.28717067113246,24.28717067113246,589.8666592087167,12544,338,450
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,74,487,62,38,29130,69,446,357,450.5848629552577,4.584862955257677,4.584862955257677,21.02096831849416,7921,357,446
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,85,496,32,17,29135,71,447,383,469.3601782535944,22.36017825359443,22.36017825359443,499.9775715325171,4096,383,447
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,99,499,12,4,29138,71,450,410,492.3787988940003,42.37879889400028,42.37879889400028,1795.96259569812,1600,410,450
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,114,497,1,-2,29140,71,458,426,496.5593471116445,38.55934711164446,38.55934711164446,1486.823249676284,1024,426,458
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,130,507,8,5,29140,70,476,432,494.8642144402194,18.86421444021937,18.86421444021937,355.858586446581,1936,432,476
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,143,507,10,-4,29142,70,501,434,504.7448565080697,3.744856508069688,3.744856508069688,14.0239502660319,4489,434,501
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,157,509,2,-9,29144,71,540,441,532.5893959864189,-7.410604013581064,7.410604013581064,54.91705184610378,9801,441,540
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,511,4,-13,29150,76,574,450,582.9705392156318,8.970539215631788,8.970539215631788,80.47057381918778,15376,450,574
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,515,6,-6,29159,81,605,446,586.8422263355573,-18.15777366444274,18.15777366444274,329.7047444491304,25281,446,605
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,168,523,12,1,29162,78,636,447,619.1993130844542,-16.80068691554584,16.80068691554584,282.2630808341931,35721,447,636
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,173,540,25,4,29168,77,678,450,666.6043491320761,-11.39565086792391,11.39565086792391,129.8608587036148,51984,450,678
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,150,562,39,6,29175,72,756,458,706.6853706229205,-49.31462937707954,49.31462937707954,2431.932670598716,88804,458,756
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,138,592,52,15,29192,78,919,476,812.4065222435315,-106.5934777564685,106.5934777564685,11362.16950021874,196249,476,919
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,148,626,64,-5,29229,105,1133,501,1026.052681651948,-106.947318348052,106.947318348052,11437.72890183958,399424,501,1133
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,171,660,68,11,29286,156,1326,540,1351.90987656297,25.90987656297011,25.90987656297011,671.3217035083479,617796,540,1326
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,207,691,65,22,29348,213,1547,574,1636.831309186131,89.8313091861312,89.8313091861312,8069.664110094299,946729,574,1547
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,233,732,72,38,29385,247,1748,605,1765.441869621901,17.44186962190111,17.44186962190111,304.2188159073966,1306449,605,1748
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,356,804,113,74,29415,275,1905,636,1932.140983930255,27.14098393025529,27.14098393025529,736.6330087023758,1610361,636,1905
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,408,941,209,127,29439,299,2033,678,2012.621869670945,-20.37813032905524,20.37813032905524,415.268195707961,1836025,678,2033
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,452,1224,420,283,29440,298,2135,756,2076.936671786832,-58.06332821316755,58.06332821316755,3371.350083190019,1901641,756,2135
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,497,1462,521,236,29435,291,2207,919,2135.866489924341,-71.13351007565916,71.13351007565916,5059.976255683903,1658944,919,2207
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,546,1708,484,244,29435,285,2277,1133,2119.844995738529,-157.1550042614708,157.1550042614708,24697.69536442291,1308736,1133,2277
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,644,2704,146,25,29416,130,2282,2207,2242.406469591622,-39.59353040837823,39.59353040837823,1567.647650199171,5625,2207,2282
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,588,2736,91,1,29409,61,2246.4477,2277,2225.622192280007,-20.82550771999286,20.82550771999286,433.701771795482,933.4430352899898,2277,2246.4477
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,530,2761,57,-16,29404,19,2209,2321,2207.011232461525,-1.988767538474804,1.988767538474804,3.955196322091129,12544,2321,2209
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,367,2754,18,-79,29401,-14,2167,2357,2133.288880490083,-33.71111950991735,33.71111950991735,1136.43957861193,36100,2357,2167
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,264,2735,-26,-156,29394,-45,2124,2365,2075.055011867727,-48.94498813227256,48.94498813227256,2395.611863268301,58081,2365,2124
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,197,2696,-58,-322,29390,-50,2081,2357,2061.966605370239,-19.03339462976146,19.03339462976146,362.2701111322324,76176,2357,2081
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,119,2642,-93,-292,29386,-49,2044,2341,2020.183570860276,-23.81642913972428,23.81642913972428,567.2222969675076,88209,2341,2044
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,47,2586,-110,-302,29385,-50,1999,2312,1976.305266273571,-22.69473372642938,22.69473372642938,515.050938913531,97969,2312,1999
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-8,2531,-111,-338,29381,-57,1948,2282,1980.02459330239,32.0245933023898,32.0245933023898,1025.57457618347,111556,2282,1948
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-71,2489,-97,-237,29374,-63,1891,2246.4477,1854.511168609871,-36.48883139012946,36.48883139012946,1331.434816217297,126343.0674352901,2246.4477,1891
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-136,2428,-103,-208,29367,-66,1829,2209,1778.860953040096,-50.13904695990436,50.13904695990436,2513.924030047495,144400,2209,1829
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-348,2008,-132,-65,29328,-73,1441,1891,1352.099571842736,-88.90042815726383,88.90042815726383,7903.286126544828,202500,1891,1441
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-335,1949,-131,-40,29321,-73,1227,1829,1255.300186197787,28.30018619778662,28.30018619778662,800.9005388293921,362404,1829,1227
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-344,1895,-113,-15,29316,-74,1192,1765,1177.420009591992,-14.57999040800814,14.57999040800814,212.5761202976095,328329,1765,1192
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-341,1858,-91,17,29310,-76,1167,1707,1109.53126422329,-57.46873577670976,57.46873577670976,3302.655591773281,291600,1707,1167
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-342,1774,-121,-28,29304,-81,1145,1652,1207.273113281348,62.27311328134783,62.27311328134783,3877.94063775158,257049,1652,1145
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-349,1727,-131,8,29298,-83,1116,1592,1114.245480996494,-1.754519003506175,1.754519003506175,3.078336933664302,226576,1592,1116
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-339,1659,-115,-26,29292,-82,1078,1538,1169.238131786391,91.23813178639057,91.23813178639057,8324.396691870774,211600,1538,1078
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-299,1619,-108,21,29285,-82,1036,1481,1024.598739397784,-11.4012606022161,11.4012606022161,129.988743319645,198025,1481,1036
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-279,1579,-80,1,29278,-85,1005,1441,1085.387271498614,80.38727149861438,80.38727149861438,6462.11341899194,190096,1441,1005
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-223,1515,-104,8,29272,-84,985,1227,1006.047237328971,21.0472373289706,21.0472373289706,442.9861991820133,58564,1227,985
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-209,1442,-137,-8,29264,-86,969,1192,910.9701239019108,-58.02987609808918,58.02987609808918,3367.466519959582,49729,1192,969
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-184,1397,-118,2,29259,-84,960,1167,913.7658476390163,-46.23415236098367,46.23415236098367,2137.596844538652,42849,1167,960
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-217,1377,-65,43,29252,-87,944,1145,903.1465047154697,-40.85349528453025,40.85349528453025,1669.008076963136,40401,1145,944
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-189,1363,-34,46,29247,-86,921,1116,855.8326868802932,-65.16731311970682,65.16731311970682,4246.778699241912,38025,1116,921
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-188,1334,-43,43,29242,-86,894,1078,813.7546772076788,-80.24532279232119,80.24532279232119,6439.311830043823,33856,1078,894
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-184,1291,-72,16,29238,-83,870,1036,805.3067215488419,-64.69327845115811,64.69327845115811,4185.220276759078,27556,1036,870
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-181,1239,-95,2,29234,-82,852,1005,814.582535260918,-37.41746473908199,37.41746473908199,1400.066667500444,23409,1005,852
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-177,1193,-98,-9,29228,-82,822,985,836.3673940863393,14.36739408633935,14.36739408633935,206.4220128321788,26569,985,822
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-160,1170,-69,61,29224,-80,786,969,799.1722281509211,13.17222815092111,13.17222815092111,173.5075944599187,33489,969,786
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-120,1155,-38,32,29220,-78,765,960,838.7127764616534,73.71277646165345,73.71277646165345,5433.573413685691,38025,960,765
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-118,1151,-19,64,29218,-74,751,944,790.2818291125539,39.28182911255385,39.28182911255385,1543.062098427883,37249,944,751
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-143,1134,-21,23,29214,-71,746.88643325,921,770.3563649001495,23.46993165014953,23.46993165014953,550.8376916626908,30315.53412640671,921,746.88643325
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-116,1108,-43,14,29211,-67,743.47807689,894,734.9206211141287,-8.55745577587129,8.55745577587129,73.2300493559929,22656.84933673275,894,743.47807689
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-144,1075,-59,31,29208,-64,740.59238581,870,727.4162506575956,-13.17613515240441,13.17613515240441,173.6105375544273,16746.33061034789,870,740.59238581
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-145,1036,-72,34,29204,-60,737,852,730.0152354747078,-6.984764525292235,6.984764525292235,48.78693547378086,13225,852,737
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-113,1019,-56,28,29202,-57,730,822,685.3025825798812,-44.69741742011877,44.69741742011877,1997.859124028337,8464,822,730
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,-15,991,-45,-8,29198,-54,723,786,683.5337496685785,-39.46625033142152,39.46625033142152,1557.584915222429,3969,786,723
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,-5,932,-87,-45,29197,-50,712,765,669.4962316865833,-42.50376831341669,42.50376831341669,1806.570320840604,2809,765,712
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,6,907,-84,4,29194,-48,703,751,676.537088308777,-26.46291169122298,26.46291169122298,700.2856951774661,2304,751,703
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,15,897,-35,33,29190,-48,696,746.88643325,714.5788956201105,18.57889562011053,18.57889562011053,345.1753624629622,2589.429088906704,746.88643325,696
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,24,894,-13,49,29189,-45,686,743.47807689,730.6023039906237,44.60230399062368,44.60230399062368,1989.365521272005,3303.729322972753,743.47807689,686
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,40,895,-2,47,29186,-42,678,740.59238581,733.0503911649458,55.05039116494584,55.05039116494584,3030.545567413546,3917.806761387889,740.59238581,678
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,37,890,-4,18,29184,-40,669,737,706.8535581646479,37.85355816464789,37.85355816464789,1432.891865724381,4624,737,669
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,19,883,-12,8,29181,-39,657,730,672.9996160170252,15.99961601702523,15.99961601702523,255.9877126922504,5329,730,657
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,20,874,-16,-5,29180,-38,646,723,657.1893014754562,11.1893014754562,11.1893014754562,125.2004675086464,5929,723,646
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,29,864,-19,7,29178,-36,638,712,643.1682055040545,5.168205504054527,5.168205504054527,26.7103481321395,5476,712,638
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,3,854,-20,16,29175,-36,632,703,631.0616989669754,-0.9383010330245725,0.9383010330245725,0.8804088285749798,5041,703,632
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,3,844,-20,23,29173,-35,627,696,628.4742722634232,1.474272263423245,1.474272263423245,2.173478706699098,4761,696,627
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,7,834,-20,29,29171,-33,622,686,615.0051750396159,-6.994824960384108,6.994824960384108,48.92757622641253,4096,686,622
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,32,819,-25,2,29169,-33,617,678,616.6432505503576,-0.3567494496423933,0.3567494496423933,0.1272701698201505,3721,678,617
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,811,-23,20,29168,-30,611,669,615.1045182978085,4.104518297808454,4.104518297808454,16.84707045704441,3364,669,611
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-34,800,-19,48,29167,-30,606,657,615.1358572545868,9.135857254586767,9.135857254586767,83.46388777618567,2601,657,606
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-33,785,-26,10,29166,-28,600,646,592.3171209463653,-7.682879053634679,7.682879053634679,59.0266305527785,2116,646,600
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-27,770,-30,-5,29164,-26,595,638,581.7517713471832,-13.24822865281681,13.24822865281681,175.5155624373162,1849,638,595
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-23,760,-25,-7,29163,-26,590,632,578.7677973701261,-11.23220262987388,11.23220262987388,126.1623759185457,1764,632,590
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-21,756,-14,-5,29162,-24,585,627,575.4210847647613,-9.578915235238696,9.578915235238696,91.75561708388801,1764,627,585
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-17,748,-12,-3,29161,-23,579,622,571.8424963770761,-7.157503622923855,7.157503622923855,51.22985811216811,1849,622,579
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-15,744,-12,3,29160,-21,575,617,566.6741717542009,-8.32582824579913,8.32582824579913,69.31941597854662,1764,617,575
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,-11,736,-12,1,29159,-21,570,611,559.3142732840408,-10.68572671595916,10.68572671595916,114.1847554481634,1681,611,570
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,-9,730,-14,4,29159,-19,566,606,556.4774651620344,-9.522534837965623,9.522534837965623,90.67866974026896,1600,606,566
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,-5,724,-12,4,29158,-17,562,600,548.742882814394,-13.25711718560603,13.25711718560603,175.7511560728909,1444,600,562
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-4,718,-12,4,29157,-16,560,595,544.2568171972981,-15.74318280270188,15.74318280270188,247.8478047592883,1225,595,560
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-1,709,-15,1,29156,-15,557,590,538.2507698456889,-18.74923015431114,18.74923015431114,351.53363137933,1089,590,557
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-36,705,-13,11,29155,-14,555,585,542.2015321807548,-12.79846781924516,12.79846781924516,163.800778520254,900,585,555
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-44,699,-10,2,29154,-14,555,579,534.5767344319657,-20.42326556803425,20.42326556803425,417.1097764624535,576,579,555
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-45,693,-12,5,29153,-14,557,575,534.5598787113872,-22.44012128861277,22.44012128861277,503.5590434476521,324,575,557
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-44,687,-12,9,29152,-14,564,570,530.0422998235108,-33.9577001764892,33.9577001764892,1153.125401276335,36,570,564
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-44,681,-12,9,29152,-12,572,566,527.9675188814218,-44.03248111857818,44.03248111857818,1938.859393457943,36,566,572
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-41,676,-11,5,29151,-12,581,562,522.4458184392362,-58.55418156076382,58.55418156076382,3428.592178250894,361,562,581
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-39,672,-9,0,29151,-11,594,560,522.2308517766362,-71.7691482233638,71.7691482233638,5150.810636707163,1156,560,594
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-39,666,-10,2,29151,-10,609,557,520.9667264674019,-88.03327353259806,88.03327353259806,7749.85724886523,2704,557,609
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-36,664,-8,2,29151,-9,626,555,521.4933533858296,-104.5066466141704,104.5066466141704,10921.6391865391,5041,555,626
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-32,662,-4,6,29152,-7,641,555,529.1363955888307,-111.8636044111693,111.8636044111693,12513.46599185857,7396,555,641
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-28,657,-7,1,29154,-5,656,557,538.2747118676485,-117.7252881323515,117.7252881323515,13859.24346584517,9801,557,656
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-19,656,-6,5,29159,1,666,564,565.9739586492658,-100.0260413507342,100.0260413507342,10005.20894829879,10404,564,666
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,-2,663,6,13,29164,7,676,572,592.9129029548737,-83.08709704512626,83.08709704512626,6903.465695386229,10816,572,676
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,12,673,17,19,29169,13,686,581,622.3879725369172,-63.61202746308277,63.61202746308277,4046.490037963996,11025,581,686
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,26,682,19,13,29173,18,696,594,654.3999671816109,-41.60003281838908,41.60003281838908,1730.562730491049,10404,594,696
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,16,694,21,18,29174,20,705.539,609,671.4641318788367,-34.07486812116326,34.07486812116326,1161.096637474668,9319.778520999998,609,705.539
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,11,714,32,26,29176,23,712.6342,626,697.6296146612117,-15.00458533878827,15.00458533878827,225.13758118898,7505.484609639994,626,712.6342
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,15,732,38,24,29178,26,717.6686,641,712.6540165803925,-5.014583419607447,5.014583419607447,25.14604687220192,5878.074225959996,641,717.6686
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,20,754,40,28,29179,27,720.6422,656,724.3830411104484,3.7408411104484,3.7408411104484,13.99389221362082,4178.61402084,656,720.6422
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,23,771,39,22,29180,29,721,666,718.5360443344667,-2.463955665533263,2.463955665533263,6.071077521713463,3025,666,721
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,27,784,30,17,29180,29,721,676,715.5836783375187,-5.416321662481323,5.416321662481323,29.33654035146444,2025,676,721
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,795,24,17,29180,29,717,686,718.3042259795815,1.304225979581474,1.304225979581474,1.701005405815256,961,686,717
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,32,805,21,12,29180,29,712,696,721.722501091891,9.72250109189099,9.72250109189099,94.52702748182149,256,696,712
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,31,814,19,11,29179,27,706,705.539,723.439419747785,17.439419747785,17.439419747785,304.1333611394333,0.2125210000000117,705.539,706
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,28,825,20,16,29180,26,701,712.6342,725.240074130765,24.24007413076504,24.24007413076504,587.5811938649844,135.3546096399992,712.6342,701
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,25,837,23,13,29179,20,693,717.6686,718.5367102811983,25.53671028119834,25.53671028119834,652.123571985861,608.5398259599984,717.6686,693
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,9,839,14,-5,29179,15,688,720.6422,703.3319791625368,15.33197916253675,15.33197916253675,235.0695850404612,1065.51322084,720.6422,688
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-4,844,7,-5,29179,10,681,721,689.3744368912311,8.374436891231085,8.374436891231085,70.13119324521216,1600,721,681
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,-17,844,5,-9,29178,5,693,721,685.5357641861178,-7.464235813882169,7.464235813882169,55.71481628524121,784,721,693
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,-6,843,-1,-13,29178,4,688,717,666.088125133303,-21.91187486669696,21.91187486669696,480.130260173786,841,717,688
