EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,144,34,35,35,24,37,1145,449,1145,449,nivel_conv,1145,535.4639224265015,696,86.46392242650154,-609.5360775734985,609.5360775734985,371534.2298636859,449,484416,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,164,53,54,55,28,47,1179,464,1179,464,nivel_conv,1179,710.9539800850471,715,246.9539800850471,-468.0460199149529,468.0460199149529,219067.0767582285,464,511225,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,179,67,68,69,35,59,1206,484,1206,484,nivel_conv,1206,911.9563687289619,722,427.9563687289619,-294.0436312710381,294.0436312710381,86461.6570910582,484,521284,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,184,71,72,73,55,83,1226,519,1226,519,nivel_conv,1226,1052.886506910791,707,533.8865069107915,-173.1134930892085,173.1134930892085,29968.28148954745,519,499849,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,200,82,84,87,81,136,1247,600,1247,600,nivel_conv,1247,1296.268559700381,647,696.2685597003813,49.26855970038127,49.26855970038127,2427.390974950034,600,418609,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,206,86,88,90,102,168,1250,652,1250,652,nivel_conv,1250,1373.359483901853,598,721.3594839018526,123.3594839018526,123.3594839018526,15217.56226853144,652,357604,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,209,86,89,91,152,233,1249,752,1249,752,nivel_conv,1249,1306.810291588741,497,554.8102915887407,57.81029158874071,57.81029158874071,3342.029813575225,752,247009,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,213,84,90,93,210.6144999999999,312.6144999999999,1245,862.6144999999999,1245,862.6144999999999,nivel_conv,1245,1274.807152183862,382.3855000000001,412.1926521838618,29.80715218386172,29.80715218386172,888.4663213118923,862.6144999999999,146218.6706102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,214,79,85,91,230,382,1239,982,1239,982,nivel_conv,1239,1331.896800901452,257,349.8968009014523,92.89680090145225,92.89680090145225,8629.81561772406,982,66049,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,214,70,79,85,194.3855000000001,405,1230,1057,1230,1057,nivel_conv,1230,1498.986449516132,173,441.9864495161319,268.9864495161319,268.9864495161319,72353.71002329455,1057,29929,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,216,52,72,81,124,354,1223,1106,1223,1106,nivel_conv,1223,1585.196043290974,117,479.1960432909739,362.1960432909739,362.1960432909739,131185.973775637,1106,13689,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,215,36,51,71,88,282.3855000000001,1211,1145,1211,1145,nivel_conv,1211,1485.230841772053,66,340.2308417720528,274.2308417720528,274.2308417720528,75202.55457900868,1145,4356,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,218,34,39,54,73,197,1198,1179,1198,1179,nivel_conv,1198,1380.876598739479,19,201.8765987394788,182.8765987394788,182.8765987394788,33443.85036652035,1179,361,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,218,28,34,39,61,149,1180,1206,1180,1206,nivel_conv,1180,1227.929274677776,-26,21.92927467777554,47.92927467777554,47.92927467777554,2297.215371137655,1206,676,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,219,19,29,35,47,120,1163,1226,1163,1226,nivel_conv,1163,1155.749922450449,-63,-70.25007754955072,-7.250077549550724,7.250077549550724,52.56362447449943,1226,3969,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,223,14,17,23,21,68,1117,1247,1117,1247,nivel_conv,1117,1131.571590312883,-130,-115.4284096871172,14.57159031288279,14.57159031288279,212.3312442464996,1247,16900,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,227,14,18,21,10,44,1093,1250,1093,1250,nivel_conv,1093,1133.951981521014,-157,-116.048018478986,40.95198152101398,40.95198152101398,1677.06479049747,1250,24649,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,228,14,15,19,2,23,1068,1249,1068,1249,nivel_conv,1068,1158.805432787012,-181,-90.19456721298752,90.80543278701248,90.80543278701248,8245.626623636641,1249,32761,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,228,14,14,15,-5,5,1047.6176,1245,1047.6176,1245,nivel_conv,1047.6176,1124.209156755136,-197.3824,-120.7908432448639,76.59155675513603,76.59155675513603,5866.266566175223,1245,38959.81182975999,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,226,10,12,12,-10,-8,1031,1239,1031,1239,nivel_conv,1031,1016.571589950252,-208,-222.4284100497482,-14.42841004974821,14.42841004974821,208.1790165636751,1239,43264,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,226,11,10,12,-15,-20,1020,1230,1020,1230,nivel_conv,1020,934.114538155314,-210,-295.885461844686,-85.885461844686,85.885461844686,7376.312556275016,1230,44100,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,225,7,10,9,-16,-26,1005,1223,1005,1223,nivel_conv,1005,881.544862563647,-218,-341.455137436353,-123.455137436353,123.455137436353,15241.1709594288,1223,47524,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,223,5,5,8,-19,-34,989,1211,989,1211,nivel_conv,989,861.1027264494764,-222,-349.8972735505236,-127.8972735505236,127.8972735505236,16357.71258165745,1211,49284,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,221,2,3,3,-25,-41,968,1198,968,1198,nivel_conv,968,846.8308995980994,-230,-351.1691004019006,-121.1691004019006,121.1691004019006,14681.95089220586,1198,52900,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,217,-5,-2,-1,-31,-50,948,1180,948,1180,nivel_conv,948,821.4835045005918,-232,-358.5164954994082,-126.5164954994082,126.5164954994082,16006.42363345177,1180,53824,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,123,-5,-5,-5,-1,18,454,515,454,515,nivel_conv,454,439.9342446482983,-61,-75.06575535170174,-14.06575535170174,14.06575535170174,197.8454736139261,515,3721,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,123,-3,-5,-5,-8,1,451,510,451,510,nivel_conv,451,443.6270324062766,-59,-66.37296759372339,-7.372967593723388,7.372967593723388,54.36065113809524,510,3481,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,122,-4,-4,-6,-11,-12,448,504,448,504,nivel_conv,448,446.271749908715,-56,-57.72825009128496,-1.728250091284963,1.728250091284963,2.986848378026482,504,3136,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,93,4,4,4,25,39,447,306,447,306,nivel_conv,447,417.6838754743665,141,111.6838754743665,-29.31612452563348,29.31612452563348,859.4351572024491,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,94,5,5,5,26,48,450,320,450,320,nivel_conv,450,410.3320582194979,130,90.33205821949787,-39.66794178050213,39.66794178050213,1573.545605101307,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,98,9,9,9,32,57,458,338,458,338,nivel_conv,458,423.1323264177729,120,85.1323264177729,-34.8676735822271,34.8676735822271,1215.754661036737,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,109,20,20,20,37,63,476,357,476,357,nivel_conv,476,452.8487918068519,119,95.84879180685186,-23.15120819314814,23.15120819314814,535.9784408024893,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,114,25,25,25,45,77,501,383,501,383,nivel_conv,501,495.0680661584241,118,112.0680661584241,-5.931933841575869,5.931933841575869,35.18783910083305,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,118,29,29,29,53,90,540,410,540,410,nivel_conv,540,533.0116113468055,130,123.0116113468055,-6.988388653194534,6.988388653194534,48.83757596809811,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,120,31,31,31,43,88,574,426,574,426,nivel_conv,574,564.1203852980984,148,138.1203852980984,-9.879614701901573,9.879614701901573,97.60678665802972,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,121,32,32,32,22,75,605,432,605,432,nivel_conv,605,598.3436712737537,173,166.3436712737537,-6.656328726246329,6.656328726246329,44.30671211185208,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,123,33,34,34,8,51,636,434,636,434,nivel_conv,636,634.9274486477589,202,200.9274486477589,-1.072551352241135,1.072551352241135,1.150366403194287,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,125,34,35,36,9,31,678,441,678,441,nivel_conv,678,703.1611729994049,237,262.1611729994049,25.16117299940493,25.16117299940493,633.0846267059835,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,130,37,39,40,16,24,756,450,756,450,nivel_conv,756,798.2959759040853,306,348.2959759040853,42.29597590408525,42.29597590408525,1788.94957767896,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,137,43,44,46,5,14,919,446,919,446,nivel_conv,919,864.1232132320381,473,418.1232132320381,-54.8767867679619,54.8767867679619,3011.461725976359,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,146,48,52,53,-3,13,1133,447,1133,447,nivel_conv,1133,982.7585415784554,686,535.7585415784554,-150.2414584215446,150.2414584215446,22572.49582863272,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,164,55,66,70,4,9,1326,450,1326,450,nivel_conv,1326,1197.906079677222,876,747.9060796772221,-128.0939203227779,128.0939203227779,16408.05242365817,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,190,76,81,92,11,8,1547,458,1547,458,nivel_conv,1547,1468.516771206651,1089,1010.516771206651,-78.48322879334933,78.48322879334933,6159.617201829216,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,221,103,107,112,26,30,1748,476,1748,476,nivel_conv,1748,1708.569989869698,1272,1232.569989869698,-39.43001013030198,39.43001013030198,1554.725698875717,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,246,126,128,132,43,54,1905,501,1905,501,nivel_conv,1905,1863.972598862078,1404,1362.972598862078,-41.02740113792152,41.02740113792152,1683.247644131924,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,279,158,159,161,64,90,2033,540,2033,540,nivel_conv,2033,2002.541772262453,1493,1462.541772262453,-30.45822773754662,30.45822773754662,927.7036369122544,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,304,181,183,184,73,116,2135,574,2135,574,nivel_conv,2135,2104.399521954528,1561,1530.399521954528,-30.60047804547185,30.60047804547185,936.3892566114044,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,313,188,190,192,65,129,2207,605,2207,605,nivel_conv,2207,2167.083333180467,1602,1562.083333180467,-39.91666681953302,39.91666681953302,1593.340289981608,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,323,193,198,200,62,135,2277,636,2277,636,nivel_conv,2277,2237.56498107362,1641,1601.56498107362,-39.43501892638005,39.43501892638005,1555.120717723953,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,332,195,202,207,73,138,2321,678,2321,678,nivel_conv,2321,2272.429920157203,1643,1594.429920157203,-48.57007984279653,48.57007984279653,2359.05265593563,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,349,203,212,219,120,182,2357,756,2357,756,nivel_conv,2357,2318.887796379436,1601,1562.887796379436,-38.11220362056429,38.11220362056429,1452.540064815354,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,368,204,222,231,241,314,2365,919,2365,919,nivel_conv,2365,2327.795494701842,1446,1408.795494701842,-37.20450529815798,37.20450529815798,1384.175214480665,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,388,198,224,242,377,497,2357,1133,2357,1133,nivel_conv,2357,2259.819353981916,1224,1126.819353981916,-97.18064601808419,97.18064601808419,9444.077960492183,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,445,113,122,132,174,459,2124,2207,2124,2207,nivel_conv,2124,2157.878229264413,-83,-49.12177073558678,33.87822926441322,33.87822926441322,1147.734418092144,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,435,86,103,112,142,372,2081,2277,2081,2277,nivel_conv,2081,2088.804120075403,-196,-188.1958799245967,7.804120075403262,7.804120075403262,60.90429015131221,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,440,72,91,108,114,288,2044,2321,2044,2321,nivel_conv,2044,2077.223185276291,-277,-243.7768147237093,33.22318527629068,33.22318527629068,1103.780039902738,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,435,47,67,86,80,222,1999,2357,1999,2357,nivel_conv,1999,1939.324918852826,-358,-417.6750811471741,-59.67508114717407,59.67508114717407,3561.11530992181,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,433,20,45,65,44,158,1948,2365,1948,2365,nivel_conv,1948,1939.1565114593,-417,-425.8434885407,-8.843488540700037,8.843488540700037,78.20728956949286,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,425,-1,12,37,0,80,1891,2357,1891,2357,nivel_conv,1891,1873.712288833383,-466,-483.2877111666171,-17.2877111666171,17.2877111666171,298.8649573803776,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,421,-15,-5,8,-24,20,1829,2341,1829,2341,nivel_conv,1829,1797.131206852486,-512,-543.8687931475142,-31.86879314751422,31.86879314751422,1015.61997667905,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,413,-19,-23,-13,-45,-45,1765,2312,1765,2312,nivel_conv,1765,1735.763187947408,-547,-576.2368120525923,-29.23681205259231,29.23681205259231,854.7911789986072,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,406,-28,-26,-30,-59,-83,1707,2282,1707,2282,nivel_conv,1707,1685.089831744225,-575,-596.910168255775,-21.91016825577503,21.91016825577503,480.055472996372,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,405,-31,-29,-27,-65.55229999999983,-110.5522999999998,1652,2246.4477,1652,2246.4477,nivel_conv,1652,1618.276534161393,-594.4477000000002,-628.1711658386073,-33.72346583860713,33.72346583860713,1137.272148167702,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,404,-41,-32,-30,-73,-132,1592,2209,1592,2209,nivel_conv,1592,1507.868636257684,-617,-701.1313637423164,-84.13136374231635,84.13136374231635,7078.086365141942,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,359,-54,-62,-66,-108,-190,1145,1891,1145,1891,nivel_conv,1145,1081.045735668198,-746,-809.9542643318023,-63.95426433180228,63.95426433180228,4090.147926222037,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,351,-55,-62,-70,-119,-215,1116,1829,1116,1829,nivel_conv,1116,1100.626500772419,-713,-728.3734992275809,-15.37349922758085,15.37349922758085,236.344478500429,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,344,-61,-62,-69,-126,-234,1078,1765,1078,1765,nivel_conv,1078,1041.635211590343,-687,-723.3647884096565,-36.36478840965651,36.36478840965651,1322.397836079089,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,333,-71,-72,-73,-122,-241,1036,1707,1036,1707,nivel_conv,1036,1005.157288535831,-671,-701.8427114641688,-30.84271146416881,30.84271146416881,951.2728504619704,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,320,-77,-84,-85,-113,-239,1005,1652,1005,1652,nivel_conv,1005,986.266160565553,-647,-665.733839434447,-18.73383943444696,18.73383943444696,350.9567399556401,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,311,-79,-86,-93,-115,-237,985,1592,985,1592,nivel_conv,985,955.5345157758691,-607,-636.4654842241309,-29.46548422413093,29.46548422413093,868.2147605625089,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,300,-88,-90,-97,-114,-227,969,1538,969,1538,nivel_conv,969,933.4929237258359,-569,-604.5070762741641,-35.50707627416409,35.50707627416409,1260.752465539307,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,289,-92,-99,-101,-111,-226,960,1481,960,1481,nivel_conv,960,910.2341352330429,-521,-570.7658647669571,-49.76586476695707,49.76586476695707,2476.641296003058,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,281,-93,-100,-107,-97,-211,944,1441,944,1441,nivel_conv,944,912.4972832715621,-497,-528.5027167284379,-31.50271672843792,31.50271672843792,992.4211612722022,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,269,-101,-105,-112,-254,-365,921,1227,921,1227,nivel_conv,921,889.9611327073053,-306,-337.0388672926947,-31.0388672926947,31.0388672926947,963.411282813513,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,264,-95,-106,-110,-249,-346,894,1192,894,1192,nivel_conv,894,852.6599940641133,-298,-339.3400059358867,-41.34000593588667,41.34000593588667,1708.996090779145,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,254,-97,-105,-116,-60,-314,870,1167,870,1167,nivel_conv,870,856.7836189181007,-297,-310.2163810818993,-13.21638108189927,13.21638108189927,174.672728901985,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,247,-97,-104,-112,-47,-296,852,1145,852,1145,nivel_conv,852,813.3704926857733,-293,-331.6295073142267,-38.62950731422666,38.62950731422666,1492.238835339891,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,241,-92,-103,-110,-51,-111,822,1116,822,1116,nivel_conv,822,805.1631450865725,-294,-310.8368549134275,-16.83685491342749,16.83685491342749,283.4796833758073,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,236,-84,-97,-108,-67,-114,786,1078,786,1078,nivel_conv,786,786.4088614577024,-292,-291.5911385422976,0.4088614577024146,0.4088614577024146,0.1671676915945433,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,230,-81,-90,-103,-80,-131,765,1036,765,1036,nivel_conv,765,764.9325049476333,-271,-271.0674950523667,-0.06749505236666664,0.06749505236666664,0.004555582093979072,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,228,-72,-83,-92,-73,-140,751,1005,751,1005,nivel_conv,751,727.6868209887862,-254,-277.3131790112138,-23.31317901121383,23.31317901121383,543.5043156089012,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-128,-177,226,-63,-74,-85,-51,-131,746.88643325,985,746.88643325,985,nivel_conv,746.88643325,701.1855724785692,-238.11356675,-283.8144275214308,-45.70086077143083,45.70086077143083,2088.568675249705,985,56698.07067040671,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-122,-160,223,-58,-66,-77,-36,-109,743.47807689,969,743.47807689,969,nivel_conv,743.47807689,695.0090702785246,-225.52192311,-273.9909297214754,-48.46900661147538,48.46900661147538,2349.244601903244,969,50860.13780323275,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-121,-120,219,-50,-62,-70,-25,-76,740.59238581,960,740.59238581,960,nivel_conv,740.59238581,708.4554466745606,-219.40761419,-251.5445533254394,-32.13693913543943,32.13693913543943,1032.782856994939,960,48139.70116454789,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-121,-118,217,-47,-52,-64,-25,-61,737,944,737,944,nivel_conv,737,704.4028601257669,-207,-239.5971398742331,-32.59713987423311,32.59713987423311,1062.573527980318,944,42849,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-159,-143,214,-40,-50,-55,-39,-64,730,921,730,921,nivel_conv,730,666.994562549851,-191,-254.005437450149,-63.00543745014897,63.00543745014897,3969.685148284635,921,36481,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-131,-116,214,-33,-40,-50,-50,-75,723,894,723,894,nivel_conv,723,639.2008539294873,-171,-254.7991460705127,-83.79914607051273,83.79914607051273,7022.29688214713,894,29241,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-110,-144,211,-30,-36,-43,-51,-90,712,870,712,870,nivel_conv,712,611.8483050139971,-158,-258.1516949860029,-100.1516949860029,100.1516949860029,10030.36200856936,870,24964,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-87,-145,209,-27,-32,-38,-42,-92,703,852,703,852,nivel_conv,703,605.0392778207347,-149,-246.9607221792653,-97.9607221792653,97.9607221792653,9596.3030898832,852,22201,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-75,-113,208,-22,-28,-33,-48,-99,696,822,696,822,nivel_conv,696,605.0548919501207,-126,-216.9451080498793,-90.94510804987931,90.94510804987931,8271.012678204223,822,15876,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,6,-15,206,-22,-24,-30,-66,-108,686,786,686,786,nivel_conv,686,636.7742684168281,-100,-149.2257315831719,-49.22573158317186,49.22573158317186,2423.172649898484,786,10000,1,Treino
