EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,0,-3,0,1,600,405,600,405,nivel_conv,600,369.5098398706299,195,-35.49016012937005,-230.4901601293701,230.4901601293701,53125.71391646265,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,0,-1,0,0,652,405,652,405,nivel_conv,652,379.8555148269237,247,-25.1444851730763,-272.1444851730763,272.1444851730763,74062.62081011875,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,13,20,3,2,1057,425,1057,425,nivel_conv,1057,479.3188612262127,632,54.31886122621268,-577.6811387737873,577.6811387737873,333715.4980949797,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,19,30,3,6,1106,436,1106,436,nivel_conv,1106,512.0543004287405,670,76.05430042874048,-593.9456995712595,593.9456995712595,352771.4940391929,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,24,37,2,5,1145,449,1145,449,nivel_conv,1145,566.2190259338149,696,117.2190259338149,-578.7809740661851,578.7809740661851,334987.415941002,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,28,47,2,4,1179,464,1179,464,nivel_conv,1179,633.885315883731,715,169.885315883731,-545.114684116269,545.114684116269,297150.0188391798,464,511225,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,35,59,5,7,1206,484,1206,484,nivel_conv,1206,707.2767222395428,722,223.2767222395428,-498.7232777604572,498.7232777604572,248724.9077801342,484,521284,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,55,83,15,20,1226,519,1226,519,nivel_conv,1226,802.7772874244333,707,283.7772874244333,-423.2227125755667,423.2227125755667,179117.4644398207,519,499849,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,81,136,19,15,1247,600,1247,600,nivel_conv,1247,1026.600588089433,647,426.6005880894334,-220.3994119105666,220.3994119105666,48575.90077052362,600,418609,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,102,168,2,21,1250,652,1250,652,nivel_conv,1250,1169.940341403284,598,517.9403414032843,-80.05965859671574,80.05965859671574,6409.54893462268,652,357604,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,152,233,48,50,1249,752,1249,752,nivel_conv,1249,1576.453029034604,497,824.4530290346042,327.4530290346042,327.4530290346042,107225.4862239374,752,247009,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,1245,862.6144999999999,1245,862.6144999999999,nivel_conv,1245,1572.279504456146,382.3855000000001,709.6650044561463,327.2795044561462,327.2795044561462,107111.8740370607,862.6144999999999,146218.6706102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,230,382,8.771000000000186,19.38550000000009,1239,982,1239,982,nivel_conv,1239,1625.986428155856,257,643.9864281558562,386.9864281558562,386.9864281558562,149758.4955768276,982,66049,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,194.3855000000001,405,-44.38550000000009,-35.61449999999991,1230,1057,1230,1057,nivel_conv,1230,1591.267987089435,173,534.2679870894351,361.2679870894351,361.2679870894351,130514.5584956523,1057,29929,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,124,354,-26,-70.38550000000009,1223,1106,1223,1106,nivel_conv,1223,1645.403445608651,117,539.4034456086508,422.4034456086508,422.4034456086508,178424.6708620604,1106,13689,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,88,282.3855000000001,-10,-36,1211,1145,1211,1145,nivel_conv,1211,1656.55867450634,66,511.5586745063401,445.5586745063401,445.5586745063401,198522.5324278467,1145,4356,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,73,197,-5,-15,1198,1179,1198,1179,nivel_conv,1198,1624.349444912718,19,445.3494449127181,426.3494449127181,426.3494449127181,181773.8491773829,1179,361,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,61,149,-7,-12,1180,1206,1180,1206,nivel_conv,1180,1578.235028228243,-26,372.2350282282425,398.2350282282425,398.2350282282425,158591.1377079491,1206,676,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,47,120,-7,-14,1163,1226,1163,1226,nivel_conv,1163,1551.392028515287,-63,325.3920285152872,388.3920285152872,388.3920285152872,150848.3678142196,1226,3969,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,21,68,-7,-13,1117,1247,1117,1247,nivel_conv,1117,1522.019570244125,-130,275.0195702441247,405.0195702441247,405.0195702441247,164040.8522807354,1247,16900,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,10,44,-4,-11,1093,1250,1093,1250,nivel_conv,1093,1481.897170210223,-157,231.8971702102228,388.8971702102228,388.8971702102228,151241.008997519,1250,24649,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,2,23,-4,-8,1068,1249,1068,1249,nivel_conv,1068,1456.502838483352,-181,207.502838483352,388.502838483352,388.502838483352,150934.4555096215,1249,32761,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-5,5,-3,-7,1047.6176,1245,1047.6176,1245,nivel_conv,1047.6176,1352.054323340064,-197.3824,107.0543233400642,304.4367233400642,304.4367233400642,92681.71851803479,1245,38959.81182975999,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-10,-8,-2,-5,1031,1239,1031,1239,nivel_conv,1031,1255.008120374909,-208,16.00812037490937,224.0081203749094,224.0081203749094,50179.63799389989,1239,43264,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-15,-20,-3,-5,1020,1230,1020,1230,nivel_conv,1020,1207.48588203661,-210,-22.51411796338994,187.4858820366101,187.4858820366101,35150.95596304566,1230,44100,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-16,-26,2,-1,1005,1223,1005,1223,nivel_conv,1005,1160.049499912921,-218,-62.95050008707904,155.049499912921,155.049499912921,24040.34742324688,1223,47524,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-19,-34,-5,-3,989,1211,989,1211,nivel_conv,989,1119.10978915128,-222,-91.89021084872047,130.1097891512795,130.1097891512795,16928.55723299042,1211,49284,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-25,-41,-1,-6,968,1198,968,1198,nivel_conv,968,1094.555360654478,-230,-103.4446393455219,126.5553606544781,126.5553606544781,16016.25931038503,1198,52900,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-31,-50,-5,-6,948,1180,948,1180,nivel_conv,948,1058.672801896023,-232,-121.327198103977,110.672801896023,110.672801896023,12248.46907951635,1180,53824,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-1,18,-5,-10,454,515,454,515,nivel_conv,454,386.9092464173559,-61,-128.0907535826441,-67.09075358264414,67.09075358264414,4501.169216287078,515,3721,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-8,1,-2,-7,451,510,451,510,nivel_conv,451,379.4835760571402,-59,-130.5164239428598,-71.51642394285977,71.51642394285977,5114.598893574846,510,3481,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-11,-12,-1,-3,448,504,448,504,nivel_conv,448,372.2390340541874,-56,-131.7609659458126,-75.76096594581259,75.76096594581259,5739.723961042574,504,3136,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,25,39,-1,3,447,306,447,306,nivel_conv,447,401.8650116401499,141,95.86501164014987,-45.13498835985013,45.13498835985013,2037.167174243806,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,26,48,2,1,450,320,450,320,nivel_conv,450,426.5205121402529,130,106.5205121402529,-23.47948785974705,23.47948785974705,551.2863501560092,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,32,57,4,6,458,338,458,338,nivel_conv,458,475.9984015544608,120,137.9984015544608,17.99840155446083,17.99840155446083,323.9424585156179,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,37,63,1,5,476,357,476,357,nivel_conv,476,484.4685487172779,119,127.4685487172779,8.46854871727794,8.46854871727794,71.71631737690984,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,45,77,7,8,501,383,501,383,nivel_conv,501,513.3217527142733,118,130.3217527142733,12.32175271427332,12.32175271427332,151.8255899517018,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,53,90,1,8,540,410,540,410,nivel_conv,540,546.5296402783608,130,136.5296402783608,6.52964027836083,6.52964027836083,42.6362021647921,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,43,88,-11,-10,574,426,574,426,nivel_conv,574,561.8539880214139,148,135.8539880214139,-12.1460119785861,12.1460119785861,147.5256069839571,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,22,75,-10,-21,605,432,605,432,nivel_conv,605,602.1524264568652,173,170.1524264568652,-2.847573543134786,2.847573543134786,8.108675083561197,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,8,51,-4,-14,636,434,636,434,nivel_conv,636,612.4559945623641,202,178.4559945623641,-23.54400543763586,23.54400543763586,554.320192047427,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,9,31,5,1,678,441,678,441,nivel_conv,678,650.1831520137771,237,209.1831520137771,-27.81684798622291,27.81684798622291,773.7770318886336,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,16,24,2,7,756,450,756,450,nivel_conv,756,676.3113419302992,306,226.3113419302992,-79.68865806970075,79.68865806970075,6350.282224949682,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,5,14,-13,-11,919,446,919,446,nivel_conv,919,652.8207436089135,473,206.8207436089135,-266.1792563910865,266.1792563910865,70851.39653291175,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,-3,13,5,-8,1133,447,1133,447,nivel_conv,1133,666.0250852285089,686,219.0250852285089,-466.9749147714911,466.9749147714911,218065.5710258413,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,4,9,2,7,1326,450,1326,450,nivel_conv,1326,677.7864327656596,876,227.7864327656596,-648.2135672343404,648.2135672343404,420180.8287466688,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,11,8,5,7,1547,458,1547,458,nivel_conv,1547,704.0583288995554,1089,246.0583288995554,-842.9416711004446,842.9416711004446,710550.6608776102,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,26,30,10,15,1748,476,1748,476,nivel_conv,1748,743.6840383212916,1272,267.6840383212916,-1004.315961678708,1004.315961678708,1008650.550882629,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,43,54,7,17,1905,501,1905,501,nivel_conv,1905,800.1026479526811,1404,299.1026479526811,-1104.897352047319,1104.897352047319,1220798.158561177,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,64,90,14,21,2033,540,2033,540,nivel_conv,2033,910.2190859139955,1493,370.2190859139955,-1122.780914086004,1122.780914086004,1260636.981035804,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,73,116,-5,9,2135,574,2135,574,nivel_conv,2135,973.0516733750449,1561,399.0516733750449,-1161.948326624955,1161.948326624955,1350123.913746533,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,65,129,-3,-8,2207,605,2207,605,nivel_conv,2207,1068.969828115236,1602,463.9698281152357,-1138.030171884764,1138.030171884764,1295112.672120066,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,62,135,0,-3,2277,636,2277,636,nivel_conv,2277,1317.316142985125,1641,681.3161429851252,-959.6838570148748,959.6838570148748,920993.1054149466,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,73,138,11,11,2321,678,2321,678,nivel_conv,2321,1561.980313091631,1643,883.9803130916309,-759.0196869083691,759.0196869083691,576110.8851144786,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,120,182,36,47,2357,756,2357,756,nivel_conv,2357,1882.158082682419,1601,1126.158082682419,-474.841917317581,474.841917317581,225474.8464418364,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,241,314,85,121,2365,919,2365,919,nivel_conv,2365,2025.685859979915,1446,1106.685859979915,-339.3141400200846,339.3141400200846,115134.0856175695,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,377,497,51,136,2357,1133,2357,1133,nivel_conv,2357,2117.021612454527,1224,984.0216124545273,-239.9783875454727,239.9783875454727,57589.6264889251,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,174,459,-30,-56,2124,2207,2124,2207,nivel_conv,2124,2152.243248218083,-83,-54.75675178191705,28.24324821808295,28.24324821808295,797.681069908246,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,142,372,-2,-32,2081,2277,2081,2277,nivel_conv,2081,2109.174217744626,-196,-167.8257822553737,28.17421774462628,28.17421774462628,793.7865455216141,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,114,288,-26,-28,2044,2321,2044,2321,nivel_conv,2044,2069.540828327421,-277,-251.4591716725795,25.54082832742051,25.54082832742051,652.3339116507661,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,80,222,-8,-34,1999,2357,1999,2357,nivel_conv,1999,1997.409255739432,-358,-359.5907442605678,-1.590744260567817,1.590744260567817,2.530467302529451,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,44,158,-28,-36,1948,2365,1948,2365,nivel_conv,1948,1919.611220825856,-417,-445.3887791741445,-28.38877917414447,28.38877917414447,805.922782998339,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,0,80,-16,-44,1891,2357,1891,2357,nivel_conv,1891,1842.636390982888,-466,-514.3636090171121,-48.36360901711214,48.36360901711214,2339.038677160091,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-24,20,-8,-24,1829,2341,1829,2341,nivel_conv,1829,1767.031517988696,-512,-573.9684820113041,-61.9684820113041,61.9684820113041,3840.09276278532,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-45,-45,-13,-21,1765,2312,1765,2312,nivel_conv,1765,1681.31968158288,-547,-630.6803184171201,-83.68031841712013,83.68031841712013,7002.395690390615,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-59,-83,-1,-14,1707,2282,1707,2282,nivel_conv,1707,1622.659895610676,-575,-659.3401043893241,-84.3401043893241,84.3401043893241,7113.253208402086,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-65.55229999999983,-110.5522999999998,-5.552299999999832,-6.552299999999832,1652,2246.4477,1652,2246.4477,nivel_conv,1652,1568.515884463608,-594.4477000000002,-677.9318155363917,-83.48411553639153,83.48411553639153,6969.597546893569,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-73,-132,-1.895400000000336,-7.447700000000168,1592,2209,1592,2209,nivel_conv,1592,1455.653515042517,-617,-753.3464849574825,-136.3464849574825,136.3464849574825,18590.36396026101,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-108,-190,-6,-12,1145,1891,1145,1891,nivel_conv,1145,1103.948683594062,-746,-787.0513164059385,-41.05131640593845,41.05131640593845,1685.210578660471,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-119,-215,-5,-11,1116,1829,1116,1829,nivel_conv,1116,1103.320608772771,-713,-725.679391227229,-12.67939122722896,12.67939122722896,160.7669618931308,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-126,-234,-2,-7,1078,1765,1078,1765,nivel_conv,1078,1071.464792797831,-687,-693.5352072021694,-6.535207202169431,6.535207202169431,42.70893317528721,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-122,-241,6,4,1036,1707,1036,1707,nivel_conv,1036,1077.031701756286,-671,-629.9682982437143,41.03170175628566,41.03170175628566,1683.600549016775,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-113,-239,3,9,1005,1652,1005,1652,nivel_conv,1005,957.8032730099424,-647,-694.1967269900576,-47.19672699005764,47.19672699005764,2227.531038574035,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-115,-237,-5,-2,985,1592,985,1592,nivel_conv,985,966.6211148631062,-607,-625.3788851368938,-18.37888513689381,18.37888513689381,337.7834188751364,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-114,-227,6,1,969,1538,969,1538,nivel_conv,969,931.3014932563726,-569,-606.6985067436274,-37.69850674362738,37.69850674362738,1421.177410699319,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-111,-226,-3,3,960,1481,960,1481,nivel_conv,960,973.2095083786103,-521,-507.7904916213897,13.20950837861028,13.20950837861028,174.4911116045752,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-97,-211,17,14,944,1441,944,1441,nivel_conv,944,985.5188007812478,-497,-455.4811992187522,41.51880078124782,41.51880078124782,1723.810818312945,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-254,-365,-174,-157,921,1227,921,1227,nivel_conv,921,585.4259596531538,-306,-641.5740403468462,-335.5740403468462,335.5740403468462,112609.9365547068,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-249,-346,179,5,894,1192,894,1192,nivel_conv,894,846.3417645077741,-298,-345.6582354922259,-47.65823549222591,47.65823549222591,2271.307410232462,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-60,-314,10,189,870,1167,870,1167,nivel_conv,870,848.7042258722377,-297,-318.2957741277623,-21.29577412776234,21.29577412776234,453.509995700672,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-47,-296,3,13,852,1145,852,1145,nivel_conv,852,841.3504382759661,-293,-303.6495617240339,-10.6495617240339,10.6495617240339,113.4131649140079,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-51,-111,-7,-4,822,1116,822,1116,nivel_conv,822,860.1191283001306,-294,-255.8808716998694,38.11912830013057,38.11912830013057,1453.067942361815,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-67,-114,-9,-16,786,1078,786,1078,nivel_conv,786,771.3087081365729,-292,-306.6912918634271,-14.69129186342707,14.69129186342707,215.8340566163984,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-80,-131,-4,-13,765,1036,765,1036,nivel_conv,765,713.2900898836265,-271,-322.7099101163735,-51.70991011637352,51.70991011637352,2673.914804243429,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-73,-140,11,7,751,1005,751,1005,nivel_conv,751,685.1670104931891,-254,-319.8329895068109,-65.83298950681092,65.83298950681092,4333.982507403876,1005,64516,1,Treino
