EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,491,-1,-1,-4,2,-1,-4,1,2,550,405,550,405,nivel_conv,550,362.135608831236,145,-42.86439116876397,-187.864391168764,187.864391168764,35293.02946921036,405,21025,3,Teste
3,3,Teste,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,0,-3,0,1,600,405,600,405,nivel_conv,600,368.3101106951121,195,-36.68988930488786,-231.6898893048879,231.6898893048879,53680.20480611119,405,38025,3,Teste
3,3,Teste,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,0,-1,0,0,652,405,652,405,nivel_conv,652,380.6558015416117,247,-24.34419845838835,-271.3441984583883,271.3441984583883,73627.67403702524,405,61009,3,Teste
3,3,Teste,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,13,20,3,2,1057,425,1057,425,nivel_conv,1057,492.8820904714259,632,67.8820904714259,-564.117909528574,564.117909528574,318229.0158508884,425,399424,3,Teste
3,3,Teste,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,19,30,3,6,1106,436,1106,436,nivel_conv,1106,532.2938632644446,670,96.29386326444455,-573.7061367355554,573.7061367355554,329138.7313280358,436,448900,3,Teste
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,24,37,2,5,1145,449,1145,449,nivel_conv,1145,598.9951145505993,696,149.9951145505993,-546.0048854494007,546.0048854494007,298121.3349346132,449,484416,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,28,47,2,4,1179,464,1179,464,nivel_conv,1179,680.7197354030741,715,216.7197354030741,-498.2802645969259,498.2802645969259,248283.2220867825,464,511225,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,35,59,5,7,1206,484,1206,484,nivel_conv,1206,768.8594570759485,722,284.8594570759485,-437.1405429240515,437.1405429240515,191091.8542679345,484,521284,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,55,83,15,20,1226,519,1226,519,nivel_conv,1226,861.9010791614046,707,342.9010791614046,-364.0989208385954,364.0989208385954,132568.0241558298,519,499849,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,81,136,19,15,1247,600,1247,600,nivel_conv,1247,1053.468258367674,647,453.4682583676745,-193.5317416323255,193.5317416323255,37454.5350192412,600,418609,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,102,168,2,21,1250,652,1250,652,nivel_conv,1250,1190.87897458255,598,538.8789745825502,-59.1210254174498,59.1210254174498,3495.295646410746,652,357604,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,152,233,48,50,1249,752,1249,752,nivel_conv,1249,1452.406108686685,497,700.4061086866848,203.4061086866848,203.4061086866848,41374.04505105942,752,247009,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,1245,862.6144999999999,1245,862.6144999999999,nivel_conv,1245,1512.751150897762,382.3855000000001,650.1366508977626,267.7511508977625,267.7511508977625,71690.67880707639,862.6144999999999,146218.6706102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,230,382,8.771000000000186,19.38550000000009,1239,982,1239,982,nivel_conv,1239,1527.665721164316,257,545.6657211643164,288.6657211643164,288.6657211643164,83327.89857531489,982,66049,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,194.3855000000001,405,-44.38550000000009,-35.61449999999991,1230,1057,1230,1057,nivel_conv,1230,1479.815298340704,173,422.8152983407035,249.8152983407035,249.8152983407035,62407.68328505471,1057,29929,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,124,354,-26,-70.38550000000009,1223,1106,1223,1106,nivel_conv,1223,1429.273404707966,117,323.2734047079657,206.2734047079657,206.2734047079657,42548.71748981621,1106,13689,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,88,282.3855000000001,-10,-36,1211,1145,1211,1145,nivel_conv,1211,1406.23581996006,66,261.2358199600596,195.2358199600596,195.2358199600596,38117.02539547683,1145,4356,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,73,197,-5,-15,1198,1179,1198,1179,nivel_conv,1198,1374.161273834408,19,195.1612738344081,176.1612738344081,176.1612738344081,31032.79439896132,1179,361,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,61,149,-7,-12,1180,1206,1180,1206,nivel_conv,1180,1334.453630947663,-26,128.453630947663,154.453630947663,154.453630947663,23855.92411291688,1206,676,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,47,120,-7,-14,1163,1226,1163,1226,nivel_conv,1163,1300.245551339027,-63,74.24555133902686,137.2455513390269,137.2455513390269,18836.34136235346,1226,3969,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,21,68,-7,-13,1117,1247,1117,1247,nivel_conv,1117,1240.442985204283,-130,-6.557014795717123,123.4429852042829,123.4429852042829,15238.1705961448,1247,16900,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,10,44,-4,-11,1093,1250,1093,1250,nivel_conv,1093,1206.269385145575,-157,-43.73061485442463,113.2693851455754,113.2693851455754,12829.95361125669,1250,24649,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,2,23,-4,-8,1068,1249,1068,1249,nivel_conv,1068,1183.001538489797,-181,-65.99846151020256,115.0015384897974,115.0015384897974,13225.35385502036,1249,32761,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-5,5,-3,-7,1047.6176,1245,1047.6176,1245,nivel_conv,1047.6176,1123.614787641528,-197.3824,-121.3852123584725,75.99718764152749,75.99718764152749,5775.572529421538,1245,38959.81182975999,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-10,-8,-2,-5,1031,1239,1031,1239,nivel_conv,1031,1064.425951261874,-208,-174.5740487381256,33.42595126187439,33.42595126187439,1117.294217761202,1239,43264,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-15,-20,-3,-5,1020,1230,1020,1230,nivel_conv,1020,1025.659571763484,-210,-204.3404282365163,5.659571763483655,5.659571763483655,32.03075254602148,1230,44100,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-16,-26,2,-1,1005,1223,1005,1223,nivel_conv,1005,991.6844165217685,-218,-231.3155834782315,-13.31558347823147,13.31558347823147,177.304763365751,1223,47524,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-19,-34,-5,-3,989,1211,989,1211,nivel_conv,989,948.5444198232492,-222,-262.4555801767508,-40.4555801767508,40.4555801767508,1636.653967437512,1211,49284,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-25,-41,-1,-6,968,1198,968,1198,nivel_conv,968,917.3975037064267,-230,-280.6024962935733,-50.60249629357327,50.60249629357327,2560.612631141096,1198,52900,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-31,-50,-5,-6,948,1180,948,1180,nivel_conv,948,871.1617404666965,-232,-308.8382595333035,-76.83825953330347,76.83825953330347,5904.118128107302,1180,53824,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-1,18,-5,-10,454,515,454,515,nivel_conv,454,371.1556238357736,-61,-143.8443761642264,-82.84437616422645,82.84437616422645,6863.190662039851,515,3721,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-8,1,-2,-7,451,510,451,510,nivel_conv,451,358.0520506438071,-59,-151.9479493561929,-92.94794935619285,92.94794935619285,8639.321289521391,510,3481,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-11,-12,-1,-3,448,504,448,504,nivel_conv,448,350.417619946828,-56,-153.582380053172,-97.58238005317196,97.58238005317196,9522.320896841693,504,3136,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,25,39,-1,3,447,306,447,306,nivel_conv,447,414.9817074704795,141,108.9817074704795,-32.01829252952052,32.01829252952052,1025.17105650595,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,26,48,2,1,450,320,450,320,nivel_conv,450,441.4260608801928,130,121.4260608801928,-8.573939119807221,8.573939119807221,73.51243203016062,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,32,57,4,6,458,338,458,338,nivel_conv,458,493.6290192966438,120,155.6290192966438,35.62901929664378,35.62901929664378,1269.427016040614,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,37,63,1,5,476,357,476,357,nivel_conv,476,515.0144338908378,119,158.0144338908378,39.01443389083784,39.01443389083784,1522.126051822556,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,45,77,7,8,501,383,501,383,nivel_conv,501,534.0678314549962,118,151.0678314549962,33.06783145499617,33.06783145499617,1093.481477136034,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,53,90,1,8,540,410,540,410,nivel_conv,540,552.8393324849133,130,142.8393324849133,12.83933248491326,12.83933248491326,164.8484586581488,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,43,88,-11,-10,574,426,574,426,nivel_conv,574,538.5754994373485,148,112.5754994373485,-35.42450056265147,35.42450056265147,1254.895240113295,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,22,75,-10,-21,605,432,605,432,nivel_conv,605,546.69208159853,173,114.69208159853,-58.30791840147003,58.30791840147003,3399.813348312488,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,8,51,-4,-14,636,434,636,434,nivel_conv,636,547.4978489366121,202,113.4978489366121,-88.50215106338794,88.50215106338794,7832.630742846739,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,9,31,5,1,678,441,678,441,nivel_conv,678,570.534645414984,237,129.534645414984,-107.465354585016,107.465354585016,11548.80243608323,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,16,24,2,7,756,450,756,450,nivel_conv,756,596.1007838588655,306,146.1007838588655,-159.8992161411345,159.8992161411345,25567.75932254925,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,5,14,-13,-11,919,446,919,446,nivel_conv,919,572.5027991420611,473,126.5027991420611,-346.4972008579389,346.4972008579389,120060.3102023868,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,-3,13,5,-8,1133,447,1133,447,nivel_conv,1133,587.1233487133056,686,140.1233487133056,-545.8766512866944,545.8766512866944,297981.3184199753,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,4,9,2,7,1326,450,1326,450,nivel_conv,1326,616.4856345401115,876,166.4856345401115,-709.5143654598885,709.5143654598885,503410.6347939482,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,11,8,5,7,1547,458,1547,458,nivel_conv,1547,657.4747580027517,1089,199.4747580027517,-889.5252419972483,889.5252419972483,791255.156150263,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,26,30,10,15,1748,476,1748,476,nivel_conv,1748,721.1561263241726,1272,245.1561263241726,-1026.843873675827,1026.843873675827,1054408.340905579,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,43,54,7,17,1905,501,1905,501,nivel_conv,1905,803.8397259990761,1404,302.8397259990761,-1101.160274000924,1101.160274000924,1212553.94903779,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,64,90,14,21,2033,540,2033,540,nivel_conv,2033,922.1052844697138,1493,382.1052844697138,-1110.894715530286,1110.894715530286,1234087.068993116,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,73,116,-5,9,2135,574,2135,574,nivel_conv,2135,1003.362618894036,1561,429.3626188940357,-1131.637381105964,1131.637381105964,1280603.162316366,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,65,129,-3,-8,2207,605,2207,605,nivel_conv,2207,1077.507120014674,1602,472.5071200146735,-1129.492879985326,1129.492879985326,1275754.165937547,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,62,135,0,-3,2277,636,2277,636,nivel_conv,2277,1279.837228753667,1641,643.8372287536667,-997.1627712463333,997.1627712463333,994333.5923596672,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,73,138,11,11,2321,678,2321,678,nivel_conv,2321,1443.110180531579,1643,765.1101805315786,-877.8898194684214,877.8898194684214,770690.5351262975,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,120,182,36,47,2357,756,2357,756,nivel_conv,2357,1640.972059665249,1601,884.9720596652487,-716.0279403347513,716.0279403347513,512696.0113400262,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,241,314,85,121,2365,919,2365,919,nivel_conv,2365,1744.676839270742,1446,825.676839270742,-620.323160729258,620.323160729258,384800.8237371368,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,377,497,51,136,2357,1133,2357,1133,nivel_conv,2357,1795.235287485978,1224,662.2352874859785,-561.7647125140215,561.7647125140215,315579.5922259613,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,174,459,-30,-56,2124,2207,2124,2207,nivel_conv,2124,1802.980737617887,-83,-404.0192623821129,-321.0192623821129,321.0192623821129,103053.3668203558,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,142,372,-2,-32,2081,2277,2081,2277,nivel_conv,2081,1790.001829533668,-196,-486.9981704663323,-290.9981704663323,290.9981704663323,84679.93521475262,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,114,288,-26,-28,2044,2321,2044,2321,nivel_conv,2044,1773.136459653014,-277,-547.8635403469862,-270.8635403469862,270.8635403469862,73367.05748930339,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,80,222,-8,-34,1999,2357,1999,2357,nivel_conv,1999,1748.781722649749,-358,-608.2182773502509,-250.2182773502509,250.2182773502509,62609.18632012708,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,44,158,-28,-36,1948,2365,1948,2365,nivel_conv,1948,1708.357056730966,-417,-656.6429432690343,-239.6429432690343,239.6429432690343,57428.74025864558,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,0,80,-16,-44,1891,2357,1891,2357,nivel_conv,1891,1669.161910126407,-466,-687.8380898735932,-221.8380898735932,221.8380898735932,49212.1381187644,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-24,20,-8,-24,1829,2341,1829,2341,nivel_conv,1829,1626.044662454256,-512,-714.9553375457442,-202.9553375457442,202.9553375457442,41190.86903830697,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-45,-45,-13,-21,1765,2312,1765,2312,nivel_conv,1765,1569.101084703421,-547,-742.8989152965794,-195.8989152965794,195.8989152965794,38376.38501437638,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-59,-83,-1,-14,1707,2282,1707,2282,nivel_conv,1707,1526.947435251206,-575,-755.0525647487941,-180.0525647487941,180.0525647487941,32418.92607261869,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-65.55229999999983,-110.5522999999998,-5.552299999999832,-6.552299999999832,1652,2246.4477,1652,2246.4477,nivel_conv,1652,1487.78575875712,-594.4477000000002,-758.6619412428806,-164.2142412428805,164.2142412428805,26966.31702697494,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-73,-132,-1.895400000000336,-7.447700000000168,1592,2209,1592,2209,nivel_conv,1592,1425.738077639103,-617,-783.2619223608972,-166.2619223608972,166.2619223608972,27643.02682714101,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-108,-190,-6,-12,1145,1891,1145,1891,nivel_conv,1145,1008.462046483936,-746,-882.5379535160641,-136.5379535160641,136.5379535160641,18642.61275035489,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-119,-215,-5,-11,1116,1829,1116,1829,nivel_conv,1116,950.8554855478158,-713,-878.1445144521842,-165.1445144521842,165.1445144521842,27272.71065364769,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-126,-234,-2,-7,1078,1765,1078,1765,nivel_conv,1078,885.1505087647654,-687,-879.8494912352346,-192.8494912352346,192.8494912352346,37190.92626968883,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-122,-241,6,4,1036,1707,1036,1707,nivel_conv,1036,866.7119625185064,-671,-840.2880374814936,-169.2880374814936,169.2880374814936,28658.43963433557,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-113,-239,3,9,1005,1652,1005,1652,nivel_conv,1005,769.1015096918263,-647,-882.8984903081737,-235.8984903081737,235.8984903081737,55648.09772967551,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-115,-237,-5,-2,985,1592,985,1592,nivel_conv,985,712.035951577491,-607,-879.964048422509,-272.964048422509,272.964048422509,74509.37173120583,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-114,-227,6,1,969,1538,969,1538,nivel_conv,969,670.2886997565595,-569,-867.7113002434405,-298.7113002434405,298.7113002434405,89228.44089312687,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-111,-226,-3,3,960,1481,960,1481,nivel_conv,960,671.0663529772964,-521,-809.9336470227036,-288.9336470227036,288.9336470227036,83482.65238184025,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-97,-211,17,14,944,1441,944,1441,nivel_conv,944,703.0530476690426,-497,-737.9469523309574,-240.9469523309574,240.9469523309574,58055.43383757666,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-254,-365,-174,-157,921,1227,921,1227,nivel_conv,921,306.4842544605868,-306,-920.5157455394132,-614.5157455394132,614.5157455394132,377629.6015158608,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-249,-346,179,5,894,1192,894,1192,nivel_conv,894,549.1023270919661,-298,-642.8976729080339,-344.8976729080339,344.8976729080339,118954.4047773771,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-60,-314,10,189,870,1167,870,1167,nivel_conv,870,623.6612002304635,-297,-543.3387997695365,-246.3387997695365,246.3387997695365,60682.80427189582,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-47,-296,3,13,852,1145,852,1145,nivel_conv,852,557.1370638158219,-293,-587.8629361841781,-294.8629361841781,294.8629361841781,86944.1511351547,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-51,-111,-7,-4,822,1116,822,1116,nivel_conv,822,608.0630300462192,-294,-507.9369699537808,-213.9369699537808,213.9369699537808,45769.02711300492,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-67,-114,-9,-16,786,1078,786,1078,nivel_conv,786,553.4979287935996,-292,-524.5020712064004,-232.5020712064004,232.5020712064004,54057.21311526607,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-80,-131,-4,-13,765,1036,765,1036,nivel_conv,765,501.2168556805697,-271,-534.7831443194302,-263.7831443194303,263.7831443194303,69581.54722704538,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-73,-140,11,7,751,1005,751,1005,nivel_conv,751,466.7758573666445,-254,-538.2241426333555,-284.2241426333555,284.2241426333555,80783.363255666,1005,64516,1,Treino
