EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
12,1,Treino,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,14851,8,8,481,0,2,4,-2,-30,575,545,575,delta_alt,545,516.4635455277429,-30,-58.53645447225711,-28.53645447225711,28.53645447225711,814.3292338472025,575,900,1,Treino
12,1,Treino,2024,10,10,16,0,202410101600,2024-10-10 16:00,569,-6,7.358119658119658,14851,7,8,479,-2,-2,1,-2,-36,569,533,569,delta_alt,533,536.5261782049422,-36,-32.4738217950578,3.526178204942198,3.526178204942198,12.43393273300938,569,1296,1,Treino
12,1,Treino,2024,10,10,17,0,202410101700,2024-10-10 17:00,579,10,7.373504273504273,14851,6,8,477,-2,-4,-2,-2,-61,579,518,579,delta_alt,518,579.3208698752418,-61,0.3208698752417831,61.32086987524178,61.32086987524178,3760.249082256335,579,3721,1,Treino
12,1,Treino,2024,10,10,18,0,202410101800,2024-10-10 18:00,586,7,7.735897435897436,14851,6,7,475,-2,-4,-6,-2,-81,586,505,586,delta_alt,505,581.1354872867338,-81,-4.864512713266208,76.13548728673379,76.13548728673379,5796.612424388403,586,6561,1,Treino
12,1,Treino,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,14851,5,6,478,3,1,-3,3,-69,567,498,567,delta_alt,498,513.54335083975,-69,-53.45664916024998,15.54335083975002,15.54335083975002,241.5957553275576,567,4761,1,Treino
12,1,Treino,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,14852,6,7,494,16,19,15,16,-42,538,496,538,delta_alt,496,482.7554017955168,-42,-55.24459820448317,-13.24459820448317,13.24459820448317,175.4193815981988,538,1764,1,Treino
12,1,Treino,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,14854,6,8,505,11,27,28,10,-15,514,499,514,delta_alt,499,466.0668532639006,-15,-47.93314673609939,-32.93314673609939,32.93314673609939,1084.592153941454,514,225,1,Treino
12,1,Treino,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,14855,7,9,509,4,15,34,4,-7,509,502,509,delta_alt,502,489.4381353790305,-7,-19.56186462096946,-12.56186462096946,12.56186462096946,157.8004427555642,509,49,1,Treino
12,1,Treino,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,14857,8,9,510,1,5,32,2,-22,523,501,523,delta_alt,501,537.4571450807008,-22,14.4571450807008,36.4571450807008,36.4571450807008,1329.123427435266,523,484,1,Treino
12,1,Treino,2024,10,11,2,0,202410110200,2024-10-11 02:00,549,1,13.72649572649573,14864,13,11,508,-1,-2,-1,-3,-90,549,459,549,delta_alt,459,553.4053926296798,-90,4.405392629679795,94.4053926296798,94.4053926296798,8912.378157564,549,8100,1,Treino
12,1,Treino,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,14865,14,14,500,-8,-9,-10,-8,-97,545,448,545,delta_alt,448,532.2880631077949,-97,-12.71193689220513,84.28806310779487,84.28806310779487,7104.477582463611,545,9409,1,Treino
12,1,Treino,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,14866,15,15,494,-6,-14,-16,-4,-89,533,444,533,delta_alt,444,506.722240168044,-89,-26.27775983195602,62.72224016804398,62.72224016804398,3934.07941169779,533,7921,1,Treino
12,1,Treino,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,14867,16,16,493,-1,-7,-16,1,-66,518,452,518,delta_alt,452,496.1834196543131,-66,-21.81658034568693,44.18341965431307,44.18341965431307,1952.174572349139,518,4356,1,Treino
12,1,Treino,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,14869,18,18,493,0,-1,-15,2,-44,505,461,505,delta_alt,461,493.3618454208245,-44,-11.63815457917553,32.36184542082447,32.36184542082447,1047.289039041337,505,1936,1,Treino
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,14796,59,10,284,-1,-1,-2,16,115,269,384,269,delta_alt,384,265.2618589489219,115,-3.73814105107806,-118.7381410510781,118.7381410510781,14098.74614026571,269,13225,1,Treino
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,14790,83,24,284,0,-1,-1,17,133,259,392,259,delta_alt,392,297.2594339506933,133,38.25943395069328,-94.74056604930672,94.74056604930672,8975.77485534305,259,17689,1,Treino
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,14754,53,17,283,-1,-1,-2,9,110,285,395,285,delta_alt,395,363.1642000256147,110,78.16420002561472,-31.83579997438528,31.83579997438528,1013.51816000907,285,12100,1,Treino
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,14782,64,75,315,32,31,30,45,70,328,398,328,delta_alt,398,445.1509861569477,70,117.1509861569477,47.15098615694774,47.15098615694774,2223.215495572677,328,4900,1,Treino
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,14772,45,71,381,66,98,97,84,52,349,401,349,delta_alt,401,429.3337559984971,52,80.33375599849705,28.33375599849705,28.33375599849705,802.8017289823678,349,2704,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,14785,44,67,413,32,98,129,45,46,356,402,356,delta_alt,402,398.087365849796,46,42.08736584979602,-3.912634150203985,3.912634150203985,15.30870599334246,356,2116,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,14792,38,65,436,23,55,153,30,44,359,403,359,delta_alt,403,369.3796671574286,44,10.37966715742857,-33.62033284257143,33.62033284257143,1130.326780445287,359,1936,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,14797,31,56,447,11,34,132,15,46,362,408,362,delta_alt,408,363.508967954194,46,1.508967954193963,-44.49103204580604,44.49103204580604,1979.45193250094,362,2116,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,14796,18,42,453,6,17,72,7,51,367,418,367,delta_alt,418,382.2949170831578,51,15.29491708315777,-35.70508291684223,35.70508291684223,1274.852946098579,367,2601,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,14791,1,25,453,0,6,40,1,52,370,422,370,delta_alt,422,374.3365200814313,52,4.336520081431331,-47.66347991856867,47.66347991856867,2271.807317947799,370,2704,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,14786,-14,8,452,-1,-1,16,-1,33,373,406,373,delta_alt,406,373.9942527426666,33,0.9942527426666175,-32.00574725733338,32.00574725733338,1024.367857500303,373,1089,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,14774,-26,-16,446,-6,-7,-1,-6,19,377,396,377,delta_alt,396,371.131631488458,19,-5.86836851154203,-24.86836851154203,24.86836851154203,618.4357524258552,377,361,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,14761,-35,-39,412,-34,-40,-41,-33,23,384,407,384,delta_alt,407,350.9355885410189,23,-33.06441145898111,-56.06441145898111,56.06441145898111,3143.218232241933,384,529,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,14749,-41,-51,384,-28,-62,-69,-28,41,392,433,392,delta_alt,433,366.2347998692302,41,-25.76520013076981,-66.76520013076981,66.76520013076981,4457.591948501746,392,1681,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,14735,-19,-61,372,-12,-40,-80,-11,76,395,471,395,delta_alt,471,403.1607746999439,76,8.160774699943886,-67.83922530005611,67.83922530005611,4602.160489311774,395,5776,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,14714,-68,-76,371,-1,-13,-75,-33,132,398,530,398,delta_alt,530,402.0459415042473,132,4.045941504247253,-127.9540584957527,127.9540584957527,16372.24108553452,398,17424,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,14693,-79,-61,368,-3,-4,-44,-69,163,401,564,401,delta_alt,564,399.0548691170331,163,-1.945130882966851,-164.9451308829669,164.9451308829669,27206.89620199906,401,26569,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,14700,-85,-82,365,-3,-6,-19,-35,177,402,579,402,delta_alt,579,363.0010537560373,177,-38.99894624396268,-215.9989462439627,215.9989462439627,46655.54477850228,402,31329,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,14700,-92,-72,359,-6,-9,-13,-29,191,403,594,403,delta_alt,594,347.5115617161995,191,-55.48843828380052,-246.4884382838005,246.4884382838005,60756.55020758694,403,36481,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,14708,-89,-77,338,-21,-27,-33,-32,194,408,602,408,delta_alt,602,341.2714426477654,194,-66.72855735223459,-260.7285573522346,260.7285573522346,67979.38061897748,408,37636,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,14716,-80,-76,320,-18,-39,-48,-24,194,418,612,418,delta_alt,612,368.3409793998305,194,-49.65902060016947,-243.6590206001695,243.6590206001695,59369.71831983381,418,37636,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,14728,-63,-69,307,-13,-31,-58,-13,203,422,625,422,delta_alt,625,378.7153551859139,203,-43.28464481408605,-246.2846448140861,246.2846448140861,60656.12627120053,422,41209,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,14741,-45,-55,296,-11,-24,-63,-10,224,406,630,406,delta_alt,630,338.5179797238841,224,-67.48202027611592,-291.4820202761159,291.4820202761159,84961.76814424605,406,50176,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,14753,-21,-38,288,-8,-19,-50,-2,234,396,630,396,delta_alt,630,349.9215971202863,234,-46.07840287971374,-280.0784028797137,280.0784028797137,78443.91175965124,396,54756,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,14780,19,-6,283,-5,-13,-37,29,222,407,629,407,delta_alt,629,404.1931245184942,222,-2.806875481505813,-224.8068754815058,224.8068754815058,50538.13126375726,407,49284,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,14801,52,27,280,-3,-8,-27,25,194,433,627,433,delta_alt,627,475.1157686281788,194,42.11576862817878,-151.8842313718212,151.8842313718212,23068.81973940892,433,37636,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,14811,76,50,278,-2,-5,-18,10,155,471,626,471,delta_alt,626,551.9759306766407,155,80.9759306766407,-74.0240693233593,74.0240693233593,5479.562839189503,471,24025,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,14815,101,66,277,-1,-3,-11,0,96,530,626,530,delta_alt,626,658.1890170009094,96,128.1890170009094,32.18901700090942,32.18901700090942,1036.132815484835,530,9216,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,14819,126,84,312,35,34,29,38,61,564,625,564,delta_alt,625,684.2567346762983,61,120.2567346762983,59.25673467629827,59.25673467629827,3511.360604497209,564,3721,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,14821,121,107,370,58,93,90,61,46,579,625,579,delta_alt,625,676.7984267331913,46,97.79842673319126,51.79842673319126,51.79842673319126,2683.077012033783,579,2116,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,14822,122,129,401,31,89,123,37,16,594,610,594,delta_alt,610,666.4901634097226,16,72.49016340972264,56.49016340972264,56.49016340972264,3191.138562057167,594,256,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,14823,115,123,411,10,41,134,31,-12,602,590,602,delta_alt,590,617.132167299331,-12,15.13216729933094,27.13216729933094,27.13216729933094,736.1545023588834,602,144,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,14824,108,124,414,3,13,102,21,-23,612,589,612,delta_alt,589,627.2637527200558,-23,15.26375272005578,38.26375272005578,38.26375272005578,1464.114772221576,612,529,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,14825,97,117,414,0,3,44,13,-24,625,601,625,delta_alt,601,659.2998463139962,-24,34.29984631399623,58.29984631399623,58.29984631399623,3398.872080235579,625,576,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,14828,87,112,414,0,0,13,11,-28,630,602,630,delta_alt,602,654.7605640038087,-28,24.76056400380867,52.76056400380867,52.76056400380867,2783.677113999991,630,784,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,14818,65,90,414,0,0,3,8,-32,630,598,630,delta_alt,598,634.5579327595376,-32,4.557932759537607,36.55793275953761,36.55793275953761,1336.482447650873,630,1024,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,14807,27,66,387,-27,-27,-27,-22,-35,629,594,629,delta_alt,594,575.2844316071948,-35,-53.71556839280515,-18.71556839280515,18.71556839280515,350.2725002657672,629,1225,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,14798,-3,45,358,-29,-56,-56,-26,-37,627,590,627,delta_alt,590,547.2276644502848,-37,-79.7723355497152,-42.77233554971519,42.77233554971519,1829.47268837743,627,1369,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,14790,-21,10,341,-17,-46,-73,-15,-25,626,601,626,delta_alt,601,559.19660828044,-25,-66.80339171955995,-41.80339171955995,41.80339171955995,1747.523559258974,626,625,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,14779,-36,-22,332,-9,-26,-82,-8,-10,626,616,626,delta_alt,616,569.4137292618316,-10,-56.58627073816842,-46.58627073816842,46.58627073816842,2170.280621289928,626,100,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,14771,-48,-40,328,-4,-13,-59,-39,-7,625,618,625,delta_alt,618,568.6704410404448,-7,-56.32955895955524,-49.32955895955524,49.32955895955524,2433.405387144237,625,49,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,14765,-56,-50,325,-3,-7,-33,-61,-11,625,614,625,delta_alt,614,562.466473444048,-11,-62.53352655595199,-51.53352655595199,51.53352655595199,2655.704359293009,625,121,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,14755,-67,-64,324,-1,-4,-17,-32,-1,610,609,610,delta_alt,609,495.3393203423777,-1,-114.6606796576223,-113.6606796576223,113.6606796576223,12918.75010023263,610,1,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,14750,-73,-71,326,2,1,-6,-8,13,590,603,590,delta_alt,603,456.0989078488545,13,-133.9010921511455,-146.9010921511455,146.9010921511455,21579.93087519933,590,169,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,14751,-73,-71,335,9,11,7,6,9,589,598,589,delta_alt,598,498.3865983908876,9,-90.61340160911243,-99.61340160911243,99.61340160911243,9922.829780138323,589,81,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,14754,-71,-69,346,11,20,21,11,-10,601,591,601,delta_alt,591,533.918801952374,-10,-67.081198047626,-57.081198047626,57.081198047626,3258.263170552303,601,100,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,14765,-63,-59,351,5,16,27,5,-20,602,582,602,delta_alt,582,508.7155817786963,-20,-93.28441822130367,-73.28441822130367,73.28441822130367,5370.605954034945,602,400,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,14778,-40,-47,332,-19,-14,6,-19,-26,598,572,598,delta_alt,572,482.2621137163035,-26,-115.7378862836965,-89.73788628369653,89.73788628369653,8052.888234665649,598,676,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,14790,-17,-38,313,-19,-38,-22,8,-31,594,563,594,delta_alt,563,489.6263531768822,-31,-104.3736468231178,-73.37364682311784,73.37364682311784,5383.69204812363,594,961,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,14795,-3,-23,303,-10,-29,-43,19,-36,590,554,590,delta_alt,554,517.9042096008382,-36,-72.09579039916184,-36.09579039916184,36.09579039916184,1302.906084540224,590,1296,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,14820,30,13,325,22,12,-26,39,-55,601,546,601,delta_alt,546,620.6346082042918,-55,19.63460820429179,74.6346082042918,74.6346082042918,5570.32474180814,601,3025,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,14807,28,9,352,27,49,20,36,-77,616,539,616,delta_alt,539,641.493486409018,-77,25.49348640901803,102.493486409018,102.493486409018,10504.91475627556,616,5929,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,14796,25,6,366,14,41,53,18,-87,618,531,618,delta_alt,531,595.3495971944855,-87,-22.65040280551455,64.34959719448545,64.34959719448545,4140.87065909253,618,7569,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,14786,21,7,371,5,19,68,8,-90,614,524,614,delta_alt,524,556.6741840689676,-90,-57.32581593103237,32.67418406896763,32.67418406896763,1067.602304572778,614,8100,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,14776,21,5,373,2,7,48,3,-106,609,503,609,delta_alt,503,555.366587250739,-106,-53.63341274926097,52.36658725073903,52.36658725073903,2742.259460289264,609,11236,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,14766,16,1,373,0,2,21,-2,-133,603,470,603,delta_alt,470,555.9844860924384,-133,-47.01551390756163,85.98448609243837,85.98448609243837,7393.331848580729,603,17689,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,14756,5,1,373,0,0,7,-9,-148,598,450,598,delta_alt,450,555.7277393685138,-148,-42.27226063148623,105.7277393685138,105.7277393685138,11178.35487197638,598,21904,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,14745,-9,-5,373,0,0,2,-11,-147,591,444,591,delta_alt,444,539.4299638326094,-147,-51.57003616739064,95.42996383260936,95.42996383260936,9106.87799709313,591,21609,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,14733,-32,-18,373,0,0,0,-5,-137,582,445,582,delta_alt,445,509.2218365650659,-137,-72.77816343493407,64.22183656506593,64.22183656506593,4124.444291790039,582,18769,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,14723,-55,-31,372,-1,-1,-1,18,-127,572,445,572,delta_alt,445,470.2274676915479,-127,-101.7725323084521,25.22746769154787,25.22746769154787,636.4251261280917,572,16129,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,14710,-80,-55,370,-2,-3,-3,17,-119,563,444,563,delta_alt,444,444.6171375063093,-119,-118.3828624936907,0.617137506309291,0.617137506309291,0.3808587016936502,563,14161,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,14700,-95,-78,369,-1,-3,-4,9,-113,554,441,554,delta_alt,441,430.6735071806377,-113,-123.3264928193623,-10.32649281936233,10.32649281936233,106.6364539483417,554,12769,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,14696,-124,-94,367,-2,-3,-6,-24,-94,546,452,546,delta_alt,452,415.5528209992299,-94,-130.4471790007701,-36.44717900077012,36.44717900077012,1328.396857114178,546,8836,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,14700,-107,-95,367,0,-2,-5,-27,-54,539,485,539,delta_alt,485,428.9579524620721,-54,-110.0420475379279,-56.04204753792794,56.04204753792794,3140.711092243375,539,2916,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,14700,-96,-120,367,0,0,-3,-14,-33,531,498,531,delta_alt,498,421.9631080049344,-33,-109.0368919950656,-76.03689199506562,76.03689199506562,5781.608944269274,531,1089,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,14688,-98,-119,367,0,0,-2,-5,-26,524,498,524,delta_alt,498,414.4397295885942,-26,-109.5602704114058,-83.56027041140578,83.56027041140578,6982.318791227257,524,676,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,14690,-86,-106,368,1,1,1,-1,-16,503,487,503,delta_alt,487,379.8089820366222,-16,-123.1910179633778,-107.1910179633778,107.1910179633778,11489.91433202519,503,256,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,14743,35,36,266,0,0,-11,5,153,303,456,303,delta_alt,456,390.2658253887349,153,87.26582538873492,-65.73417461126508,65.73417461126508,4320.981711824286,303,23409,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,14738,34,30,277,11,11,9,14,137,351,488,351,delta_alt,488,434.7598488157754,137,83.7598488157754,-53.2401511842246,53.2401511842246,2834.513698119092,351,18769,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,14734,34,26,299,22,33,33,19,167,365,532,365,delta_alt,532,407.6209942814214,167,42.62099428142142,-124.3790057185786,124.3790057185786,15470.1370635422,365,27889,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,14730,30,26,315,16,38,49,9,191,373,564,373,delta_alt,564,399.0384112243951,191,26.03841122439508,-164.9615887756049,164.9615887756049,27212.32577137178,373,36481,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,14726,26,26,325,10,26,59,6,218,384,602,384,delta_alt,602,399.7745788172098,218,15.77457881720977,-202.2254211827902,202.2254211827902,40895.12097255691,384,47524,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,14724,24,24,332,7,17,55,25,241,395,636,395,delta_alt,636,393.3834753396961,241,-1.616524660303867,-242.6165246603039,242.6165246603039,58862.77803824384,395,58081,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,14722,20,22,339,7,14,40,31,268,400,668,400,delta_alt,668,388.5058147745304,268,-11.49418522546955,-279.4941852254696,279.4941852254696,78116.99957484908,400,71824,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,14720,11,20,344,5,12,29,24,292,402,694,402,delta_alt,694,385.7888164128674,292,-16.21118358713261,-308.2111835871326,308.2111835871326,94994.13368818116,402,85264,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,14718,0,16,346,2,7,21,15,324,405,729,405,delta_alt,729,386.2019012478668,324,-18.79809875213323,-342.7980987521332,342.7980987521332,117510.5365080773,405,104976,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,14715,-12,6,347,1,3,15,10,348,409,757,409,delta_alt,757,385.9244120495442,348,-23.07558795045577,-371.0755879504558,371.0755879504558,137697.0919727764,409,121104,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,14711,-27,-7,347,0,1,8,2,354,418,772,418,delta_alt,772,397.4419897549269,354,-20.55801024507309,-374.5580102450731,374.5580102450731,140293.7030387483,418,125316,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,14708,-36,-19,346,-1,-1,2,-1,348,436,784,436,delta_alt,784,424.9679973007679,348,-11.03200269923207,-359.0320026992321,359.0320026992321,128903.9789622214,436,121104,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,14705,-38,-33,346,0,-1,0,0,337,456,793,456,delta_alt,793,446.5171975917101,337,-9.4828024082899,-346.4828024082899,346.4828024082899,120050.3323647021,456,113569,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,14700,-38,-44,347,1,1,0,-10,311,488,799,488,delta_alt,799,504.4066022929934,311,16.4066022929934,-294.5933977070066,294.5933977070066,86785.26997255857,488,96721,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,14700,-34,-43,351,4,5,4,-18,269,532,801,532,delta_alt,801,577.7591616241366,269,45.7591616241366,-223.2408383758634,223.2408383758634,49836.47191875837,532,72361,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,14700,-30,-38,352,1,5,6,-15,237,564,801,564,delta_alt,801,584.3448662136891,237,20.3448662136891,-216.6551337863109,216.6551337863109,46939.44699596427,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,14701,-25,-33,350,-2,-1,4,-12,195,602,797,602,delta_alt,797,626.9689736178066,195,24.96897361780657,-170.0310263821934,170.0310263821934,28910.54993258216,602,38025,1,Treino
