EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,14962,0,840,-4,-23,29177,1,665,712,645.1224827297459,-19.87751727025409,19.87751727025409,395.1156928292496,2209,712,665
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,14959,-4,835,-8,-23,29176,-2,661,706,634.5688354766387,-26.4311645233613,26.4311645233613,698.6064580609932,2025,706,661
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,14957,-8,827,-13,-30,29176,-3,659,701,629.1291787179955,-29.8708212820045,29.8708212820045,892.2659640614529,1764,701,659
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,14955,-12,821,-14,-23,29176,-4,658,693,619.4626741987631,-38.53732580123688,38.53732580123688,1485.125479910677,1225,693,658
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,14953,-16,812,-15,-22,29176,-4,656,688,619.7063092594005,-36.29369074059946,36.29369074059946,1317.231987574275,1024,688,656
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,14950,-20,806,-15,-17,29176,-4,655,681,611.9563458042187,-43.0436541957813,43.0436541957813,1852.756166526001,676,681,655
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,14946,-24,798,-14,-18,29174,-6,654,693,652.4474330580712,-1.552566941928831,1.552566941928831,2.410464109170241,1521,693,654
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,14945,-25,794,-12,-13,29175,-4,656,688,630.4591657519982,-25.54083424800183,25.54083424800183,652.3342140839031,1024,688,656
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,14944,-24,786,-12,-19,29175,-5,655,665,595.3655795490142,-59.63442045098577,59.63442045098577,3556.26410252495,100,665,655
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,14944,-27,779,-15,-19,29174,-5,654,661,603.284649527053,-50.71535047294697,50.71535047294697,2572.046773593842,49,661,654
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,14945,-24,776,-10,-5,29174,-5,652,659,608.5371568774642,-43.46284312253579,43.46284312253579,1889.018732294156,49,659,652
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,14945,-22,774,-5,-7,29175,-4,650,658,613.8295428840944,-36.17045711590561,36.17045711590561,1308.301967973566,64,658,650
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,14947,-18,773,-3,-1,29176,-2,649,656,613.6167057965266,-35.38329420347338,35.38329420347338,1251.977508689553,49,656,649
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,14947,-16,771,-3,-1,29177,-1,647,655,615.2862724978713,-31.71372750212868,31.71372750212868,1005.760512079273,64,655,647
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,14947,-15,768,-5,0,29177,0,644,654,611.6935117296737,-32.30648827032633,32.30648827032633,1043.709184360732,100,654,644
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,14947,-12,767,-4,4,29176,0,635,656,614.2065675821392,-20.7934324178608,20.7934324178608,432.3668317161444,441,656,635
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,14945,-12,766,-2,7,29176,0,639,655,609.4284043326287,-29.5715956673713,29.5715956673713,874.479270314493,256,655,639
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,14945,-10,764,-3,4,29176,0,637,654,606.6001312621016,-30.39986873789837,30.39986873789837,924.1520192814509,289,654,637
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,14944,-9,763,-3,8,29176,0,635,652,603.7013612594067,-31.29863874059333,31.29863874059333,979.6047870141698,289,652,635
4,1,Treino,2023,9,9,19,0,202309091900,2023-09-09 19:00,650,-2,10.93214285714286,14943,-7,762,-2,5,29174,-2,634,650,597.8030751138159,-36.19692488618409,36.19692488618409,1310.217371216053,256,650,634
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,14941,-5,758,-5,4,29174,0,631,649,597.0467518803238,-33.95324811967623,33.95324811967623,1152.823057876298,324,649,631
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,14940,-5,756,-6,2,29174,-1,628,647,594.0250817357744,-33.97491826422561,33.97491826422561,1154.295071060811,361,647,628
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,14939,-5,753,-5,5,29173,-2,625,644,591.5487657698598,-33.45123423014024,33.45123423014024,1118.985071519706,361,644,625
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,14937,-7,753,-3,7,29171,-3,622,635,573.9658632928881,-48.03413670711188,48.03413670711188,2307.278289197513,169,635,622
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,14936,-9,748,-5,-2,29171,-3,618,639,586.9390808849416,-31.06091911505837,31.06091911505837,964.7806962721984,441,639,618
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,14934,-11,748,-5,2,29170,-5,605,637,578.7430202032668,-26.25697979673316,26.25697979673316,689.4289880460535,1024,637,605
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,14932,-15,744,-4,-3,29169,-7,580,635,575.8787115466201,-4.121288453379861,4.121288453379861,16.98501851596217,3025,635,580
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,14930,-17,742,-6,0,29168,-9,562,634,574.4428283322057,12.44282833220575,12.44282833220575,154.8239769047421,5184,634,562
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,14928,-19,737,-7,-2,29167,-10,550,631,569.3034714431938,19.30347144319376,19.30347144319376,372.6240097581969,6561,631,550
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,14926,-21,734,-8,-2,29166,-10,544,628,564.6375416850057,20.63754168500566,20.63754168500566,425.9081268003462,7056,628,544
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,14923,-22,729,-8,-4,29165,-11,542,625,561.2632770583214,19.26327705832136,19.26327705832136,371.0738430256502,6889,625,542
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,14933,-12,724,-10,-3,29164,-12,545,622,561.5692922267891,16.56929222678912,16.56929222678912,274.5414448967342,5929,622,545
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,14947,3,668,-61,-55,29163,-13,552,618,555.5399046468518,3.539904646851824,3.539904646851824,12.53092490880313,4356,618,552
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,14951,8,651,-73,-16,29163,-11,562,605,551.9704895151639,-10.02951048483612,10.02951048483612,100.5910805654377,1849,605,562
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,14963,22,640,-28,-7,29162,-12,577,580,555.9730337466779,-21.02696625332214,21.02696625332214,442.1333098183483,9,580,577
4,1,Treino,2023,9,10,11,0,202309101100,2023-09-10 11:00,562,-18,10.49464285714286,14979,39,634,-17,-4,29161,-13,604,562,547.8330838802333,-56.16691611976671,56.16691611976671,3154.722466404909,1764,562,604
4,1,Treino,2023,9,10,12,0,202309101200,2023-09-10 12:00,550,-12,10.49464285714286,14982,43,636,-4,5,29160,-13,618,550,541.7325210732184,-76.26747892678156,76.26747892678156,5816.72834184707,4624,550,618
4,1,Treino,2023,9,10,13,0,202309101300,2023-09-10 13:00,544,-6,10.49464285714286,14978,41,640,6,4,29160,-11,623,544,535.7974212579512,-87.20257874204879,87.20257874204879,7604.289739263219,6241,544,623
4,1,Treino,2023,9,10,14,0,202309101400,2023-09-10 14:00,542,-2,10.49464285714286,14974,38,652,16,17,29160,-11,619,542,535.6386559346498,-83.36134406535018,83.36134406535018,6949.113684381694,5929,542,619
4,1,Treino,2023,9,10,15,0,202309101500,2023-09-10 15:00,545,3,10.46964285714286,14971,37,667,27,15,29159,-11,607,545,534.7180848363005,-72.28191516369952,72.28191516369952,5224.675259732255,3844,545,607
4,1,Treino,2023,9,10,16,0,202309101600,2023-09-10 16:00,552,7,10.46964285714286,14960,28,678,26,15,29158,-11,593,552,531.8250528148001,-61.17494718519993,61.17494718519993,3742.374163112,1681,552,593
4,1,Treino,2023,9,10,17,0,202309101700,2023-09-10 17:00,562,10,10.46964285714286,14936,6,732,65,56,29158,-10,579,562,535.1740989476054,-43.82590105239456,43.82590105239456,1920.709603054278,289,562,579
4,1,Treino,2023,9,10,18,0,202309101800,2023-09-10 18:00,577,15,10.44107142857143,14936,8,745,67,18,29157,-10,568,577,538.90930899806,-29.09069100193994,29.09069100193994,846.2683029703496,81,577,568
4,1,Treino,2023,9,10,19,0,202309101900,2023-09-10 19:00,604,27,5.466071428571428,14935,9,747,15,5,29156,-10,560,604,550.4469097517893,-9.553090248210651,9.553090248210651,91.26153329045744,1936,604,560
4,1,Treino,2023,9,10,20,0,202309102000,2023-09-10 20:00,618,14,2.353571428571429,14934,11,740,-5,-2,29155,-10,554,618,545.4227108477425,-8.57728915225755,8.57728915225755,73.56988920143503,4096,618,554
4,1,Treino,2023,9,10,21,0,202309102100,2023-09-10 21:00,623,5,1.766071428571429,14933,0,722,-25,-13,29155,-9,549,623,542.771936572685,-6.228063427314964,6.228063427314964,38.78877405465822,5476,623,549
4,1,Treino,2023,9,10,22,0,202309102200,2023-09-10 22:00,619,-4,1.691071428571429,14931,-16,700,-40,34,29153,-10,544,619,546.6953799316573,2.695379931657271,2.695379931657271,7.265072975980757,5625,619,544
4,1,Treino,2023,9,10,23,0,202309102300,2023-09-10 23:00,607,-12,1.666071428571429,14929,-22,682,-40,-1,29153,-10,540,607,531.494789455085,-8.50521054491503,8.50521054491503,72.33860641333382,4489,607,540
4,1,Treino,2023,9,11,0,0,202309110000,2023-09-11 00:00,593,-14,1.591071428571428,14927,-36,671,-29,0,29152,-10,537,593,523.9532228862271,-13.04677711377292,13.04677711377292,170.2183930564688,3136,593,537
4,1,Treino,2023,9,11,1,0,202309110100,2023-09-11 01:00,579,-14,1.541071428571429,14926,-53,662,-20,-3,29152,-9,533,579,515.9520942961378,-17.04790570386217,17.04790570386217,290.6310888877763,2116,579,533
4,1,Treino,2023,9,11,2,0,202309110200,2023-09-11 02:00,568,-11,1.5125,14923,-59,657,-14,-7,29151,-9,529,568,506.5607598979982,-22.4392401020018,22.4392401020018,503.5194963552859,1521,568,529
4,1,Treino,2023,9,11,3,0,202309110300,2023-09-11 03:00,560,-8,1.5125,14921,-57,650,-12,-11,29150,-10,526,560,500.2089659123715,-25.79103408762853,25.79103408762853,665.1774393092169,1156,560,526
4,1,Treino,2023,9,11,4,0,202309110400,2023-09-11 04:00,554,-6,1.4875,14920,-54,645,-12,-17,29150,-10,522,554,494.8540253981073,-27.1459746018927,27.1459746018927,736.9039370866037,1024,554,522
4,1,Treino,2023,9,11,5,0,202309110500,2023-09-11 05:00,549,-5,1.4875,14917,-54,641,-9,-19,29149,-10,519,549,490.3168388097363,-28.68316119026372,28.68316119026372,822.7237358666507,900,549,519
4,1,Treino,2023,9,11,6,0,202309110600,2023-09-11 06:00,544,-5,1.4875,14916,-44,636,-9,-16,29148,-10,517,544,485.214240512236,-31.78575948776404,31.78575948776404,1010.334506213982,729,544,517
4,1,Treino,2023,9,11,7,0,202309110700,2023-09-11 07:00,540,-4,1.4875,14914,-22,633,-8,-57,29148,-10,513,540,471.8669157781281,-41.13308422187185,41.13308422187185,1691.930617603603,729,540,513
4,1,Treino,2023,9,11,8,0,202309110800,2023-09-11 08:00,537,-3,1.4625,14912,-24,629,-7,-17,29147,-10,509,537,478.0769704622603,-30.92302953773969,30.92302953773969,956.2337557919216,784,537,509
4,1,Treino,2023,9,11,9,0,202309110900,2023-09-11 09:00,533,-4,1.3125,14910,-25,624,-9,-7,29147,-9,507,533,476.465759734575,-30.53424026542496,30.53424026542496,932.3398285866987,676,533,507
4,1,Treino,2023,9,11,10,0,202309111000,2023-09-11 10:00,529,-4,0.0875,14908,-26,620,-9,3,29146,-9,504,529,474.3318462990101,-29.66815370098993,29.66815370098993,880.1993440255627,625,529,504
4,1,Treino,2023,9,11,11,0,202309111100,2023-09-11 11:00,526,-3,0.0875,14906,-27,617,-7,15,29145,-10,501,526,475.0126080624117,-25.98739193758831,25.98739193758831,675.3445397178301,625,526,501
4,1,Treino,2023,9,11,12,0,202309111200,2023-09-11 12:00,522,-4,0.05,14905,-26,616,-4,21,29145,-8,498,522,472.3271590196872,-25.6728409803128,25.6728409803128,659.0947640004282,576,522,498
4,1,Treino,2023,9,11,13,0,202309111300,2023-09-11 13:00,519,-3,0.05,14903,-26,610,-7,12,29145,-8,495,519,468.7112661640818,-26.28873383591815,26.28873383591815,691.0975266957479,576,519,495
4,1,Treino,2023,9,11,14,0,202309111400,2023-09-11 14:00,517,-2,0.05,14901,-26,608,-8,9,29144,-8,492,517,465.358703601075,-26.64129639892496,26.64129639892496,709.7586738153723,625,517,492
4,1,Treino,2023,9,11,15,0,202309111500,2023-09-11 15:00,513,-4,0.07500000000000001,14900,-26,604,-6,5,29144,-8,489,513,461.6823844581885,-27.31761554181151,27.31761554181151,746.2521188902215,576,513,489
4,1,Treino,2023,9,11,16,0,202309111600,2023-09-11 16:00,509,-4,0.05,14899,-24,601,-7,2,29144,-7,486,509,457.2293681235529,-28.77063187644706,28.77063187644706,827.7492585700314,529,509,486
4,1,Treino,2023,9,11,17,0,202309111700,2023-09-11 17:00,507,-2,0.05,14896,-25,598,-6,4,29143,-7,483,507,456.2992047541939,-26.70079524580615,26.70079524580615,712.9324667584642,576,507,483
4,1,Treino,2023,9,11,18,0,202309111800,2023-09-11 18:00,504,-3,0.05,14894,-26,594,-7,1,29142,-8,481,504,452.4136149302584,-28.5863850697416,28.5863850697416,817.1814113555452,529,504,481
4,1,Treino,2023,9,11,19,0,202309111900,2023-09-11 19:00,501,-3,0.05,14893,-24,591,-7,1,29142,-7,478,501,450.0201312574313,-27.97986874256867,27.97986874256867,782.8730548513713,529,501,478
5,1,Treino,2023,11,15,23,0,202311152300,2023-11-15 23:00,593,-11,11.33269230769231,14939,-19,684,-21,-9,29171,19,601,593,543.3756092927499,-57.62439070725009,57.62439070725009,3320.57040438181,64,593,601
5,1,Treino,2023,11,16,0,0,202311160000,2023-11-16 00:00,584,-9,10.95192307692308,14948,-6,679,-13,-5,29171,19,627,584,543.5093323748241,-83.49066762517589,83.49066762517589,6970.691580497593,1849,584,627
5,1,Treino,2023,11,16,1,0,202311160100,2023-11-16 01:00,577,-7,15.03333333333333,14912,-39,677,-7,36,29171,20,648,577,541.342477431466,-106.657522568534,106.657522568534,11375.82712045733,5041,577,648
5,1,Treino,2023,11,16,2,0,202311160200,2023-11-16 02:00,573,-4,15.63269230769231,14890,-57,679,0,33,29172,21,657,573,535.6592536554475,-121.3407463445525,121.3407463445525,14723.57672345303,7056,573,657
5,1,Treino,2023,11,16,3,0,202311160300,2023-11-16 03:00,572,-1,15.80064102564103,14884,-60,681,4,-6,29174,23,659,572,533.563907007861,-125.436092992139,125.436092992139,15734.21342513255,7569,572,659
5,1,Treino,2023,11,16,4,0,202311160400,2023-11-16 04:00,573,1,17.13397435897436,14888,-53,694,15,0,29177,27,662,573,541.6950862856555,-120.3049137143445,120.3049137143445,14473.27226381587,7921,573,662
5,1,Treino,2023,11,16,5,0,202311160500,2023-11-16 05:00,575,2,18.34423076923077,14899,-40,710,29,9,29187,37,668,575,567.9841169440018,-100.0158830559982,100.0158830559982,10003.17686347111,8649,575,668
5,1,Treino,2023,11,16,6,0,202311160600,2023-11-16 06:00,585,10,18.4775641025641,14911,-25,738,44,26,29193,43,679,585,602.2737522396892,-76.7262477603108,76.7262477603108,5886.917095376598,8836,585,679
5,1,Treino,2023,11,16,7,0,202311160700,2023-11-16 07:00,601,16,18.72371794871795,14926,-9,763,53,26,29195,45,690,601,628.7349690756457,-61.26503092435428,61.26503092435428,3753.404014162086,7921,601,690
5,1,Treino,2023,11,16,8,0,202311160800,2023-11-16 08:00,627,26,18.98525641025641,14938,4,773,35,-36,29198,48,693,627,642.4821798947454,-50.5178201052546,50.5178201052546,2552.050148186866,4356,627,693
5,1,Treino,2023,11,16,9,0,202311160900,2023-11-16 09:00,648,21,21.44679487179487,14916,-17,776,13,1,29198,47,693,648,662.6286667631164,-30.37133323688363,30.37133323688363,922.4178825858322,2025,648,693
5,1,Treino,2023,11,16,10,0,202311161000,2023-11-16 10:00,657,9,22.63910256410256,14885,-48,776,3,17,29196,41,700,657,650.9051333377539,-49.09486666224609,49.09486666224609,2410.305932583723,1849,657,700
5,1,Treino,2023,11,16,11,0,202311161100,2023-11-16 11:00,659,2,23.79294871794871,14878,-56,790,14,31,29197,32,713,659,647.3989766618301,-65.60102333816985,65.60102333816985,4303.494263015105,2916,659,713
5,1,Treino,2023,11,16,12,0,202311161200,2023-11-16 12:00,662,3,26.11602564102564,14853,-82,803,27,26,29199,29,731,662,651.0748472443224,-79.92515275567757,79.92515275567757,6388.030043018394,4761,662,731
5,1,Treino,2023,11,16,13,0,202311161300,2023-11-16 13:00,668,6,26.94679487179487,14888,-51,820,30,25,29202,31,746,668,671.6214245240893,-74.37857547591068,74.37857547591068,5532.172489825742,6084,668,746
5,1,Treino,2023,11,16,14,0,202311161400,2023-11-16 14:00,679,11,26.97628205128205,14882,-66,829,26,14,29206,35,764,679,688.308554839773,-75.69144516022698,75.69144516022698,5729.194870443648,7225,679,764
5,1,Treino,2023,11,16,15,0,202311161500,2023-11-16 15:00,690,11,26.97628205128205,14889,-23,820,0,-7,29213,42,793,690,718.9486828250183,-74.0513171749817,74.0513171749817,5483.597575349741,10609,690,793
5,1,Treino,2023,11,16,16,0,202311161600,2023-11-16 16:00,693,3,27.07628205128205,14898,8,828,-1,6,29219,47,817,693,750.6714042272407,-66.32859577275929,66.32859577275929,4399.482617186101,15376,693,817
5,1,Treino,2023,11,16,17,0,202311161700,2023-11-16 17:00,693,0,27.09294871794872,14910,26,843,23,13,29224,50,831,693,795.7810736623134,-35.21892633768664,35.21892633768664,1240.372772379398,19044,693,831
5,1,Treino,2023,11,16,18,0,202311161800,2023-11-16 18:00,700,7,27.07628205128205,14910,22,867,39,11,29226,49,841,700,809.2817747864118,-31.7182252135882,31.7182252135882,1006.045810699902,19881,700,841
5,1,Treino,2023,11,16,19,0,202311161900,2023-11-16 19:00,713,13,27.09294871794872,14901,2,890,47,7,29227,40,856,713,811.8231054929996,-44.17689450700038,44.17689450700038,1951.598008282641,20449,713,856
5,1,Treino,2023,11,16,20,0,202311162000,2023-11-16 20:00,731,18,26.91217948717949,14905,-6,900,33,-18,29227,34,868,731,803.4062875598125,-64.59371244018746,64.59371244018746,4172.347686805629,18769,731,868
5,1,Treino,2023,11,16,21,0,202311162100,2023-11-16 21:00,746,15,26.91474358974359,14918,-8,940,50,15,29226,31,876,746,816.3768855960394,-59.62311440396059,59.62311440396059,3554.915771227772,16900,746,876
5,1,Treino,2023,11,16,22,0,202311162200,2023-11-16 22:00,764,18,26.93141025641026,14918,-20,974,74,24,29226,28,879,764,836.6001502354919,-42.39984976450808,42.39984976450808,1797.747260052856,13225,764,879
5,1,Treino,2023,11,16,23,0,202311162300,2023-11-16 23:00,793,29,26.51602564102564,14902,-14,984,44,7,29225,27,880,793,846.9665331628532,-33.03346683714676,33.03346683714676,1091.209931280875,7569,793,880
5,1,Treino,2023,11,17,0,0,202311170000,2023-11-17 00:00,817,24,25.41602564102564,14905,20,994,20,10,29225,29,883,817,868.3468621177753,-14.65313788222466,14.65313788222466,214.7144497954872,4356,817,883
5,1,Treino,2023,11,17,1,0,202311170100,2023-11-17 01:00,831,14,22.76217948717949,14910,32,1009,25,1,29226,29,888,831,881.9463059326121,-6.053694067387937,6.053694067387937,36.64721186152791,3249,831,888
5,1,Treino,2023,11,17,2,0,202311170200,2023-11-17 02:00,841,10,21.92884615384616,14917,64,1029,35,7,29225,26,886,841,909.6401182616111,23.64011826161106,23.64011826161106,558.855191422957,2025,841,886
5,1,Treino,2023,11,17,3,0,202311170300,2023-11-17 03:00,856,15,19.075,14920,32,1042,33,-4,29225,23,879,856,890.8716267453731,11.87162674537308,11.87162674537308,140.9355215814574,529,856,879
5,1,Treino,2023,11,17,4,0,202311170400,2023-11-17 04:00,868,12,18.10576923076923,14922,40,1044,15,-7,29222,16,874,868,881.8264554913166,7.826455491316551,7.826455491316551,61.253405557559,36,868,874
5,1,Treino,2023,11,17,5,0,202311170500,2023-11-17 05:00,876,8,17.0474358974359,14920,31,1044,2,9,29224,11,866,876,890.4884086673939,24.48840866739386,24.48840866739386,599.6821590612905,100,876,866
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,14918,20,1048,4,-4,29224,5,858,879,879.3794258021456,21.37942580214565,21.37942580214565,457.079847629451,441,879,858
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,14911,1,1060,16,-3,29222,-2,858,880,862.3987743470229,4.398774347022936,4.398774347022936,19.34921575602706,484,880,858
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,14904,-6,1057,9,-27,29222,-4,861,883,855.2287852235187,-5.771214776481315,5.771214776481315,33.30691999627628,484,883,861
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,14900,-1,1049,-11,-31,29222,-5,866,888,859.6351192946257,-6.364880705374276,6.364880705374276,40.51170639364574,484,888,866
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,14893,-12,1040,-17,-19,29223,-4,873,886,859.1124159155324,-13.88758408446756,13.88758408446756,192.8649917031567,169,886,873
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,14886,-32,1030,-19,-50,29227,1,881,879,850.1715164901602,-30.82848350983977,30.82848350983977,950.3953955164627,4,879,881
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,14887,-31,1023,-17,-41,29231,5,894,874,870.7688192390797,-23.23118076092032,23.23118076092032,539.6877595465546,400,874,894
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,14890,-12,1014,-16,-19,29241,16,927,866,917.2260894000585,-9.773910599941473,9.773910599941473,95.5293284156483,3721,866,927
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,14897,-8,1020,-3,-4,29248,23,967,858,952.7477413620818,-14.2522586379182,14.2522586379182,203.126876282114,11881,858,967
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,14917,7,1024,10,-11,29257,31,1012,858,1023.877951393936,11.87795139393609,11.87795139393609,141.0857293167082,23716,858,1012
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,14940,23,1032,12,-12,29265,40,1071,861,1076.147708555721,5.147708555721465,5.147708555721465,26.49890337464797,44100,861,1071
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,15088,170,1108,59,38,29306,82,1433,894,1472.977938308442,39.97793830844239,39.97793830844239,1598.235551393626,290521,894,1433
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,15146,235,1153,87,33,29305,83,1511,927,1523.251847862367,12.25184786236719,12.25184786236719,150.1077760425914,341056,927,1511
5,1,Treino,2023,11,17,22,0,202311172200,2023-11-17 22:00,967,40,45.21932234432235,15200,296,1213,105,63,29300,78,1566,967,1530.992177562405,-35.00782243759522,35.00782243759522,1225.547631822196,358801,967,1566
5,1,Treino,2023,11,17,23,0,202311172300,2023-11-17 23:00,1012,45,62.89047619047619,15240,340,1283,130,78,29294,72,1616,1012,1585.294570350098,-30.70542964990159,30.70542964990159,942.8234099850556,364816,1012,1616
5,1,Treino,2023,11,18,2,0,202311180200,2023-11-18 02:00,1229,87,71.71017316017316,15324,437,1599,241,124,29282,51,1747,1229,1702.874499942634,-44.1255000573658,44.1255000573658,1947.059755312589,268324,1229,1747
5,1,Treino,2023,11,18,3,0,202311180300,2023-11-18 03:00,1326,97,72.56017316017315,15329,439,1734,252,144,29283,42,1763,1326,1740.406595921225,-22.59340407877471,22.59340407877471,510.4619078667938,190969,1326,1763
5,1,Treino,2023,11,18,4,0,202311180400,2023-11-18 04:00,1433,107,72.99863469863469,15326,429,1796,197,56,29289,41,1794,1433,1735.288480582241,-58.71151941775906,58.71151941775906,3447.0425123419,130321,1433,1794
5,1,Treino,2023,11,18,5,0,202311180500,2023-11-18 05:00,1511,78,81.33581418581417,15323,406,1830,96,30,29300,43,1848,1511,1792.326145117549,-55.67385488245122,55.67385488245122,3099.578117472238,113569,1511,1848
5,1,Treino,2023,11,18,6,0,202311180600,2023-11-18 06:00,1566,55,88.6588911088911,15322,382,1890,94,52,29312,47,1919,1566,1888.691083618415,-30.30891638158505,30.30891638158505,918.6304122259146,124609,1566,1919
8,1,Treino,2024,4,28,21,0,202404282100,2024-04-28 21:00,374,-2,57.61758241758241,14700,-61,454,6,35,29071,98,415,374,390.9185227757365,-24.08147722426349,24.08147722426349,579.9175453027215,1681,374,415
8,1,Treino,2024,4,28,22,0,202404282200,2024-04-28 22:00,368,-6,57.38186813186814,14700,-88,455,4,33,29076,92,437,368,391.3237034705717,-45.67629652942833,45.67629652942833,2086.324064644266,4761,368,437
8,1,Treino,2024,4,28,23,0,202404282300,2024-04-28 23:00,358,-10,57.23901098901099,14700,-115,455,1,45,29078,84,438,358,383.8471543979814,-54.1528456020186,54.1528456020186,2932.530686796065,6400,358,438
8,1,Treino,2024,4,29,0,0,202404290000,2024-04-29 00:00,351,-7,57.2401098901099,14700,-130,455,0,33,29081,79,465,351,397.7723497215799,-67.22765027842013,67.22765027842013,4519.556961957562,12996,351,465
8,1,Treino,2024,4,29,1,0,202404290100,2024-04-29 01:00,347,-4,57.21153846153847,14700,-141,454,-1,15,29088,83,507,347,416.6745086005093,-90.32549139949072,90.32549139949072,8158.694396559471,25600,347,507
