EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,381,66,98,97,84,89,2,2,1,64,80,52,349,401,349,delta_alt,401,441.6681408898995,52,92.66814088989952,40.66814088989952,40.66814088989952,1653.897683440717,349,2704,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,413,32,98,129,45,89,3,2,2,28,97,46,356,402,356,delta_alt,402,375.3893771348871,46,19.38937713488713,-26.61062286511287,26.61062286511287,708.125249269268,356,2116,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,436,23,55,153,30,90,4,4,3,10,74,44,359,403,359,delta_alt,403,358.4498102473718,44,-0.5501897526281709,-44.55018975262817,44.55018975262817,1984.719406995176,359,1936,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,447,11,34,132,15,90,3,4,4,6,34,46,362,408,362,delta_alt,408,359.3919550639246,46,-2.60804493607543,-48.60804493607543,48.60804493607543,2362.742032507528,362,2116,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,453,6,17,72,7,90,2,3,4,8,18,51,367,418,367,delta_alt,418,374.2118851722071,51,7.211885172207076,-43.78811482779292,43.78811482779292,1917.399000171979,367,2601,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,453,0,6,40,1,90,2,2,3,8,14,52,370,422,370,delta_alt,422,370.117958097127,52,0.1179580971270298,-51.88204190287297,51.88204190287297,2691.746272011467,370,2704,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,452,-1,-1,16,-1,90,1,2,2,6,14,33,373,406,373,delta_alt,406,373.2632108539473,33,0.2632108539472711,-32.73678914605273,32.73678914605273,1071.697363593116,373,1089,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,446,-6,-7,-1,-6,90,1,1,2,7,15,19,377,396,377,delta_alt,396,376.7916467843283,19,-0.2083532156716501,-19.20835321567165,19.20835321567165,368.9608332580034,377,361,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,412,-34,-40,-41,-33,90,1,1,1,11,17,23,384,407,384,delta_alt,407,370.8842629226253,23,-13.11573707737466,-36.11573707737466,36.11573707737466,1304.346464642055,384,529,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,384,-28,-62,-69,-28,90,1,1,1,15,22,41,392,433,392,delta_alt,433,387.9992513750292,41,-4.000748624970811,-45.00074862497081,45.00074862497081,2025.067376807812,392,1681,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,372,-12,-40,-80,-11,90,1,1,1,11,22,76,395,471,395,delta_alt,471,396.2861051788127,76,1.286105178812704,-74.7138948211873,74.7138948211873,5582.166079351437,395,5776,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,371,-1,-13,-75,-33,90,1,1,1,6,21,132,398,530,398,delta_alt,530,408.4179980453705,132,10.4179980453705,-121.5820019546295,121.5820019546295,14782.18319929553,398,17424,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,368,-3,-4,-44,-69,90,0,1,1,6,17,163,401,564,401,delta_alt,564,399.5633656319729,163,-1.436634368027057,-164.4366343680271,164.4366343680271,27039.40672228422,401,26569,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,365,-3,-6,-19,-35,90,0,0,1,4,10,177,402,579,402,delta_alt,579,395.6015943304445,177,-6.398405669555473,-183.3984056695555,183.3984056695555,33634.97520213484,402,31329,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,359,-6,-9,-13,-29,90,0,0,0,2,8,191,403,594,403,delta_alt,594,394.6371327448627,191,-8.362867255137303,-199.3628672551373,199.3628672551373,39745.5528401895,403,36481,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,338,-21,-27,-33,-32,90,0,0,0,6,10,194,408,602,408,delta_alt,602,400.6046066779986,194,-7.395393322001382,-201.3953933220014,201.3953933220014,40560.10445132364,408,37636,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,320,-18,-39,-48,-24,90,0,0,0,15,17,194,418,612,418,delta_alt,612,426.86387075218,194,8.863870752179992,-185.13612924782,185.13612924782,34275.38635286551,418,37636,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,307,-13,-31,-58,-13,90,0,0,0,14,20,203,422,625,422,delta_alt,625,420.0075453284347,203,-1.99245467156527,-204.9924546715653,204.9924546715653,42021.90647227374,422,41209,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,296,-11,-24,-63,-10,90,0,0,0,-12,3,224,406,630,406,delta_alt,630,355.9251578189032,224,-50.07484218109676,-274.0748421810968,274.0748421810968,75117.01911659309,406,50176,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,288,-8,-19,-50,-2,90,0,0,0,-26,-12,234,396,630,396,delta_alt,630,371.8565748082583,234,-24.1434251917417,-258.1434251917417,258.1434251917417,66638.02796972434,396,54756,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,283,-5,-13,-37,29,90,0,0,0,1,-11,222,407,629,407,delta_alt,629,443.2912763148007,222,36.29127631480071,-185.7087236851993,185.7087236851993,34487.7300527857,407,49284,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,280,-3,-8,-27,25,90,0,0,0,37,11,194,433,627,433,delta_alt,627,498.3087724256641,194,65.30877242566407,-128.6912275743359,128.6912275743359,16561.43205458952,433,37636,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,278,-2,-5,-18,10,91,1,1,1,64,65,155,471,626,471,delta_alt,626,549.2768779416668,155,78.27687794166684,-76.72312205833316,76.72312205833316,5886.437458377888,471,24025,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,277,-1,-3,-11,0,90,0,0,0,97,134,96,530,626,530,delta_alt,626,632.5816075092185,96,102.5816075092185,6.581607509218543,6.581607509218543,43.31755740540191,530,9216,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,312,35,34,29,38,90,0,0,0,93,157,61,564,625,564,delta_alt,625,608.3114640871128,61,44.31146408711277,-16.68853591288723,16.68853591288723,278.5072309157269,564,3721,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,370,58,93,90,61,90,0,0,0,49,146,46,579,625,579,delta_alt,625,584.9639715832835,46,5.963971583283524,-40.03602841671648,40.03602841671648,1602.883571384129,579,2116,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,401,31,89,123,37,90,0,0,0,30,123,16,594,610,594,delta_alt,610,574.7961503475165,16,-19.20384965248354,-35.20384965248354,35.20384965248354,1239.311030354665,594,256,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,411,10,41,134,31,89,-1,-1,-1,23,72,-12,602,590,602,delta_alt,590,544.826850829114,-12,-57.17314917088595,-45.17314917088595,45.17314917088595,2040.613406015114,602,144,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,414,3,13,102,21,88,-2,-2,-2,18,48,-23,612,589,612,delta_alt,589,557.9351711108608,-23,-54.06482888913922,-31.06482888913922,31.06482888913922,965.0235939114988,612,529,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,414,0,3,44,13,88,-2,-2,-2,23,46,-24,625,601,625,delta_alt,601,583.826939065132,-24,-41.17306093486798,-17.17306093486798,17.17306093486798,294.9140218726886,625,576,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,414,0,0,13,11,88,-2,-2,-2,18,36,-28,630,602,630,delta_alt,602,571.5612097742918,-28,-58.4387902257082,-30.4387902257082,30.4387902257082,926.5199504046692,630,784,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,414,0,0,3,8,88,-2,-2,-2,5,28,-32,630,598,630,delta_alt,598,561.1269134699769,-32,-68.8730865300231,-36.8730865300231,36.8730865300231,1359.624510250571,630,1024,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,387,-27,-27,-27,-22,88,-3,-2,-2,-1,17,-35,629,594,629,delta_alt,594,536.7200744377275,-35,-92.27992556227252,-57.27992556227252,57.27992556227252,3280.989872419481,629,1225,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,358,-29,-56,-56,-26,88,-2,-3,-2,-3,2,-37,627,590,627,delta_alt,590,538.9298276277615,-37,-88.07017237223852,-51.07017237223852,51.07017237223852,2608.162506130154,627,1369,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,341,-17,-46,-73,-15,88,-2,-2,-3,-3,-4,-25,626,601,626,delta_alt,601,561.0042592482102,-25,-64.99574075178975,-39.99574075178975,39.99574075178975,1599.659278284376,626,625,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,332,-9,-26,-82,-8,87,-3,-3,-3,-1,-4,-10,626,616,626,delta_alt,616,573.1622076015719,-10,-52.83779239842806,-42.83779239842806,42.83779239842806,1835.076457570821,626,100,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,328,-4,-13,-59,-39,88,-2,-2,-2,-1,-4,-7,625,618,625,delta_alt,618,570.4928339844749,-7,-54.50716601552506,-47.50716601552506,47.50716601552506,2256.930822826659,625,49,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,325,-3,-7,-33,-61,87,-2,-3,-3,-1,-2,-11,625,614,625,delta_alt,614,565.8215224360233,-11,-59.17847756397668,-48.17847756397668,48.17847756397668,2321.165700382605,625,121,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,324,-1,-4,-17,-32,87,-1,-2,-3,-15,-16,-1,610,609,610,delta_alt,609,517.9968383202979,-1,-92.00316167970209,-91.00316167970209,91.00316167970209,8281.575435702,610,1,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,326,2,1,-6,-8,87,-1,-1,-2,-35,-36,13,590,603,590,delta_alt,603,498.5421364453315,13,-91.4578635546685,-104.4578635546685,104.4578635546685,10911.44525840574,590,169,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,335,9,11,7,6,86,-2,-2,-2,-21,-36,9,589,598,589,delta_alt,598,557.5348291844059,9,-31.46517081559409,-40.46517081559409,40.46517081559409,1637.430049135208,589,81,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,346,11,20,21,11,86,-2,-2,-2,11,-24,-10,601,591,601,delta_alt,591,600.2015161558705,-10,-0.7984838441294642,9.201516155870536,9.201516155870536,84.66789956674648,601,100,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,351,5,16,27,5,86,-2,-2,-2,13,-8,-20,602,582,602,delta_alt,582,555.555296379709,-20,-46.44470362029097,-26.44470362029097,26.44470362029097,699.3223495650301,602,400,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,332,-19,-14,6,-19,86,-2,-2,-2,-3,8,-26,598,572,598,delta_alt,572,512.9968581755877,-26,-85.0031418244123,-59.0031418244123,59.0031418244123,3481.370745151712,598,676,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,313,-19,-38,-22,8,86,-2,-2,-2,-8,5,-31,594,563,594,delta_alt,563,517.8629587580735,-31,-76.13704124192645,-45.13704124192645,45.13704124192645,2037.35249207537,594,961,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,303,-10,-29,-43,19,86,-1,-2,-2,-8,-11,-36,590,554,590,delta_alt,554,535.583137033483,-36,-54.41686296651699,-18.41686296651699,18.41686296651699,339.1808415274649,590,1296,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,325,22,12,-26,39,86,-2,-1,-2,7,-1,-55,601,546,601,delta_alt,546,612.4768972198638,-55,11.47689721986376,66.47689721986376,66.47689721986376,4419.17786398033,601,3025,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,352,27,49,20,36,86,-1,-2,-1,26,18,-77,616,539,616,delta_alt,539,629.1485755827555,-77,13.14857558275548,90.14857558275548,90.14857558275548,8126.765679599778,616,5929,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,366,14,41,53,18,86,-1,-1,-2,17,24,-87,618,531,618,delta_alt,531,571.6693652688335,-87,-46.33063473116647,40.66936526883353,40.66936526883353,1653.997271369803,618,7569,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,371,5,19,68,8,86,-1,-1,-1,-2,24,-90,614,524,614,delta_alt,524,537.2689183124766,-90,-76.73108168752344,13.26891831247656,13.26891831247656,176.0641931831757,614,8100,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,373,2,7,48,3,86,0,-1,-1,-9,8,-106,609,503,609,delta_alt,503,536.0999285480904,-106,-72.90007145190964,33.09992854809036,33.09992854809036,1095.605269888687,609,11236,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,373,0,2,21,-2,86,0,0,-1,-11,-13,-133,603,470,603,delta_alt,470,536.7147479602218,-133,-66.28525203977824,66.71474796022176,66.71474796022176,4450.857595395913,603,17689,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,373,0,0,7,-9,86,0,0,0,-11,-20,-148,598,450,598,delta_alt,450,538.9642377046545,-148,-59.03576229534553,88.96423770465447,88.96423770465447,7914.635590370263,598,21904,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,373,0,0,2,-11,85,-1,-1,-1,-12,-23,-147,591,444,591,delta_alt,444,525.2410377219975,-147,-65.75896227800251,81.24103772199749,81.24103772199749,6600.106210147019,591,21609,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,373,0,0,0,-5,85,-1,-1,-1,-16,-27,-137,582,445,582,delta_alt,445,514.3364919075701,-137,-67.66350809242988,69.33649190757012,69.33649190757012,4807.549110048537,582,18769,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,372,-1,-1,-1,18,85,-1,-1,-1,-19,-31,-127,572,445,572,delta_alt,445,506.805763451999,-127,-65.19423654800096,61.80576345199904,61.80576345199904,3819.952395884461,572,16129,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,370,-2,-3,-3,17,85,-1,-1,-1,-19,-35,-119,563,444,563,delta_alt,444,502.956998540686,-119,-60.04300145931404,58.95699854068596,58.95699854068596,3475.927676926446,563,14161,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,369,-1,-3,-4,9,85,-1,-1,-1,-18,-37,-113,554,441,554,delta_alt,441,496.0827241209295,-113,-57.91727587907053,55.08272412092947,55.08272412092947,3034.106496582425,554,12769,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,367,-2,-3,-6,-24,85,-1,-1,-1,-17,-36,-94,546,452,546,delta_alt,452,487.7499133798646,-94,-58.25008662013545,35.74991337986455,35.74991337986455,1278.056306667818,546,8836,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,367,0,-2,-5,-27,85,-1,-1,-1,-15,-33,-54,539,485,539,delta_alt,485,485.4270323781815,-54,-53.57296762181852,0.4270323781814795,0.4270323781814795,0.1823566520153302,539,2916,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,367,0,0,-3,-14,85,-1,-1,-1,-15,-32,-33,531,498,531,delta_alt,498,477.1994326555473,-33,-53.8005673444527,-20.8005673444527,20.8005673444527,432.6636018511121,531,1089,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,367,0,0,-2,-5,85,-1,-1,-1,-15,-30,-26,524,498,524,delta_alt,498,475.2812855293187,-26,-48.71871447068133,-22.71871447068133,22.71871447068133,516.1399872003454,524,676,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,368,1,1,1,-1,85,-1,-1,-1,-28,-43,-16,503,487,503,delta_alt,487,422.2863482987964,-16,-80.71365170120362,-64.71365170120362,64.71365170120362,4187.856716504693,503,256,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,266,0,0,-11,5,73,-9,-10,-10,83,91,153,303,456,303,delta_alt,456,393.02359501895,153,90.02359501895,-62.97640498105,62.97640498105,3966.027584337219,303,23409,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,277,11,11,9,14,73,-9,-9,-10,97,136,137,351,488,351,delta_alt,488,423.5137709505535,137,72.51377095055352,-64.48622904944648,64.48622904944648,4158.473737017674,351,18769,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,299,22,33,33,19,73,-10,-9,-9,62,145,167,365,532,365,delta_alt,532,341.5353608531232,167,-23.46463914687683,-190.4646391468768,190.4646391468768,36276.77876535001,365,27889,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,315,16,38,49,9,80,-2,-3,-2,22,119,191,373,564,373,delta_alt,564,358.840048923533,191,-14.159951076467,-205.159951076467,205.159951076467,42090.60552569833,373,36481,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,325,10,26,59,6,82,-1,0,-1,19,81,218,384,602,384,delta_alt,602,383.8792239429378,218,-0.120776057062244,-218.1207760570622,218.1207760570622,47576.6729477351,384,47524,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,332,7,17,55,25,82,-1,-1,0,22,44,241,395,636,395,delta_alt,636,400.0305234446362,241,5.030523444636174,-235.9694765553638,235.9694765553638,55681.5938658124,395,58081,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,339,7,14,40,31,83,2,0,0,16,35,268,400,668,400,delta_alt,668,399.3304496077841,268,-0.6695503922159105,-268.6695503922159,268.6695503922159,72183.32730795545,400,71824,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,344,5,12,29,24,82,4,1,-1,7,29,292,402,694,402,delta_alt,694,397.9979094548953,292,-4.002090545104693,-296.0020905451047,296.0020905451047,87617.23760707235,402,85264,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,346,2,7,21,15,83,8,5,2,5,21,324,405,729,405,delta_alt,729,414.7773174435066,324,9.777317443506604,-314.2226825564934,314.2226825564934,98735.89423299882,405,104976,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,347,1,3,15,10,83,10,8,5,7,14,348,409,757,409,delta_alt,757,427.7673826735426,348,18.76738267354256,-329.2326173264574,329.2326173264574,108394.1163116296,409,121104,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,347,0,1,8,2,83,10,10,8,13,18,354,418,772,418,delta_alt,772,448.8587741350505,354,30.85877413505045,-323.1412258649495,323.1412258649495,104420.2518535023,418,125316,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,346,-1,-1,2,-1,83,10,10,10,27,34,348,436,784,436,delta_alt,784,484.2444978641205,348,48.24449786412049,-299.7555021358795,299.7555021358795,89853.36106073327,436,121104,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,346,0,-1,0,0,83,10,10,10,38,51,337,456,793,456,delta_alt,793,502.4420878454071,337,46.44208784540706,-290.5579121545929,290.5579121545929,84423.90031563614,456,113569,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,347,1,1,0,-10,83,3,10,10,52,79,311,488,799,488,delta_alt,799,541.6014106858662,311,53.6014106858662,-257.3985893141338,257.3985893141338,66254.03378090612,488,96721,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,351,4,5,4,-18,83,1,3,10,76,114,269,532,801,532,delta_alt,801,594.822926689473,269,62.82292668947298,-206.177073310527,206.177073310527,42508.98555889443,532,72361,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,352,1,5,6,-15,83,1,1,3,76,128,237,564,801,564,delta_alt,801,580.0481923448406,237,16.04819234484057,-220.9518076551594,220.9518076551594,48819.70130608257,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,350,-2,-1,4,-12,83,0,1,1,70,146,195,602,797,602,delta_alt,797,621.6483272196728,195,19.64832721967275,-175.3516727803272,175.3516727803272,30748.20914685896,602,38025,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,328,-22,-24,-19,-29,83,1,0,1,72,148,155,636,791,636,delta_alt,791,623.7556683787897,155,-12.24433162121034,-167.2443316212103,167.2443316212103,27970.66645942537,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,304,-24,-46,-47,-31,83,0,1,0,66,136,117,668,785,668,delta_alt,785,648.550212760894,117,-19.44978723910594,-136.4497872391059,136.4497872391059,18618.54443759728,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,287,-17,-41,-65,-22,83,0,0,1,58,130,86,694,780,694,delta_alt,780,665.1253757645294,86,-28.87462423547061,-114.8746242354706,114.8746242354706,13196.17929324057,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,274,-13,-30,-76,-15,82,-1,-1,-1,61,127,49,729,778,729,delta_alt,778,726.9884021160605,49,-2.011597883939544,-51.01159788393954,51.01159788393954,2602.183118672745,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,266,-8,-21,-62,-9,83,0,0,0,63,121,27,757,784,757,delta_alt,784,737.4628274452386,27,-19.53717255476136,-46.53717255476136,46.53717255476136,2165.708429391634,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,266,0,-8,-38,0,83,0,0,0,43,104,13,772,785,772,delta_alt,785,721.4494572699507,13,-50.5505427300493,-63.5505427300493,63.5505427300493,4038.671481283822,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,266,0,0,-21,1,83,0,0,0,27,90,-1,784,783,784,delta_alt,783,725.715822918603,-1,-58.28417708139705,-57.28417708139705,57.28417708139705,3281.476943892855,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,266,0,0,-8,0,83,0,0,0,21,64,-14,793,779,793,delta_alt,779,728.9527156357436,-14,-64.04728436425637,-50.04728436425637,50.04728436425637,2504.73067223674,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,271,5,5,5,4,83,0,0,0,15,42,-25,799,774,799,delta_alt,774,733.5685480262583,-25,-65.43145197374167,-40.43145197374167,40.43145197374167,1634.702308704979,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,292,21,26,26,17,83,0,0,0,8,29,-30,801,771,801,delta_alt,771,738.8868546205715,-30,-62.11314537942849,-32.11314537942849,32.11314537942849,1031.254106160309,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,304,12,33,38,11,83,0,0,0,2,17,-36,801,765,801,delta_alt,765,726.5663975823719,-36,-74.4336024176281,-38.43360241762809,38.43360241762809,1477.141794796308,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,321,17,29,55,19,80,-3,-3,-3,-4,4,-40,797,757,797,delta_alt,757,704.3787793835913,-40,-92.62122061640866,-52.62122061640866,52.62122061640866,2768.992859160752,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,329,8,25,58,30,76,-7,-7,-7,-10,-8,-44,791,747,791,delta_alt,747,675.4823194566923,-44,-115.5176805433077,-71.51768054330773,71.51768054330773,5114.778630294618,791,1936,1,Treino
