EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,1239,-95,2,228,-83,-153,1005,852,743.8025907569395,-153,-261.1974092430605,-108.1974092430605,108.1974092430605,11706.67936691032,1005,23409,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,1193,-98,-9,226,-74,-163,985,822,754.754604453874,-163,-230.245395546126,-67.24539554612602,67.24539554612602,4521.943222154945,985,26569,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,1170,-69,61,223,-66,-183,969,786,765.7778887292463,-183,-203.2221112707537,-20.22211127075366,20.22211127075366,408.9337842467421,969,33489,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,1155,-38,32,219,-62,-195,960,765,782.8175244881375,-195,-177.1824755118625,17.81752448813745,17.81752448813745,317.4641788853777,960,38025,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,1151,-19,64,217,-52,-193,944,751,773.0940527700704,-193,-170.9059472299296,22.09405277007045,22.09405277007045,488.1471678066576,944,37249,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,1134,-21,23,214,-50,-174.11356675,921,746.88643325,738.1704101247763,-174.11356675,-182.8295898752237,-8.716023125223728,8.716023125223728,75.9690591194348,921,30315.53412640671,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,1108,-43,14,214,-40,-150.52192311,894,743.47807689,714.5866152596002,-150.52192311,-179.4133847403998,-28.89146163039982,28.89146163039982,834.7165551408649,894,22656.84933673275,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,1075,-59,31,211,-36,-129.40761419,870,740.59238581,702.6160774523254,-129.40761419,-167.3839225476746,-37.97630835767461,37.97630835767461,1442.199996477186,870,16746.33061034789,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,1036,-72,34,209,-32,-115,852,737,702.8626517772981,-115,-149.1373482227019,-34.13734822270192,34.13734822270192,1165.35854367801,852,13225,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,1019,-56,28,208,-28,-92,822,730,662.1852498810581,-92,-159.8147501189419,-67.8147501189419,67.8147501189419,4598.84033369453,822,8464,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,991,-45,-8,206,-24,-63,786,723,626.4130033044432,-63,-159.5869966955568,-96.58699669555676,96.58699669555676,9329.047930667493,786,3969,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,932,-87,-45,204,-24,-53,765,712,629.3728821010338,-53,-135.6271178989662,-82.62711789896616,82.62711789896616,6827.240612289655,765,2809,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,907,-84,4,202,-24,-48,751,703,634.6314360679846,-48,-116.3685639320154,-68.36856393201538,68.36856393201538,4674.260534126074,751,2304,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,897,-35,33,201,-22,-50.88643324999998,746.88643325,696,668.7973829902674,-50.88643324999998,-78.08905025973263,-27.20261700973265,27.20261700973265,739.982372178196,746.88643325,2589.429088906704,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,894,-13,49,199,-20,-57.47807689000001,743.47807689,686,677.0265192117201,-57.47807689000001,-66.45155767827987,-8.973480788279858,8.973480788279858,80.5233574576277,743.47807689,3303.729322972753,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,895,-2,47,198,-19,-62.59238581,740.59238581,678,679.6408506196932,-62.59238581,-60.9515351903068,1.640850619693197,1.640850619693197,2.692390756147548,740.59238581,3917.806761387889,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,890,-4,18,196,-18,-68,737,669,673.0496963219638,-68,-63.95030367803622,4.049696321963779,4.049696321963779,16.40004030012696,737,4624,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,883,-12,8,194,-20,-73,730,657,653.7899674369274,-73,-76.21003256307256,-3.210032563072559,3.210032563072559,10.30430905598618,730,5329,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,874,-16,-5,194,-17,-77,723,646,650.2612966766036,-77,-72.73870332339641,4.261296676603592,4.261296676603592,18.15864936603282,723,5929,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,864,-19,7,193,-16,-74,712,638,634.0467550411474,-74,-77.95324495885257,-3.953244958852565,3.953244958852565,15.62814570469322,712,5476,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,854,-20,16,193,-15,-71,703,632,632.621544282648,-71,-70.37845571735204,0.6215442826479602,0.6215442826479602,0.3863172952923675,703,5041,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,844,-20,23,191,-15,-69,696,627,631.0751480575761,-69,-64.92485194242386,4.075148057576143,4.075148057576143,16.60683169116662,696,4761,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,834,-20,29,189,-15,-64,686,622,616.4743279539715,-64,-69.52567204602849,-5.52567204602849,5.52567204602849,30.53305156026067,686,4096,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,819,-25,2,189,-13,-61,678,617,613.8168407358309,-61,-64.18315926416915,-3.183159264169149,3.183159264169149,10.13250290106587,678,3721,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,811,-23,20,188,-13,-58,669,611,605.89985319717,-58,-63.10014680282995,-5.100146802829954,5.100146802829954,26.0114974104166,669,3364,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,800,-19,48,187,-12,-51,657,606,594.1450993244869,-51,-62.85490067551314,-11.85490067551314,11.85490067551314,140.5386700262818,657,2601,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,785,-26,10,186,-12,-46,646,600,582.2951378567451,-46,-63.7048621432549,-17.7048621432549,17.7048621432549,313.4621435116605,646,2116,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,770,-30,-5,184,-12,-43,638,595,579.376713376902,-43,-58.62328662309801,-15.62328662309801,15.62328662309801,244.0870849074732,638,1849,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,760,-25,-7,184,-10,-42,632,590,582.6082759911523,-42,-49.39172400884775,-7.391724008847746,7.391724008847746,54.63758382297619,632,1764,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,756,-14,-5,183,-11,-42,627,585,581.9639847964959,-42,-45.03601520350412,-3.036015203504121,3.036015203504121,9.217388315908169,627,1764,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,748,-12,-3,183,-10,-43,622,579,580.1009675780354,-43,-41.89903242196465,1.100967578035352,1.100967578035352,1.212129607885029,622,1849,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,744,-12,3,182,-11,-42,617,575,574.7069013627896,-42,-42.29309863721039,-0.2930986372103916,0.2930986372103916,0.08590681113458877,617,1764,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,736,-12,1,181,-10,-41,611,570,568.7199084489641,-41,-42.28009155103587,-1.280091551035866,1.280091551035866,1.63863437903341,611,1681,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,730,-14,4,180,-9,-40,606,566,567.6622980653095,-40,-38.33770193469047,1.662298065309528,1.662298065309528,2.763234857931801,606,1600,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,724,-12,4,179,-10,-38,600,562,559.7506510179311,-38,-40.24934898206891,-2.249348982068909,2.249348982068909,5.059570843134438,600,1444,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,718,-12,4,179,-9,-35,595,560,559.3962425551905,-35,-35.6037574448095,-0.6037574448095029,0.6037574448095029,0.3645230521628999,595,1225,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,709,-15,1,178,-9,-33,590,557,554.2921747833462,-33,-35.70782521665376,-2.70782521665376,2.70782521665376,7.33231740394598,590,1089,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,705,-13,11,178,-8,-30,585,555,553.2645054421229,-30,-31.73549455787713,-1.735494557877132,1.735494557877132,3.011941360421142,585,900,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,699,-10,2,177,-7,-24,579,555,547.7796002015305,-24,-31.22039979846954,-7.220399798469543,7.220399798469543,52.13417324973902,579,576,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,693,-12,5,176,-8,-18,575,557,546.7663926255028,-18,-28.23360737449718,-10.23360737449718,10.23360737449718,104.7267198953631,575,324,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,687,-12,9,176,-7,-6,570,564,542.4186747310478,-6,-27.58132526895224,-21.58132526895224,21.58132526895224,465.7536003643165,570,36,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,681,-12,9,175,-8,6,566,572,539.5278177268176,6,-26.4721822731824,-32.4721822731824,32.4721822731824,1054.442621582781,566,36,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,676,-11,5,175,-7,19,562,581,537.8882090563276,19,-24.11179094367242,-43.11179094367242,43.11179094367242,1858.626518370915,562,361,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,672,-9,0,174,-7,34,560,594,541.591397023295,34,-18.40860297670497,-52.40860297670497,52.40860297670497,2746.661665969889,560,1156,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,666,-10,2,174,-6,52,557,609,539.8117752442452,52,-17.18822475575485,-69.18822475575485,69.18822475575485,4787.010444852847,557,2704,1,Treino
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,664,-8,2,174,-5,71,555,626,544.5761476890059,71,-10.42385231099411,-81.4238523109941,81.4238523109941,6629.84372516258,555,5041,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,662,-4,6,173,-6,86,555,641,550.835989331405,86,-4.164010668594983,-90.16401066859498,90.16401066859498,8129.54881984651,555,7396,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,657,-7,1,174,-4,99,557,656,560.9331645093581,99,3.933164509358107,-95.06683549064189,95.06683549064189,9037.703210204769,557,9801,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,656,-6,5,176,-2,102,564,666,583.2819901958014,102,19.28199019580143,-82.71800980419857,82.71800980419857,6842.269145967492,564,10404,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,663,6,13,178,1,104,572,676,602.9732478563105,104,30.97324785631054,-73.02675214368946,73.02675214368946,5332.906528655853,572,10816,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,673,17,19,179,3,105,581,686,620.5770509510103,105,39.57705095101028,-65.42294904898972,65.42294904898972,4280.162262266706,581,11025,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,682,19,13,181,5,102,594,696,644.1845759143918,102,50.18457591439176,-51.81542408560824,51.81542408560824,2684.838173171431,594,10404,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,694,21,18,183,8,96.53899999999999,609,705.539,668.2545007339274,96.53899999999999,59.25450073392744,-37.28449926607254,37.28449926607254,1390.133885521764,609,9319.778520999998,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,714,32,26,186,11,86.63419999999996,626,712.6342,697.9909040899502,86.63419999999996,71.99090408995016,-14.6432959100498,14.6432959100498,214.4261151092812,626,7505.484609639994,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,732,38,24,187,13,76.66859999999997,641,717.6686,711.5697082327542,76.66859999999997,70.56970823275424,-6.098891767245732,6.098891767245732,37.19648078857777,641,5878.074225959996,1,Treino
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,754,40,28,188,14,64.6422,656,720.6422,727.2128552532179,64.6422,71.21285525321787,6.570655253217865,6.570655253217865,43.17351045663953,656,4178.61402084,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,771,39,22,189,15,55,666,721,724.7311196401731,55,58.73111964017312,3.731119640173119,3.731119640173119,13.92125376928559,666,3025,1,Treino
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,784,30,17,190,17,45,676,721,732.711076486625,45,56.71107648662496,11.71107648662496,11.71107648662496,137.14931247558,676,2025,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,795,24,17,190,16,31,686,717,737.2242990426378,31,51.22429904263777,20.22429904263777,20.22429904263777,409.0222717660389,686,961,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,805,21,12,191,15,16,696,712,742.5861612530076,16,46.58616125300762,30.58616125300762,30.58616125300762,935.5132601949845,696,256,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,814,19,11,191,13,0.4610000000000127,705.539,706,745.4116804095597,0.4610000000000127,39.87268040955973,39.41168040955972,39.41168040955972,1553.280552705274,705.539,0.2125210000000117,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,825,20,16,191,12,-11.63419999999996,712.6342,701,744.9641903088188,-11.63419999999996,32.32999030881888,43.96419030881884,43.96419030881884,1932.850029510041,712.6342,135.3546096399992,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,837,23,13,191,10,-24.66859999999997,717.6686,693,741.4827490095851,-24.66859999999997,23.81414900958509,48.48274900958506,48.48274900958506,2350.576951526421,717.6686,608.5398259599984,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,839,14,-5,192,9,-32.6422,720.6422,688,732.892564851638,-32.6422,12.25036485163798,44.89256485163799,44.89256485163799,2015.342378958522,720.6422,1065.51322084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,844,7,-5,193,7,-40,721,681,722.1713117668435,-40,1.171311766843473,41.17131176684347,41.17131176684347,1695.076912602624,721,1600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,844,5,-9,193,6,-28,721,693,719.1398879398112,-28,-1.86011206018884,26.13988793981116,26.13988793981116,683.2937415058849,721,784,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,843,-1,-13,193,5,-29,717,688,703.1272797969228,-29,-13.87272020307717,15.12727979692283,15.12727979692283,228.8345940543898,717,841,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,840,-4,-23,193,4,-47,712,665,693.2173127532272,-47,-18.78268724677275,28.21731275322725,28.21731275322725,796.216739013441,712,2209,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,835,-8,-23,193,3,-45,706,661,683.3272281448268,-45,-22.67277185517321,22.32722814482679,22.32722814482679,498.5051166311455,706,2025,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,827,-13,-30,193,3,-42,701,659,679.0006817874028,-42,-21.99931821259725,20.00068178740275,20.00068178740275,400.0272719609442,701,1764,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,821,-14,-23,193,2,-35,693,658,664.5783111067698,-35,-28.42168889323023,6.578311106769775,6.578311106769775,43.27417701745058,693,1225,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,812,-15,-22,193,2,-32,688,656,666.5718924821209,-32,-21.42810751787908,10.57189248212092,10.57189248212092,111.7649106535247,688,1024,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,806,-15,-17,191,0,-26,681,655,653.0283139017363,-26,-27.97168609826372,-1.971686098263717,1.971686098263717,3.887546070086401,681,676,1,Treino
4,1,Treino,2023,9,9,6,0,202309090600,2023-09-09 06:00,693,12,32.70714285714286,798,-14,-18,191,0,-39,693,654,704.562251994244,-39,11.56225199424398,50.56225199424398,50.56225199424398,2556.541326729429,693,1521,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,794,-12,-13,190,-2,-32,688,656,663.4467308901433,-32,-24.55326910985673,7.446730890143272,7.446730890143272,55.453800950214,688,1024,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,786,-12,-19,190,-3,-10,665,655,604.6328442640306,-10,-60.36715573596939,-50.36715573596939,50.36715573596939,2536.850376931394,665,100,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,779,-15,-19,189,-4,-7,661,654,639.2562382724961,-7,-21.74376172750385,-14.74376172750385,14.74376172750385,217.3785098774074,661,49,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,776,-10,-5,189,-4,-7,659,652,644.8913517767386,-7,-14.10864822326141,-7.108648223261412,7.108648223261412,50.53287956207762,659,49,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,774,-5,-7,189,-4,-8,658,650,647.2624455231335,-8,-10.73755447686653,-2.737554476866535,2.737554476866535,7.494204513812008,658,64,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,773,-3,-1,189,-4,-7,656,649,643.0908048847106,-7,-12.90919511528944,-5.909195115289435,5.909195115289435,34.91858691056052,656,49,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,771,-3,-1,189,-4,-8,655,647,643.0885493924845,-8,-11.91145060751546,-3.911450607515462,3.911450607515462,15.29944585503308,655,64,1,Treino
4,1,Treino,2023,9,9,14,0,202309091400,2023-09-09 14:00,654,-1,26.51964285714284,768,-5,0,189,-4,-10,654,644,639.2996548799223,-10,-14.70034512007771,-4.700345120077714,4.700345120077714,22.09324424783837,654,100,1,Treino
4,1,Treino,2023,9,9,15,0,202309091500,2023-09-09 15:00,656,2,21.09464285714285,767,-4,4,189,-4,-21,656,635,645.854442967573,-21,-10.14555703242695,10.85444296757305,10.85444296757305,117.818932136296,656,441,1,Treino
4,1,Treino,2023,9,9,16,0,202309091600,2023-09-09 16:00,655,-1,16.11964285714286,766,-2,7,189,-2,-16,655,639,640.3585684805904,-16,-14.64143151940959,1.358568480590407,1.358568480590407,1.845708316453726,655,256,1,Treino
4,1,Treino,2023,9,9,17,0,202309091700,2023-09-09 17:00,654,-1,13.14464285714286,764,-3,4,189,-2,-17,654,637,637.7043106955217,-17,-16.29568930447829,0.7043106955217127,0.7043106955217127,0.4960535558262786,654,289,1,Treino
4,1,Treino,2023,9,9,18,0,202309091800,2023-09-09 18:00,652,-2,11.33214285714286,763,-3,8,188,-2,-17,652,635,633.1371062950643,-17,-18.86289370493569,-1.862893704935686,1.862893704935686,3.470372955889008,652,289,1,Treino
4,1,Treino,2023,9,9,19,0,202309091900,2023-09-09 19:00,650,-2,10.93214285714286,762,-2,5,188,-2,-16,650,634,631.2645852058201,-16,-18.73541479417986,-2.73541479417986,2.73541479417986,7.482494096218047,650,256,1,Treino
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,758,-5,4,187,-2,-18,649,631,631.250928098917,-18,-17.74907190108297,0.2509280989170293,0.2509280989170293,0.06296491082611443,649,324,1,Treino
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,756,-6,2,186,-3,-19,647,628,625.2335265164976,-19,-21.76647348350241,-2.766473483502409,2.766473483502409,7.653375534921954,647,361,1,Treino
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,753,-5,5,186,-3,-19,644,625,621.7370704509597,-19,-22.26292954904034,-3.262929549040336,3.262929549040336,10.64670924200057,644,361,1,Treino
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,753,-3,7,184,-5,-13,635,622,598.4277127784537,-13,-36.57228722154628,-23.57228722154628,23.57228722154628,555.6527248550739,635,169,1,Treino
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,748,-5,-2,183,-6,-21,639,618,626.0576101185694,-21,-12.94238988143059,8.057610118569414,8.057610118569414,64.9250808228722,639,441,1,Treino
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,748,-5,2,183,-6,-32,637,605,612.2181712265169,-32,-24.78182877348308,7.218171226516915,7.218171226516915,52.10199585531671,637,1024,1,Treino
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,744,-4,-3,183,-6,-55,635,580,610.5092107786854,-55,-24.49078922131457,30.50921077868543,30.50921077868543,930.8119423382551,635,3025,1,Treino
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,742,-6,0,183,-6,-72,634,562,611.50686315201,-72,-22.49313684798994,49.50686315201006,49.50686315201006,2450.929499151851,634,5184,1,Treino
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,737,-7,-2,183,-6,-81,631,550,604.5389679844271,-81,-26.46103201557287,54.53896798442713,54.53896798442713,2974.499028806368,631,6561,1,Treino
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,734,-8,-2,182,-6,-84,628,544,601.4092718964608,-84,-26.59072810353916,57.40927189646084,57.40927189646084,3295.824499681768,628,7056,1,Treino
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,729,-8,-4,181,-7,-83,625,542,597.104436931707,-83,-27.89556306829297,55.10443693170703,55.10443693170703,3036.498969560477,625,6889,1,Treino
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,724,-10,-3,181,-6,-77,622,545,595.6526711273182,-77,-26.34732887268183,50.65267112731817,50.65267112731817,2565.693092332252,622,5929,1,Treino
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,668,-61,-55,181,-5,-66,618,552,576.2561744493175,-66,-41.74382555068246,24.25617444931754,24.25617444931754,588.3619989157252,618,4356,1,Treino
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,651,-73,-16,179,-7,-43,605,562,544.3946199677057,-43,-60.60538003229431,-17.60538003229431,17.60538003229431,309.949406081507,605,1849,1,Treino
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,640,-28,-7,179,-5,-3,580,577,514.0446925165257,-3,-65.95530748347426,-62.95530748347426,62.95530748347426,3963.37074033879,580,9,1,Treino
4,1,Treino,2023,9,10,11,0,202309101100,2023-09-10 11:00,562,-18,10.49464285714286,634,-17,-4,178,-5,42,562,604,515.2330086592253,42,-46.76699134077467,-88.76699134077467,88.76699134077467,7879.578751693165,562,1764,1,Treino
4,1,Treino,2023,9,10,12,0,202309101200,2023-09-10 12:00,550,-12,10.49464285714286,636,-4,5,178,-5,68,550,618,520.94697429921,68,-29.05302570079004,-97.05302570079004,97.05302570079004,9419.289797678213,550,4624,1,Treino
4,1,Treino,2023,9,10,13,0,202309101300,2023-09-10 13:00,544,-6,10.49464285714286,640,6,4,177,-6,79,544,623,528.5977734867434,79,-15.40222651325655,-94.40222651325655,94.40222651325655,8911.780370660199,544,6241,1,Treino
4,1,Treino,2023,9,10,14,0,202309101400,2023-09-10 14:00,542,-2,10.49464285714286,652,16,17,177,-6,77,542,619,538.5440503364862,77,-3.45594966351382,-80.45594966351382,80.45594966351382,6473.15983625787,542,5929,1,Treino
4,1,Treino,2023,9,10,15,0,202309101500,2023-09-10 15:00,545,3,10.46964285714286,667,27,15,177,-6,62,545,607,553.7795926985708,62,8.77959269857081,-53.22040730142919,53.22040730142919,2832.411753330017,545,3844,1,Treino
4,1,Treino,2023,9,10,16,0,202309101600,2023-09-10 16:00,552,7,10.46964285714286,678,26,15,176,-6,41,552,593,566.9790563983476,41,14.97905639834755,-26.02094360165245,26.02094360165245,677.0895059203774,552,1681,1,Treino
4,1,Treino,2023,9,10,17,0,202309101700,2023-09-10 17:00,562,10,10.46964285714286,732,65,56,175,-6,17,562,579,596.416248567064,17,34.41624856706403,17.41624856706403,17.41624856706403,303.3257141497599,562,289,1,Treino
4,1,Treino,2023,9,10,18,0,202309101800,2023-09-10 18:00,577,15,10.44107142857143,745,67,18,174,-7,-9,577,568,613.5029797223914,-9,36.50297972239139,45.50297972239139,45.50297972239139,2070.521163616362,577,81,1,Treino
