EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,3,Teste,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,491,-1,-1,-4,2,-1,-4,1,2,145,405,550,405,delta_alt,550,415.2930485554249,145,10.29304855542489,-134.7069514445751,134.7069514445751,18145.96276749112,405,21025,3,Teste
3,3,Teste,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,0,-3,0,1,195,405,600,405,delta_alt,600,421.1424789880554,195,16.14247898805536,-178.8575210119446,178.8575210119446,31990.01282253822,405,38025,3,Teste
3,3,Teste,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,0,-1,0,0,247,405,652,405,delta_alt,652,432.4085948673797,247,27.40859486737975,-219.5914051326203,219.5914051326203,48220.38520811856,405,61009,3,Teste
3,3,Teste,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,13,20,3,2,632,425,1057,425,delta_alt,1057,536.1965155692299,632,111.1965155692299,-520.8034844307701,520.8034844307701,271236.2693952314,425,399424,3,Teste
3,3,Teste,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,19,30,3,6,670,436,1106,436,delta_alt,1106,564.4459487370777,670,128.4459487370777,-541.5540512629223,541.5540512629223,293280.7904392838,436,448900,3,Teste
3,3,Teste,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,24,37,2,5,696,449,1145,449,delta_alt,1145,606.856357824192,696,157.8563578241919,-538.143642175808,538.143642175808,289598.5796142441,449,484416,3,Teste
3,3,Teste,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,28,47,2,4,715,464,1179,464,delta_alt,1179,652.6342922060737,715,188.6342922060737,-526.3657077939263,526.3657077939263,277060.858341401,464,511225,3,Teste
3,3,Teste,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,35,59,5,7,722,484,1206,484,delta_alt,1206,701.1838020928196,722,217.1838020928196,-504.8161979071804,504.8161979071804,254839.3936694615,484,521284,3,Teste
3,3,Teste,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,55,83,15,20,707,519,1226,519,delta_alt,1226,768.1864491648121,707,249.1864491648121,-457.8135508351879,457.8135508351879,209593.2473283232,519,499849,3,Teste
3,3,Teste,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,81,136,19,15,647,600,1247,600,delta_alt,1247,892.5293038795671,647,292.5293038795671,-354.4706961204329,354.4706961204329,125649.4744081043,600,418609,3,Teste
3,3,Teste,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,102,168,2,21,598,652,1250,652,delta_alt,1250,959.7679807766815,598,307.7679807766815,-290.2320192233185,290.2320192233185,84234.62498244471,652,357604,3,Teste
3,3,Teste,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,152,233,48,50,497,752,1249,752,delta_alt,1249,1172.349804342193,497,420.3498043421932,-76.65019565780676,76.65019565780676,5875.252494380059,752,247009,3,Teste
3,3,Teste,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1223.808883366034,382.3855000000001,361.1943833660346,-21.19111663396552,21.19111663396552,449.0634241943302,862.6144999999999,146218.6706102501,3,Teste
3,3,Teste,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,230,382,8.771000000000186,19.38550000000009,257,982,1239,982,delta_alt,1239,1295.586661339526,257,313.5866613395262,56.58666133952624,56.58666133952624,3202.050241554234,982,66049,3,Teste
3,3,Teste,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,194.3855000000001,405,-44.38550000000009,-35.61449999999991,173,1057,1230,1057,delta_alt,1230,1232.666461643181,173,175.666461643181,2.666461643181037,2.666461643181037,7.110017694555718,1057,29929,3,Teste
3,3,Teste,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,124,354,-26,-70.38550000000009,117,1106,1223,1106,delta_alt,1223,1259.578927297518,117,153.5789272975182,36.57892729751825,36.57892729751825,1338.017922237126,1106,13689,3,Teste
3,3,Teste,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,88,282.3855000000001,-10,-36,66,1145,1211,1145,delta_alt,1211,1296.150778800295,66,151.1507788002946,85.15077880029457,85.15077880029457,7250.655130296696,1145,4356,3,Teste
3,3,Teste,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,73,197,-5,-15,19,1179,1198,1179,delta_alt,1198,1297.489511401717,19,118.489511401717,99.48951140171698,99.48951140171698,9898.162878952373,1179,361,3,Teste
3,3,Teste,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,61,149,-7,-12,-26,1206,1180,1206,delta_alt,1180,1276.595366682714,-26,70.59536668271448,96.59536668271448,96.59536668271448,9330.664864568067,1206,676,3,Teste
3,3,Teste,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,47,120,-7,-14,-63,1226,1163,1226,delta_alt,1163,1268.956258305898,-63,42.95625830589825,105.9562583058982,105.9562583058982,11226.72867418623,1226,3969,3,Teste
3,3,Teste,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,21,68,-7,-13,-130,1247,1117,1247,delta_alt,1117,1245.465675851122,-130,-1.534324148878113,128.4656758511219,128.4656758511219,16503.42987188552,1247,16900,3,Teste
3,3,Teste,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,10,44,-4,-11,-157,1250,1093,1250,delta_alt,1093,1213.339471693868,-157,-36.66052830613171,120.3394716938683,120.3394716938683,14481.58844755933,1250,24649,3,Teste
3,3,Teste,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,2,23,-4,-8,-181,1249,1068,1249,delta_alt,1068,1168.126836491746,-181,-80.87316350825404,100.126836491746,100.126836491746,10025.38338584483,1249,32761,3,Teste
3,3,Teste,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-5,5,-3,-7,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1138.416052605407,-197.3824,-106.5839473945932,90.79845260540674,90.79845260540674,8244.358995536293,1245,38959.81182975999,3,Teste
3,3,Teste,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-10,-8,-2,-5,-208,1239,1031,1239,delta_alt,1031,1105.562995242245,-208,-133.4370047577554,74.5629952422446,74.5629952422446,5559.64025949499,1239,43264,3,Teste
3,3,Teste,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-15,-20,-3,-5,-210,1230,1020,1230,delta_alt,1020,1090.45222274558,-210,-139.5477772544195,70.45222274558046,70.45222274558046,4963.515689792885,1230,44100,3,Teste
3,3,Teste,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-16,-26,2,-1,-218,1223,1005,1223,delta_alt,1005,1075.524377159395,-218,-147.475622840605,70.52437715939504,70.52437715939504,4973.687773720601,1223,47524,3,Teste
3,3,Teste,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-19,-34,-5,-3,-222,1211,989,1211,delta_alt,989,1041.621089190024,-222,-169.3789108099763,52.62108919002367,52.62108919002367,2768.979027544426,1211,49284,3,Teste
3,3,Teste,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-25,-41,-1,-6,-230,1198,968,1198,delta_alt,968,1030.048008528967,-230,-167.9519914710331,62.04800852896688,62.04800852896688,3849.955362410746,1198,52900,3,Teste
3,3,Teste,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-31,-50,-5,-6,-232,1180,948,1180,delta_alt,948,996.637243154129,-232,-183.362756845871,48.63724315412901,48.63724315412901,2365.581421633869,1180,53824,3,Teste
3,3,Teste,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-1,18,-5,-10,-61,515,454,515,delta_alt,454,431.1849500167374,-61,-83.81504998326261,-22.81504998326261,22.81504998326261,520.5265057387712,515,3721,3,Teste
3,3,Teste,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-8,1,-2,-7,-59,510,451,510,delta_alt,451,422.9045060743398,-59,-87.09549392566021,-28.09549392566021,28.09549392566021,789.3567789268096,510,3481,3,Teste
3,3,Teste,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-11,-12,-1,-3,-56,504,448,504,delta_alt,448,415.8031723186423,-56,-88.19682768135772,-32.19682768135772,32.19682768135772,1036.635712743043,504,3136,3,Teste
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,25,39,-1,3,141,306,447,306,delta_alt,447,449.6692221751241,141,143.6692221751241,2.669222175124105,2.669222175124105,7.124747020174258,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,26,48,2,1,130,320,450,320,delta_alt,450,472.7860986309336,130,152.7860986309336,22.78609863093357,22.78609863093357,519.2062908186325,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,32,57,4,6,120,338,458,338,delta_alt,458,517.2607378923328,120,179.2607378923328,59.26073789233283,59.26073789233283,3511.835055543772,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,37,63,1,5,119,357,476,357,delta_alt,476,521.9611354194365,119,164.9611354194365,45.96113541943646,45.96113541943646,2112.425969043777,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,45,77,7,8,118,383,501,383,delta_alt,501,547.6827506916288,118,164.6827506916288,46.68275069162883,46.68275069162883,2179.279212136772,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,53,90,1,8,130,410,540,410,delta_alt,540,568.8816451673554,130,158.8816451673554,28.88164516735537,28.88164516735537,834.149427573022,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,43,88,-11,-10,148,426,574,426,delta_alt,574,565.280900076615,148,139.280900076615,-8.719099923384988,8.719099923384988,76.0227034739721,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,22,75,-10,-21,173,432,605,432,delta_alt,605,583.4698402941177,173,151.4698402941177,-21.53015970588228,21.53015970588228,463.5477769607971,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,8,51,-4,-14,202,434,636,434,delta_alt,636,589.740571050583,202,155.740571050583,-46.25942894941704,46.25942894941704,2139.934766726164,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,9,31,5,1,237,441,678,441,delta_alt,678,622.6890408665131,237,181.6890408665131,-55.3109591334869,55.3109591334869,3059.302200266258,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,16,24,2,7,306,450,756,450,delta_alt,756,641.5971262342352,306,191.5971262342352,-114.4028737657648,114.4028737657648,13088.01752586551,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,5,14,-13,-11,473,446,919,446,delta_alt,919,610.8500981703608,473,164.8500981703608,-308.1499018296392,308.1499018296392,94956.3619976163,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,-3,13,5,-8,686,447,1133,447,delta_alt,1133,627.2152756041119,686,180.2152756041119,-505.7847243958881,505.7847243958881,255818.1874322245,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,4,9,2,7,876,450,1326,450,delta_alt,1326,638.1689744637335,876,188.1689744637335,-687.8310255362665,687.8310255362665,473111.519690272,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,11,8,5,7,1089,458,1547,458,delta_alt,1547,659.1561149607166,1089,201.1561149607166,-887.8438850392834,887.8438850392834,788266.7642016482,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,26,30,10,15,1272,476,1748,476,delta_alt,1748,701.0914880087987,1272,225.0914880087987,-1046.908511991201,1046.908511991201,1096017.432479631,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,43,54,7,17,1404,501,1905,501,delta_alt,1905,744.4271835223024,1404,243.4271835223024,-1160.572816477698,1160.572816477698,1346929.262346976,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,64,90,14,21,1493,540,2033,540,delta_alt,2033,818.1996005730214,1493,278.1996005730214,-1214.800399426979,1214.800399426979,1475740.010447947,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,73,116,-5,9,1561,574,2135,574,delta_alt,2135,849.3626185582775,1561,275.3626185582775,-1285.637381441722,1285.637381441722,1652863.476560329,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,65,129,-3,-8,1602,605,2207,605,delta_alt,2207,894.5746368634741,1602,289.5746368634741,-1312.425363136526,1312.425363136526,1722460.333804042,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,62,135,0,-3,1641,636,2277,636,delta_alt,2277,1003.222667204577,1641,367.2226672045774,-1273.777332795423,1273.777332795423,1622508.693543421,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,73,138,11,11,1643,678,2321,678,delta_alt,2321,1113.205377730198,1643,435.2053777301976,-1207.794622269802,1207.794622269802,1458767.849583855,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,120,182,36,47,1601,756,2357,756,delta_alt,2357,1280.698168644635,1601,524.6981686446354,-1076.301831355365,1076.301831355365,1158425.632178912,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,241,314,85,121,1446,919,2365,919,delta_alt,2365,1475.199347956638,1446,556.1993479566379,-889.8006520433621,889.8006520433621,791745.2003767923,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,377,497,51,136,1224,1133,2357,1133,delta_alt,2357,1694.244394481811,1224,561.2443944818112,-662.7556055181888,662.7556055181888,439244.992645781,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,174,459,-30,-56,-83,2207,2124,2207,delta_alt,2124,2365.354688137481,-83,158.3546881374814,241.3546881374814,241.3546881374814,58252.0854859409,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,142,372,-2,-32,-196,2277,2081,2277,delta_alt,2081,2354.994682092735,-196,77.99468209273482,273.9946820927348,273.9946820927348,75073.08581509882,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,114,288,-26,-28,-277,2321,2044,2321,delta_alt,2044,2255.483915295249,-277,-65.51608470475139,211.4839152952486,211.4839152952486,44725.44642860789,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,80,222,-8,-34,-358,2357,1999,2357,delta_alt,1999,2162.490847980721,-358,-194.5091520192786,163.4908479807214,163.4908479807214,26729.25737345534,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,44,158,-28,-36,-417,2365,1948,2365,delta_alt,1948,2048.849632059327,-417,-316.1503679406733,100.8496320593267,100.8496320593267,10170.64828650158,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,0,80,-16,-44,-466,2357,1891,2357,delta_alt,1891,1973.677801901656,-466,-383.3221980983435,82.6778019016565,82.6778019016565,6835.618927289554,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-24,20,-8,-24,-512,2341,1829,2341,delta_alt,1829,1917.151601266754,-512,-423.8483987332463,88.15160126675369,88.15160126675369,7770.70480589273,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-45,-45,-13,-21,-547,2312,1765,2312,delta_alt,1765,1858.253151656653,-547,-453.746848343347,93.25315165665302,93.25315165665302,8696.150293898727,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-59,-83,-1,-14,-575,2282,1707,2282,delta_alt,1707,1834.912754854834,-575,-447.0872451451664,127.9127548548336,127.9127548548336,16361.67285455275,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-65.55229999999983,-110.5522999999998,-5.552299999999832,-6.552299999999832,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1788.839068859432,-594.4477000000002,-457.6086311405677,136.8390688594325,136.8390688594325,18724.9307663165,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-73,-132,-1.895400000000336,-7.447700000000168,-617,2209,1592,2209,delta_alt,1592,1709.924115796259,-617,-499.075884203741,117.924115796259,117.924115796259,13906.0970863295,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-108,-190,-6,-12,-746,1891,1145,1891,delta_alt,1145,1348.612234307994,-746,-542.3877656920056,203.6122343079944,203.6122343079944,41457.94195989361,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-119,-215,-5,-11,-713,1829,1116,1829,delta_alt,1116,1309.570443008464,-713,-519.4295569915357,193.5704430084643,193.5704430084643,37469.51640649312,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-126,-234,-2,-7,-687,1765,1078,1765,delta_alt,1078,1251.202338714119,-687,-513.7976612858806,173.2023387141194,173.2023387141194,29999.05013604054,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-122,-241,6,4,-671,1707,1036,1707,delta_alt,1036,1231.649423068334,-671,-475.3505769316664,195.6494230683336,195.6494230683336,38278.69674697179,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-113,-239,3,9,-647,1652,1005,1652,delta_alt,1005,1125.675831037527,-647,-526.3241689624731,120.6758310375269,120.6758310375269,14562.65619659774,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-115,-237,-5,-2,-607,1592,985,1592,delta_alt,985,1085.873566906877,-607,-506.1264330931226,100.8735669068774,100.8735669068774,10175.47650051627,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-114,-227,6,1,-569,1538,969,1538,delta_alt,969,1040.013066290667,-569,-497.9869337093335,71.01306629066653,71.01306629066653,5042.855584002599,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-111,-226,-3,3,-521,1481,960,1481,delta_alt,960,1036.253155035364,-521,-444.7468449646358,76.25315503536422,76.25315503536422,5814.543652847291,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-97,-211,17,14,-497,1441,944,1441,delta_alt,944,1052.712704625393,-497,-388.2872953746073,108.7127046253927,108.7127046253927,11818.45214696788,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-254,-365,-174,-157,-306,1227,921,1227,delta_alt,921,491.4539959736636,-306,-735.5460040263364,-429.5460040263364,429.5460040263364,184509.7695749934,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-249,-346,179,5,-298,1192,894,1192,delta_alt,894,1019.455291344262,-298,-172.5447086557378,125.4552913442622,125.4552913442622,15739.0301262737,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-60,-314,10,189,-297,1167,870,1167,delta_alt,870,942.4170227336136,-297,-224.5829772663864,72.41702273361363,72.41702273361363,5244.225181600714,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-47,-296,3,13,-293,1145,852,1145,delta_alt,852,871.2173528076016,-293,-273.7826471923984,19.21735280760163,19.21735280760163,369.3066489318342,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-51,-111,-7,-4,-294,1116,822,1116,delta_alt,822,832.6680612463535,-294,-283.3319387536465,10.66806124635355,10.66806124635355,113.8075307559504,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-67,-114,-9,-16,-292,1078,786,1078,delta_alt,786,743.5727292981935,-292,-334.4272707018065,-42.42727070180649,42.42727070180649,1800.073299204367,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-80,-131,-4,-13,-271,1036,765,1036,delta_alt,765,687.0135664615973,-271,-348.9864335384027,-77.98643353840271,77.98643353840271,6081.883816039703,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-73,-140,11,7,-254,1005,751,1005,delta_alt,751,698.2226739950527,-254,-306.7773260049473,-52.77732600494733,52.77732600494733,2785.446140232489,1005,64516,1,Treino
